"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68"
30006.2 17381.7 15605.9 11638 19010.3 12234.2 21198.6 1425.2 15601.3 11250.4 17138.4 1082.2 18032.5 23561.5 7382.9 16118.6 322 14641.7 3058.6 11560.2 15915.4 367.2 21704.1 18653.1 23354.8 52668.5 22791.8 26261.4 13174.6 13553.2 3013.2 20177.7 14212.7 12059.4 23198.8 14052.8 12421 23282.3 20202.8 12959.3 3775.3 26386.8 21842.8 11017.1 17852.4 12183.5 38395.3 16252.9 21423.8 3947.8 10482.9 6524.2 13312.7 19188.2 19717.5 33582.4 20892.6 35905.3 8113.7 34433.3 7817.1 6065.1 19822.6 16051.4 9955.4 424.7 22548.5 10037.3
28641.8 33759.2 25087.6 16620.8 23462.8 17774.8 29455.2 16117.9 22223.5 29819.5 20543.8 27978.9 21952.7 37177.4 30189.3 20534.7 24032.7 36144.6 32648 39428.6 18715.5 18046.5 21207.4 28119.9 14224.4 17094.5 28387.6 28175 22229.4 47379.1 33579.2 23008.2 35056.9 29460.2 19706.4 36730.5 21608.1 30753.4 27572 25780 34028.6 55108.1 18370.7 29989.3 18725.9 22520.9 24603.2 31612.4 21348.6 29061.9 30126 25355.7 45085.1 25076.1 24760.8 26920.5 71716.8 22293.6 30722.3 46163.2 18268.9 39012.9 21377.9 28002.2 19224.2 18801.6 30849.8 24441.5
30368.8 41058.2 33470.5 14714.2 24625.3 29566.1 22361.3 23976.2 23701.5 24843.4 16598.8 30605.5 23954.8 35538.5 37186.5 22623.8 29910.7 38695.5 36522.4 39308 18709.6 24633.3 23652.1 27441.7 29388.2 35845.4 32573.9 31492.2 36369.6 54620.2 36960.6 23512.3 36401.4 33565.6 26195.1 43910.4 40020.6 43592.1 24583.2 23438.3 35472.7 49149.3 22019 40217.2 23738.1 39879.8 34842.7 31664.5 31790.2 37062.1 29926.5 31117.4 44318.1 26357.3 38627.1 31935.2 76133.5 39127.2 35370.8 43952.4 19223.5 38101.7 19978.6 30482.6 25883.3 26897.4 33873.4 25688.4
32572.9 39019.4 35330 14866.7 25991.6 26709.5 42150.3 23524.3 18365.8 28867.8 36821.1 26777.1 36063.8 31512.4 34702.6 29945.2 22405.1 33991.5 36676.9 38838.1 16557.2 22304.6 38168.6 28844.6 37092.5 27592.5 26036.2 29088.6 38253.5 32204.9 29208.3 34095.6 31415.5 23431.2 22200.6 26532.8 25937.8 31459.1 18124.2 25239.9 36696.7 36632.8 19240.5 27377.1 27035.5 38419.2 34190.2 25758.9 21307.7 32523.5 26832.7 22570.7 44011.5 23873.3 38192.8 31846.2 76592.8 20697.6 46289.8 59693 24959.4 36560.2 22122 29101.5 25050.6 32725.8 42095.5 28318.1
15371.9 18090.9 35366.1 2127 7327.1 11850.8 2871.4 13428 2305.9 25851.2 545.8 6311.3 3125.3 26948.3 26949 2544.2 2711.5 1294.3 7972 27762.7 6544.3 4498.6 17138.1 12231.3 13705 6657.8 17181.8 12009.1 2721 37733.1 11582.7 27634.2 24111 16606.3 23450.4 23711.3 19065.7 13699.4 1273.8 2113.8 3127 7433.5 9988.6 10216.7 4839.4 903.3 19389.7 10209.3 15137.5 7507.6 17331.2 8685.8 28517.9 14731.6 26191.5 10554.8 38157.1 14559.3 11133.6 22624.7 2764.2 12105 7063.8 24321 2389.3 6931.2 15519.5 14959.8
34312.8 28671.5 27454.8 27325.5 19971.6 13068 16760.5 18050.8 27340.5 32580.4 16374.3 17536.5 23090.9 21817.2 9275.3 17681 26778.6 16861.3 31405.3 23896.1 25032.8 22896.6 11590.3 20178.9 22664.1 31958.2 24627.9 26903.2 20513.7 15538.7 47744.3 41480.1 31350.1 32017.9 29883 4409.3 28634.4 34825.2 14227.9 22733.8 13078.8 9657.7 22325.8 11694.3 23694.3 20275 52278.9 38341 33296.2 17834.8 28244.5 29976.3 6237.1 26902.2 21594 26453.3 15404.9 42311.5 36524.8 23097.2 23860.5 19564.7 10232.8 15422.1 16070.4 11142 34831.4 29565.3
43957.1 34923.9 34964.8 20406.9 29505.4 30157.7 31098.9 28265.6 24082.5 33310.3 30694.5 31110.6 25468.8 33467.9 40762.8 25929.2 28496.9 37291.3 40279.3 41578.3 22826.6 25830.9 32686.3 26425.7 25298.1 44496.9 32119.2 32011.5 40664 45842.1 43384.9 35072.3 44144.7 32986.8 38014 38872.6 34303.7 46488.7 44494.3 36049.7 35490.9 59316.7 22297.2 33450.3 34953.9 35005.5 36492.5 37854.3 39274.2 42219.4 32232.3 30142.5 41527.5 31522.7 32067.7 37187.6 74914.8 50692.2 57566.3 45064.8 32147.1 43404.6 18278.3 26503 27596.4 29339.7 44600.6 27950.9
4393.9 3703.3 20452.3 21545.6 25976 12672.4 578.2 21951.2 24789.1 695.9 718.4 18877.7 423.1 21415.2 25424.9 1017.4 387.3 24079.5 685.7 3115 5120.9 685.3 2765.7 8947.9 248.9 4235.1 1412.9 3918.4 345.6 14684.6 2073.2 2555.3 10774.8 18806.7 19351.5 12459.9 22132.7 18477.5 34443.8 17316.8 24843.2 8872 25195.9 23120.5 19398.3 439 665.9 17846.9 1599 25306.4 15075.4 17445.8 19153.5 17963.8 2950.7 673.2 14181 12855.5 582.4 1948.7 1089.9 21147.7 3974.4 16312.1 17222.5 18274.9 10531.7 11325.7
30623.7 23856.9 26996.5 24052 18125.1 13124.2 14463.7 18971.2 25400.3 28906.9 13737.9 17088.1 22476.1 25039.1 7460.3 17782.2 26545.6 15871.5 29031.4 23036.1 22773 24520.3 9754.1 17676.4 19261.2 32939.2 19602.3 23657.7 16930.3 13230.4 40505.9 40331.6 30046.2 31379.6 25201.5 3908.2 26959.7 34221.5 12698.8 18336.1 11586.8 8497.3 20740.2 11016.8 19193.2 19170.5 54652.1 34027.3 33382.4 15013.6 27628.7 28375 6158.7 20723.2 16934.3 23669.5 14773.2 41113.6 33856.4 20099.2 23368.3 18036.8 9356 15371.5 14949.7 11281.3 34661.9 28161.5
30451.7 42012.5 31520.5 14555.1 26546 17519.1 28315.6 21027.3 21634.5 31894.4 24174.3 24607.5 22194.6 33715.8 26256.8 18298.4 22142.1 35335.8 26175.4 38063.1 14802.3 19411.5 39789.6 23156.4 24085.7 16131.3 24234.5 27397.6 32188.4 51091.9 35199.4 22717.6 39153.9 27045.3 18806.7 30588.9 18661.5 34027 34419.7 25722.9 29106.9 44949.8 13428.1 27348.3 20959 45157.2 32667.1 27517.4 32850.7 23865 25228.6 25926.2 41522.5 23209.5 55129.4 36098.2 58848.9 32875.5 22270.4 35694.6 31198.9 35123.5 23426 24049.8 24393.7 21930.2 33636.9 13642.2
36145 48764.4 32547.6 17700.6 28434.8 25984.8 42759.8 22170.6 23133.7 26905.2 35490.1 28337.6 34396.1 32445 35513 28536.1 25380.4 32553.4 40008.8 44751.8 19544.8 22359.9 35610.6 32031.1 35163.9 28533.8 31030.4 34919.5 38076.6 37933.2 40094.3 43725.5 35002.7 27293.4 29904.2 29862 27417.9 32706.1 15323.1 22149 37065.6 48381.2 20872.5 25893.6 17967 43587.8 37638.4 37401 16717.9 41787.9 32987.4 23573.4 37605.5 27771.6 43035.4 32710.7 67480.2 27499 47751.7 59075.4 31216.7 33254.8 26128.5 29323.1 29783.2 28966.7 33590.9 28378.4
33640.4 48215.3 27909.1 16408.9 26724.1 27786.8 25603.4 22474.7 28349.4 22800.8 17405.8 28682.8 23458.7 29476.4 38944.5 20795 28539.5 34201.9 35032.6 39338.3 19541.2 21510 24051 31599.4 28497.1 23582.3 39966.1 34502.5 28649.1 49528.7 42968.1 26249.8 36456.5 33234 26684.2 37499.9 29978.3 37106.7 25999.7 27865.4 41072.3 54635 21499.5 37158.4 23710.9 33636.5 28022.6 36552.4 27098.7 43371.7 33039.3 27115.9 49199.6 26688.4 40978.9 33470.9 70259.1 31819.2 34149.9 40536.9 16100.2 39419.9 22886.3 28171.4 29229.6 24600.3 30857.6 31311.8
26374.6 30162.8 25885.7 15344.3 21529.5 17739 26546.7 15509.8 18608 29047.2 18434 26895 20653 36061 25880.7 21853.9 23263.9 34324 29956.7 36315.3 17110.5 17713.6 20426.1 25004.8 16495.9 18141.5 24237 24541.2 23259.2 42197.9 27697.9 18012.5 32362.5 26428.5 20219.9 36642.7 21277.4 31904.8 28220.3 24022.6 30191.6 49708.2 17750.7 34359.3 19777.6 23480.7 25276.6 25562 22050.8 26041.8 27039.7 26489.5 43688.4 22038.8 23308.4 27509.6 73542.7 21128.1 29573.7 44430.9 18477.4 35255.1 17645.6 27474.4 16019.1 20496 28452 21315.1
28901 29547.1 21941.4 18752.9 19725.3 23690.3 20473.3 21867.2 24061.9 19229.8 20455.7 19480 21378.5 17060.5 26694.3 28198.3 41642.9 19194 35283.1 28757.8 21238.2 35747.2 23831.1 28666.3 26812.9 53146.3 29899.4 22096.7 37384.4 34636 70901.8 26521.4 28004.3 23207.3 19391 20612 22019.7 23217 20929.8 27666.4 18809.5 20677.2 16618.7 22106.2 23087.3 42256.7 39888.2 21704.5 47503 21074.4 21629.3 28710.6 20467.3 19684.5 22851 23056.1 30825.8 34347.8 37347.8 25472.6 21992.5 29703.3 18212.9 27561.1 18151.9 24684 36436.3 33429.6
11666 11683.3 30751.5 17667.4 39822.8 30168 13640.3 8396.8 16993.1 22606.8 23321.3 18861.8 14104.6 14771.2 25854.9 8996 7604.6 33788.4 9976.4 3964.8 15209.7 7448.2 8390.4 3739.1 30816.5 9656 10741.2 8539.8 7400.8 6533.4 6027.2 5452.1 14908.2 7362.7 31700.6 10443.9 38273.9 11576.1 23474.2 24012.1 17773.6 5197.3 25460.9 14744.4 20717 18075.2 13782.6 20079 9925.4 31029.6 22750.8 26788.7 9884.4 18645.3 6016.3 8360.1 8539.1 12096.3 7248.9 11415.6 11191.1 14655.6 9113.7 16742.5 15676 33228.7 9819.7 35863.8
40730.5 46775.3 38650.6 31564.9 32403 28303.1 35881.9 26751.2 34337.3 36385.2 32529.7 34999 34244.5 33648.5 34327.4 29389.9 40916.7 34809.3 45719.2 39634.5 31453.1 32559.3 35147.8 36430.4 44266.1 79503.7 36905.4 35667.3 39837.3 30539.7 52291.1 47588.7 38308.5 38427.3 45753.2 34361.4 38705.4 46006.2 42314.6 49538.8 37253 39891.5 29196.8 35389.3 37073.6 21053.7 59102 37112.9 57438.4 28482 35287 34992.2 42215.3 35872.7 35455.4 39119.1 54922.4 42303 49039.6 50359.8 35777.2 39099.6 21411.7 42671.6 27404.8 30588.9 44974.8 35466.1
24061.7 26289.7 25020.1 15517.5 26714.6 21753.6 17979 22237 22762.6 30498.1 17314.3 25544.1 21057.1 31691.7 23618.9 18723.2 23755.3 28399 30754.1 34016 20637 21154.5 23405.8 26032.3 20005.3 19538.3 23110.7 25214.8 21150.1 42842.4 32767.6 17626.9 25021.5 25564.8 21635.4 31337 18535.2 23632.5 27278 23647.9 33751.7 34108.3 21773.4 22678.6 26604.1 20627.3 26636.8 26665.1 21836.1 37544.2 25223.4 20899.1 41852.1 24113.8 30445.5 25453.3 80793.1 30446.4 42667.7 35560.2 27893.9 27621.1 15719.3 29063.9 18599.1 18475.2 32258.7 19535
26167.4 18440.2 14767.4 12289.6 19366.6 11741.9 22413.7 1372 16145 11055 16212.9 1302.3 17173 20177.4 7434.7 16090.9 356.5 14178.2 3181.5 11590.3 15588.6 531.5 21404.4 19738.7 20434.2 45868.8 22774.3 27139.1 12611.8 12571.5 2307.6 19404.1 13498.2 11064.3 23379.3 12805.4 10850.1 20626.5 19091.3 13590.3 3748.9 26949.6 20622 11318.2 16704.2 11041.5 36205 17216 17648.4 3550 10896.6 6263 13598.2 18598.6 19409.5 34048.7 21001.4 31870.8 8200.6 32360.8 4023.4 6393.2 21430.4 14127.5 10856.3 420.4 20092 11512.2
27870.3 19140 21540.7 23187.9 14354.5 8340 15638.6 13628.5 20582.5 20420.7 10996.5 17714.7 16347.9 25422 8304.9 19929.1 33593 12638.3 26382.3 8683.9 22010.5 26676.6 3582.5 26926.1 19384 23411.6 32817.3 19002.4 17531.4 20027.1 49525.4 33370.5 25411.1 30722.3 32706.9 5899.4 21775.4 24745.6 7700.6 8464.7 10937.4 17078.8 21149.1 5513 13721.2 18820.8 34777.2 27200.4 16780.4 15131.1 31653.5 28015.9 12048.5 19209.1 20533.7 24011 21776.8 31296.3 35731.9 16291 8369.6 21755.9 8702 18605.8 11017 12694 34201.5 26202.1
29123.3 13771.9 19136.2 23333.9 13440.1 7505.5 17253.9 13448.8 17720.5 22358.5 8481.6 15752.8 15127.5 23922.4 6587.8 18246.6 37726.4 12287.3 23655.7 6633.5 18932.2 31098.6 3509.1 24712.9 12920.4 19118.2 34682.4 19140.1 13609.3 15723.1 47041.8 29636.1 23463.1 32932.3 23072.4 4960.5 19568.9 17905.8 7506.5 10096.2 11836.3 14311 18477 5697.3 12816.9 14316.2 29486.7 23448.7 14467.5 13691.4 34489.8 26751.9 13640.7 16990.3 15838.7 22090.8 23952.2 27782.3 31637.8 13296.2 7830.3 19456.2 8673.3 20109 11333.6 11845.7 33691.7 24423.1
22437.6 27788.6 26188.2 20095 25361.7 20250.8 21225.7 19240.3 18829 23918.4 15435.7 18680 22070.9 25190.3 26703.2 17423.5 19758.9 28160.8 28741.3 31337.4 18387.5 21397.1 19574.9 23872.3 20776.5 25633.4 25415.9 26870.4 26460.7 36599.7 33273.1 25974.6 26317.8 20006.6 23394.3 27139.7 19673.1 22241.7 30147.6 20198.2 32777.3 38627.6 14423.8 27479.3 18797 27550.8 30352.4 21813.3 32462.4 24790.3 24768.4 18657.6 35742.7 22873.7 27604.2 23978.3 82382.8 31065.4 29825.2 34935 23631.5 24810.7 16718.1 24069.3 17143.5 16283.2 26745.3 21861.4
2911.3 2173.1 2531 2789.4 28978.5 7638.5 1171.5 9354.3 4212.8 6753.9 3912.5 1635.3 2920.7 6729.8 11964.7 3611.7 2301.5 3026.7 3276.2 4125.6 5752.7 1943.5 1356.7 8640.2 2017 34927.5 12151.3 2573.2 1101.5 3671.1 1640.4 5944.1 1315.5 4636.4 5838.7 7983.3 39584.9 15648.5 32901.9 29674 2078.5 2913.4 19137.4 1041.5 11997.6 2520.3 11133.4 10762.9 22981.1 1903.9 4692.1 8772.6 4544 2577.4 2239 2160.7 5557.8 12905.4 1872.7 8157.6 944.4 4727.3 1528.2 3175.1 23252.7 6602.9 7429.4 8334.7
5340.5 11174.3 9039.2 1628.6 6481 10836.6 6607.5 228.1 1693 745.2 20684 11308.5 825.2 24167.3 7766.9 177.7 5960.8 8 7.1 2810.2 16916 3663.3 235.2 15353.9 1089.4 5901.6 20583.7 21489.6 4935.3 3472.2 1972.5 456.2 2280.6 5897.5 4720.2 30837 11137 2556.9 2570.5 16682.3 18766.9 47241.9 626.2 1995.6 13603.8 5032 1142.7 5045.2 306.3 13674.8 13480.3 1914.9 27616.9 5086.4 12218.4 4894.6 15509.6 7534.1 7630.5 1298.1 7646.8 736.3 3235.2 19206.9 2251.1 10406.2 6312.7 4282.7
23.3 98.5 207.7 194.5 114.7 704.5 13 66.8 10.7 11 4.7 27708.2 515.1 2596.7 28.5 20.4 15.4 12 22.5 361.6 19588.8 545.9 11.2 1544.7 449.2 4337.4 11.6 1985.4 12.2 3292.4 1073.2 18814.9 20.3 4940 7349.5 7503.1 18154.8 6699 25 41324.8 2807.3 4899 16386.8 8.3 10733.6 21.8 22.6 2023.4 647.5 2829.6 310.3 8122.2 11057.6 20.9 30 130.7 3873.9 41.8 81.4 149.3 108 15763.4 296.4 40146 379.9 66.2 16014.5 24.8
25578.8 24338.7 26800.3 24037.4 26228.6 22325.2 16395.6 22304.5 25148.4 33069.5 16793.9 27568 26798.8 30042.1 23580 19031.4 28791.1 20031.5 27807.1 37788.4 23722.9 25346.8 23338.3 27658.9 21693.4 25187.7 28702.5 28935 19931.9 37636.4 40696 23632.1 29655.3 30770.7 22693.2 32415.8 23428.8 27616.6 32298.8 31454.5 30534.7 49126.8 21623.7 22366.8 18904.3 30604.5 31459.1 25298.1 24787.8 28500 25303 27332 38395.3 22270 41085.5 22922.1 77569.9 31204.4 31198.2 31769.7 34459.8 30006.2 13526.5 31139.6 22112.3 18141.7 28338.5 22472.1
20848.2 20931.3 20880.2 12360.1 16667.6 11326.4 16629.6 17567.4 16308.1 11451.7 17644.8 17298 16423.5 26667.7 21568 17209.4 16428.3 25484.9 12455.2 28211.5 11499.6 18127.7 16625.4 16307.9 14581.6 23682.7 20038.3 30460.3 26989.6 31268.5 24686.2 19105.4 23847.2 20513.3 14152.1 27070.1 13538 19504.4 25545.9 15363.7 32875.8 37711.4 9987.4 37708.4 17969.3 26634.4 19526.2 19734.7 21809.4 29332 24031 15476.6 37068.1 17130.9 19703.5 27707.3 65599.9 21790.1 29453.5 33482 26866.8 27440.5 10465.3 18007.3 20404.7 21762.7 28632.1 12769.4
40775 51850.8 38086.8 32866.4 34455.5 28572 37285.9 26900.2 36158.4 38082.1 36233.4 34167.3 36043.4 33223.2 35740.7 29978.5 43440.4 35179.6 45943 41521.9 33827.6 33994.9 37218.2 38426.9 46337.5 74321 41196.8 39364.7 46195.7 33509 59971.3 52449.6 36743.2 40822.9 49316.4 38028.2 38315.5 50099.1 46447 51532.5 39529.3 49085.6 30472.7 37950.3 37032.9 27068 58513.6 41891 53679.3 31738.7 37417 36419.4 43886.4 37727.3 36994.4 40818.6 50709.9 42270 49087.7 53835.2 38698.3 42914.7 24852.7 45063.9 30923.7 33354.9 45886.6 40721.9
20730.2 27108 25076.6 12233.8 18201 17134 25068.1 16192.4 17893.9 27957.1 17029.6 25212 19819 35375.7 23531.4 19856.7 21787.6 33566.6 29849 33201.9 15684.6 18406.6 17555.5 21169 11987.3 14855.8 20248.2 20603.4 20821.4 35361.3 25070.9 16215.3 29593.2 24477.5 13610.1 33804.2 19844.8 22763.3 18940.2 19208.8 25051 41554.9 15904.2 28947.8 16186.7 17565.3 23344.1 19156.7 16380.8 21925.7 24205.8 23215.3 37979.4 19360.2 19798.9 27017.2 62896.6 18426.6 27033.8 43226 10769.5 30001.4 16200.8 26837.4 13474.5 17920.2 22923.1 19474.1
28441.3 29376.9 35723.1 17651.7 29602.7 27105.1 32944.2 16382 28691 35890.3 22966.3 20947.1 33273.1 30525.4 27578.7 22218.6 21301.6 36327.4 33942.4 29806 19616.6 20985 32994.1 16931.9 28386.9 15055.6 23180.7 25457.8 30830.8 34419.8 28013.5 31918.1 30533.2 23061.2 24284.7 32997.2 17439.9 32695.1 25282.8 21668.7 30363.9 42671.3 21272.6 35228.1 19934.7 34956.7 37180 21588.5 28276 27414.1 24932.9 23725.1 34350.1 17852.8 28234.4 29481.6 66173.8 35963.9 20889.1 50362.5 39609.1 36449.9 19751.4 21399.9 19844.5 22494.8 30257.3 17871.5
26527.9 26690.3 22330.4 25676.7 17861.7 11104.5 17812.9 15010.8 25539.4 29622.9 12943.4 13658.1 19223.2 17845 8459.8 15612.4 25312.9 14443.8 26071.3 21166.5 20201.9 21500.1 9740.2 22671.7 17998.6 24871.8 25818.9 23100 16673.5 11258.2 41230.6 42862.1 25902.9 30012.7 24963.8 3204.7 21912.8 23855.6 12525.1 21768.3 11016.5 8881.9 18262 11037.3 22621.2 15799.4 44043.1 28066.2 29413.9 16537.4 26220.8 25244.7 5266 23532.6 21944.5 22113.4 13283.5 33682.4 31591.5 22255.9 18630.3 18030.4 9995.4 14337.4 14617 10296.3 29068.1 27980.8
24595.3 35288.6 29567 29288.2 23322.6 23225.8 23567.6 23494.7 20329.5 34730.5 29343.8 16686.3 33860 24544.6 29354.5 28308.8 23319.8 25804.3 34430.2 38026.2 23608 24157.2 32328.8 19950.8 27197.5 31323.8 21956 20961.5 33171.2 26837.4 42814.8 40790.4 32119 26899 21429.4 22020.7 28578.8 37061.3 30768.8 18672.2 29967.9 27274.7 20908.1 26412 25932.9 34376.3 54916.2 33127.8 46033.3 25194 18754.8 20399.3 21877.3 24007.9 32405 36532.5 24588.9 26526.3 52233 53825.7 31776.4 33676 24977.3 15815.9 22516.7 25236.2 36881.4 20691.9
38373.1 28622 27505.5 22745.5 27556.8 23070.1 21942.8 20748.6 19644.1 26947.3 23994 27114.4 25657.2 23169.9 33425.5 26318.5 27884.3 27872.7 31153.1 35755.9 24594 22559.8 21551.7 26580.2 36096 48363.3 30328.3 27991.4 27510.4 34126.5 38363.7 32235.4 27395.2 27738.6 31770.9 30022.3 31953.9 30248.8 25659.8 29953 32830.7 31352.9 23975.2 23193.2 26666 36990.1 40337.6 31647.4 43980.3 29507.6 25797.1 23461.2 26530.2 24640.6 28019.3 26756.4 68804.4 27308.7 50628.9 41530 36687.4 34855.4 17471.3 41373.9 26073.9 31217.3 39208.7 30078.7
33583.3 22480.5 29166.7 13216.2 16601.5 26387.7 25963.6 15677.3 13999.4 9900.3 23713.6 20052.6 21530.4 15168.5 19839.8 6346 24608.9 17958.4 18353.6 36457.3 25471.2 24041.1 23270 15732.6 13176.5 23953.2 24635.5 28559.1 37833.3 21834.8 39930 21459.5 22256.3 22497.8 24100.2 20383 32856.6 26708.3 33743.3 25243.4 33131.2 35793.7 13423.3 25823.4 36868.1 44308.3 32637 24465.3 19973.1 13410.3 20652.3 16455.7 18385 20968.5 14211.8 25821 20673.2 19179.4 37753.7 13693.6 34037.5 18129.3 20691.4 26017.8 24406.8 33199.4 29517.2 40288
1022.4 92.5 17465.9 4618.6 28195.3 3563.9 221.6 11492.9 4119.8 248.9 122.5 16946 151.9 5618.6 4796.2 217.7 156.4 2707.2 172 103 25375.6 380.2 77.4 14444.7 19.7 808.3 541.3 5404.8 46.5 7298.2 1645 265.6 96 2455.5 14003.8 7220.6 35583.3 1031.9 17661.8 7823.1 7554.4 334.7 10745.1 366.2 4308.2 161.2 164.3 7140.6 293.4 8600.7 3051.7 34774.7 5010.3 367.9 238.5 92.6 1028.5 1116.8 54.4 64.3 240.8 12610 114.5 9184.4 4831.4 2450.6 4518.5 926.6
18229.7 28475.2 21821.2 18512.7 14912.5 19298.1 20542 13036.2 19444.5 16159.3 24758.9 19211.4 13246.5 21924.3 23612.3 12176.2 21342.2 25486.4 36526.5 35276.1 16744.6 22390.8 25207.8 23077 11866.7 17988.1 22242.5 25530.1 17321.2 33344.7 35296.1 27377 28694.2 24557.1 22411.2 28899.9 16400.4 16094.8 29642.9 21709.2 22228.2 43216.6 18774.9 19465.5 21090.1 25861.5 17390.6 22711.2 26478.7 25201.5 20510.8 18504.8 34850.2 25894.5 23877.4 23469.4 57832.9 19551.3 45148.6 35158.5 30567.8 32199.1 20567.6 18757.7 23097.1 15213.3 28178.9 25456.9
4642.4 7233.7 35611.6 1165.9 1657.8 9586 2812 362.9 669.2 302.8 6480.3 1586.9 1000.7 3799 3325.8 249.8 2756.3 111.8 104.8 988.5 5000.5 1871.3 365.2 3103 937.4 4360.1 6560.3 6245.7 22653.6 1711.1 2112 1051.1 6528.4 1186 1392.3 4753.3 2661 1045.4 3107.5 5330.6 9683 11775.9 719.2 21037.4 15651.7 40402.2 4528.2 2824.3 375.3 2051.4 2324.3 2135.2 2748.4 1474.1 5926.3 6377.9 4688.2 3736.2 10830 7749.4 16594.8 420.4 6394.9 7957.8 1171.5 6954.1 5235.5 32266.3
27579.9 34246.4 23919.7 20216 23985.5 21884 26722.9 17315 22750 24041.7 21152.8 19976.6 16894.7 24214.2 27722.8 24573.6 19433 25419.6 29974.8 27226.2 17140.3 18723 20898.3 20287.4 27706.4 29548.2 23810.4 23453.9 29784.5 35874.7 28892.7 24400.9 27333.2 19681 24134.7 26322.6 20038.7 29424.9 33163.3 24827.3 23886 37691.2 18031.5 27320.2 23313.6 25676.7 28242.3 23677.9 34213.1 26375.9 19562.4 20937.9 31764.7 23593.9 32006.7 23516.3 74694.9 26458.8 37458.2 36091.8 25255.4 29496 14482.8 21812.1 18185.5 19528.8 29532.8 16830.7
23087.4 22416.8 19692 15755 22632.3 17734 22502.9 20099.4 15991.1 17975.6 16742.3 22715 24997.2 29024.7 25762.5 18330.2 21105.2 23876.3 20510.6 33120.7 14820 20273.5 25519.2 20908.7 23175.4 17910.4 21421.8 25667.8 25064 37011.7 26380.1 19215.4 28447.5 19845.2 17864.3 25389.1 15366.6 16331.1 20348.7 17744.1 24700 35117.9 10715.6 26161.3 14593.5 26514.8 21525.2 20953.7 22860.7 27653.7 20326.9 16276.6 34252.3 23324.3 38417.4 25246.2 63471.5 28533.2 36400.1 46130.4 28590.1 32555.6 19950.7 28523.3 23290.6 24429.5 22793.4 17559.1
6689.7 15917.2 11012.1 966.1 5348.6 2799 1859.1 15529.4 9063 5373.6 567.2 9031.6 2210.7 17404.6 18198.9 281.5 348.3 26060.9 1039.7 15638.7 5714.1 355.8 11725.7 1173 12025.2 777.2 443.5 4766 10368.5 15606.2 2746.6 1925.4 541.4 5224.4 11765.5 8746.5 1337.7 14031.9 10796.4 759.1 22190.7 3106.3 5804.6 5150.1 2325.7 636.3 16058.9 17588.7 39206.7 16088.6 11386.8 1761.7 11350.5 6308 5328.9 21734 10498.2 2301.1 4879.6 7044.1 7401.5 21683.8 784.2 23992 13738.2 14826.8 4417.6 20916.7
2418.9 6006.3 31186.4 799.7 1609.2 5002.8 8745.8 333.6 743.8 600.2 6835 2319.4 1355 2424.3 2760.7 303.2 3028 347.6 377.7 916.3 4773.3 1936.6 530 2786.8 969 2585.9 3477.5 7502.2 12714 1899.7 1404.4 922.1 4295.9 1319.1 1070.5 3876.3 2377.5 911.3 1913.5 2769.5 8851.1 5150.2 1040.9 10952.8 4624.3 29368.1 2334.5 2297.7 652.9 2689.7 2680.2 1681.5 1662.6 1564.7 3396.5 3397.4 3280 5032.5 30686.3 4785.6 20528.9 576.9 10366.3 5831.3 755.1 5036.2 4011.9 41398.3
24002.8 28671.8 28397.8 28441.9 22686.3 21466.7 23353.9 23001.6 20435.2 31481.4 28960.4 16371.8 31859.9 21147 26197.6 27797.6 21166.2 25717.9 31965.2 37328.8 21581.7 20951.3 31443.3 18762.6 26733.7 22529.9 19328.9 21716.2 28521.6 21104.2 38843.9 39732.6 28721.1 25020 18746.6 20419.7 26106.5 31611.4 25310.5 16277.8 28188 24289 17074.9 25627.4 22963.2 31983.9 49375.7 28102.9 41455.5 22188.9 17700.9 16867 17439.2 19459.7 29476.5 34697.8 21795.1 23743.7 47110.9 52100.7 32204.3 31679.1 23643.6 14877.3 20851.6 25197.5 34332.7 18587.8
1940.3 1314.8 38663.7 343.8 512.7 5696.2 447.9 71.9 242.2 48.3 3477.3 984.6 342.4 1062.6 1138.5 121.2 503 160.8 167.9 263.7 1169.3 167.7 42.6 628.5 227.2 1184.1 2670.9 1796.9 5307.1 410.1 441.6 523.2 2420.7 625.4 826.6 2702.6 581.9 210.3 1780.1 684.8 2942 2921.7 288 9854.2 3657.3 49825.2 768.1 755.8 174.6 966.2 1087.8 723.3 943.9 379.2 609.5 4609.6 967.2 783.3 3519.7 2279 10729.3 225.6 4515.6 1187.2 369.9 1975.9 1469.2 13350.6
