"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
33686.6 21863.6 25637.8 22001.2 26648.5 26834.2 24011.7 22154.8 27752.7 34575.5 27818.4 25548.1 33198.2 20728.1 30313.9 30684.4 34994.9 24835.8 29600.9 33284.5 23959.6 25916.7 20008.3 36183.9 42674.6 21455.6 25617.1 27323.9 36783.7 24358.7 30171.2 45520.1 29917.6 40579 46341.6 27851.5 37032.8 33409.4 25334.6 41095 15097.6 21826.4 34838.2 41716 31602.3 28291.5 37744.9 30301.9 30244.6 24588 43254.7 24827.1 29829.1 37976.1 39601.6 27987.2 34334.3 40015.6 37713.1 36566.1 22407.9 23108.2 30559.6 31972.5 41577.1 42138 37114.1 38735.5 43604.1 29634.9 51028.9 26066.4 46569.1 25504.7 37082.3 41626.2 51433 38494.1 36606.1 123440.3 43624 31168.5 29818.1 43601.1 37276.3 39957.2 41671.8 30859.9 32595.8 50649.3 29491.5 45428.2 82053.7 29189.8 29847.3 24139.8 36781.1 35658.1 41224.2 41112.3
38971.1 30338.8 33507.6 30812.9 37950.9 32341.4 33531.4 37311.9 35301.5 35.6 38906 24568.2 51347.5 24208.6 45141.6 37009.6 31954.8 37532.6 27727.8 16124.7 30116.2 33787.1 33246.4 47274.2 34690.6 22715.7 28080.1 17556.1 9.7 26905.1 33272.2 51552 31945.6 33410.5 50420.8 45819.7 46262.8 40959 23949.9 54990.5 62178.2 29028.3 53729.6 47893.2 31925.7 32827.3 41294.1 35962.3 41529.9 33023.7 29380.9 29220.6 29718 18 35056.4 25260.4 39657.6 53724.4 17416.8 37005.6 26732.4 28616.6 29826.1 34271.5 35553.5 41955.3 46789.1 27165.8 39881.9 27032.7 36302.5 30556.7 61814.4 29285.2 40892.5 23237.6 49546.1 24090.1 27488.1 61459.6 29541 48295.3 34977.7 52203.9 25681.4 35483.2 37462.3 29592.7 57624.9 74116.2 31795.8 46559.9 36.8 38406.7 32607.5 31250 32288.7 31439.1 35443.8 30568
19326.2 29970.7 27196.5 34989.9 24486.3 26722.4 29753.8 33421.9 30227.9 37706.2 30306.4 25384.6 25002.7 24818.4 31477.2 29093.1 22034.2 14834 24725.5 23808.7 26383 30221.9 23728.8 55896.1 23802.9 32844.3 17609.6 20683.7 22630.6 20553.4 38565.9 27199.2 24532.5 33536.8 29772.4 20186.7 19745.3 18624.7 13185.6 39551.9 19809.9 22335.2 55301.4 50488.4 40619.8 18401.2 42343.8 24018.3 30635.7 13675.1 8999.9 18629.3 13590.7 25684.5 31287 27256.4 29436 53297.9 13681.8 35580.9 15505.2 8783.1 18822.5 24619.7 42901.2 36667 22472.7 27910.5 56559.4 27374.4 43296.4 16581.1 20604 16188.3 23726.8 46115.8 15998.5 21585.7 53292.3 90386.7 34113.5 24741.7 16170.8 40467.1 43561.5 18930.7 34758.4 18504.3 37773.8 13198.8 24565.5 23107.9 18297.7 22296.5 24221.6 16450.5 33872.7 37258.9 27615.9 31604.1
11081.8 15915 13075.8 36350.8 16422.1 33651.4 27926.3 46045.9 16672.1 19987.4 14327 30358.1 17349.6 10946.2 16298.2 21258.8 12282.7 9653.8 11456.6 10912.8 23185.2 18135 12294.5 58283.9 21975.4 21008.8 13267.1 14155.5 15214.2 18786 40779.2 27476.8 19850.5 23497.5 16563.7 15175.4 9971.9 11869 7162.3 15558.4 37928.9 16213.2 33897.3 26529 30945.3 11128.8 21650.6 12440.7 17885.4 10117.3 7650.1 17622.7 11004.3 12349 19377.3 15202 31414.5 38203.6 16845 25174.1 19783.5 10127.6 18653.5 23156.2 28020 71596.7 19006 38426.1 52641.7 22370.9 28882 13501 14399.8 10806.1 17601.2 54287.2 12805 13837.8 43088.6 48627.3 30721 10375.8 10113.2 18552.4 28921.8 12801.2 17483.5 17715.2 31895.8 11151.7 19915.3 43212.1 21961.5 10149.3 15137.7 9486.7 23223.7 21977.7 12856.9 12839.2
20396.7 28378.8 27184.5 35542.4 28122.9 35660.8 30203.1 36565.1 27755.8 35320.7 29435.8 26072.2 33115.7 23577.8 30959 37863.5 36218.4 23045.3 32755.6 24237.3 27148.8 29481.9 22245.9 54161.7 41613.9 39990.5 32525.6 42919.6 32311.2 24361.4 33416.5 56801.8 25426.7 32102.7 37234.5 21980.3 26009.7 21520.1 16444.8 49225.9 30629 21107.9 51012.4 34014.6 43618.4 21232 39612.7 32135.2 23762.1 25289.9 16515.2 25645.5 20831.1 24729.5 34838.9 24200.9 28472.6 58740.6 27829.6 37566.9 24750.1 18023.9 34060.2 31018.9 48135.7 56388 37022.9 29977.7 54483.5 28141.7 43570.3 25683.8 17143.4 20226.8 29592.7 40692.6 21467.1 26034.9 57032.5 93385.1 34655.4 30940.3 27489 49002.4 33217.5 26895.3 35664.8 24633.7 47715 27303.8 27610.7 37778.5 57326.7 21839.3 20025.3 17707.8 36543.7 46204.7 24289.4 32888.1
39286.3 33777.1 36656.8 31662 38224.6 34348 34423.7 37119.9 37188.7 38642.9 38264.6 38603.6 43033.8 33822.8 54081.2 34729.2 45017.9 40855 40615 34365.9 35522.6 35695.7 32674.8 38955.8 42573.9 33961.5 44198.2 33163.8 44311.4 29590.8 36256.5 46128.2 28120.4 42898.8 51077.2 35355.2 35530.4 32604.4 31142.4 37247.8 37897.8 28766.7 124441.3 41296.7 41188.3 42544.1 36533.3 44318.6 35082.4 43972.1 41942.6 35706.5 35806.4 67670.3 52298.9 31572 37668.7 45511.6 44560.4 32785.1 28309.5 31655.4 28090.6 32915.2 51932.6 52079.8 40155.7 50239.9 50447.2 24199.9 43062.6 30982.8 35923.8 30144.7 34885.5 47974.5 49065.5 46222.7 41130.9 60625.3 36780.8 30656.9 29090.6 59035.8 43433.3 39201.8 44477 39452.1 57986.3 50685.2 32274.6 46501.6 61969.1 38893.3 36093.4 34800.4 45008.6 42917.4 51291.7 48455.8
23091.7 25847.3 20617.9 34919.6 28615 39557.2 29816.7 38657.2 26867.5 25830.9 26760.2 28621.6 31636.1 19971.2 26197 42934.9 28269.7 14724.3 30389 18047.8 24951.8 25042.6 25776.1 55917.1 41289.1 37463.4 24554.6 30376.7 28335.8 19771.1 34407.2 46528.9 29835.6 34601.8 33124.1 21684.7 24689.5 24994.1 13876.8 35462.7 23868.7 17235.6 53487.2 38213.2 43789.4 22100.4 33407.1 28311.7 25322.5 21156.2 13478.6 19959.9 15579.7 19900.8 30971.9 20127.9 30894.3 45277 24693.6 37982.2 21152.6 14287.6 33930.2 34065.4 41063.9 50735 34294.4 32058.5 48046.6 24863.5 35332.4 21450.9 20945.1 18966.3 32485.1 46033.2 12599.2 22431.3 57606.8 94636.1 36428.7 24239 18458.3 37787.3 34080.4 19524.9 33144.7 25803.3 45251.1 14167.8 26481.9 27600.1 37735.3 22141.7 21192.9 17770.6 34050.6 37022.9 25867.1 27317.2
32630.3 32213.7 36644 34926.4 32835.8 42559.2 32403.7 33307.3 34902.3 40867.2 32971 45378.2 38714 36185.1 48594.3 32691.9 35944.2 37413.2 38730.9 25964.1 37307 43817.1 33935 46639.9 41998 32375.6 40594.8 40829.1 50081 33428.4 43744.5 46774.7 33475.4 51463.6 53628.6 34401.4 34357.4 35357.2 31815.1 46334.5 44547.7 34428.8 106614.4 55267 39207.2 35164.1 44481.7 38134.4 44430.4 47005.8 31342.9 31558.7 29368.7 28074.6 35001.9 32800.1 30006 44824 53803 53440.4 27408.1 32958.5 32680.2 36368.7 50958.4 57299.9 44646.2 49154.5 46406.9 26426.3 48830.2 34419.8 31052.8 31556.1 31513.4 34961.3 41666.7 38109.6 47377.3 78149.7 52595.8 48776 36734.2 50487.6 41247 51050.2 45509.7 43322.6 64913.4 50311.3 33999.3 57926 71643.3 35871.2 34800.2 32821.6 47866.1 53263 58307.1 57779.6
30426 16448.1 15790.3 30924.8 17200.8 18632 9928 25438.4 24806 17601.9 35691.3 9013.1 21936.2 28761 30299.6 28637 47814.2 32117 17360.8 12793.4 29830.9 19414.7 19633.6 17660.6 8561.1 25779.4 21257.5 21573.5 18566.8 8093.6 18974.9 4009.1 32182.9 3796.5 11195.1 9402.8 25144.3 29176.3 29636.3 12543 19249.8 11827.4 41664.6 10946.4 15298.6 38759.8 21416.4 35555.8 22725.2 19819.6 39612.7 3369.9 20294.3 32357.1 20576.3 21664 31951.5 3942.5 5894.6 4133.4 2943.9 6602.1 16443.9 32596.3 10061.6 8367.9 6626.6 41452 9208.3 7141.5 2486 15301.3 38059.2 29300.3 15380.1 13716.8 35693.7 15640.7 30630.4 5352.2 17248.4 9055.2 29238.6 4167.7 8651.4 20054.4 32024.6 16587.6 12047.6 50017.8 23386.9 6092.9 14494.9 7607.8 5631.7 5181.9 1000.6 1907.2 20945.5 18589.9
20027.1 27859.1 15992.3 36865.7 26790.2 44189.8 30393.2 41574.5 28451 45798.3 26203.3 18021.8 27231.4 23147.1 30679.6 43244.9 28856.4 25050 22551 16834.1 35378.6 28345.5 23247.8 54110 28386.3 37071.1 26660.5 34311 17157.8 22132.4 21907 42398.9 29039.3 24513.5 37080.8 21740.8 19030.9 21939 10154.3 21709.1 37814 25135.8 59793.8 35319.4 42001.4 34244.3 23922.4 25167.8 24661.8 21116.7 12538.9 24256.1 22755 15514.1 20764.3 18476.7 23929 40186.2 30062.9 49139.5 21701.9 15351.9 27534.5 29800.8 36752 51528.4 24030.1 14669.9 34609.8 13201.8 37095.5 21286.5 23914.3 15057.4 27783.1 39903.5 22576.3 17184.9 27333.6 83764.7 25548.3 33966.1 13586.3 35429 17299.4 19280.7 38110.2 22724 39724 22234.4 23641.2 26038.1 34500.8 23700.2 23556 17684.7 33643.6 43333.4 23954.9 25629.9
10265 24196.5 16261.5 34346.1 16084.1 23218.5 24796.5 38348.7 25496.8 25742.7 30957.7 15120 27954 19327.6 21498.1 33391.4 13474 14682.3 25025.6 15611.6 18978.9 23528.7 16180.6 56378.5 23468.6 23179.4 21358.2 27064.3 22701.7 15047.2 16393.1 44068.5 22405 21545 25336.7 17375.6 22082.3 19095.2 10333.6 44594.9 32550.7 17445.6 41092.7 21667.3 35732.4 25488 24739.8 18812.5 15669.6 13778.6 7392.2 21728.4 17583.2 21305.7 23356.3 23666.4 21741.3 49369.4 12319.6 46936.8 27017.4 13626.3 38077.5 16180.5 28344.3 49093.3 22729.3 19027.5 45154.6 18581 38872.9 15075.4 11763.2 15326.5 28350.8 40864.6 15342.8 20580.2 42581.6 73319.2 31127.8 23113.5 17285 26568.4 15244 10500.6 16947.5 17895.5 39705.4 19641.6 21955.3 20006.9 39413.8 20085.9 13739.2 15527.7 20284.5 33087.7 20678 21333.7
29854.1 24454.5 29304.2 22257.8 32391.2 25384.6 26123.4 29306.2 26853.4 30 38346.6 19532.6 42010.3 18276 35161.7 29278.2 23066.6 30338.8 20623.4 5365.3 22166.5 24557.6 27060.3 37695.6 27614.4 17057.3 18780.9 12633.9 18.5 16123.5 23642.1 39685.6 27017.7 27917.9 42932.7 38756.9 38354.8 33354.7 17511 47660 50341.5 22357.8 39876.9 40146.6 16671.7 27663.4 30880 28093.7 31519.2 24026.1 21192.2 24336 17509.2 31.4 26223.1 18482.1 27524.7 47547.1 9709.6 26487.4 18089.6 22054.6 23636 27694.3 23729.9 35977.1 31739.8 16212.4 30345.5 18378.5 25599.9 24068.5 52872.4 23456.7 29774.3 12689.3 34358.7 17946.9 17250.4 40818.6 20090.6 40528.3 25894 41964.6 18701.8 24652.5 23230.6 20386.4 46280.8 62224.9 27572.9 33144.1 22.2 29295.4 21850.6 23283.1 21393.5 19589.2 25583.4 27588.2
30165.6 22796.3 26835.3 33485.5 39487.8 32110.6 30711.8 31725 35712.3 38074.4 29774.5 30869.4 28478.2 24209.5 37686.4 43968 40169.1 25739.9 43513.9 21044.2 30096.3 27577.5 26051 52540.7 38011.7 37764.4 24005 26798.6 36859.4 26861.1 38563.5 50979.3 27423 34004.7 38505.7 26479.8 27334.7 27367 18675.6 40431.6 17891.3 25771.9 57275.9 43225.9 39092.9 24641.3 40852 37671.8 34831.8 30189.4 19306.2 26642.4 25565.5 23672.5 39569.6 36468.3 32669.5 52031.1 32067.4 42781.2 23349.3 22622.3 32738.8 25231.6 47425.2 56520.2 39866.3 34635 40010 27544.8 50503.1 26233.4 22646.9 21164.3 29327.2 42760.5 27578.2 29747.3 47421.6 96406.1 34340.6 31656.7 23134.1 47750 36153.1 28901.7 40309.1 26107.9 43562.7 33460.9 28178.7 43286.7 56811.3 26539.9 30033 24754.7 39608.2 45051.4 34502.4 34594.2
23071.2 25409.1 22239.5 29608 22842.5 36139.8 26435.1 43118.7 28398.8 29810.1 17678.3 20354.4 27675 20382.4 21333.2 39287.3 25060.6 13812.9 20298.5 18419.5 24589.3 24343.8 15772.6 61804 33227.9 37680 19542.1 29133.9 20330.1 22937 27479 52077.5 28080.9 24758.9 21181.1 18910.1 16209.9 19890.8 13019.4 32891.2 28692.1 22339.4 57007.4 39198.8 39358 14081.1 32497 23302.1 28056.1 19523.1 12349.9 22512.2 15986.8 18515.9 27065.2 25018.4 18436.9 47705.8 17089.7 28604.7 25702.6 14155.2 23939.8 36683.4 38775.9 55306.4 26813.7 28566.1 43402.5 22580.7 38963.3 17094.2 23051.7 18717.4 28262.9 41772 18269.9 20551 43438.9 58722.6 29137.8 18198.4 18134.5 32083.7 20379.5 20348.1 26984.5 14356.3 36858 13345.1 26847.7 40459.6 41865.9 18072.5 18464.3 13714.4 29812.3 44793.2 20453.7 22063.7
35353.4 33926 29038 38189.5 46390.2 49260 34495 43104.4 32531 45723.3 42680.8 38159.4 53345.8 31238.9 47927.9 59309.9 42297.2 30705.5 40543.8 30210.3 38154 39150.4 33841.9 49765.7 41638.7 40491.5 32319.4 45112.8 54764.3 24610.9 51861.2 55301.2 29646.5 40069 54388.9 26179.1 26737.9 26220.8 16370.8 33945.9 25576 30964.7 70480.3 37327.1 42688.5 38497.6 44964.3 42624.5 31282.5 28359.6 19763.6 30484.4 32991.2 52420.7 49000 41542.7 43773.2 47875.9 43552.4 44698.1 29463.5 20043.4 28943.7 30300.6 62692 53831.4 36499.6 44745.5 55796.2 28771.8 46065.5 31844.1 30107.3 22834.4 34154.9 54733.1 27157.1 26894.4 56557.1 60813.4 47547.6 43098.1 24840.8 47207.4 40986.5 24448.4 38254.7 39705.2 48049.3 31992.2 26397 36532.5 39303.3 31371.9 28222.3 24344.3 38023.7 42721.8 33528.4 31343.2
15376.4 30446.4 32183 36682.7 36929.4 42374.6 31576.6 48478.2 34190.5 39121.8 29534 31684.6 37251.2 23710.9 38544.8 50147.1 29954 26097.4 34319.8 20083.5 25281.7 29879 29648.9 50726.8 42520.9 34702.1 29721.2 33193.2 25419.3 30543.4 44233.4 52535.2 24095.5 35340.7 47630.5 32441.9 20856.2 20647.9 18087.8 26637.8 37417.2 18268.4 60590.7 28004.4 49353.4 28522.1 39003.3 25487.9 29549.7 27506.1 18376.3 25879.7 30402 20711.1 40510.9 33987.7 40486.3 48289 40755.3 32192.3 27873.6 19901 25869.6 25551.6 42752.1 49021.5 39188.4 43857 47686.3 28730.4 43245.9 26756.5 16971 17803.1 33173.2 53928.5 23544.4 33306.6 49522.7 67200.7 41357.2 37498.8 23950.3 44477.6 28875.5 29079.2 41794.8 25771 46886.7 15006.5 26813.4 42922.7 38343.3 27267.2 20587.9 23072.6 33264.6 51683.1 38413 34215.1
19528.8 19074.5 14446.1 27229.4 19004.8 36808.6 21976.1 31705.5 21741.9 43823.7 15530.5 21191.8 21750.8 17102.7 17900.9 29320.7 18353.4 14199.5 18729.4 13378.4 29304.4 20895.9 16690.8 49773.6 32959 31185.6 20766.1 26090.5 20681.7 20265.3 29010.9 45804.3 25789.5 25840.5 30581.1 18867.6 23125.1 18980.5 10310.7 40939.4 46703.4 29329.1 44821 34709.3 40068.6 20323.6 18334 19968.7 23127.7 19395.5 11618.8 18410.2 15945.2 19370.2 22195.1 14762.1 14566.7 45248.4 19704.9 44532.6 19157.6 14125.5 33136.7 26159.3 36151.9 55357.7 29152.3 19065.1 36115.7 18740.4 39018 20365.3 19135.9 15486 22997 36493.3 17495.4 18928.6 38314.7 58828.8 31237 20347 11669.4 36869.9 20757.5 18312.4 22912.2 18116.8 33974.3 25718.6 21949.6 27678.1 39165.1 17810.7 18977.9 13603.4 30440.2 38973.3 21579.7 23567.9
19696.6 23495.1 17293.3 37370.4 29251.6 42096.6 37743.4 34059.6 26680.8 31748.8 23251.1 27959.4 29651 17706 29735.3 16867.6 14002.3 19955.4 12157.2 15999.7 25701.4 21322.8 21365.7 44273.4 29442.1 19674.5 15703.6 22457.1 19081.4 18807.8 15401.9 34428.2 35756 31033.2 27958.4 32025.9 21306.6 22704.5 18753.8 22198.9 30479.4 17749.2 47843.7 37072.5 39421 30872 36175.6 22611.7 34533.9 12951 11747 32560.9 24810.7 14339 19223 21498.8 12625.7 45756.9 43046.8 50571.8 22030.6 16872.1 29415.7 27653.1 31076.4 37791.5 16928.8 13016.3 13850.3 11009.4 38579.2 22222.8 32596.5 19378 26697.6 25605.3 17044.1 36163.2 16077.5 65461 16915.3 23963.1 19919.5 41243.5 6309.2 21630.8 35933.9 23339.5 35935.2 16018.4 24283.4 19944.8 27630.6 23499 29904.5 20700 36687.1 35714.9 37753.6 26554.8
12009 26127.5 25764 33188.3 25719.2 38492.6 29654.1 38970.3 25512 25601 19377.6 25662.1 21600.1 17442.6 24594.1 36788.7 28033.9 24763.8 25180.4 19067.9 18185.5 27426.2 24874.9 51380 29213.9 36488.1 18652.3 28581.6 20581.1 25557.7 30962.9 43315.1 22279.6 31510.1 33583.8 26908.1 20225.3 19074.9 11630.7 27505.2 29809.5 18839.4 51782 20133.5 35299.8 24668.9 35348.6 20712.4 24876.8 24782.6 15602.5 20778.5 21984.8 14631.5 26579.7 25093.7 26877.8 47241.1 17824.4 33172.4 14703.3 18639.2 22542 24568.2 40489 48427.9 37183.6 27812.1 44603.6 20733.5 41033 19899.2 17660.7 16204.3 29428.6 35511.9 25856.2 18705.2 43144.7 59589.8 27083.1 27407.1 14769.4 41352.5 22391.7 26876.2 27190.4 15510.5 39297.8 14807.9 23129.8 26644.1 56059.6 20016.5 20572.9 17940.5 32782.5 39428.8 28125.4 23026.2
15637.3 13908.3 20138.1 23266.9 18906 29539.4 17991.1 24574.3 19470.3 18447.7 14319.2 21014 16415.7 16702.7 16618.2 26152.4 16149.5 11915.9 17295 12322.9 18905.9 17326.5 10369 46521.1 22079.7 25320.5 13161 27134.2 20810.3 17856.6 28550.1 46080.2 25960.3 25670.2 27910.1 22432.2 16684.5 16450.4 13537 40765 25903.5 13054 39640.9 22530.2 33310.6 16080.6 22794.3 17322.3 17280.4 15271.3 11888.3 17960.8 13791.3 17901.9 20841 20989 23447.1 42142.7 13827.3 33935.5 24277.4 14055.5 23364.4 29042.5 36288.7 48565.7 22888.4 27661.5 35012.2 22276.4 36102.4 18033.4 11201.3 18015.1 26577.5 35329.9 11848.1 20103.1 44569.5 58195.9 25868.8 18064.1 12868.4 33866.4 20966.2 15412 27156.8 12729.1 47346.2 18631.8 20144.3 29032.7 43987.5 20433.1 18853.1 16835.2 25928.8 33091 23467.5 24938.2
15925.9 18782.4 18942.6 27315.4 25967.5 34769.8 18411.9 24610.9 16494.4 21642.9 15587.4 21108 21841.6 12342 19268.6 23272.1 24588.1 7152 18540 9231.7 16609.5 14468 15137.8 35787.2 23543.7 21539.7 20139 26709.6 11928.6 20197.1 11016.6 40869.4 23494.3 28164.2 20973.8 23265.5 11773.8 14622.8 10243.4 39119.8 22342.9 15752.7 35895.8 31624.5 25709 18108.7 23732.4 18816.7 25371.9 13280.1 5734.1 21947.4 8653.1 10527.7 13134.5 12597.2 7650.8 38860.2 18226.4 38012.4 13144.7 7354.5 20802.4 18590.9 20168 46388.9 11019.4 6256.9 11899.9 10295.1 37114.6 17568.1 12217.1 8386.2 17396.5 17839.4 8943.6 22977.6 10935.1 56662.6 8760.9 15638.5 12571.9 35082.6 5609.8 15231.5 24371.9 13209.1 32021.2 5071.9 20806.6 19725.3 29570.2 13881.5 21031.4 9519.9 31213.6 38078.8 20400.4 19801.5
13468.7 12999.9 8541.5 25950.5 13203.4 37320.9 22434.9 29043 18431.9 34159.4 14111.8 14369.3 11026.3 9946.6 15064.6 31517.7 15444.5 7288.3 20472.1 11269.9 19006.5 10446.8 13201.9 41781 22255.8 35300.8 13445.8 24056.3 13830.7 12291.2 22932.9 37547.9 15748.3 16395.6 22880.2 10841.9 11325.3 9484 5605.6 25418.9 26259.6 22580.7 34004.5 16631.1 36204.6 13138.8 9741 13417.6 11132 12459.7 6560 18328.2 11909.1 12512.2 22194 10250.2 7898.2 30338.8 17240.2 26797.8 17364.6 6255.5 28753.4 26216.4 34068.4 45126.3 10868.1 5869.6 10393 6818.6 16994.9 11710 7376.7 6320.5 18356.6 19161.5 9741.6 15911.1 11232.2 54532.8 10281.7 15350.3 5710.8 23182.6 7218.5 9049.3 11495.3 10134.1 25689.8 11376.5 19507.8 11626.5 19422.2 10885.8 9559.6 7942.6 20238.8 28467.2 10602.6 14462.4
3837.9 28.3 1198 78.8 562.1 1361.2 1572 34.4 3294.4 4078.6 25.8 183.7 2270.6 17630.5 26 34.1 32.1 2360.4 1433.2 6169.2 8345.1 530.7 47.8 5607.4 2352.4 15.5 1516.6 53.1 5237.4 1221.8 15.6 89.9 1480.1 21292.8 43220.5 5424 1606.8 5504.5 21489.1 9938.6 618.9 6497.4 598.3 1112.6 2503.5 198.8 16762.2 35 7505.8 51493.2 6895.1 1554.4 46.5 10858.8 517.6 272.1 10157.2 2123.5 43.7 1041.1 21.3 5710 13.6 38.4 232.6 26.2 5001.1 54022.1 725.4 148.5 956.8 1780.4 1714.1 2483.5 3679.4 115 107.8 1784.8 8531.5 26.2 9397.4 22159.3 6122.6 11188.7 8097.5 17297.8 7998 494.8 4481.5 129.7 7215.5 17043 24313 343.8 8693.2 528.5 7763.1 1311.1 4728.5 8713.7
24352.9 13646.1 16338.6 13379.4 15526.1 15436.3 13031.9 12122.3 17011.8 18702.1 19693.4 14961.5 18603.9 13791.7 16452 18193.7 23315 16855.4 19578.2 26665 12494.8 14086 13301.3 21543 25478.1 13985.9 17828.9 16500.3 27286.1 19198.6 22906.9 31748.4 23673.2 23473.8 35090.5 16680.4 28578 27305.4 19370 25413.9 10987.4 14186 16849.4 29481 19432.1 17031 24556.2 22371.2 17745.5 16698.8 29458.7 16196.4 20324.1 29599 27584.8 17742.2 22133.4 24753.5 22527 20918.9 16512.6 16150.7 23513 24232.6 26996.4 29423.7 27568 28538.9 29017.6 26243.4 35143.8 17927.1 36290.1 17829.1 27057.6 35274 36171.4 25349.3 30697.7 83524.2 29290.3 19662.2 19875.8 29444.3 27838.9 25897.9 33037.5 18437.7 17545.8 39724.5 20003 29600.7 58166.7 20709.4 19042.2 14826.6 22121.4 20877.8 25711.4 24080.4
23201.4 13383.8 17149.1 23573.2 11559.2 16460.5 22569.8 22710.8 11619.6 23152.7 25475.6 28305.4 32400.3 10918.3 33290.3 22574.3 17021.3 13100.4 34805.9 16326.4 10758.7 610.6 21731.9 10833.9 40678.7 13996.6 27644.9 23802 6241.1 20967.1 11426.9 8473.9 4715 11740.4 254.1 6830.3 892 7091.7 8050.8 13809.8 257.6 21668.1 22368.7 7252.9 19461.2 26747.6 16064.1 21056 12937.4 14262.3 13394 18600.5 21332.4 12137.9 26379.5 25110.4 3808.2 13249.6 28377 894.3 11721.6 927.3 185.5 328.6 18493.7 11711.7 3794.3 3348 658.2 10005.6 17479 13512.7 715.3 2684.2 3389 13174.1 7918.6 12238.5 87.2 19101.3 1160.3 7282 10491.7 8805.7 3682.8 2400.9 452.3 7226.2 18683.5 256.3 12074.7 12199 3284 9496.4 3379 11539.1 5857.5 3998.8 1223.6 1213
4673.5 1577.4 1746.7 4381.7 2149.5 2149.7 2046.8 5430.1 2010.3 3218.1 2841.4 4665.9 1553.2 1704.4 1895.9 2431.9 2558.9 2378.9 3512.5 3444.1 2700.1 2505.2 1720.8 2048.1 5414.3 2788.3 3005.5 1629 2421.7 4521.1 2753.8 67136.1 2655.8 3095.6 1726.5 2745.6 2268.5 3097.7 1816 2188.6 2806.5 1837.3 4318.6 3301.2 5693.5 29513.7 3837.4 3694.7 4525.2 2009.8 2653.2 3965.4 4364 3048 4330.6 6239.5 14143.2 2605.1 3605.2 1725.4 37716.9 5202.3 1638.8 5167.1 4026.3 2651.1 2496.2 2190.9 31991 32478.2 2630.9 4488.2 1872.9 3191.1 2072.4 738.7 1858.5 3295.8 1060 3560.1 2100.3 1981.4 5569.4 3312 1510 2269.1 3716.6 29494.6 4474.3 1269.1 4753.4 3071.4 2216.4 4419.8 3019.1 2751.4 2689.6 23718.2 2661.4 3637.9
13840.3 18006.9 15348.4 28371.2 17064.2 39478.4 23837.1 26259.5 14479.8 12880.5 13224.8 16730.9 12522.1 10588.4 13286.6 26601.2 18425 6108 18383.9 7864.9 12616.8 15953.7 7775.7 38899.4 18256.4 34223 10709.1 17788.1 10440.8 14123.4 26082.3 39476.2 12994.3 25225.2 9915.8 12737.4 8020.6 22259.5 7623.3 29853.2 7602.9 14607.3 18001.2 26294.4 22105.2 10560.5 24839.5 13748.7 11758.8 11244.6 6319 18441.5 9839.8 10200.6 15229.6 18636.8 18438.1 24794.6 9368.4 33151.2 8754.4 7526.2 14921.1 8464 26890.3 48076 17315 11499.2 19283.5 15099.6 24522.6 10287.8 6705.8 6589.3 18211.3 27925.6 9211.8 10391 30914.5 38063.1 18006 13828 7185.1 21256.4 20712.8 11416.7 24210.7 6633.6 25718.6 3945.8 14261.4 12470.3 17399.9 8449 13558.1 6685.5 19244.5 30874.6 12372.8 10917.9
20700.2 26788.5 23763.9 33319.3 31988.2 37096.7 28243.3 27673 23874.3 33753.2 28358.6 30360.2 30240.2 21855.9 23330.9 28403 23463.3 22258.3 18047.5 16670.7 26615.9 21626.9 27597.6 39654.2 26305.6 25745.6 24260.4 24215.8 20188 27140.2 15381.3 32534.1 34066.6 33327.9 36336.3 25295.7 19931.7 23953.8 17698 18259.1 29933.8 25960.7 49848.4 46618.1 26369.2 29934.1 34622.2 27549.9 32735.2 22761.4 12294.3 25524.5 20685.9 13170.2 21025 14850.2 21637.7 36053.8 36234.3 32228.3 17796.1 18620.3 26910 17537 25855.4 39141.3 19083.9 16682.7 14831.7 16179.3 38204.7 26397.2 32930.4 17330.3 32383.9 30702.7 21543.6 33915.4 22103 64057.5 19061.8 35531.2 19979.3 41212.6 13413.1 28725.1 32932.2 18457.5 52508.6 17991.5 24647 26192.7 28624.9 24351.3 29091.4 18699.4 35346.9 36988.5 31146.2 30151.7
