"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83"
0.6453 0.92 -0.5983 0.8548 0.5797 0.4013 0.584 0.9991 0.5636 0.6669 0.3827 1.222 0.727 0.535 0.4648 0.5779 0.5995 0.08545 0.8706 -1.438 -0.123 -1.32 -0.6941 -0.2938 -0.4964 -0.1265 -0.3892 0.3606 -1.076 -0.8094 -1.089 0.4259 -0.4971 0.5023 0.535 -0.1899 0.3097 0.06417 0.4555 -0.227 0.02196 0.4533 -0.4418 0.8448 0.4579 0.00375 -0.7316 -0.7844 -1.169 -1.35 -1.129 -0.708 0.04121 -1.249 -1.489 -0.8578 0.6203 -0.8522 -1.133 0.9534 0.5201 0.6964 0.04022 1.036 0.4979 -0.4213 -0.2636 -0.65 0.3399 0.4962 -0.5234 0.4036 -0.09764 -0.8276 -0.738 -0.0212 0.4779 0.3835 -1.82e-09 0.4479 1.31e-08 0.7774 0.5315
0.5201 0.203 -0.3116 -0.279 -0.2527 0.2669 -0.04937 -0.1318 0.1881 -0.1276 -0.2605 1.209 -0.2212 0.1009 -0.1808 1.556 1.711 1.303 0.07316 -0.1482 0.05511 0.114 0.3636 1.11 1.125 0.4978 0.382193007792021 0.260817167369015 1.527 0.06269 1.052 -0.5749 -1.293 0.164 0.5479 0.6179 0.9677 1.269 0.1921 0.06672 -0.9152 -0.991 -0.4375 -0.07118 -0.7414 -1.177 0.3633 -0.9412 -0.5165 -1.449 -1.07e-08 0.09486 -0.8983 -0.8466 -0.6919 0.001167 -0.2564 -0.1079 -0.4367 0.158 0.02911 -0.01986 -0.5614 0.1242 0.3858 -0.004015 -0.1932 -8.39e-11 0.253 0.3746 -0.9154 -0.1059 -1.371 -1.096 0.102 -1.13 -0.08882 -1.048 0.1488 -0.2279 -0.9275 0.7277 -0.2358
0.2624 -0.01533 0.3231 -0.09071 2.432 0.3723 -0.2116 0.05776 0.02918 0.05634 0.1092 1.634 2.737 -0.0595 2.266 -0.7231 -0.2534 -0.7198 -0.02324 -0.4599 0.1926 -0.3962 -0.2062 0.6764 0.6357 -0.2225 0.05386 0.6457 -0.6189 -0.04926 -1.019 -0.2121 -0.1717 -0.01952 0.01707 0.474 0.4126 0.4312 -0.007482 -0.1258 0.5446 -0.7103 -0.36301551495766 -0.08415 -0.975 0.3519 -0.3983 0.05667 -0.02251 -0.4995 0.002502 0.1009 -0.8745 0.2337 -0.3473 -0.2302 0.2837 0.1226 0.01579 1.289 0.2587 0.04404 1.316 -0.1068 0.3477 -0.683 0.2577 0.1607 -0.3399 -0.6982 0.3109 1.527 -0.4167 -0.9915 -0.1337 -0.3575 0.194 -0.98 -0.01549 -0.1516 -0.1446 2.64e-09 -0.3025
0.02203 0.2286 -0.6874 0.1552 0.3378 0.04299 0.4193 0.3829 0.1836 0.07837 -0.612 -0.1311 0.1043 -0.405 -0.3841 0.6477 0.01556 0.4561 0.8489 -1.727 -0.5944 -1.43 -0.4667 -0.3192 -0.5521 -0.9055 -0.7108 -0.5721 0.5953 3.62e-09 -1.066 -1.541 -1.577 -2.265 -0.6484 -0.9645 -0.6849 -1.279 0.6622 0.2648 0.0752 0.8362 0.01827 0.8374 0.7526 0.8306 0.2022 -0.1522 -0.7633 -0.8595 0.2125 0.01104 0.1458 -0.3924 -0.1191 -0.1039 -0.2862 -0.7831 -0.7563 0.7087 0.878 1.448 0.2027 0.9935 1.069 0.575 -0.05047 -0.04836 -0.1174 -0.08498 -0.5394 0.2552 0.03636 0.8647 0.5864 -0.5508 0.3172 -0.1184 0.1627 -0.4036 -0.2837 0.101 0.01065
-0.9092 -0.4034 0.1292 0.4222 0.5461 0.7494 -0.6047 -0.8776 0.2331 -0.2772 -0.1665 -0.135 0.4572 -0.2063 0.6186 -0.5031 0.8355 0.3433 0.06208 -1.346 0.2507 -0.9729 -0.3992 -0.2272 -0.4633 0.2629 -3.2e-09 0.1018 1.074 -0.7255 -0.9301 -0.6214 -0.7401 -2.017 0.5984 -0.2367 0.02536 -0.4293 1.178 -0.5271 -0.4838 0.4348 -0.3259 0.8893 0.9602 -0.6283 0.7235 0.6627 0.9725 0.6196 0.9789 0.9244 0.2731 0.3121 0.8714 0.4538 0.5481 -0.2199 -0.5443 0.5602 0.614 0.7731 -0.7196 -0.09199 0.5524 0.7418 -0.1502 -0.6529 0.5765 0.8483 0.3083 0.8453 0.7074 0.3751 0.3333 0.5495 0.8975 1.215 1.078 0.8719 0.7564 -0.2576 1.193
0.2162 -0.05465 -0.008079 -0.1697 -0.141 0.5201 0.4416 -0.02055 0.117 -0.07975 0.01109 0.1687 -0.4729 0.2985 0.08629 -0.08654 -0.04209 -0.08361 -0.2592 -0.1241 1.103 1.271 0.09821 1.459 1.792 0.2901 1.25 0.4906 0.6233 0.3173 1.978 -1.028 -0.6485 -0.6028 0.2596 1.557 1.434 0.6357 0.2218 -0.3089 -0.6172 -0.7524 -0.4365 4.36e-09 -0.183 -0.4743 -0.4854 -0.706 -0.6641 -0.704 0.484 0.07758 0.2583 -0.433 -0.4417 -0.1934 0.2419 -0.4812 -0.02729 0.5145 -0.05017 0.6574 -0.1167 1.925 -0.07264 0.9323 -0.02581 0.8651 0.02769 -0.1402 -0.8703 -0.07678 -0.588 -1.089 0.09057 -0.7166 0.3272 -0.4463 1.098 -0.08133 0.6753 0.06074 0.7649
-0.1022 -0.0834 0.2654 0.02758 -0.1251 0.2375 -0.378 -0.02096 0.9331 -0.1686 1.102 2.65 0.237 -0.1708 1.361 -0.6559 -0.3768 -0.2131 -0.002682 0.7462 -0.1022 -0.308 -0.2955 0.5465 0.1248 -0.4092 -0.07788 0.1483 -0.8096 -0.1964 -0.1968 0.1983 0.3305 -0.3296 -0.6392 -0.2369 0.09723 -0.2352 0.6841 0.3456 0.5427 0.4172 -0.03339 0.3213 -0.2714 0.6032 -0.2168 0.9958 -0.07108 -0.4183 -0.618 0.1793 -0.01589 6.78e-09 1.014 -0.1477 0.1099 0.4321 1.583 0.3057 -0.1765 0.5264 3.112 -0.01535 0.5243 -0.005503 0.5553 1.687 -0.1018 -1.02e-08 0.1532 1.11 -0.2436 0.3539 -0.04834 0.1229 -0.1105 -0.3285 0.1501 0.1631 0.5861 0.05447 1.845
0.5634 0.9116 0.4526 1.184 0.4192 1.105 1.655 0.8541 0.9487 1.252 0.4289 1.259 0.5112 1.083 0.08467 1.108 0.1629 0.7174 0.2514 -0.9624 -0.1396 -0.7772 -0.594 -0.1851 -0.1217 0.7584 -0.07319 0.367 -0.4118 -0.3464 -0.8852 0.2264 -0.661 -0.8712 -0.4615 -0.4711 -0.4519 -0.8923 0.4803 -0.1138 0.2319 0.02032 -0.5734 -0.09641 -2.53e-09 0.2581 -0.8251 -0.3614 -0.8026 -0.4898 -0.7004 -0.466 -0.2907 -0.5261 -0.4971 -0.1385 0.3717 0.24 0.7733 0.1292 -0.09 -0.3638 1.017 -0.07924 -0.3356 -1.18e-09 -0.5109 0.9472 -0.4845 -0.8095 -0.398 -0.1744 -0.2993 -1.337 -0.881 0.04221 0.329 -0.6185 -0.3441 -0.8231 -0.775 1.314 -0.7936
0.3351 0.4201 0.1993 0.5516 0.8842 1.114 1.42 0.6235 -4.33e-09 0.7814 0.3348 0.7444 -0.1404 2.033 1.066 0.06891 -0.6972 -0.1446 -0.8119 -0.9682 -0.5777 -0.9476 -0.3994 -0.02774 0.206 -1 -0.4934 -0.2593 -1.215 -0.5154 -0.6079 -0.1881 -0.6914 -0.9999 -0.9398 -0.658 -0.8311 -0.5311 0.9275 0.1719 -0.1457 0.3533 0.5931 0.1319 0.9386 0.4146 -0.4437 -0.123021830170752 -0.3923 -1.014 0.06447 0.04233 -0.3751 -0.3243 -0.01144 -0.313 0.2836 -0.02243 -0.1913 1.516 0.7636 0.4175 0.7486 0.7603 0.6213 0.9996 -0.3851 -0.311 -0.762 -0.905 0.142539161825283 0.1969 -0.5697 -0.7578 0.4218 -0.163643221613955 0.01144 -0.2393 0.2302 0.04908 -0.4553 -0.7221 -0.5144
0.1822 0.04044 -0.02587 -0.3079 0.2061 0.6756 -0.2057 -0.5104 0.1932 -0.1211 1.012 1.392 0.3548 0.317 0.9794 -0.222 -0.6905 -0.819 1.621 0.2587 0.8537 -0.7826 -0.5917 0.09556 -0.181 -0.3437 -0.1375 -0.01196 -0.989 -0.6441 -0.8048 -0.6195 -0.9949 -1.378 -0.6692 -0.4078 -0.5291 -0.6281 0.03654 -0.5188 -0.3596 -0.2303 -0.4695 1.216 0.1369 -0.4078 -0.02268 0.5703 -0.4363 -0.9872 0.3464 0.4498 -0.8435 1.009 1.165 0.5043 -0.2766 1.381 0.5731 0.3802 0.01135 0.6738 1.581 -0.08236 0.2162 0.9487 -0.2147 -0.2516 0.4293 0.1291 -0.7397 0.06544 -0.9831 -0.7718 0.1083 -0.7625 8.13e-09 -0.7926 -0.5679 -0.1921 -0.5533 -0.6474 -0.4289
-0.5456 -0.1574 -0.3395 0.3959 0.4805 -0.03514 0.5139 0.3091 0.4817 -0.1033 -0.5416 -0.4253 0.0909973893921181 -0.7648 -0.1481 0.2658 0.009152 1.092 0.4996 -1.248 0.1712 -1.036 -0.2018 -0.7262 -0.9171 -0.2471 -0.3082 0.5374 1.898 0.8214 -1.296 0.3859 -0.4235 -0.04302 0.5192 0.3997 0.2377 0.3296 0.2664 0.3953 0.2058 1.183 0.4573 0.7193 0.1431 -0.3858 -0.1136 0.312 -1.082 -1.278 0.7774 0.5172 1.015 -0.03005 0.03005 -0.3144 0.3179 0.2309 -0.1534 0.3529 0.7349 0.685 -0.461 0.8188 1.525 0.3966 1.169 -0.475 -0.2344 0.1644 -0.3158 1.297 0.1572 -0.3384 -0.09179 -0.204 1.241 0.635 1.087 0.9755 0.1024 -0.06329 1.467
-0.6096 0.1515 0.4732 0.2108 0.07499 0.1151 -0.325 -0.2641 -0.6485 -0.03185 0.456 -0.2047 0.5417 0.6015 0.25 -0.5052 -0.3522 -0.5832 -0.2071 -1.165 -0.09598 -0.08933 -0.5512 0.2581 0.5852 -0.205 0.009926 0.43 -2.84e-09 0.016 -0.4073 -0.554 -1.998 -0.4513 0.7424 1.986 2.7 1.547 0.7342 -0.4388 -0.1899 -0.6049 0.05176 0.2576 -0.7577 -0.3196 -0.8545 -0.5398 -0.2449 -0.9171 -0.3022 0.1836 -0.09142 0.07993 -0.2329 0.004927 -0.006525 0.008063 0.02409 1.532 0.8851 0.576 0.01898 0.618 0.05967 0.3109 0.2018 0.7509 -0.2399 0.0523 -0.295 0.07771 -0.6311 -1.102 -0.2599 -0.4934 0.01424 -0.4752 0.2272 0.01679 -0.2478 -0.1858 -0.09345
-0.6045 -0.189 -0.3412 0.258252821128231 0.3692 -0.0144 0.4402 0.1859 0.1532 -0.1749 -0.2473 -0.5997 0.6492 -0.5281 0.04542 0.1362 0.03505 0.7209 0.6536 -2.237 -0.2854 -1.099 -0.2965 -0.6568 -0.6808 -0.4306 -0.5428 0.4812 1.861 0.7516 -1.539 0.0144 -0.8896 -0.1795 0.6931 0.2254 0.4194 0.4484 0.2095 0.2174 0.0398025506621862 0.6778 0.3045 0.6811 0.4209 -0.00582187013245081 0.03332 0.2137 -1.087 -1.375 0.6704 0.3954 0.829 -0.1111 0.122 -0.283 0.2214 -0.02591 0.02554 0.2587 0.5174 0.608 -0.4671 0.76 1.298 0.22 1.067 -0.4662 -0.3781 0.1856 -0.4018 1.063 0.16 -0.6654 -0.1982 -0.2963 0.9615 0.7016 0.8323 0.7605 0.02679 -0.03424 1.107
0.1386 0.3546 -0.7416 -0.304 0.378 -0.05811 0.2652 0.5403 0.1576 0.1997 0.2551 0.696 5.98e-09 0.2512 0.3366 -1.287 -0.7286 -1.029 -0.2374 -0.9013 -0.2686 -0.8611 -0.6258 -0.0514905152406084 0.2156 -0.4437 0.01727 -0.4841 -1.031 -0.4444 -0.5115 -0.9609 -0.2765 -0.8696 -1.223 -0.7734 -0.7385 -0.6742 0.5635 0.39 0.4035 0.7885 -0.01001 1.312 1.123 1.082 0.03743 0.5176 -0.6745 -0.785 -0.09262 0.08765 -0.4175 0.641 0.4366 0.9904 0.1563 0.6752 0.4407 0.6194 0.8038 0.834 1.426 -0.2546 0.01001 1.525 -0.2023 -0.8435 -0.9038 -1.199 0.4947 -0.2434 -0.4897 -0.1848 -0.4762 -0.3368 -0.4013 -0.1511 -0.5007 -0.2663 -0.7733 -0.7733 -0.4339
-0.4654 0.2014 1.503 0.08917 -0.7441 0.2646 -1.9e-08 0.04962 1.687 0.006439 0.05677 -0.07055 0.1214 0.9799 -0.1255 0.5348 2.059 0.02788 -0.1841 -0.3779 -0.7929 -0.1177 -0.4687 -1.96e-08 -0.1549 -0.3032 0.04658 -0.08284 -0.4993 0.008494 -0.2865 -1.284 -0.6681 -0.8452 -0.3663 0.05972 -0.1666 -0.07999 6.1e-05 -0.09678 0.3516 0.2118 -0.3869 0.4517 1.008 1.042 -0.1439 -0.1333 0.02762 -0.1857 0.8217 0.1057 -0.3278 -0.105 0.03195 0.1029 -0.3033 -0.03658 0.1658 0.6399 1.543 1.979 0.1674 -0.225 0.4609 0.5658 -0.008155 -0.1287 -0.1543 -0.414 0.3705 -0.1868 -0.1593 0.2909 -0.4115 2.54 -0.2609 -0.6441 -0.4876 -0.5175 -0.2935 -0.2705 -0.3267
-0.328 -0.2902 -0.4702 -0.4325 0.06032 -0.4279 -0.686 -0.2894 -1.98e-09 -0.3903 -0.374 -0.2695 -0.5259 -0.7242 -0.2813 -0.2334 -0.3787 -0.6748 1.501 -0.1899 8.51e-09 -0.4688 0.7889 0.2211 0.04623 0.2211 0.9154 0.8528 2.138 -0.5356 0.0899 0.08919 0.5366 -0.5042 2.156 0.5586 0.3247 0.937 -0.2301 0.278 0.2664 1.091 0.6417 0.48 -0.2275 0.7683 1.305 0.7387 1.182 0.8725 1.384 1.287 0.8996 0.5056 0.5594 -0.1215 0.8072 0.2125 0.4085 0.001834 0.3919 0.6663 -0.03534 0.318 0.2068 1.385 1.294 1.049 0.4251 0.9033 -0.3346 0.02938 0.03046 0.6471 0.3025 -0.5078 0.1884 -0.6687 0.2653 -0.1461 -0.0498 -0.05154 -0.2931
-0.02798 0.1203 -0.6015 0.06558 0.0006395 0.09013 0.1336 -0.7428 -0.0006395 0.1686 -0.636 -0.4043 0.8779 0.1912 0.006579 0.1028 0.1738 -0.1031 1.039 -1.901 0.672 -1.477 -0.2135 -0.7189 -0.8973 -0.2037 -0.6737 -0.2439 1.626 0.3889 -2.089 -0.2156 -1.649 -1.476 1.098 0.5371 0.8294 1.175 -0.2431 0.3884 0.09451 0.6027 0.142924954072526 2.84e-08 0.3405 0.07107 -0.3832 -0.4852 0.4418 0.103 0.5336 0.2473 0.6023 0.1601 -0.01802 -0.2185 -0.01714 -0.6564 -0.976 -0.08539 0.1744 -0.367 0.2482 -0.08862 0.304 0.04245 0.1609 0.217 0.223 0.9325 0.1378 0.449 0.03108 0.5072 0.683 -0.4683 0.4153 0.2552 0.6832 0.2848 -0.2069 -0.005019 0.432
0.6424 0.5511 -0.1198 0.1271 0.8714 0.6994 0.778 1.038 -0.5115 0.3266 0.05995 1.84e-09 0.5919 0.8187 0.4193 -0.1267 -0.2656 0.1302 -0.4663 -1.367 0.3686 -0.4359 0.5129 0.1249 0.02574 -0.02975 0.2905 -0.1168 0.9524 1.169 -0.8879 -0.9666 -1.234 -1.496 0.2561 0.005934 -0.2946 0.3392 0.4414 1.058 -2.53e-08 -0.4608 0.3159 -0.8034 -1.043 0.9646 -0.4055 0.2325 -0.3372 -0.6019 0.2701 0.02123 -0.5588 -0.5366 -0.3879 -0.8799 -0.8917 -0.2016 -0.03821 -0.07795 -0.5355 0.03008 1.519 -0.7497 -0.2197 -0.2493 0.0811 -0.1308 -1.123 -0.8356 0.3098 0.9435 1.001 -0.3235 -0.01819 -0.7176 0.6517 0.683 0.7681 0.7972 0.5326 0.4065 -0.05658
-0.2039 0.1582 0.1108 0.04543 -0.7326 -0.0466 -0.1315 -0.4677 0.09225 -0.036 -0.03713 -0.0671 0.06061 0.2477 -0.5005 -0.9608 -0.6812 -1.011 1.008 -0.2153 0.04257 -0.4228 0.737 0.04886 0.9908 0.7815 0.9922 -0.5256 -0.9871 -0.0289 -0.4385 -0.3907 -0.3972 -0.9115 -1.036 -0.26 -0.2256 -0.3067 0.2317 -0.01845 0.3614 0.395 0.04068 1.095 0.4805 1.082 -0.0808519884120324 1.527 -0.038 -0.3055 0.2759 0.497 1.08e-08 -0.7239 -0.5739 2.128 -0.5286 1.452 1.316 0.2629 0.4366 0.5594 0.159 0.2697 -0.1349 0.7791 -0.471 -0.6705 -0.2079 -0.7996 -0.08957 -0.02518 -0.5115 -0.9693 -0.7974 -0.4132 0.4371 -0.5037 -0.7555 -0.8154 0.01845 -0.4108 -0.6059
-0.04148 0.4121 -0.237747199050492 0.004334 1.591 -0.02871 1.126 1.06 -0.01056 0.3352 -0.1559 0.5195 0.4696 0.01628 0.1694 0.1433 -0.1327 0.5878 0.1298 -0.3204 -0.5333 -0.2231 0.3272 -0.05242 -0.2602 1.012 0.323 0.8802 0.2815 0.06644 0.006158 0.5956 0.7125 -0.8357 -0.684 -0.6145 -0.6737 -0.7619 1.317 0.1132 0.2897 1.407 0.0691103174689759 1.065 1.578 0.04888 0.3028 -0.5966 -0.1057 -0.5875 -0.1571 -0.05067 -0.3937 -0.6395 -0.5156 -0.2772 0.01075 -0.5179 -0.4972 0.4861 -0.7506 1.109 0.1902 1.571 1.575 0.159741168406967 -0.09879 1.112 -0.7441 -0.7561 -0.1383 -0.1622 -0.4098 1.011 0.64 -0.6435 0.23 -0.6264 0.8298 -0.1317 -0.3729 -0.1347 -0.2186
-0.9661 0.009334 -0.6669 -0.009334 0.4444 -0.02846 0.02242 0.6136 0.1576 0.1746 -0.4378 -0.3689 0.7842 -0.2834 0.08692 0.1817 0.2175 -0.3352 0.5244 -0.7907 -0.2259 -1.028 -1.257 -0.8666 -1.119 -1.085 -1.138 -0.6601 -0.606 -0.6035 -1.502 -0.4333 -0.3351 -1.095 0.09552 -0.6441 -0.5432 -0.2947 0.9404 0.4421 0.4627 -0.1497 0.9392 0.895 0.5247 0.4915 0.7162 0.5049 0.6817 0.5524 0.7243 0.6028 0.8461 -0.05796 0.231 0.2602 -0.1965 -0.304 -0.07084 0.08533 0.7202 0.3384 -0.2831 0.6103 1.106 0.5446 1.483 -1.43e-08 -0.743 -0.1567 0.02452 0.9149 0.1183 0.4561 0.3693 -0.05111 0.65 0.5294 0.8168 0.816 0.3196 0.288 0.928
0.484 -0.6446 -0.06577 -0.1904 0.2565 0.9358 0.1331 0.07824 0.0238812311771015 -0.5322 -0.8805 -1.55e-09 -0.3081 0.2657 0.6754 -0.8645 -0.4552 -0.6235 -0.8102 -0.1151 0.2992 -0.5892 -0.05145 -0.03178 0.01716 -0.4171 0.2504 0.3753 -0.04204 -0.4966 -1.007 -1.021 -1.359 -1.786 -0.5031 -0.5407 -0.4202 -1.187 0.5883 0.29 -0.1844 -0.7706 0.1461 0.4227 -0.7934 0.2997 -0.9946 -0.472 -0.9655 -1.002 -0.04556 -0.000789 -1.253 1.015 0.8683 0.4692 0.02898 0.3991 0.1551 0.8841 0.1522 0.3214 1.376 -1.13e-08 -0.165 1.371 -0.8675 0.1415 -0.3715 -0.897 -0.8882 0.5297 -0.003444 -1.27 -0.5103 -0.9943 0.2681 0.04398 -0.3532 0.2288 -0.7506 -0.3534 0.08707
-0.5612 -0.3699 -0.1168 -0.08493 -0.004859 -0.08008 0.1642 0.1877 0.749 -0.1369 -0.3824 -0.1402 -0.306 -0.3687 -0.6846 0.2292 0.5327 0.1538 0.9021 -1.774 0.6828 -0.6733 -0.5131 -0.9708 -1.098 -0.6632 -0.6086 -0.06819 1.35 0.2726 -0.7571 -0.1281 0.3535 -1.134 0.1018 -1.046 -1.199 -0.799 0.01368 1.177 -0.2347 1.388 0.1671 -0.2531 1.072 0.7873 0.7658 0.7967 -0.2127 -0.3345 0.987 0.2027 0.8076 0.3001 0.4601 0.3405 1.112 -0.1322 0.3616 0.000634 0.3342 0.8171 0.01063 0.1213 0.2212 0.853 -0.3193 -0.2757 0.05945 1.032 -0.308807827510343 0.02507 0.2413 0.5995 0.2934 1.086 0.7025 0.7757 -0.09815 0.01242 0.5381 0.1694 0.4131
-0.5492 0.8081 -0.4914 0.3621 0.8224 1.023 0.9488 0.3103 0.04971 0.5941 0.4861 1.11 -0.1721 1.082 0.3243 -0.4942 -0.8577 -0.5596 -0.3593 -1.258 0.1859 -0.5154 -0.8347 -0.1504 -0.5851 -0.359 -0.3983 -0.1401 -0.4448 -1.041 0.04372 -1.722 0.1166 -1.051 0.2141 -0.3538 -0.916 -1.121 1.193 0.6697 0.5675 0.9142 0.3777 1.582 0.7038 0.6467 -0.6379 0.1345 -0.5386 -0.1613 -1.087 -0.3079 0.164 -0.07236 0.1683 -0.04559 0.3431 -0.001407 0.1425 -0.146 0.6476 0.3583 0.2981 0.006511 -0.1532 0.8887 -0.4844 -8.1e-05 -0.7339 -0.253 0.53 0.2628 -0.5714 0.9383 0.01316 -0.004137 -0.3485 0.2393 -0.1048 0.3987 -0.1558 -0.6197 -0.2349
0.3959 1.065 -0.06147 0.1621 0.09664 1.069 -0.4327 -0.2636 0.3492 0.1924 0.1518 0.6781 -0.05309 -0.09134 0.2953 -0.5649 0.1805 -0.5249 1.597 0.7045 -0.4287 -0.4233 -0.3438 0.1788 0.03543 -0.3805 -0.368 0.5053 -0.1622 -0.1106 -0.06946 0.6173 -0.4682 -0.08837 -0.4004 -0.2025 -0.2295 -0.6328 -0.01332 -0.00115 0.01252 1.746 0.2948 0.872 -0.1929 1.139 0.6296 -0.2502 -0.5584 -0.7067 0.4485 -0.03559 0.2916 0.4219 0.5502 0.5766 1.24 0.005881 0.4219 0.1249 0.003838 0.9815 0.9137 2.386 0.7626 0.7539 -0.02416 0.01755 0.5832 0.5245 -0.2733 -0.09992 0.5982 2.061 1.537 0.921 0.4399 -0.2057 0.003653 0.1937 -0.4587 1.067 -0.2246
-0.02853 0.04944 0.02418 0.3337 0.8446 -0.07978 1.111 0.6744 -0.5086 0.2949 -0.8213 -0.7152 0.1114 0.361 -0.1735 0.01244 -0.1416 -0.182 -0.04186 -1.601 0.448 -0.6582 0.2526 -0.2906 -0.4898 0.6096 0.1418 0.2621 2.074 0.0313 -0.3381 -0.00772 -1.129 -1.216 -0.7789 -1.212 -1.196 -0.8967 0.1623 0.146725240485279 0.1618 0.4539 0.4769 0.5193 0.9797 0.6657 -0.2579 0.05025 -0.01053 0.1195 0.01626 0.4436 0.4561 -0.3342 -0.3702 0.06698 0.2774 0.006503 0.3218 0.3035 0.3239 0.7338 1.113 1.115 1.13 1.254 0.6866 0.9667 -0.04402 0.6254 -0.5965 0.1047 -0.4395 0.3445 0.2483 0.1556 0.07426 -0.4315 0.3776 6.01e-09 -0.3505 -0.4674 -0.03153
1.4 1.255 -0.1656 1.072 0.6147 0.9015 0.7502 1.381 0.7776 1.302 0.418 1.373 0.4505 0.6307 0.3386 0.9047 0.2911 0.7118 -0.3788 -0.8805 -0.4622 -0.951 -0.2654 0.1798 0.05477 -0.4264 -0.1337 0.3736 -1.67e-08 -0.1033 -1.066 -0.7965 -0.1116 -0.8228 -0.5104 0.1754 -0.2095 -0.6037 0.6099 -0.4265 -0.3455 -0.51 -0.8764 -0.2778 -0.01163 -0.1831 -0.1908 -0.1367 0.01163 -0.1402 0.5887 0.4143 -1.032 -0.8623 -0.7155 -0.6374 0.2455 0.04035 0.2936 0.7468 0.3715 0.2476 0.289 0.2105 0.1394 -0.7766 0.0316 -0.4131 -0.2288 -0.5352 -0.05897 0.4516 0.5183 -1.162 -0.4202 0.591 0.1529 -0.08934 -0.09611 0.114 0.03446 1.21 -0.1703
-0.3891 -0.2381 -0.7428 -0.3416 0.09717 -0.2892 -0.2321 0.1927 0.5001 -0.4094 -0.6502 0.2109 -0.7174 -0.3794 -0.651 0.2222 -0.1884 0.8807 -0.1195 -1.295 -0.7197 -0.1551 -0.07307 -0.3307 -0.6295 -0.09629 -0.5405 -0.2402 -0.1793 -0.471 -0.5481 -0.7014 0.09134 -1.07658155572965 -0.6729 -1.197 -1.342 -1.597 0.6062 -0.01587 0.3821 0.9624 0.5605 0.9285 0.6452 0.8324 0.665 0.8297 0.7705 0.9812 0.07115 0.09439 0.8672 0.7396 0.5275 0.1282 0.592 -0.06236 0.6135 0.4053 0.8353 0.7626 0.1711 0.06485 0.4009 0.5368 0.7674 -0.5679 0.1295 0.2923 0.6544 -0.004664 0.6792 1.338 0.1167 0.4972 0.4624 0.3573 -0.085 -0.05383 0.7753 0.004663 0.3363
-0.5627 0.6508 -0.3932 0.2067 0.827 0.9688 0.8254 0.3139 -0.001613 0.4523 0.5626 1.08 0.05137 0.984 0.2031 -0.595 -0.7201 -0.4219 -0.6465 -1.403 -0.1471 -0.5709 -0.797 -0.2652 -0.3132 -0.2972 -0.476 -0.4572 -0.5955 -0.9089 -0.4464 -0.8137 0.3327 -1.534 0.2639 -0.5864 -1.242 -0.7027 1.148 0.6627 0.3112 0.8909 0.2595 1.286 0.8284 0.7281 -0.3898 0.2859 -0.5078 0.0272 -0.9914 -0.2067 0.1082 -0.2276 0.3221 0.03915 0.1374 -0.08465 0.1142 -0.3995 0.6588 0.3491 0.2761 -0.01592 -0.2592 0.7488 -0.5103 0.09883 -0.9428 -0.2595 0.3842 0.1748 -0.5796 0.8918 1.02e-08 0.000894 -0.4807 0.245 -0.1655 0.4944 -0.02412 -0.6802 -0.2733
0.4407 0.6262 -0.1139 0.1369 0.2061 -0.05454 0.8398 0.9279 0.6897 0.2966 -0.2154 0.1573 -0.1717 -0.2992 -0.3853 0.3596 0.7563 0.3534 -0.6206 -0.1176 -1.02 -0.9359 -0.6596 -0.2421 -0.3633 -0.25 -0.163 -0.422 -0.7802 -0.377 -0.8739 -0.2555 -1.265 -0.4508 -0.3654 -0.5528 -0.7094 -0.5518 1.094 -0.2165 0.2132 0.9726 -0.3341 0.2455 0.4268 0.5005 0.7313 -0.1661 0.1494 0.4646 -0.7509 -0.2832 0.7685 0.9257 1.221 1.026 -0.7453 0.1394 0.114757308816508 0.2902 1.172 0.9243 -0.9391 0.6063 0.2024 -0.1291 0.3043 -0.464 -1.272 -0.915 0.3775 -0.07738 0.7235 -0.00148 -0.6699 1.306 0.2811 0.0368 0.588 0.06708 0.3171 -0.09274 0.2053
