"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
-0.763 -0.989 -3.864 -1.938 -1.766 -3.554 -1.99085572596644 -0.425 0.278 -1.4 -1.282 -0.395 -1.629 -1.987 -1.01 -1.894 -1.557 -2.654 -4.863 -3.371 -2.503 -2.893 -0.653730990714278 -0.697 -0.897 -3.02 -2.408 -3.139 -5.1 -2.513 -2.174 -0.801 -1.102 -0.480764752862469 -1.364 -2.397 -2.029 -0.856 -1.413 0.099 -2.337 -0.53 1.398 -2.213 -9.318 -1.498 -0.285
-0.645 2.392 -1.458 -0.737 -4.718 -0.886 -0.971 -0.619 -0.924 0.212 4.66 1.614 2.008 -0.336 0.094 -0.667 0.097 -0.905 -1.2 -0.946 0.343 0.366 -0.057 -0.173 0.0907448139457746 -0.672 -0.081 -0.132 -0.094 0.228 0.073 -0.469150728009615 -4.921 -2.006 0.343 -0.642 0.317 -1.008 0.447 -1.366 2.523 -1.358 0.849 -0.959 -1.993 -5.059 -0.0990033709444428
1.21885609798454 2.632 1.14778580624121 -0.053 -0.646 -0.094 -0.464701688976348 0.0616126440679617 2.245 -0.194 0.136 -0.537 -0.356 0.372 0.382 0.212 0.613 -0.0439535135313767 -0.12 -0.0286361315772278 1.094982653304 5.501 0.402 0.066 0.571 0.0482307280685084 -3.174 0.128771254790072 -7.456 -2.257 1.836 -0.279 -0.565 -1.41 -0.578 1.238 0.396 0.142 -0.159 -0.652 -1.046 0.372 -0.033 -0.393509637346034 -0.762549420586016 -0.55 0.487
-0.357 -0.651 -1.351 -0.834 -1.071 -2.1 -2.048 -1.861 -0.498 -0.419 -0.946 -0.076 -0.353 -0.501 -0.617 -0.127 -1.347 -9.021 -3.004 -2.367 -1.396 2.19 -0.381 -0.34 -0.747 -2.733 -1.728 -1.523 -3.599 -2.832 -0.399 -0.089 -0.267 1.29 0.235 -1.43 -0.467 -0.11 -0.344 0.122 -1.589 -0.453 -0.048 -1.943 -4.455 -0.08 -0.188
-1.245 1.218 -1.351 0.583 -2.442 -0.166 0.339 -1.089 2.151 2.163 -0.203 0.024 1.346 -2.7 -2.412 1.592 0.919 -3.69 1.925 -0.647 -2.424 -0.559 -1.276 -2.252 -0.418 -1.579 -3.038 -2.506 -2.855 -1.724 -2.389 1.608 -0.246 -1.214 -0.14 1.506 2.508 -1.135 0.26 -2.83 -1.163 -2.308 -2.435 -1.74 -1.747 2.023 -0.685
2.292 -1.63 3.413 0.014 -1.276 0.971 -0.074 1.978 -0.541 -0.216 0.325 -1.605 -0.469 -2.413 0.138 0.223 0.681 -3.62 -3.044 0.693 -2.904 -1.955 2.466 2.135 -1.788 0.134 -0.632 -0.427 -3.314 -1.693 0.011 -0.971 0.669 0.119 -0.77 0.778 1.224 -1.49 0.063 -2.699 2.291 -2.462 -2.557 -1.412 -0.808001590541427 1.346 -1.478
2.643 1.343 0.636 0.004 -1.044 2.668 1.409 0.586 2.849 1.772 0.232 -1.412 0.965 -2.001 -2.345 2.069 1.404 1.502 1.533 1.626 -1.706 -1.385 1.415 -1.498 -0.811 0.255 -2.98 -2.47 -2.251 -0.895 -0.776 0.278160700916404 0.259 -1.801 0.939 0.802 2.45 -0.993 -1.151 -2.03 -0.378 -2.087 -2.11 -0.317 -3.165 1.828 -0.857
-0.093617708483208 1.302 -0.241311687519756 -0.183 0.027 -2.243 -0.499939224029217 -0.824 0.019 -1.771 -2.308 -2.388 -2.823 -2.563 -1.81475025173251 0.263 6.047 -0.766 -0.874 0.729 -0.393 1.919 0.253 -2.006 -0.788646198159467 1.43 0.015 0.465 -0.113296757355782 -0.923 -0.10153016121475 -0.788 -1.821 -2.092 -2.253 -3.354 -2.684 -1.648 -2.621 -2.762 -3.506 -2.974 -1.3148046179548 -0.365499408922697 -0.720359140332541 -0.082 -1.515
0.93 -0.963 -0.554 1.841 -0.125 -0.47 0.049 -0.439 -2.971 -1.657 -2.392 0.224 -2.768 -2.869 1.037 2.265 -0.534 -3.381 1.178 -3.038 -1.633 -2.233 -1.889 1.337 -0.316445060112544 -0.52 0.852 1.085 -3.091 -0.966998198080648 -2.976 -0.178 0.218 -0.613 0.033 -2.997 0.39 -1.951 0.948 0.12 -3.862 -0.938 -0.625 0.565 -4.565 1.701 -0.533
-4.377 0.973 -3.524 0.099 -0.299 -4.515 -3.884 -3.509 -2.229 -3.49 -3.722 -4.318 -3.617 -3.008 -3.909 0.401 -4.781 -5.784 -4.31 -4.251 -3.251 -3.55 -0.111 -2.766 -3.257 -4.096 -6.457 -6.384 -4.137 -4.981 -4.071 -2.498 -2.816 -3.777 -3.947 -3.478 -3.8 -3.639 -3.896 -4.425 -3.949 -4.279 -4.038 -4.475 -5.139 0.525 -3.108
-1.967 -0.517 -1.174 -0.236 -1.009 0.692 1.398 0.135 1.201 1.847 -0.965 -1.525 0.615 -1.856 -0.772 0.01 0.34 -4.101 2.06 2.608 -2.328 -1.293 -1.08 -1 1.023 0.332 -3.302 -2.707 -2.954 -0.099 0.496 2.034 0.277 -1.133 1.284 1.577 3.029 -0.382 2 -1.976 -0.127 -1.575 -1.851 -0.014 -3.355 -1.074 0.86
3.731 -1.578 -0.252 -2.531 -1.099 0.029 -1.51 -0.437 0.659 -1.184 0.219 -0.967 0.555 0.611 2.346 -2.404 -0.278 -0.445 -1.916 -1.827 -1.091 -1.741 -2.006 0.981 -0.611 -0.74 -0.522 -0.544 -0.926 -1.415 -1.013 0.037 -0.154 0.641 0.065 1.033 2.31 -0.888 -0.818 3.998 0.139 3.247 4.918 1.521 -0.771748040803217 0.228 -0.429
2.559 -1.498 -0.668 -2.373 -1.635 -0.939 -5.214 -0.142 -1.911 -0.517 -0.247 -0.184 -0.424624173369178 0.217 1.886 0 -0.407 0.286 -2.378 -1.654 -0.55 -0.286 -1.272 0.536 -0.216 0.066 -1.202 -0.448 -1.284 -1.145 0.469 0.7 -1.381 -1.087 -0.949 -0.745 -0.306 0.123 -0.806 2.874 0.422 2.621 2.96989804778512 1.686 -5.612 -0.427 0.302
-0.041 -2.047 1.736 -0.425 0.085 1.902 0.445 0.108 -2.15 -1.801 -0.952 -0.223 1.923 3.574 -3.269 -1.626 -2.487 -1.763 0.103 -1.607 -0.464 -0.971 -0.035 -2.381 -2.298 -0.071 -4.456 -4.26 -2.179 -3.17 0.794 -1.916 -0.012 -3.038 -0.267 -1.879 -0.786 1.54 -0.708 -2.303 0.512 -1.565 -2.431 -1.63 0.031 -0.026 -1.569
0.677 2 -2.521 -0.322 0.322863271060521 0.398 -2.268 -0.418 -0.338 -1 2.458 0.335473708053299 1.719 0.00054427858291051 0.849 -2.366 1.027 -0.235089188213881 0.001 -0.167 -0.655129087893592 0.097 1.307 0.702589102927121 1.268 0.774 -0.206 -1.469 -1.423 -1.689 -1.149 2.392 -1.032 -0.136416613753488 1.036 5.03 -0.038 2.626 5.037 -0.159839818060862 -0.884 0.148 0.626 -0.222946367270113 -0.403182533431628 -0.438 3.919
-3.127 -3.198 -2.463 -3.662 -3.54 -3.521 -3.329 -3.137 -1.144 -1.272 -1.903 -1.411 -1.745 -1.921 -2.055 -3.083 -3.926 -4.797 -3.849 -3.741 -2.856 -3.439 -3.047 -1.595 -1.747 -3.81 -5.684 -4.368 -3.11 -3.106 2.903 -0.771 -1.604 -2.044 -2.38 -2.349 -2.074 -1.487 -2.045 -2.178 -3.097 1.493 1.736 -3.801 -3.60665509796198 -1.608 0.882
-1.062 2.837 3.178 0.207 0.754 -1.162 -0.919 2.41 0.865 -1.442 0.962 1.351 -4.215 0.434 0.15 -0.00981211258901258 0.03 -0.057 -0.607 1.038 -1.702 -0.387 0.551897214065469 -1.083 -0.81892275351333 -1.698 -1.967 -0.833 -0.5 -1.652 -0.406 -0.32454608883155 -2.358 3.931 -0.658 0.589 3.699 0.106356368033983 1.224 -1.614 -0.402 1.137 -0.294 -1.752 -1.9680022458592 -2.878 0.038
-1.376 0.065 -0.391 -0.708 -0.635 -1.409 -10.141 -0.655 -0.043 -0.091 -0.78 -0.101 -0.402 -0.507 -0.946 -0.085 0.811049838887762 -2.295 -1.993 -1.727 -1.69 -1.019 -0.062 -0.544 -1.096 -1.786 -1.925 -1.682 -4.485 -1.741 -0.64 -0.615 -0.49 0.609 -0.562 0.025 -0.106 -0.247 -0.541 -0.003 -1.978 -0.763 -1.117 -1.03 -2.66770245127248 -0.106 -0.713
0.159 1.015 0.732 1.496 -3.012 1.98 0.985 0.233 0.375 1.856 0.628 -0.388 1.814 -2.6 -0.213 1.4 -0.555 0.21 1.054 0.874 -3.991 -4.131 1.436 -0.431 0.102 0.127 -1.596 -1.177 -3.192 -1.801 -1.78 -0.646 -0.025 -2.893 -1.853 1.085 1.831 0.185 0.704 -2.74 0.421 0.139 -3.036 -1.178 -0.326 0.014 0.81
-0.619 -2.218 -1.081 -1.586 0.844 -3.048 -2.23 -2.248 1.597 -0.144 -2.361 -2.216 1.091 -1.961 -0.388 -2.108 -1.33 0 -1.162 -1.451 0.041 -2.631 -1.801 -1.241 2.596 2.066 -1.876 -1.467 0.118 2.403 0.607 -1.415 -1.427 -0.701 2.745 -2.958 -0.516 -0.699 1.95 -1.914 -1.087 -1.082 -2.186 2.288 1.969 -1.977 1.048
-3.999 0.88 -1.337 0.185 -0.502 -1.919 -3.186 -3.564 -2.678 -0.436 -0.89 0.15 -0.312 -0.863 -0.912 0.436 -4.058 -5.082 -2.021 -2.542 3.419 -1.858 -0.165 -0.72 -0.212935007044327 -1.929 -3.4846650473167 -2.82 2.746 -1.232 -2.38 0.401 -0.377 -0.21 -0.913 -0.403 -0.602 -0.073 -0.725 -0.498 -0.716 -0.616 -0.419 -1.71682185109659 -2.79225786155161 0.541 -0.171
-2.839 0.733 0.07 -0.766 0.623 -2.529 -0.541749536855676 0.8 0.606321019463155 1.128 0.333 -0.767 0.305 -1.546 -2.184 2.633 -0.766 -0.759 -0.392497735608221 0.134 2.341 0.893 2.1 -1.747 -1.52 3.062 -1.481 -1.067 -2.689 -2.88 -0.857 -1.626 -1.423 -0.927 -1.471 1.209 0.944 1.856 2.373 0.925 -3.478 -1.991 -1.052 -1.345 -3.358 -0.388 -1.123
-2.377 3.153 -1.414 -0.565 0.051 -0.87 -1.727 -1.11 -0.747 -1.34 -0.443137110818356 -1.038 -1.572 -0.480172728013368 -0.618201588426593 0.2 -2.4 -3.216 -1.715 -0.969 2.967 2.466 -0.876 -1.089 -0.0550523343921776 -2.946 -2.84 -1.915 2.705 -0.255333305632789 -1.423 -0.097 -0.876 -1.223 -1.564 -1.09 -0.711124028899132 -0.785 -1.392 -1.799 -2.539 -1.792 -1.913 -5.033 -4.853 0.381 0.052
-2.44462878399094 1.164 -0.449 0.18 -0.571 -2.74769279496917 -0.795 -3.485 -1.341 -0.683 -1.33571552536266 -1.085 -1.273 -1.28430572780967 -1.28538481705342 0.344 -2.995 -3.918 -1.71 -4.353 -2.111 -6.6 0.203 -0.747 -1.25319969252825 -2.395 -4.23648195031397 -1.458 -6.067 -2.92959265867885 -4.184 -0.246 -1.05 -0.660066033057632 -1.99 -2.104 -2.36 -0.792 -1.253 -1.035 -1.855 -1.546 -1.71 -3.892 -4.07849983838223 0.124 -0.798
1.352 -1.713 -1.817 -1.747 0.17 0.338 0.542 -1.469 0.851 -0.474 -0.0385326864926788 -0.391806434568618 1.212 1.499 -0.257978635575642 -2.556 -2.3 -0.766 0.181 -2.133 -1.812 -2.34 -1.831 -0.963 1.723 -2.402 -0.517484394411056 -1.10219101903154 -2.026 0.620548821608295 -0.72 0.072 -0.162712712012531 -0.536288901427578 0.741 0.308 0.326249207843671 1.132 2.163 1.5 3.187 -0.081761529999617 0.317227128295788 -1.867 5.774 -2.023 -0.103
-0.928 0.854 -3.987 -0.789324332065312 -1.142 -1.69106857587918 -1.87721316363929 -1.675 -1.506 0.064 -0.546 -0.374 -0.686 -0.469 -0.236 -0.884 -0.995 -3.20304898628724 -2.683 -1.96 -1.823 -2.839 -0.72 -0.571 -0.556 -2.069 -5.173 -8.29 -2.18083872438618 -2.292 -1.979 0.314 -0.547794548303642 -0.432 -0.674 -0.68 -0.231 0.069 -0.24 -0.261 -0.864 -0.482 -0.249 -4.107 -3.73793292123049 -0.977 -0.383
1.86 -1.916 -2.611 -1.842 -0.302 -1.299 -0.035 -0.776 -0.156 -1.873 -2.711 -2.497 1.342 -1.97885093436533 -0.780719696133313 -0.997 1.773 -4.742 -1.889 0.866 -3.07 -2.394 -1.873 -1.955 -0.184 -0.253 -0.138 1.102 -2.801 -0.927874307149094 -0.872 0.396 1.377 -0.562 1.679 -2.19 -0.265506949286468 -1.704 1.021 -3.337 -2.743 -2.859 -3.011 -0.279 -4.222 0.407 -0.835959005349072
2.548 -0.805838922846953 0.569514819321365 -1.737 -1.599 0.495 -2.38 0.356 -0.28 -0.704 -0.817 0.281 -0.02 -0.39 3.38 -1.821 -0.181 0.029 -0.938 -0.286 -0.261727559316113 -0.434 -1.095 0.793 -0.619 -0.628 -0.774 0.218 -0.419 -2.21 -0.341 0.131 0.406 -0.549 -0.589 -0.716 -0.504 0.042 -0.527 3.717 -0.857 4.311 5.948 1.421 -1.132 -1.336 -0.311
0.236 -0.751 -3.68 -1.08 -1.756 -2.975 -1.87 -2.747 -2.002 -2.114 -2.318 -1.989 0.257 -3.345 -3.537 -0.293 1.501 -4.391 -2.602 -3.203 -3.563 -2.738 -1.569 0.479 -1.953 -3.8 2.303 1.933 -3.382 -2.039 -2.414 0.262 0.314 -1.153 -1.297 -2.677 -1.818 -2.175 -0.353 -3.374 -3.662 -3.228 -3.611 -1.637 -3.426 -0.183 -2.077
0.776 -0.405 0.19 -0.077 -2.966 1.215 0.997 0.753 1.945 1.31 -0.468 -0.934 1.534 -0.113 -3.192 0.05 0.51 -2.565 1.112 1.547 -3.102 -1.608 -0.45 0.271 -0.481471990528115 -2.823 0.757 0.507 -3.336 -1.823 -2.238 0.949 -0.076 0.185 -0.115 1.04 1.646 -1.193 1.389 -3.395 -1.128 -3.031 -3.306 -1.201 -2.569 0.134 -0.796
-0.159 -0.009 -0.42 -0.419 -0.902 -0.417 -0.123 3.936 0.448113999700125 0.076 -0.442 0.726 -0.31 2.671 -0.43 -0.619 -0.421 0.876 1.137 2.468 0.861 -2.874 -0.248 -0.381 -0.38 0.00901519089381922 -5.241 -0.947 -1.177 -0.983 -0.649 0.296 -0.221 0.326 -0.524 -1.534 -0.259 0.578 -0.373 0.387 1.298 0.799 -0.569 0.433 -6.411 0.252627167882788 0.224
1.159 -3.171 -1.915 -1.71742014976879 -3.718 -1.814 -0.865 -2 1.425 -0.571 -1.356 -1.234 -1.131 -1.449 -1.264 -2.9 1.196 -4.078 -2.614 -0.869 -1.503 -3.594 -2.776 -0.884 -1.152 -2.223 -2.604 -3.213 -1.415 -1.826 2.373 1.139 -0.826 -2.207 -1.011 -1.277 -0.514 -0.917 0.621 -1.125 -2.427 3.846 -0.777 -2.054 -1.782 1.085 0.410439870850264
1.334 0.355 -0.313 -0.353 -2.158 0.623 0.464 -0.478 0.597 0.325 -1.363 -0.537 2.295 -3.133 0.473 1.102 1.686 -4.945 0.567 -0.918 -3.429 -1.484 -0.0728764557746467 -1.419 0.854 -0.396 0.318 0.117 -1.748 -0.566 -2.013 0.144 0.308 -3.22 -1.302 0.053 1.634 -0.443 0.322 -2.112 0.428 -2.459 -1.784 0.348 -4.529 1.007 -2.218
-0.308 -2.315 1.697 -0.333 0.058 1.57739976040934 0.38 -0.05 -1.73 -1.932 -1.008 -0.638 2.044 3.15542487566461 -3.323 -1.737 -2.843 -1.872 0.388 -1.152 -0.404 -1.143 -0.014 -2.573 -1.94941700684486 -0.167 -4.414 -4.159 -2.44 -3.03309975131925 0.597 -1.466 -0.02 -3.222 -0.292 -2.132 -0.368 1.29 -0.205 -2.307 0.491 -1.43757073825226 -2.03345191394955 -1.743 0.172 -0.381 -1.34439893389213
-2.448 1.272 -0.0699355727206306 0.661 -0.019 -2.597 -0.469 -5.798 -0.214 0.296 0.076 -0.513 -0.186 -0.418 -0.392 0.605 0.552 -2.529 -0.713 -0.368 1.242 1.279 0.331 0.115 0.441 -0.358 1.025 -0.021 -6.299 4.343 -0.255 -0.012 -0.537 -0.568 -0.514 -0.876 -0.928 -0.627 -0.477 -0.412 -0.068 0.007 -0.638 -0.682913774572674 -0.0409528933522525 -0.146 -0.041
0.46130429776225 0.421953175196339 0.16 -0.147 -0.25 0.0511811996826199 -2.063 -0.008 0.573 -0.513 0.12 0.533 0.103 -0.174 0.206 0.208 0.042 0.185 0.462 0.493 0.32 1.834 -0.413 0.536 0.379 7.297 0.887 0.682 -1.15 -0.148 -0.146 0.017 -0.233802443355015 -0.584670556176083 -0.01 -0.471 -0.062 0.0381686098686282 -0.655 0.133 -0.692 -0.2 -0.08 -1.189 7.251 0.224919621236139 -0.158
1.444 0.664 -0.122 -0.529 -2.089 0.654 0.304 -0.325 0.48 0.307 -1.18491408403629 -0.495 2.515 -2.603 0.519 1.136 1.852 -4.58 0.341 -0.982 -3.518 -1.3378116560072 -1.852 -1.276 0.99 -0.404 0.293 -0.132 -1.807 -0.529 -1.92 0.288 0.287 -3.034 -1.029 0.101 1.72 -0.28 0.343 -2.186 0.512 -2.55 -1.799 0.467 -4.646 1.043 -2
-0.74 0.732 0.317249356182874 1.183 2.083 -2.909 -0.38 0.136 -0.036 -0.331 -0.261 -0.422 -0.311 -0.711 -0.447 0.204 -0.472 -0.709 -1.031 -0.302 2.466 -0.331 0.325 -0.811 0.628 -0.168 0.015 -0.348 8.843 0.946 -0.277 0.174 -0.213 -0.669 -0.435 -0.763 -0.468 -0.226 -0.161 -0.595 -0.693 -0.154 -1.015 -1.181 -2.636 -0.077 -0.32
3.52 -1.272 0.691 -1.905 -1.676 3.714 -0.25 0.386 -0.912 -0.392 -0.816 0.276 -0.492 -0.087 2.21 -1.806 -0.372 -0.906 -0.745 -0.205 0.0164476934436012 -0.075 -1.595 0.585233162393606 -0.77 -0.209 -2.527 -0.009 1.393 -0.045 -0.459 0.318 0.066 -0.22 -0.733 -0.389 -0.836 -0.127 -0.2523998718417 4.085 -0.54 2.891 5.131 1.348 -1.259 -1.347 0.116
2.097 0.574 1.067 0.346 -0.01 -1.688 -0.336 -0.118 0.179 -0.347 -0.757 0.131 -0.36 -0.284 0.0533894532781707 0.128 0.725 -2.982 1.401 5.861 -0.146 -0.057 0.0614693095517763 -0.157 -0.458 0.914 -0.872 0.101 -3.441 0.405 -1.184 1.011 -0.444 -0.435 -0.622 -0.149 -0.376 -0.22 -0.293 -0.105 -0.334 -0.196 -0.904 0.396 6.542 -0.311 -0.184
-1.108 -1.355 -2.141 -0.338 -2.889 -2.148 0.109 -1.537 -0.994 0.256 1.306 -1.166 2.384 -1.504 -1.282 -2.786 -2.998 -0.347 0.314 -2.244 -2.812 -3.391 -2.699 -1.074 -0.693 -2.153 -0.808 0.861 -2.164 -2.54 -0.608 0.014 -1.411 -2.009 -1.627 -2.225 -1.58 3.112 3.812 -0.466 0.686 0.829 0.496 -2.26 -1.15024793436762 -2.756 -0.488
-2.736 0.674 -1.959 -0.642 -0.637 -3.305 2.497 -1.455 -4.291 -1.404 -1.343 -0.699 -1.257 -1.526 -0.706 -0.165 1.352 -2.951 -1.32823740776131 0.107 1.314 -0.741822660418723 -0.423 -1.188 -1.058 1.397 -4.152 -2.544 -1.362 -2.44 3.076 -0.556 -1.272 -0.216 -1.072 -2.485 -1.933 -0.566 -1.181 -1.648 -1.522 -1.198 -1.402 -2.132 -5.125 0.494 -0.438
-0.367 -0.865 1.917 -1.423 -1.662 0.924 0.501 1.46 0.815 0.271 -0.663361945961588 -1.559 0.726 -1.209 -2.218 -1.573 2.389 -2.117 -1.168 0.203 -2.176 0.082 -0.318 3.349 -1.938 -2.106 0.725 0.464 -2.283 -1.874 -1.379 -0.147 0.592 0.553 0.446 -1.196 0.851 -1.347 1.885 -1.885 -2.349 -3.118 -3.81 0.026 -3.78 0.124 -1.905
-2.273 -0.0467925652330057 -1.75 -0.604 -1.586 -1.408 -1.828 -1.498 -1.103 -0.223 -0.71 -0.579 -0.79 -0.799 -1.039 -0.432 -0.685 -2.542 -3.288 -4.548 -1.226 -2.642 0.394 -0.252 -0.964 -1.379 -9.502 -2.45 -2.787 -1.573 -1.816 -0.236 -0.664 -0.085 -0.706 -0.297 -0.125 -0.665 -0.819 -0.549 -1.84 -1.242 -1.173 -3.126 -3.31874288108988 -0.773 -0.692
1.765 0.324 -2.592 0 -0.0616136393259156 -1.882 -1.66 -1.437 0.312 -1.771 -0.0233777963328527 -0.11697019091067 -0.0305081791330212 -0.29 4.086 -0.131 0.914 1.888 0.123 -1.277 -2.867 -1.179 -1.786 0.299772508417312 2.174 -1.108 1.475 1.61 -2.844 -1.496 0.172 2.141 0.083 -4.233 -0.426617842330007 0.608 0.073960254745156 -0.0363484965004563 0.162037798117153 -2.548 -0.276598241011695 -1.863 -0.0780298049294972 -1.136 -0.538 1.433 1.652
4.115 -1.404 0.454319802923721 -2.12 -1.308 0.883 -0.835627960872836 1.308 -0.174 -0.102 -0.979 -0.02 -0.417 -0.676 2.561 -1.506 -0.466 -0.915 -0.594 -0.768 0.594 -1.081 -1.351 0.269 -0.834 -0.156 -1.23801913723318 -1.527 -0.241944865947682 -0.935644317795295 -0.314 0.23 -0.271 -0.584 -0.956 -0.705 -0.667 -0.136 -0.543 3.561 -1.691 3.766 4.992 1.712 -2.10741908146916 -0.014 -0.313
-4.217 -3.506 -2.65855113137149 -3.989 -4.238 -3.604 -3.652 -4.536 -3.698 -1.96 -3.659 -2.989 -2.775 -3.404 -3.457 -3.756 -5.06 -6.466 -4.248 -3.523 -3.781 -4.236 -3.626 -2.059 -2.634 -4.664 -4.52345722393966 -5.184 -3.713 -3.16 -2.681 -1.366 -1.821 -2.945 -3.036 -3.608 -3.25 -2.605 -3.133 -3.089 -4.473 -2.109 -0.194 -4.534 -3.227 -3.68 4.469
-0.49 -0.783 -1.41 -2.083 -0.302 -3.473 -2.335 -2.117 -1.02886629779156 -0.905 -1.996 -0.256 1.648 -2.184 -0.713 -1.821 0.244 -4.193 -0.913 -2.74 -2.005 -1.384 -1.552 1.653 -0.523 1.603 -1.33544780931127 -3.027 -1.202 -0.912 2.418 0.321 0.392 -1.681 1.654 -2.172 -2.237 0.278 -1.411 -0.909 -2.778 -2.103 -1.618 -3.319 -2.80353944080427 -0.911 2.956
1.958 -0.521 -2.18 -1.214 -2.178 -0.234 0.257 -2.158 1.452 -0.619 -0.335 -1.742 1.64 -2.692 -1.492 0.048 1.649 -3.361 1.602 0.118 -2.197 -1.589 -1.932 0.683 -0.623 -0.493 0.759 1.717 -1.326 -0.019 0.232 0.148 -0.529 -0.035 2.692 -2.817 0.775 -2.321 -0.978 -3.791 -0.877 -0.765 1.681 0.07 -3.615 0.3 -0.881
-1.895 -0.9 -0.215 -1.983 -1.96 -1.019 -3.026 -2.021 1.694 -1.142 -1.482 -1.266 1.83 -1.789 -2.1 1.288 -2.273 -2.83 -0.954 -3.124 -1.547 -1.38 -1.407 -1.3 -1.594 -2.151 -4.584 -4.026 0.207 -1.941 4.135 2.794 -0.732 -2.048 -1.966 -2.14 -2.13 -1.025 -1.581 -1.494 -2.267 -1.814 -1.206 -1.379 -2.205 -1.074 -1.133
0.961 -1.873 -1.608 -1.811 -0.347 -1.64 -3.82 -2.273 1.593 -0.106 -1.492 -1.568 2.482 -1.20037028580224 0.788 -1.791 0.205 -0.325 0.129 -0.172 -2.183 -2.844 -1.977 1.186 1.284 1.677 -4.449 -2.124 -0.495 1.466 1.125 -0.347 0.438 -1.602 1.013 -1.979 -1.465 -0.967 0.176 -0.763 -1.596 -1.613 -1.873 1.266 2.064 -1.446 0.503
0.172 0.283 0.934 0.337 0.12 1.226 0.637 0.481 0.932 0.161 -0.407256111929587 -0.37978284740801 2.051 -1.151 -0.616292879951735 3.841 0.328 -0.239 0.316 1.183 -0.18 0.01 0.0420926737884896 0.131498297498817 4.416 1.065 -0.514 0.092 0.006 -0.506 -0.409 2.565 0.61 4.043 -4.742 -0.243561506745369 -2.89 0.0832963681612581 -0.297 1.721 2.551 -2.126 -0.338 0.002 -0.183 0.41526068841998 1.07
-0.144 6.392 -1.499 -0.121516432797753 0.0848101454044382 -0.75 -0.531 -0.246 -0.247 -0.778 -0.0352646081325455 -0.556 -1.279 -0.225585338211777 -0.00393215193490772 1.507 0.056 -0.983 0.126 -0.371 -0.423 -0.278 4.358 3.433 -2.401 0.223 0.535 0.693 -0.979 0.227 -0.07 1.176 0.162 3.089 -0.0815608774510252 1.874 0.645 0.382 -1.882 0.914 0.161 0.8 -0.98 -1.509 0.167 1.778 -0.0449738158942882
-3.488 -3.095 -2.956 -3.279 -3.381 -3.428 -3.205 -2.811 -1.357 -1.095 -1.821 -1.631 -1.513 -2.227 -1.938 -2.708 -3.874 -5.696 -3.747 -4.106 -3.129 -2.5801098743426 -2.806 -1.333 -1.72 -3.964 -3.46 -4.604 -3.799 -2.964 2.754 -0.608 -1.142 -2.305 -1.65 -2.875 -2.022 -1.488 -1.687 -2.043 -3.21 1.432 -0.216 -4.658 -3.332 -1.578 0.753
-4.198 -0.96 -2.938 -1.884 -2.017 -0.647 -4.134 -1.98 -1.295 -0.865 -0.783 0.65 -0.826 -0.306 2.705 -1.771 -0.699 -0.248 -0.544671172072145 -2.377 -0.003 -0.559 -1.573 -0.571 0.966 1.479 1.542 1.806 0.485 2.924 0.875 -0.279 -0.946 -1.153 -1.867 -1.414 -0.971 -0.905 -1.405 0.643 -1.211 1.5 -1.07 0.861 2.523 -1.502 -0.176
-4.87 -2.171 -3.928 -2.708 -2.857 -5.07 -3.311 -5.087 -1.715 -3.427 -3.57 -4.048 -3.751 -3.553 -4.04 -2.388 -5.81 -6.173 -4.689 -4.749 -3.78 -4.093 -2.083 -3.133 -3.241 -4.333 -5.826 -6.947 -4.774 -4.861 -1.817 -2.921 -3.095 -3.769 -3.834 -4.224 -3.652 -3.866 -3.56 -4.512 -4.641 -1.035 -3.881 -5.254 -5.04 2.254 -0.701
0.434459845361735 0.296 1.25808912363859 0.587 1.541 0.249514065160579 3.113 -4.756 -0.93 0.603 1.278 -1.726 0.502 -2.981 1.829 1.021 -2.944 0.3 -3.14 0.318440679569142 2.363 2.892 1.864 1.491 1.042 0.590631155882579 -0.550341875191221 0.237642596531133 0.757775790140979 0.0861308814312664 0.993 -0.032 0.776 -0.119 1.6 0.625 -1.789 0.769 1.831 -0.769 1.235 0.927 -1.249 -0.611835493860706 -0.280871998150129 -0.421 -0.253
-3.109 -1.966 -0.954 -2.548 -3.108 -3.425 -4.211 -2.544 1.465 -0.876 -2.41 -0.993 -2.144 -2.296 -2.936 -1.949 1.038 -3.746 -3.354 -3.646 -3.262 -3.395 -1.694 -1.801 -1.641 -1.904 -1.233 -2.559 -0.527 -1.093 -0.127 0.07 -0.761 0.888 -0.782 -2.698 -2.884 -2.335 -1.523 -0.716 -2.88616751305713 0.278 1.611 -0.447 -4.893 0.503 0.595
