"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85"
97261.45 61531.4 87749.04 104916.98 150904.31 88638.984 119446.125 78316.86 124581.734 85755.63 73104.74 102117.836 85042.68 98518.336 131789.9 83124.58 21524.904 130315.3 139483.52 81022.98 69757.3 62074.844 76602.9 121889.46 78513.01 58769.285 50041.484 71323.42 144034.64 71796.31 72596.195 51278.312 83044.766 21272.17 148512.02 40410.23 41049.168 62403.266 5280.919 61778.82 36965.156 76671.69 78178.05 104268.81 19317.629 66260.9 70701.44 17562.2 67574.984 103753.6 62900.598 104705.07 92071.695 7783.643 69924.47 61154.477 16248.629 32497.377 41398.137 18324.607 107474.38 32555.865 82669.62 77609.51 39902.586 71649.26 63576.52 8637.536 7728.792 124056.83 73636.78 159092.27 96463.59 112681.35 121039.28 138249.38 47096.11 49721.105 77956.81 45541.758 93565.19 99757.25 8137.816 131296.3 104840.86
130214.41 116047.32 130481.734 256351.73 167289.84 112342.18 191366.77 189558.9 160841.31 162043.89 187991.8 192701.88 143757.23 263827.56 171429.14 137426.77 118833.58 176244.14 148712.56 155953.16 115271.96 107895.13 192163.73 135618.9 150973.4 93203.47 205220.5 171738.1 131871.23 184778.02 154936.58 140047.28 137357.81 107522.38 142004.52 161138.97 117383.695 112150.766 160461.61 151325.2 122928.34 113619.586 160744.75 116142.33 150931.2 125177.086 119380.16 100580.016 122661.53 146698.33 161560.25 236625.5 148003.53 100478.55 248634.34 107974.375 151603.72 152857.11 132312.14 247562.66 130068.695 124724.266 204677.75 161131.81 185037.25 180713.03 185673.1 216978.56 144094.84 147822.23 179969.17 186767.86 117794.96 110685.78 138298.52 182175.86 182592.6 112165.99 170045.36 158908.31 120196.81 178777.06 169928.17 152670.5 173986.22
62132.805 50468.977 43023.76 114830.336 46908.03 65194.996 38044.47 128304.53 89743.14 71899.984 77093.945 166090.05 119206.55 43915.418 11506.17 76354.94 45733.758 77279.44 113066.26 114802.83 60305.547 93062.13 59838.098 135086.72 8508.252 20311.205 52212.54 31926.084 23502.758 10911.073 32132.57 10628.54 136.156 22334.441 78946.6 75831.02 17327.455 19954.295 58917.098 1219.722 70972.516 36944.625 25076.982 27190.453 70130.016 40502.18 52617.49 13975.859 16513.246 9185.315 24785.516 1960.48 12250.955 22748.223 132.496 22876.094 43591.04 40418.02 110262.63 100572.97 12087.422 59205.156 62338.316 70613.4 4483.596 30006.273 69494.49 7644.767 28388.158 47345.164 29671.143 10406.605 49560.28 13504.419 129484.26 14224.975 12511.804 18816.062 8416.433 82510.71 33759.41 37214.547 60769.56 12338.521 6964.597
120862.53 89237.38 100637.516 202634.38 101401.83 83864.68 134456.12 184733.47 146118.22 144303.98 99028.945 195221.42 174531.97 225866.08 149720.34 111258.8 91378.375 182638.25 167956.94 149850.12 99769.484 117845.27 141030.38 122895.195 106553.8 69504.8 132391.06 94625.31 121062.82 150808.58 163042.48 93433.62 143410.62 100201.34 124765.4 124811.95 103504.5 95188.53 142645.67 150615.66 112226.3 107466.52 96528.2 117411.77 165839.31 117990.445 106969.8 108296.56 110250.02 104780.98 101469.625 206980 157204.03 93343.74 182581.72 84811.27 143203.05 141101.53 191651.3 217495.28 112119.81 126229.85 185354.6 122780.62 215828.23 132368.69 119648.25 240789.97 150853.92 145854.83 113992.23 143343.17 113346.87 174063.17 150184.05 139402.83 144240.14 98005.6 167391.34 167384.27 95418.2 140943.27 151556.28 124509.164 161724.33
102802.83 128385.93 109878.68 170464.81 184639.66 153254.58 161957.02 160492.33 179967.56 121482.59 111059.016 136599.81 105736.09 179821.12 131527.5 209959.55 120489.92 161759.92 152343.11 149534.78 184170.28 195245.36 164602.95 153121.6 174137.84 106164.6 150039.66 153871.66 131460.25 143039.08 170435.53 190654.48 188332.16 39697.94 127241.02 139385.7 126226.695 128695.29 155530.1 138091.6 162471.33 120450.555 158481.9 202384.2 183142.64 129546.08 127719.516 133322.73 181273.98 160671.72 169451.7 259307.81 174055.45 211528.7 189124.1 147082.64 163237.73 190353.3 239929.72 194746.64 157607.17 136641.7 141631.7 172957.78 181664.55 153759.34 176300.4 209140.84 160801.39 132143.8 120126.39 134201.2 54707.395 203840.39 129679.56 121234.945 137341.73 140443.19 115869.01 135467.44 169105.84 156584.3 205943.81 153597.64 212603.48
141827.95 137481.92 129687.52 218242.28 161258.08 139215.9 168139.48 178221.48 181065.39 169551.3 193612.38 184732.11 185937.3 247463.84 144376.53 156856.75 136334.66 209822.44 211443.66 143151.83 135820.55 153053.38 177029.27 156387.56 147187.3 101227.55 127847.86 169684.86 102692.92 151825.55 168350.03 119210.88 130990.86 99316.58 128675.57 169442.98 132106.05 109089.484 132766.47 180112.08 137795.2 96527.55 144687.1 138434.92 197968.86 101592.61 116161.38 123919.94 134100.92 145249 112012.84 253649.08 132816.92 137278.23 196834.98 119311.234 200164.61 164264.28 215710.89 241918.62 124653.62 176614.83 186238.62 160931.05 203284.86 178362.58 130781.125 191763.6 130061.71 142865.39 126011.08 149531.27 101251.92 209204.73 181260.25 116295.3 146878.42 126246.875 149251.2 161355.38 107566.086 142803.81 150034.06 169194.03 151607.16
145354.02 126560.46 131549.14 264858.84 193295.34 106161.695 180358.38 186864.75 123039.664 132359.27 196202.42 198344.6 148053.42 203488.36 152314.11 124290.58 112850.06 141263.36 146910.25 151521.27 142870.9 135901.4 176584.33 129055.01 149153.44 96632.125 180379.55 138550.3 125323.25 183274.2 132038.72 130852.91 139957.16 124736.18 159557.9 137053.48 99948.27 128815.63 161351.98 168958.39 121184.07 114458.375 115392.22 106210.87 120900.01 126755.086 126358.51 108224.07 130496.12 128208.65 162084.06 204887.42 165372.48 136628.56 227477.22 116302.555 242437.4 169615.28 204757.61 201469.05 138127.7 135428 192896.98 158170.27 165635.45 172246.45 165767.47 218264.78 210154.64 140407.28 159655.69 212045.58 133387.97 119897.89 124358.93 185730.61 179685.73 124555.69 179931.67 167772.31 113382.26 156845.45 184488.47 172407.8 175429.12
116034.82 114619.14 111787.11 227711.64 152855.42 119111.54 185033.69 231152.62 145491.81 133682.8 158522.9 171292.06 127663.76 165454.1 117576.31 107587.31 100276.24 151754.64 198783.8 168629.42 136000.6 115043.55 113656.77 151677.88 128134.09 89484.17 114331.4 108368.414 104644.71 136330.44 112902.21 124798.77 120563.27 80160.66 118299.29 135411.36 99554.945 87324.1 110104.336 147762.86 143762.23 107524.16 104382.18 102531.43 142235.62 104723.23 119365.4 102399 92259.01 96326.18 112729.95 193538.3 118435.63 76180.63 200269.19 85111.57 173499.67 110261.07 167119.33 223474.84 126283.19 127946.836 164695.97 146859.16 116577.24 105947.54 155479.89 111370.61 95521.05 113257.3 129197.7 130520.24 101866.61 138060.48 165594.55 143219.39 150692.03 80775.586 106238.02 127868.32 88313.445 135524.17 80733.24 111503.31 129325.51
119441.48 86989.95 109394.85 203554 142054.02 111227.5 140339.88 197732.6 153920.5 118277.01 135443.4 182540.2 173630.72 152665.14 126858.77 107649.414 95049.02 197190.16 191891.28 120065.69 92949.91 130741.92 149823.73 146695.28 118141.086 85959.43 141451.89 77074.07 131792.55 156594.88 106208.61 105096.82 139004.06 90216.56 129416.445 111820.28 120703.42 112043.766 143774.95 165362.55 103851.625 112442.72 118712.42 95335.266 163934.94 97506.055 109716.08 97005.65 109441.77 117913.805 136295.2 253572.8 156374.06 138326.52 190225.06 101953.875 186108.45 130078.81 148858.52 181054.55 104491.41 135843.22 138845.08 111317.22 139647.14 102934.93 130736.26 208590.1 167247.05 118549.1 116524.984 149124.1 98194.95 134772.1 154274.38 122109.94 168240.52 113384.336 132882.34 142170.27 111789.48 100892.74 156505.12 151713.16 167813.25
103872.62 91772.695 83477.9 184571.64 123871.8 94149.57 151619.5 177335.28 117676.62 109725.44 129604.96 156242.19 123177.44 140352.6 124170.07 109422.3 84470.11 142784.81 142338.66 128122.3 107562.83 108288.695 110304.586 115881.445 111688.37 81644.79 112367.95 98161.55 104616.484 143011.28 119825.49 113301.28 137677.36 84664.625 120275.86 130754.055 90831.98 73609.125 128355.54 124275.36 110093.51 100188.625 93434.44 100306.21 132455.62 124059.65 105724.52 102266.69 84505.52 89408.3 103765.3 209565.66 133585.42 152304.69 162178.33 79924.984 178008.83 124975.125 220706.4 250864.14 103007.664 105277.57 162646.08 115985.91 139736.53 115631.125 115105.51 205188.52 160249.3 101576.875 112298.79 120534.52 79360.484 127983.336 123122 114573.02 135618.4 85395.86 117885.76 112025.55 91733.85 122050.3 153016.95 129269.55 145463.39
85134.33 56084.844 56128.555 155999.3 87501.17 66273.77 93347.195 190481.75 106730.04 78534.414 112050.39 131835.28 108722.1 142784.92 73385.53 74503.22 38862.38 98219.984 157001.1 77999.47 87136.35 76510.3 90303.375 90097.1 80356.11 50718.836 59064.367 73587.945 53106.41 83510.234 75376.62 77759.22 58159.207 76918.05 82966.76 61427.902 66149.07 43878.793 45962.27 86716.766 42777.484 78169.98 55376.496 64205.02 81812.875 62656.81 56420.445 52580.7 60746.36 77614.81 55789.152 149912.45 83183.984 26829.064 152291.88 60187.266 94223.47 84266.59 78640.09 190120.52 66836.945 94545.15 123799.6 82027.164 109665.266 81128.63 102473.125 46358.51 39472.152 76534.59 71370.33 94451.984 75269.625 92577.03 122497.805 68824.18 109342.95 51662.76 78690.14 102990.74 47770.61 63274.21 36660.047 92332.27 108381.13
160655.62 81695.27 76979.48 85725.75 122965.96 73811.125 39282.234 86303.7 114198.234 78907.266 158865.2 125754.734 119220.49 170375.73 114018.11 97523.35 85006.625 68212.07 70202.305 133764.77 72887.625 112944.02 121173.945 71935.88 57596.527 96489.27 86145.93 98356.92 80392.4 77811.03 135327.66 52979.508 38886.477 72992.35 98600.83 66861.79 89071.445 80705.586 139462.16 32073.7 134843.88 108668.87 95822.83 93515.82 71534.42 96980.75 108619.414 125106.305 95984.83 51657.48 85392.36 69614.07 78569.96 168410.69 55837.094 117054.8 119197.87 143588.7 177847.81 89831.79 63594.953 133179.02 114001.22 102945.78 65037.656 62077.207 83393.52 103373.03 145376.4 143053.64 81159.01 105747.234 68577.08 63112.742 87237.43 79029.31 84938.74 69565.625 122480.65 111849.22 88523.86 103820.94 163518.69 129359.31 71044.97
43937.375 41556.246 37996.63 149115.2 60546.434 55428.04 79881.375 184104.9 53170.92 50935.355 55839.145 186636.34 67760.586 70245.59 45624.707 60569.242 52251.26 92202.34 93266.94 85130.016 51452.46 52206.793 55658.043 56796.07 49876.17 30391.748 48626.855 59035.707 27955.248 91154.87 43081.637 52216.58 39117.918 44966.594 84116.78 69060.71 46029.535 30816.703 68713.98 38611.227 72988.375 40616.074 36916.14 47473.426 54779.254 87234.96 47955.78 54669.79 46192.7 33439.453 26123.094 114760.56 48888.57 49794.543 72285.68 35806.28 138196.6 54350.43 80489.53 144150.77 38019.863 112545 86802.375 57657.992 91766.28 59383.95 51127.754 81929.64 72162.195 41901.19 55316.64 42832.74 55393.89 52860.086 95581.34 70119.83 66476.36 34303.98 56775.52 135655.27 31028.506 87203.97 64275.426 60825.11 58135.957
16767.955 59705.58 51152.598 9925.584 12533.877 66479.95 8799.405 25047.998 50686.453 52312.23 72397.19 6958.056 6877.449 2951.001 4173.745 87398.84 103235.67 34436.156 8879.853 18287.486 73905.125 109790.07 15640.303 44299.945 123265.49 75340.99 19315.643 13262.927 15442.604 7786.697 86788.98 27022.088 66768.305 16286.569 10658.42 14898.473 82526.72 89881.31 6217.501 9304.561 69714.04 28578.547 47139.79 41997.188 33346.77 15040.283 22973.771 41436.43 100180.84 98656.414 21753.617 7758.656 23578.242 32027.13 1338.879 83513.18 53659.64 30718.674 92603.14 65498.773 21765.31 124204.61 22521.803 55948.55 53720.215 3317.637 35418.137 3033.601 7278.969 37743.715 13426.03 17412.062 44761.266 35078.496 8984.159 14907.74 29340.81 30515.42 44094.66 6908.575 40427.277 50611.04 11088.138 29389.172 23935.08
103577.58 87566.6 90647.125 137600.66 100302.305 81341.21 65566.57 169749.28 146840.16 118641.67 164239.44 157231.34 135618.31 166269.81 110115.22 100025.13 66183.04 134615.22 145811.17 104999.23 94359.49 102063.95 104066.9 104137.805 94861.83 78028.79 78055.39 75026.07 54875.008 118825.43 125306.19 81275.92 72185.03 55913.63 88081.555 76639.14 86929.09 76459.516 93771.47 82350.45 73136.5 61641.836 74962.055 84296.91 131522.48 46305.617 76182.26 80879.98 97265.195 62213.918 80225.086 163665.8 112557.61 123287.27 144021 85078.22 131498.98 107392.55 167995.67 206553.78 102380.875 93544.2 131485.4 95724.72 131489.66 102253.63 101830.414 130760.9 82867.27 93384.5 88309.33 84393.14 57940.15 81309.99 110839.09 72168.83 126852.91 70568.13 109546.62 98666.586 71350.875 68157.19 126722.03 101235.195 77519.45
2025.428 65821.62 40915.184 2713.238 3297.233 73921.58 2592.977 2553.047 45905.75 34339.62 35977.145 5988.145 3145.466 2009.636 2582.358 45617.3 55796.008 3115.775 4431.458 4461.535 47920.465 49901.21 6187.99 13068.819 94029.05 80227.45 1641.356 5058.951 3158.044 2330.701 67577.914 1399.302 1150.162 1899.618 1820.45 13698.304 72509.36 46088.04 110956.7 3265.71 19659.541 2903.647 33072.496 53164.973 14081.587 1475.579 3922.732 114738.914 66208.04 11203.906 4908.067 1490.975 6800.636 103769.4 2410.058 49362.26 14219.994 3253.513 12811.765 19455.52 31446.617 86874.18 1752.171 58414.598 24334.357 3309.015 22187.523 2232.03 30388.559 3235.494 1955.782 2000.764 1923.239 7911.097 3407.105 1672.718 2225.849 35118.25 8501.273 5484.265 26320.842 15154.127 105329.2 3583.471 1243.235
5412.477 3344.001 6503.866 6842.963 11735.064 4056.706 4370.193 10108.493 11744.985 4658.344 4430.213 6055.653 12477.146 5441.634 90876.26 3641.296 4425.339 51169.047 20476.113 4917.442 6339.592 4876.861 5686.05 5733.904 11236.815 4003.636 27360.25 36657.703 44037.164 74649.5 7644.036 41523.285 125162.125 51235.758 47483.5 3103.216 10348.729 3075.771 5018.429 113120.48 5108.108 8610.177 7884.809 16869.582 8532.719 10451.252 15820.707 2270.438 8707.659 10907.379 17605.371 48775.676 74200.88 3271.609 108431.35 4506.074 35979.453 10631.335 14435.115 11197.559 75777.4 4745.514 50970.9 6965.278 69068.47 36698.543 16877.207 63668.418 12961.481 33651.457 51093.848 30241.09 13614.761 52647.645 4954.13 60491.62 55863.2 31158.605 72520.88 22746.4 4555.514 48032.176 6180.453 88038.305 105587.48
13511.627 9905.905 6982.576 18229.63 12192.249 7859.357 9555.921 4838.916 8717.151 9880.146 22149.182 19251.69 17393.71 35014.44 106813.04 3287.96 4781.426 4312.592 9818.515 8613.952 2284.273 4095.968 18952.285 25319.895 1268.752 1964.722 66557.875 13086.443 90514.47 3917.84 3036.973 16560.836 5409.785 25787.559 9161.154 59427.723 2981.68 30276.549 2556.906 7747.051 12281.982 12350.644 98544.39 82820.07 15864.789 36532.793 7672.299 1457.265 2631.237 6629.203 147330.16 2741.698 25676.164 3604.319 2200.777 3477.576 1037.921 78444.66 60453.977 27817.346 2312.533 19548.535 5125.052 30455.871 4369.431 4234.023 1345.162 3172.761 8790.481 5895.288 44447.215 4971.645 5586.807 3061.497 35538.05 128157.086 3059.258 6784.979 78997.484 11483.011 21364.16 5399.918 1726.661 3635.881 7051.361
130447.625 142352.81 119961.45 210758.94 160937.22 123668.5 166272.88 206159.9 178444.17 149440.28 172727.78 197848.94 159250.9 214236.62 142261.72 160082.34 113099.71 149823.53 207072.8 152626.23 143568.36 141323.81 146535.52 139071.56 179489.88 110594.37 139325 142882.02 116376.87 167241.31 161137 147890.78 151077.83 95563.71 132946.34 137700.8 144138.3 118173.97 164466.58 122120.16 139896.89 117832.39 132665.14 123704.93 150697.92 113436.39 115853.49 137696.02 126379.81 141290.89 127881.125 228884.78 145962.22 174617.4 194160.7 122131.78 181333.44 147478.33 235384.64 211127.52 155550.58 166234.9 174170.39 160165.33 170968.28 151626.7 150511.03 218997.66 173105.77 116215 124547.02 149910.33 105354.28 166142.8 168077.34 120833.375 178384.27 113686.49 160400.72 164315.08 105934.42 144065.23 175705.6 145133 144136.45
81871.57 62637.152 73058.47 157398.08 80521.81 49800.227 97780.77 105542.73 85789.79 108376 112645.414 119238.695 79515.1 137484.66 121863.46 81915.47 58855.676 71452.65 70206.25 78293.24 73741.74 75527.15 90414.414 71669.7 86468.516 54403.402 98407.4 66484.38 100475.68 125726.875 102971.15 77121.85 102061.71 88266.66 67494.266 61030.164 60702.81 42740.19 85355.27 117921.69 57014.887 79542.805 79642.734 73693.56 61322.81 64605.496 81892.58 67833.25 62289.168 83725.27 127105.78 176458.02 107331.13 49692.508 185813.19 60572.39 98957.7 103129.32 48696.234 129585.84 95670 69001.3 125117.414 69620.28 97565.28 103577.836 103282.6 146031.22 66871.055 89270.8 113670.84 132497.3 82257.555 53446.855 61193.297 145193.28 111116.766 63775.85 103412.62 111962.84 58040.254 106825.07 77728.92 105906.88 126614.67
89575.15 87037.35 92806.96 113861.84 69491.91 107321.05 79408.91 93418.54 77855.71 103308.375 112779.9 103848.14 125576.73 110086.8 41370.375 100603.96 79274.38 76968.76 130287.63 156877.83 85573.44 91112.86 89622.11 122788.086 58334.234 78233.36 94517.86 85549.73 48170.836 42347.64 68144.34 107183.52 27953.064 66248.73 80197.78 112078.555 54106.32 85372.414 92667.96 13810.996 113752.336 45962.234 108918.8 102143.47 79919.08 59335.84 77981 67074.79 74754.336 41614.76 64936.484 21161.436 115848.32 90324.27 11584.411 89576.6 41074.523 103096 118313.31 66976.516 71859.695 73078.414 86338.44 75144.15 31521.812 58235.105 106039.24 80142.69 68283.77 98219.05 40025.555 52423.445 75417.39 138330.61 140156.94 63123.273 70171.46 47833.383 59550.03 87423.33 104906.555 92361.03 97863.62 49001.305 40665.375
1050.667 1394.581 719.417 1866.016 1625.475 894.77 1213.582 2081.556 7214.395 1139.72 1102.33 1680.891 1587.494 1613.26 1820.881 50247.38 26269.053 15049.364 1143.046 1028.801 2318.238 5035.127 2875.09 1111.099 1298.724 1119.648 37222.01 1868.608 38214.074 4121.953 3028.087 1432.437 1175.283 54267.203 1461.647 1195.101 1401.536 1152.764 156639.25 2360.387 121240.56 3345.42 12346.606 3167.557 2999.385 2428.315 1599.098 1477.715 1643.629 1459.736 1128.236 16025.955 25379.992 1849.96 1615.386 1144.204 63874.8 2351.085 231.545 482.321 902.399 178.405 234.765 1400.527 3655.739 305.59 75571.766 10524.371 1937.118 1559.828 24188.762 1361.148 1299.864 3277.697 1629.856 1327.949 4109.638 12577.775 2499.096 2257.863 1082.618 37585.09 74204.83 133152.14 25131.941
82678.88 55601.492 74448.11 143405.42 97059.73 73300.15 90164.4 177099.81 119509.59 94131.69 94988.92 158091.58 124537.27 115179.67 99593.805 98223.445 76950.1 157387.14 134931.1 101441.67 88831.266 89414.83 71581.1 136155.08 75153.46 53376.07 144735.64 80516.664 70122.32 105558.266 69367.42 73399.414 99348.164 75625.05 83109.15 115232.93 59142.81 43245.92 102452.625 101180.58 82586.305 91750.59 110215.164 75416.89 107862.18 82343.64 75398.5 57600.004 65700.08 83857.93 106534.75 163204.17 75569.23 64539.3 108654.78 64255.867 168349.08 67370.42 43360.555 129705.48 83466.36 112282.4 121954.26 104650.54 83803.055 101706.11 82816.65 95426.984 94713.22 77541.414 111501.76 118860.125 75907.39 109446.445 122798.43 69851.96 94599.125 42480.31 96294.29 131815.36 68804.766 125455.055 84943.65 98801.52 111918.74
82485.25 75907.19 63581.26 173764.16 91711.16 63576.68 122544.47 155089.42 94743.055 62235.37 111486.95 122753.93 71305.234 125487.48 79859.234 86190.96 80176.52 79593.73 136376.88 107136.96 82182.195 64796.566 97215.555 64240.645 74467.41 58488.152 84824.445 89288.74 53817.875 124604.945 73008.914 70051.42 93117.734 40731.633 94484.28 114601.45 52537.73 73717.57 75138.57 80520.46 74426.984 71235.086 57771.83 76886.8 100696.64 67032.8 69161.805 48978.633 63845.875 70131.58 85861.65 162623.28 95138.51 42373.504 141629.67 71213.24 85421.336 98758.55 101540.56 186737.97 96231.83 113846.6 120717.48 99523.555 119909.91 89051.516 55671.793 119167.945 95727.17 72208.26 87493.875 79045.6 63345.312 82997.68 81508.4 69622.3 136207.23 58146.883 75417.125 100453.56 68520.55 68122.016 78663.21 110299.72 108221.914
