"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157"
13566.4 30229.3 26440.7 11708.5 11925.4 13883.7 12517.6 17993.6 26170.5 35475.2 11678.8 20137.1 19482.1 20823.7 11940.1 13735.3 17344.4 10022.8 15556.9 17659.9 11803.5 17158.8 18627.9 14201.2 13340.6 14023.8 11934.9 13245 17798.2 17756.1 19167.6 20576.9 17512.6 17661.8 18481.5 13631.5 8039.9 18291.1 16278.1 13792.3 18068.7 13593.1 14644.8 12988.7 21550.8 11847.4 7629.2 14298 16014.5 13363.2 29322.1 28959.6 30885 19411.7 15574.7 14608.7 19846.8 18495 14388.2 18314.8 22073.2 12340.4 22149.9 32926.3 28822.3 13675.5 14281.7 24502.7 44812.6 16672.1 26668.8 25627.4 25325 16211.6 21466.1 19188.7 34851 37727.7 18615.5 21277.8 14736.8 18908.2 17987.1 25745.8 14660.5 27044.5 22937.9 13592.9 18302.1 18562.8 12318.5 13966.1 16127.4 12895.5 11367.7 13876.4 26839.2 22606.9 13049.6 19065.2 17408.4 14101.9 17483.2 16380.2 22017.7 16990.8 20073.2 22455.4 27652.8 25942.6 26304.6 19857.6 20428.3 20310.9 21867.5 47296.3 63422 20435.6 33813.4 41970.1 12261.1 23757.3 14867.4 27619.3 16754.3 29418.1 35593.3 30482.6 26885.6 19970.6 11855.2 21437 23754.8 19979.5 31099 23442.7 23873.6 21750.7 24423.3 24619.5 21133.1 19268.6 16002.2 19675.5 14834.5 18572 14242.1 25595.9 31063.4 16208.6 9480.5 12062.1 10614.5 19381.1 13645 17695.5 17754.1
1468.2 982.9 91.9 5655.4 70.5 634 513.2 18544.7 4424.3 353.9 23594 2884.7 2576.9 1644.6 6941 16541 3647 15979.9 9589.3 7476.5 11729.8 11182.9 18678.7 23122.8 18927.2 138.7 1402.8 13131.6 18.4 7981.2 352.2 295.1 4030.4 305.7 4621.6 554.5 40.6 1684.9 14734.3 590.3 4582.8 24548.9 5412.7 8165 128 4232.8 5604.7 94.3 111.3 16.1 663.9 91.4 113.2 4731.4 58.7 424.3 7212 3856.3 6394.5 4014.3 4008 5377.1 93.9 192.2 79.1 106.8 50.2 89.3 23030 7130 191.2 21373.7 7126.7 5701.2 525.9 656.3 59.1 107.6 457.4 20860.3 2703.4 15.9 161.3 20997.8 1016.4 1598.1 2485.1 32247.3 18355.7 3657.8 348 99.4 44.5 2824 21323.4 1763 18.8 49.7 2375.3 293.4 89.5 51.8 10.7 89.6 449.3 12987.1 37.9 199.1 119.7 18225.7 871.4 14154.6 132.7 85.3 109.3 23.7 26.8 7.2 74.5 12 7237.2 213.9 123.5 90.9 20266.9 225.9 1789.6 81.1 36 436.1 27974.1 917 273.7 749 66.3 119.1 56.9 238 11.8 13871.2 32125.2 28.1 26897.8 1042.9 189.8 130.9 148.3 2435.8 122.5 14571.9 19947.7 8042 5872.4 250.5 516.5 25167.3 98.3
390.5 321.4 1648.5 210 92.2 226.6 61.5 169.5 262.4 209.1 290.1 141.4 155.1 233.7 284 187.5 124.4 217.6 90.7 230.3 287.1 156.9 174.5 111.8 174.9 21094.2 7501.3 106.4 395.8 53.9 647.5 126.8 403.5 271.2 55.7 123.1 106.5 721.6 26.7 1066.9 21.9 84.8 203.6 85.4 217.4 184.3 259.2 348.7 22157.1 28637.8 36530.7 27214.9 21371.9 273.6 1220.1 331.7 155.7 34.1 178.7 93.2 108.1 67.7 262 90.4 46 138.5 27931.6 76.7 277.1 111.2 105.2 59.7 194.6 199.3 256.2 427.7 666.3 1608.5 393.6 64.8 90.5 179.9 68 775 28.2 286.8 176.7 86.8 223.5 200.1 138.6 119.7 203 57.6 54.7 121.7 141.6 447.7 138.3 262.5 4897.1 1126.1 3051.2 42757.2 67 51.2 12141.9 62 136.5 109 655.3 41.5 2547.2 10958.8 1341.7 98.1 55.1 335.9 123.2 75.5 272.4 31421.4 237.7 160.1 48.8 159.4 119.9 292.5 374.7 374.2 39 2603.6 2423.6 257.3 2298.3 569.1 83.4 114.9 39.8 77.4 252.2 28884 73.3 2462.3 44.1 91.2 28341.6 199 3259.4 8.8 94.4 9.6 131.8 94.9 280.7 378.2 27938.4
14421.4 19794.1 19116.1 12928.1 14293.7 9607 11687.1 15827.4 25770.8 26978.8 18700.9 21588.7 17608 10346.3 12589.3 15150.1 12699.2 11169.4 12989.6 19198.2 7880.1 15374.1 16329.9 11412.8 15066.4 8365.2 7865.3 18075.7 11417.4 19762.7 6185.9 20009.1 19630.9 17939.1 15185.6 13754.5 13264.3 21778.1 27153 9642.2 22743.1 11417.6 16159.4 20455.9 13728.4 11032.6 13649.1 12843.7 16814.9 10417.9 14498.2 13601 17355.1 16026.6 13788.7 11355.8 13484.7 12332.3 14479.2 17253.1 17424.6 13968.3 22078.9 30564.8 29055.2 18548.2 18935 17453.8 32219.5 15492.5 22273.3 16946.5 17250.5 9787.7 20825.2 17254.4 37579.7 14770.1 27368.1 25986.3 21372.2 24355.1 14518.6 16488.5 12346.5 15440.4 16745.8 20335.7 24527.6 24273.9 9848.2 18961.1 15390.1 18418.4 17078.8 10761.4 28276.8 25515 17438.8 15475.1 19367.3 17994.4 16745.4 12823.2 45061.2 24664.8 28152.4 11055.9 8298 28190.5 9305.6 15674.9 14608.5 23748.5 32587.2 42826.1 65025.4 16083.9 24875.7 28604.2 20962.9 10818.3 14276.9 17329.8 21258.2 12747 27127.7 20697.3 20572.7 21349.3 23533.6 11901 8992.1 13738.3 19856.4 13801.5 21598.3 10517.9 33145.5 35118.7 22002.7 24455.8 24621.9 20300.1 11107.4 23360.6 23791 14654.4 22288.9 27170 19955.2 28411.5 9659.7 11548.3 8583.1 12598.6 15095.2
15416.1 20699.2 24411.1 13221.6 11637.2 10190.6 11927.2 14787.1 22885.7 40982.5 13361 22723 25949.6 15548.9 14637.3 15007.1 18590.8 11093 17708.6 24641.4 7059.2 18884.7 27078.2 11330.2 10673.2 10038 7629.1 15830.2 15305.1 20153.1 12113.3 19496.8 19225.7 23497.3 16903.4 14320.5 9113.1 23659.3 27297.8 10193.1 23385.1 14737.5 21398 20723.1 20796.3 10659.6 3861.9 15696.9 23145.1 9384.8 22038.9 17326 23640.1 14648.9 12450.5 12683.3 16750.1 16232.4 13211.2 19225 21416.4 21471.9 20636.1 31868.7 26098.5 21099.6 5596.5 21286.3 36067.7 18502.9 23265.6 26179.7 25558.3 19796.6 21076.8 21642.9 35901.1 28401.9 21765.6 23185.8 13827.8 19917.4 13781.8 25296 17508.5 12948.6 21615.8 19560.1 17272.5 14462.6 7620.7 14154.3 11825.3 14995.8 17783.4 10951.6 12315.7 25693.7 26370.9 9936.4 20936.3 10302.7 8841.5 6355.8 27816.1 21543.8 25339 16449.1 12403.2 25069.4 12594 21000.6 20177 15952.6 20220.9 43245.9 59445.4 17100 32931.1 34914.1 7987.4 19555.2 15729 20527 16593.1 12619.1 21115.8 31065.7 36315.3 23890.2 14277.5 19743.8 16806.2 14659.6 24769.7 30786.8 26149.4 16289.8 14950.7 17151.5 13709.1 10214 12349.1 11488.2 10420.2 20094.5 30246.5 21175.4 19768.3 18522.6 14503.3 19117.7 12424.7 12510.8 8120.9 25982.5 17115.7
19581.5 23343.5 22506.6 11595.9 13048.9 10100.3 10416.1 14163.9 25328.7 38224.4 14256.4 22461.4 24551.6 18781.1 13575.6 13705.5 15357.6 9257.2 13667 16818.4 6804.1 14948.9 18288.4 8630 16282.1 13073 13693.8 14094.1 20984.9 14618.7 19534.5 18856.5 23094.8 18039 17472.6 16957.1 16603.6 19104.7 17832.1 12393.5 22741.6 10141 23721.2 16940.9 19009.2 13208.8 16577.2 10983.8 16113.8 8870.7 24766.3 22182.3 25351 17516.2 17763.8 9665.3 11565.9 11294.7 16074.4 15065.1 15537.3 22275.8 19467.2 24450.7 32724.7 21493.2 15185.7 17739.6 24219.9 11438.7 23019.4 16081.3 15681 10904.7 22431.1 18187.7 35973.1 21432.9 21902.3 21811.3 17475.4 18166 17533 16793.6 11999.4 16202.5 16549.2 16514.8 17710.3 19637.1 12822.3 20617.2 15682.2 22409.2 16059.7 14118.3 34036.2 31019.1 25818.4 16609.4 23254.6 14666.2 13662.9 20756.4 46577.2 21519.5 34432.5 9219.2 7179.6 35189.8 7098.4 10812 14494 21943.8 29319.8 42562.4 63249.7 14690.7 24972 26122.7 15706.6 12658.4 11897.1 15423.5 20623 13778.3 15553.6 19586.7 19937.6 21579.6 19805 14685.3 19896.1 8766 23466.3 16872.9 25606 8277.1 19759.6 29605.1 21458.9 19257.9 19252.9 21235.3 10236 24265 14799.5 14829.8 28317.9 25969.5 17108.3 31882.5 11591.5 9154.8 4175.7 14213.7 15433.1
13977 31298.9 25217.2 16863.8 10832.8 10027.9 16274.2 20036.2 40591.5 25898.1 29428.6 23169.4 23221.5 11211.1 17574.9 18518.3 15361.7 14929.6 13412 20759.5 12395.1 20227.3 18888.5 13779.4 16587.9 14697.2 14696.8 16341.1 9126.9 22854.5 10982.9 20136.1 32354.2 13925.9 21696.5 11853.6 20218.1 27085.3 34514.2 13300 23283.1 13877.3 25447.9 21839.7 9319.5 13889.9 17648.2 11509.9 27237 16570.4 28221.3 22334.4 24104.2 22497.5 19496.4 9368.7 19084.8 16745.3 18612.3 22794.1 19728.8 14642.3 24767.3 31412.1 26630.2 15175.9 14794.8 10101.3 30474.3 11110.5 26175.5 15276.1 19192.8 11927.4 15274.8 13737.6 25356.7 11677.6 25676.8 29959.8 17340.8 15989.3 18212.8 18607.4 11154.7 21132.8 14721.8 20662.1 24371.6 25779.9 14434.9 17823.3 13917.2 12942.3 18847.5 11956.2 15803.1 9140.9 9135.6 13658.1 13681.4 9801.2 11921.6 11881 31737.2 23558.9 34533.1 11812.9 12163.8 33654.7 12331.9 13248.7 13003.6 22903.9 23255.1 34419.5 58696.6 15167.1 18232.8 27726.2 18092.2 19346.6 8909 16765.7 19500.6 10237.4 22130.7 16524.4 11296.4 14710.7 20975.9 13441.4 12031.8 10146.1 19601.5 9072.5 11849 8777 24680.4 39983.6 17362.5 20836.4 22290.7 14285.5 6307.9 20166.6 13165.8 16754.9 33973.3 31853 20998.9 29952.2 9635.3 12955.1 7437.2 15596.8 23160.4
26948.1 29772.4 22380.3 23330.7 18161.8 19283.6 19808.8 28228.4 37964.8 31523.9 21351.8 23605.5 35398.5 22366.2 27591.9 16296.2 19360.4 18212.7 21028.1 27435.8 16827.2 22576.6 23973.7 17990.6 17095.7 22336.9 23632.6 15207.6 14545.9 24913.2 29124 23253.4 33807.5 26588.3 25686.2 21465.4 12499 25044.2 28159.8 16611.5 22819.3 16654.4 19522.7 21906.5 23299.9 22036 12469.7 10875.2 20713.5 14823.5 32800.5 26583.6 21045.8 33748.2 27645.1 15352.4 21510.9 18979.5 21066.3 20241.7 23071.7 15887 24407.7 33972.6 31427.3 24074.5 22341 20714.2 42029.1 21840.3 25764.9 36892 30837.2 16961 25586.4 25005.8 64392.5 54578.5 31458.7 29006.2 31203.9 25718.4 25524.2 34041.8 25615 32976.2 32193.9 26718.2 30082.1 29563 24897 26483.5 30252.5 30897.4 27320.8 20298.5 28433.3 29325.5 29093.1 23880.6 25204.2 23600.6 22102 23371.6 38248.3 29854.7 23369 23837 29463.9 39641.3 23706.2 27424.3 22951.1 21893.8 34871.9 50079 53622 27570.8 32244.4 42858.6 23973 24126.6 30973.6 29779.3 29237.8 24583.2 37496.7 37278.9 28624 25550.2 28293.5 32721.4 31993.3 22607.7 30427.5 34240.1 31783.9 20939.9 34276.6 31326.6 28462 22810.7 26806.6 26677.8 19374.1 29238.7 28997.9 32275.9 36971.1 32770.5 18756.2 26318 25545.7 20937.3 20477.8 28140.2 24191.7
8831.6 22996.9 17627.8 10345 21284.8 14020.2 11389.6 15227.2 26369.4 29760.5 20442.6 18823.8 18697 12141 9417.9 15596 14599.5 10155.8 13190.5 20862.9 8063 15701.2 19791.9 10265.4 16923.3 9153.2 9714.8 16880.5 10651.6 17387.2 14570 24878.4 20220.1 19081.5 15907.5 10998.9 8422.3 26587.7 24421.9 10963.2 23609.9 12308.9 20476.6 18570.6 17562.8 9494.9 6131.4 11474.1 21011.5 10558.1 18762 38329.7 31487.8 19021 12852.7 10618 12675.5 12288.1 12564.2 18969.7 16306.7 15491.8 18867.6 25627.3 27720.9 16426.3 10775.9 15428.1 22603.5 17711.7 22586.7 23508.8 26745 15046.7 17694 20166.4 39243.2 20339 24184 17299 20659.2 15039.2 15325.2 16640.7 16080.7 14550.5 13757.6 16039.3 17156.6 19464.1 8924.8 13653.3 11286.1 24203.7 15908.2 8222.7 32452.9 18962.3 44658.2 14796.1 16724.5 13139.2 16040.2 10325.9 31277.5 20742.9 21658.9 8707.8 10199.6 21015.5 11652.7 16048 15470 20091.3 20391.2 40562.2 56653.4 13488.6 21881.2 25857.6 14688.4 17239.4 13108.5 20718.9 25193.1 12864 18687.4 29283.2 29657.1 21299.3 19252.2 36478.7 38234.5 13853.1 17437.5 21675.7 21304.4 15664.6 23081.5 27073.6 25818.2 13324.8 21634.3 15111.8 7769.7 22018.3 29926.1 13820.4 27329.6 20644.7 15497.7 21505 9668.6 11472 9308.7 17655.4 20581.2
4299.9 1339.6 1458.3 2154.5 607.3 589.3 11700.2 885.8 2024.1 1572.4 2191.1 10363.2 3642.5 5052.3 1470.1 850.5 2968.4 658.4 1080.4 1652.2 3705.6 4682.7 2026.7 1485.4 2254.1 1236.1 1070.1 1001.5 18489.7 6478.9 1017 1426 1923.2 1616.9 2396.9 931.4 342.6 2899.5 2729.4 825.8 1996 1766.1 1542.4 2479.8 5258.3 769.8 916.5 326.7 3416.6 5592.2 1745.9 11875.9 10728.1 3775.3 179.6 29526.6 1369.6 2507.2 1891.9 1833.6 1440.6 1588.5 10567.8 12020.8 890.3 24898.5 2453.6 6649.7 10345.3 7659.2 9036.6 16172.5 6002.6 2593.4 7782.9 9114.1 14497.4 8636.9 4014 8486 4829.3 28516.7 1844.6 2427.3 457.1 1213.6 1603.9 1221.3 1360.3 2811.4 445.7 325.7 518.1 817.5 3195 3207.9 12337.9 15106 1202.8 412.9 7942.7 321.1 538.3 2269.7 6104.4 8393.4 296.2 28694.3 13837.8 1039.6 1957.1 1501.9 21624.8 2434.7 7992 467.5 13916.6 4301.8 17110.4 828.6 278.4 4860.5 48946.6 9519 8835.9 2286 24347.4 22846.9 22073.7 12512.6 547.8 2422.8 3237.1 6812.5 10895.1 41495 10074.5 13966.7 4131 4785.2 1144.6 4788.5 694.7 1056.4 13143.7 728.5 3022.9 1617.1 818.1 4138.3 1578.6 1060.6 1231.7 5967.6 6479.5 5763.5 6179.7
18231.4 12148.1 14953.2 4528.4 6722.4 6622.4 6184.3 9790.5 3436.8 5037.1 7620.8 7709.3 5408.5 8245.8 9685.4 9243.5 6417.2 13102.9 8577.1 7234.5 10247.2 9972.1 12466.5 13430.2 12845.8 7804.2 6950.5 10431.3 12511.4 9962 5068.5 5014.7 3368.7 8179.7 5156.4 8167.1 8828.8 5776 9667.3 4351.6 6200.5 13502.7 4640.5 6010.4 9282.5 4958.8 2745.5 9421.8 8360.6 12662.5 10567 13973.5 11117.3 6099.5 5591.2 12784.3 6688 8075.1 6643.7 7680.4 7511.3 4517.9 7599.8 12178.3 11647.7 18185.6 16915.3 15827.1 17359 15355.2 19114.1 13735.6 7929.5 12329.7 24210.8 26341.5 26543.8 46152.8 5916.3 10053.7 6163.6 24642.9 12926.8 17369.1 18608.9 10582.8 16889.5 11955.1 12109.6 9504.6 9169.7 6568.3 10902.2 18622.4 10806.2 14516.8 10864.3 19574.1 20447.2 11446.6 23963.8 15054.2 17462.4 15670.1 18113.1 15183.9 10608 24556.6 25427.7 15760.3 26098.2 15850 14255.4 18978.6 19172.6 29426 17426.3 25723 28019.5 20253.7 10049.6 13602 27374.2 20385.8 23642.8 30351.8 17489 29381.6 28377.6 23971 15980.7 18149.8 19984.3 24826 23991.1 42823.7 35244.6 28606.5 10757.1 10575 22835.4 17935.3 16145.2 8313.7 16127.1 7177.8 18973.3 16202.1 15719.7 13710.3 13024.1 9616.3 11368.2 21846.9 16202.3 13365.1 12621.9
5073.3 90.6 244.6 237.1 130.9 307.2 94.8 14.4 820.9 28239.7 244 10175.6 8809.3 9756.5 463.1 12.8 525.2 111.7 325.4 138 759 6148.7 166.5 368.1 1250.7 156.6 67.1 95.9 1183.9 15265.1 132 44.8 900.3 15370.9 232.8 9786.8 212 139.5 1963.6 155.4 199.6 1952.8 722.6 304.6 15956.6 91.8 155 97.8 12913 17805.2 97.6 138.7 109.1 3246.8 165.1 16044.5 7089.2 81.1 132.8 123.4 171.3 541.1 13879.9 14641.1 9453.2 15347.7 5656.1 7861.6 20255.7 13047.8 14064 18673.2 8765 14600.5 16203.1 11836.3 25123.6 8620.3 20775.1 10953.8 821.1 6659.8 109.1 122 263.4 321.8 27117.9 397.4 3256 18265.8 452.4 203.3 90.7 181.4 224.2 22312.7 569.9 7836.1 1039.6 152.5 3018.3 63.6 103 1061.2 5260.6 11466.8 274.7 12485.7 12026.9 4344.3 560.3 277 12935.7 1012 139.3 17165.9 20608.5 810.5 20828.8 17705.6 12.1 178 14619.4 16883.5 12171.8 15836 16732.7 19241.9 20111.7 13841.8 161.4 15156 12850.8 10343 8738.8 15097.9 21227.1 9980.5 237.3 12785.5 298.7 2315.6 46.1 238.1 5906.4 148.5 13285.8 25291 362.3 3549.8 935.4 266.8 112.7 12110.9 13226.6 19652.1 172
2468.6 1690.7 1122.6 6661.4 3502.2 16313.6 6376.6 3059 5292.4 2866.2 1935.8 2193.1 3447 2480.3 3469.4 1090.5 6450.6 1160.8 12745.2 5416.3 3194.3 1614.6 1716.5 3142.9 4357.4 3497.3 4888 2517.3 2284.6 9098.3 2121.1 4023.7 1919.3 4313.4 2402.4 6925.1 3816.9 6092.1 1457.6 3224.8 1171.8 2543.1 709.3 1587.6 6820 3884.6 3504.5 16733.6 3197.8 2155.8 3234.6 3262.9 4224.7 3923.4 2285.4 7063.7 11243.1 6128.9 2592.5 3833.9 3760.9 1387.1 25806.5 4146.1 4877.8 2269.2 1689.7 17461.2 3592.2 6653.8 1646.3 9389.1 10568.1 5732.9 3119.6 2802.3 3949.6 9353.9 4198.3 4246.5 13363.8 1980.5 34458.4 7885.4 5045.6 36353 3810.8 3970.7 9614.9 18546 30362 15686.4 34566.3 34115.8 12183.8 13881.3 1652.7 3785.6 17159.1 22124.2 15465.6 27303 34647.7 5076.2 4550.2 9202.7 20038.7 7034.7 1839.3 4698.2 9952.6 12149.2 16057.6 3058.9 17401.3 4222.5 5710.2 5240.5 14029.1 7290.5 2049.4 2030.5 2336.8 6568.8 7790.1 3785.6 4778.6 3645.8 6245.8 3359.5 2122.2 3779.9 6156.2 7776 6108.7 3378 1291.1 4397.1 13704.8 4620.2 6099.8 5579.4 3482.9 19869 8135.5 16545 9030.7 4306.7 29380.6 7160.1 4386.2 4324.5 16295.1 3995.7 4784.6 3133.8 2823.1
15490 11294.7 13775 4315 7049.5 5262.3 6002.6 9405.4 3489.3 5464.7 7268.6 7970.4 4961.2 8408.6 10421 8605.7 6292.7 12115.5 7272.4 7179.5 10535 9569.8 11941.8 13743.1 12986.1 8492.9 6857.2 10276.1 12482.7 9292.4 5393.2 5275 2625.6 8201.6 5347.9 7956.5 8639.8 5290.8 9615.4 3671.2 5518.5 13013.8 5133.9 5466.6 9128.1 4854.2 2044.7 8634.3 8797 12268 9957.3 12846.4 11271.8 5766.1 6200.5 12686.9 6544.4 7924.1 6353.1 6052.9 7845 4427.4 6744.8 11936 12059.2 18893.2 17554.9 13597.9 17248.6 15837 19456.3 14045 9480.2 13079.8 25303.3 24497.4 26333.3 45372 5613.1 10534.5 5989.3 23462.9 14198.5 17924.4 20291.4 10800.3 18093 11700.4 12477.8 10901.6 11319.6 6771.8 10960.8 19415.1 10378.8 16446.3 10649.7 19133 22520.6 11864.8 23527.2 16545.7 17617.6 13897.4 13837.1 15221.3 12079 24758.1 23667.4 15637.5 25948.6 15820.7 14661.5 18579.3 20237.8 27418.6 19041.9 24690.3 31305.6 20771 11443.3 15278.5 29633.7 20621.4 22157 31080.3 17280.4 28591.6 27476.5 23055.1 17029.7 19130 20869.8 23139.5 25633.7 39642.9 35770.1 26410.2 7966.1 10819 23293.4 17906.1 17260.1 8914.6 18287.1 6024.8 18679.1 16137.8 16275 13690.4 14161.8 10865.5 12506.4 19655.1 17129.3 14537.4 12162.7
9493.5 13738.7 22191.8 12340.4 9837.8 6861.7 11826.6 10475.1 28348.7 29502 13670.3 15059.6 16203.6 8533.6 10815.3 11162 12071.9 12761.5 13692 18633 10784.6 16718 16762.9 8703.6 11957.6 9258 9736.7 12940.9 15182 16383.7 12146.9 15001.4 20555.5 13055.9 15004.4 10477.9 14502.4 24309.5 23936.3 10519.3 20022.2 11848.9 22813.1 16604.4 11215.5 11319.1 10573 7966.5 9879 4895.4 24768.1 17705.8 15167.2 16553.4 12330.2 5736.6 16249.6 12216.3 12730.6 14577.5 15768.6 14292 19267.8 25439.8 25984 17675.9 13424.6 12112.8 21203.2 13073.8 17522.8 10381.5 10436.3 13888.6 23856.3 19977.7 33941.2 13155.3 25661.7 27676.5 19753.6 21305.5 8841 16932.7 15997 14378.9 25631.2 16575.2 21125.4 23067.6 13648.2 18687.3 9094 14812.8 16835 7870.8 12724 23423.7 22122.5 15862.8 19148.9 16216.2 14968.6 6107.9 40127.1 25036.7 28578.9 17547.2 18653.4 20503.3 14265.6 14411.3 19321.5 26884.3 20530.2 49010.9 59077 16973.2 28044.5 22662.9 12717.1 11995.2 15927.3 12796.7 18660.6 14709.4 25937.9 23354.5 20209 16154.8 23426.3 11580.8 10209.3 14616.8 18278.2 16520 30925.5 12913.6 32094.7 31006.5 15273.9 22273.1 25339.2 12696.6 6050.6 25938.5 18151.8 16015.1 25581.3 27129.6 19350.7 27816.2 10580.5 12777.7 12720.4 13456.4 16921.6
13785.6 17159.3 20320.6 12899.1 9240.4 11603.4 11166.7 13790 19614.9 30987.5 14551.1 20017.2 16803.5 14709.6 8301.2 14598.4 12639.2 7193 11880.2 20268.6 8171.1 16245.4 14881.4 11165 11679.7 12325.2 7687.1 16221.3 10622.1 18171.4 12243.5 15431.7 17254.3 23632 14631.6 11525.5 12206.7 16907.7 18919.4 9011.1 18714.2 8071.4 16337.1 18129.3 20858.4 7864.5 4658.5 11521.3 18334.8 12558.9 16226 16500.1 20477.9 14017.6 9906.3 15021.5 15863.3 11350.2 14051.9 18367.5 17005.1 14007.5 15601.1 30520.7 28802.1 18273.7 9452.8 19817.1 39908.8 18805.9 26319.8 22242.3 20162.5 20179.7 24311.3 21048.7 38669.3 27932 27737.9 17555.8 12345.8 16960.1 15277.7 23531.1 16534.8 18582.4 23055.9 15270.3 15933.5 15562.2 11446.7 11555.1 13178.8 15757.3 12974.4 9576.2 17796.3 19538 34210.6 13625.1 20323.2 11672.5 13540.3 13284.3 26702.9 18940 18037.6 16789 13778.1 32855.2 15220.4 27499.7 18575.4 17933 18341.4 41709.8 59940.2 15262 25655.1 37898.4 14225.6 21645.1 17861.3 22918.4 17990.7 17503.4 20341 32932.6 34690.8 25956.4 15165.8 18128.5 19899.7 14744.5 32943.1 24087.7 26885.8 20163.6 19225 24705.3 18151 13754 18773.9 13569.9 14606.1 23946.5 31351.3 24943.4 25949.5 18069.5 13079.4 16022 12160 13391.8 13672.1 21752.4 17920.2
19008.8 39946.7 23209 11151.7 16416.4 16905.6 16853.3 28207.3 22462.6 16557.4 13482 14507 20399.6 18796.6 30753.5 16939.1 16322.9 16411 10566.4 13114.3 19264.6 19362.7 22504.3 20688.8 16671 21595.8 23996.1 13399.5 18992.4 16412.5 28340.1 15606.6 13632.1 19597.3 16287.7 16551.7 23856.8 29155.6 16932.9 19729.2 19577.1 23244.8 29078.1 14183 16111.3 33760.7 12048.1 22003.9 27190.1 22640.2 22549.7 26528.3 18839.6 20119.7 19530.8 22282.9 26869.6 25736.4 16909.6 19334.4 19021.1 16744.7 14913.1 14085.9 17496.8 24351.8 23882.1 19765.8 16367.2 16762.7 13064.1 24734.5 22559.7 19582.5 25158.1 20351.5 45987 39148.4 27985.6 18301.1 22808.1 24857.3 36770.1 27758.2 24919.7 47485.3 36163.8 22637.1 21688.9 19643.6 36161.2 23135.4 30784.3 26521 23065.7 23747 40513.5 29957.8 34518.2 31864.2 27481.6 33925 31661.1 18278.5 33814.7 25887 31307.1 20950 11089.8 32849.3 39902.2 21740.1 23976.3 30655.2 31554.7 20262.7 22648.4 27093.4 24821.2 16978.7 25895.8 16024.5 25927.6 22192.1 21168.2 36696 14900 24145.4 23775.3 19743.5 28630.8 34403.7 28414.9 18131.4 31148.2 30853.9 35252.3 19368.7 25252.5 16385.8 34317.4 22044.5 29375.4 23991.3 35094.1 30724.8 18118.5 28120.7 51119.3 21308.7 14969.6 13287.2 28317.9 18636.9 27817.7 17777.4 18465.3
11438.2 18941.3 28559 6972.1 11944.3 8914.6 5150.6 13209.4 5229 5967.7 5527.1 7968.5 4364.8 5625.3 2191.9 7323.9 8155.6 16670.3 9205.6 7384 8922.6 8709.5 15279.8 12237.9 9565.3 14164.4 6848.7 6757.2 11603.3 4466.3 6204.2 6079.5 4330.1 7451.7 7544.2 6741.5 4384.8 7991.2 10759.2 4502.1 4489.8 18001.5 5305.9 4277.8 9263.2 12403.2 1945.9 14477.7 9006.9 11957.4 12429.8 17472.7 19149.4 7434.8 11446.3 12525.2 13463.5 11997.1 3730 8670 8199 6347.6 8383.8 11740.1 14900.2 17935.5 19531.9 17640.1 14154.4 18312.9 8614.9 16157.9 7457.2 8843.4 12595.6 18237.1 27060.4 32459.4 9019.8 11129.3 6908.7 28980.6 10920.4 18321.5 10976.2 24386.5 7292.9 12536.4 6670.2 4243.6 8953.9 3358.9 9305.7 6748.1 10027.5 6919 6585.9 8513.6 11627.7 5216.3 10465.6 5176.9 6203.7 4373.1 2955.7 6363.9 3778.6 19105.6 20017.5 7187.9 36306 13455.8 24074.3 15229.1 5476.4 24220.5 13157.7 22965.3 27464 14883.8 3420.1 21707.5 26774.7 13995.5 4281.2 17540.7 15420 37625.5 29281.6 16339.6 6027.3 26464.1 16064.3 11472.7 23180.2 30755.9 26341.4 20763.6 2670.9 4404.7 11261.5 20552.3 7153 5656.9 3819.1 6821.5 31770.6 7121.2 5708.6 4816.8 5920.3 3383 12133.7 17411.5 11383.4 18911.7 12034.2
