"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
1.182 -4.036 -2.465 -0.497 1.2 2.581 -2.653 -3.282 -3.557 -1.712 4.116 2.929 -4.084 -2.247 -1.749 0.35 -1.55 -2.995 -2.296 0.833 -0.546 0.169 2.009 1.538 -3.907 -0.15 1.869 -2.781 0.129 0.02 -2.149 -2.458 0.996 -3.16 1.324 0.433 -2.236 1.242 -3.443 1.016 0.839 -2.986 0.813 2.172 -0.012 -0.338 2.383 0.482 0.52 1.37 0.597 -0.546 2.732 -4.299 0.43 -3.485 2.075 -3.002 -3.974 -1.865
-4.715 -3.755 -1.662 0.713 -3.072 -5.284 -2.589 -3.769 1.472 1.699 2.012 -2.685 -0.757 1.221 -1.813 0.503 -1.98 -4.087 1.295 -2.851 -1.621 -4.033 -1.628 -2.835 0.17 0.691 -3.285 -4.215 0.62 1.222 -4.419 -0.437 2.809 -0.908 0.891 1.337 -2.256 -0.047 -0.807 0.191 -2.707 -3.21 -4.086 -1.387 1.054 -0.668 -1.836 2.43 -1.417 1.113 -2.434 -0.52 -2.085 -4.853 2.323 0.267 -0.943 2.348 -2.856 0.687
8.018 8.549 7.83 5.182 7.003 4.478 6.905 8.46 3.969 7.807 6.781 4.438 8.711 7.873 7.96 7.647 6.212 3.637 9.341 6.258 7.707 7.673 4.864 7.106 5.293 6.713 7.496 9.438 5.734 6.052 8.152 9.374 2.301 3.856 8.851 1.971 5.953 1.903 5.763 4.081 9.066 9.062 9.58 5.222 3.677 4.704 4.89 3.602 5.796 7.712 8.141 8.689 2.314 9.429 6.816 8.936 3.853 9.205 9.185 7.448
1.897 3.701 4.013 0.782 5.429 6.246 5.362 4.029 2.613 1.944 0.268 2.191 2.374 0.983 1.964 1.24 2.074 -0.1 4.674 6.913 1.964 3.718 0.673 -0.208 0.374 6.756 6.704 0.905 -0.222 0.968 3.821 6.066 0.049 0.143 3.12 -0.446 3.857 -0.202 0.047 2.451 1.046 -0.195 2.271 -0.23 -0.118 -0.263 5.983 0.000269 3.246 4.65 3.008 0.325 4.13 2.925 0.23 -0.042 2.979 1.579 3.558 0.569
0.51 5.303 2.291 3.686 4.211 0.859 4.599 0.457 -0.27 -0.134 0.887 -0.214 -0.213 2.3 0.923 3.843 -0.212 -0.142 0.12 2.111 0.315 1.971 -0.067 0.346 -0.346 0.347 1.424 6.989 -0.041 2.376 5.221 -0.065 0.234 6.487 0.084 -0.211 0.343 -0.147 1.027 4.315 0.024 2.374 5.613 -0.054 -0.011 1.501 2.819 -0.131 -0.249 3.937 -0.035 5.801 -0.189 6.84 2.008 -0.191 0.044 2.353 -0.225 0.141
1.079 -1.907 -1.54 0.263 -0.767 2.551 -2.793 2.931 0.338 0.484 -2.858 0.675 -2.03 0.62 -0.413 4.396 2.398 -2.85 -2.701 -0.004 0.327 0.606 -0.342 1.037 1.688 -2.43 -1.218 -2.599 4.238 0.829 0.944 -1.007 -1.226 -1.675 -1.532 5.364 -0.071 2.496 -0.25 -2.671 -2.256 -0.621 -2.572 0.405 -1.144 -1.93 -1.253 -0.839 5.323 -0.504 1.225 -2.894 -2.867 -1.526 0.553 3.245 -1.626 -2.459 1.776 2.048
-0.771 -4.179 -2.896 0.62 1.019 -2.158 1.578 -4.5 -1.971 0.73 -0.09 1.692 -0.371 -0.128 -3.517 -0.588 0.146 -4.505 1.74 1.256 -0.817 0.889 -0.564 -0.276 -0.397 2.13 -1.406 -2.219 -3.226 0.257 -0.957 -4.337 -4.996 0.9 1.602 -4.29 -1.354 -3.798 0.933 0.702 1.504 -1.941 1.412 -3.708 -3.755 -1.629 1.085 0.268 -1.452 3.033 1.132 -2.031 0.353 -4.165 -3.69 0.284 1.304 1.703 0.495 1.34
-3.298 -4.363 -3.459 -0.544 -0.16 -4.24 3.219 -2.745 0.249 0.879 3.898 -0.619 -0.293 -3.015 -3.642 -3.636 -2.873 -3.45 -0.595 -3.572 -1.284 -1.675 -2.514 -3.066 3.6 3.191 -3.51 -3.331 -3.02 -0.689 -4.249 -1.651 -2.035 -3.353 0.719 -4.504 0.375 -1.912 -3.197 -0.074 0.768 -3.846 -3.623 0.854 -2.794 -2.761 -1.361 0.119 0.44 -1.281 0.627 -2.754 -3.127 -4.277 -4.116 -3.054 -0.56 -0.288 -0.487 -2.241
0.291 1.673 0.296 -1.092 -2.692 -1.538 -1.8 0.345 2.144 0.395 -4.109 0.203 0.883 -1.275 -3.922 -1.345 1.814 -3.911 -0.197 -3.741 -1.617 -2.311 -2.764 0.721 -1.563 0.461 -3.849 -0.867 -0.59 -1.984 -1.784 -1.159 4.024 -4.6 0.488 -0.974 -0.858 -1.774 -2.311 -0.408 -2.181 -3.406 -4.825 -3.243 -2.736 0.37 -3.887 1.909 3.795 -0.457 3.05 0.819 -2.648 1.203 -0.807 -0.938 1.785 -3.179 2.453 -1.998
2.66 2.95 4.531 3.293 1.721 0.407 0.206 0.026 1.435 5.81 3.315 0.216 6.743 4.114 0.717 2.963 0.323 1.177 -0.092 1.998 6.73 5.069 2.169 6.409 2.124 0.184 2.27 3.501 1.799 2.544 0.761 8.351 1.214 5.079 3.496 2.859 0.909 0.626 0.596 1.571 1.071 4.569 2.742 2.025 2.127 -0.448 2.424 0.58 0.444 0.224 3.533 0.857 3.324 4.323 0.58 6.45 -0.455 6.255 0.586 2.632
1.359 2.917 0.757 1.675 3.034 2.493 1.373 2.744 2.618 1.481 1.789 2.299 0.559 0.192 2.394 1.866 1.744 -3.845 0.444 1.759 1.484 1.291 0.859 2.347 1.76 2.744 1.923 1.761 -2.217 -1.276 1.215 0.042 -4.397 2.148 0.3 2.104 1.64 -2.133 1.376 2.235 2.39 2.052 -4.193 -2.804 -3.597 -3.19 2.065 -3.131 3.193 1.545 2.575 3.008 -2.984 -1.723 -1.822 2.41 1.828 1.079 0.564 2.569
-2.979 -0.161 0.485 -2.805 -2.206 -0.974 1.979 -2.946 -3.383 0.934 0.62 -1.156 -1.568 1.363 0.362 -1.213 -0.255 -3.266 3.148 3.232 -0.751 2.03 -3.513 -1.307 -2.459 2.273 1.726 3.221 -2.966 -2.452 3.18 1.576 -3.508 1.936 1.368 0.963 -2.514 -2.191 -1.974 -0.822 2.23 -1.793 -1.125 -4.648 -3.991 -2.822 0.768 0.491 1.807 1.802 0.639 0.096 -1.43 0.881 1.558 -0.433 -3.46 -0.69 0.419 -0.425
-0.315 1.364 2.108 1.55 3.592 3.854 5.769 4.695 4.761 6.222 0.587 0.736 4.476 6.939 5.351 3.163 2.745 6.923 1.612 3.411 1.119 0.345 1.097 3.28 3.64 2.724 1.692 0.176 2.814 3.337 5.374 0.262 5.346 -0.427 3.826 6.093 4.351 3.253 4.496 5.668 5.486 1.934 -0.712 6.204 5.096 0.107 0.522 3.271 2.287 5.428 1.846 6.507 0.082 1.632 3.876 3.337 0.449 1.954 2.261 3.158
5.847 7.637 4.888 4.506 2.466 3.235 6.857 4.129 1.234 0.552 3.396 5.346 6.156 5.275 1.379 5.453 4.438 0.149 5.964 5.014 3.981 2.86 1.516 4.177 2.572 4.968 -0.156 7.227 2.79 2.899 4.453 6.333 -0.03 0.249 2.943 0.154 1.961 3.571 2.491 3.777 4.012 2.025 6.646 3.222 0.271 3.006 0.851 0.86 0.548 4.87 4.009 3.523 3.873 8.149 3.535 4.677 3.769 4.181 6.324 4.838
-0.91 -1.036 -0.264 1.817 -1.134 -3.958 -3.506 -0.042 1.871 1.476 -2.358 1.683 -5.806 -0.737 -3.363 0.088 -2.204 -0.257 -3.795 2.761 2.162 -2.773 -1.09 -0.013 1.566 -4.987 -4.807 -3.169 -1.781 -0.361 -4.551 -3.812 -2.729 -1.004 0.314 -1.881 -2.299 -1.948 -3.016 0.212 -1.574 -2.618 -4.311 -1.193 -1.956 -6.113 -3.017 -2.591 -0.343 -2.507 1.826 -0.632 -5.227 -1.674 -3.887 -2.485 -1.334 -3.25 -2.525 -2.698
1.538 4.786 3.013 4.846 4.706 1.94 5.367 0.564 0.117 -0.139 0.545 0.23 -0.09 3.424 1.232 3.338 -0.092 -0.055 0.085 3.132 0.485 2.488 0.755 1.007 0.251 0.479 1.789 6.434 0.527 1.814 6.23 0.244 0.088 6.474 0.649 0.076 1.577 -0.126 0.371 3.355 -0.355 1.77 6.12 0.198 0.389 1.113 3.244 0.555 -0.129 2.859 0.158 6.369 0.043 6.267 2.271 0.061 -0.051 2.537 0.234 0.751
4.239 2.06 5.1 0.651 1.81 5.051 3.565 -0.65 -1.03 2.053 1.777 4.986 0.706 4.309 1.729 3.555 1.569 -1.431 1.272 1.089 0.081 3.748 1.457 4.094 0.057 6.105 5.644 1.52 -0.492 1.233 4.016 2.816 0.494 3.262 0.183 -1.17 -1.024 2.824 2.798 0.29 0.418 2.829 4.099 5.2 3.383 2.743 0.288 -0.83 -1.022 2.257 0.449 -1.15 -0.277 3.449 1.65 -1.007 1.62 -1.173 -1.339 -1.156
-2.037 2.179 -1.764 -1.915 4.162 1.033 -2.468 -1.753 -2.502 0.401 -1.827 2.556 -2.359 -0.42 -1.892 -1.622 -2.319 -2.912 1.069 -1.771 -1.268 2.658 0.875 -2.435 -2.818 -2.483 -0.342 -0.245 3.075 -1.594 -2.596 0.469 -3.331 -2.651 -1.162 -3.001 -2.773 -1.889 -2.213 -2.279 -1.376 -1.743 -2.42 -2.403 -2.531 -2.828 -2.704 3.616 -1.149 3.98 3.455 -0.335 -2.851 -2.235 -2.719 -1.54 -0.494 -1.918 3.49 -3.017
3.531 7.14 0.636 0.358 0.235 0.156 0.457 3.396 0.198 5.572 0.879 0.593 0.158 6.149 3.474 0.228 2.992 0.593 -0.089 0.387 0.136 1.623 0.226 1.611 1.456 1.192 0.385 4.649 2.489 2.746 5.851 2.373 0.328 2.084 0.554 0.234 2.805 2.511 3.775 0.071 4.211 0.666 1.815 1.03 0.523 5.727 4.112 4.566 6.143 3.98 0.314 5.767 0.218 1.785 3.969 1.157 0.163 0.572 0.542 6.561
-2.467 -1.919 -1.076 0.915 0.169 0.076 -2.455 -2.401 -2.857 -1.958 0.684 1.718 2.897 -1.583 4.89 -0.671 0.462 -1.636 -1.457 -0.652 0.091 -1.334 -0.463 -1.911 2.025 -3.103 -2.207 -2.314 -0.412 -0.471 -2.035 -2.444 0.851 -1.445 3.558 4.801 -0.112 -1.982 -2.25 -0.421 -1.083 -0.86 -1.916 1.065 -1.805 -2.843 3.709 -0.241 -2.852 2.481 -1.341 2.351 -2.582 -2.999 -1.459 2.546 -1.547 -1.609 3.848 -2.219
-3.395 -4.997 -5.025 -0.602 -0.152 -0.623 -3.919 -5.661 -1.977 -5.721 -0.799 -0.045 -6.377 -3.671 -4.055 -2.591 -4.462 -4.652 -1.885 0.861 -0.772 -4.393 -4.46 -4.75 -2.785 0.215 -0.754 -3.574 -5.6 -3.11 -0.42 -3.86 1.165 -3.534 -0.539 -6.687 -0.581 -2.759 -1.84 -0.854 1.138 -0.444 -4.665 -1.392 -4.091 -0.638 -0.725 -1.433 -3.307 -0.838 -0.805 -0.844 -4.132 -3.874 -4.955 -4.716 -0.492 -1.761 -5.098 -2.19
1.127 5.036 4.184 2.978 1.462 4.253 4.263 4.748 3.414 4.301 5.161 -1.228 4.253 5.129 -0.211 2.744 3.631 -0.368 2.594 -0.312 2.013 4.534 4.313 0.635 4.075 4.779 3.911 5.243 1.486 1.751 4.547 5.114 -1.438 3.982 3.471 -1.127 4.863 0.279 1.031 0.792 4.44 4.439 4.38 1.494 -0.665 -1.599 3.51 -0.142 4.521 4.096 4.183 1.503 3.136 4.939 -0.61 2.438 1.31 4.329 4.146 4.236
5.625 3.397 2.612 3.669 0.356 0.283 1.191 1.244 3.382 6.709 4.93 6.881 0.689 2.469 3.903 5.261 3.448 7.271 6.929 4.711 1.679 0.68 1.909 4.086 2.438 1.626 2.483 6.583 3.316 3.494 3.321 -0.315 8.087 4.626 5.856 4.915 5.964 6.552 4.353 6.816 6.248 3.545 5.629 7.348 4.613 5.276 3.078 5.737 6.023 4.995 4.589 3.443 4.04 5.236 6.241 4.666 0.474 4.134 5.023 5.893
-0.877 0.799 -0.214 0.332 1.336 -1.559 -0.706 -3.522 -0.477 -1.993 -0.534 1.128 3.996 0.127 1.721 0.374 -1.856 -3.377 4.863 1.323 0.415 -0.714 -0.865 -0.493 2.297 1.765 -2.842 -3.258 -3.723 -1.475 -0.698 -2.886 1.469 -0.665 0.601 -2.754 -0.642 -2.046 -0.723 2.039 -0.671 -0.365 -3.003 0.432 -2.426 -2.47 -0.099 0.63 0.646 2.451 2.719 -2.655 -3.166 -3.268 -0.089 -2.436 3.041 2.488 2.689 -2.579
8.443 3.198 7.165 6.408 3.041 6.916 6.957 3.616 3.696 2.404 4.17 5.576 2.155 6.2 7.485 7.793 8.017 6.643 6.96 7.002 7.038 5.727 6.977 8.215 6.001 2.6 6.317 3.686 2.265 6.651 6.038 4.019 7.038 4.752 3.361 7.8 8.046 8.528 8 3.854 5.654 9.267 0.861 9.121 5.425 8.232 5.017 5.697 6.763 8.017 6.215 4.927 5.664 3.336 8.25 8.208 4.255 5.265 2.677 7.931
-0.15 0.149 2.187 1.095 2.099 4.995 4.96 5.313 -0.575 1.025 1.98 3.238 7.166 -0.442 -0.2 3.881 -0.134 -0.388 -0.052 1.432 2.296 3.601 0.455 -0.185 -0.303 5.326 -0.137 6.222 -0.404 -0.131 0.257 -0.639 -0.154 0.885 1.061 0.494 3.063 -0.485 -0.483 2.37 -0.374 3.838 -0.042 -0.274 -0.449 -0.06 4.765 -0.533 4.364 1.251 2.648 1.624 -0.548 1.621 -0.339 0.614 -0.684 2.517 -0.014 0.029
-7.583 -7.714 -7.786 -7.925 0.191 -8.035 -7.312 -7.784 -7.707 -3.628 -7.533 -7.129 -8.283 -1.622 -7.107 -7.541 -4.061 -6.832 -7.85 -7.813 -7.859 -7.796 -7.018 -7.698 -7.262 -5.244 0.193 -7.636 -2.606 -4.853 -7.473 -7.367 -6.392 -7.719 -7.341 -7.896 -8.139 -6.067 -6.679 -7.805 -7.262 -4.845 -6.239 -5.779 -4.515 -7.948 -7.434 -1.777 -7.054 -2.684 -7.704 -7.061 -7.551 -7.588 -7.016 -7.265 -4.886 -7.178 -4.771 -7.769
-1.894 5.608 0.006 -1.985 -2.458 -2.365 -1.921 1.201 -2.017 -1.891 -2.344 -2.399 -2.039 -2.229 -2.237 -1.668 -2.134 -1.712 -0.858 -2.685 -1.834 0.454 -1.52 -2.165 -1.302 -2.604 -2.225 5.725 -2.852 -0.859 -0.781 -1.748 -1.889 -1.932 -2.342 -1.215 -2.232 -1.753 -1.934 -2.634 -2.229 -2.181 -1.647 -0.39 -1.828 -2.426 -1.84 -2.131 0.67 -2.11 -1.705 -2.448 -0.234 7.879 2.841 -1.514 -1.641 -1.539 -1.476 -2.375
3.314 4.408 1.586 4.163 0.379 4.408 4.843 4.353 3.977 -0.367 2.958 6.277 3.772 1.852 -0.467 4.964 2.684 -1.269 -1.202 2.744 3.549 4.524 1.809 1.593 3.173 4.807 4.607 0.308 -0.904 3.003 4.127 1.339 -1.143 2.488 1.837 0.52 2.841 2.543 4.537 3.279 -1.241 3.318 -1.672 -0.191 -1.128 1.604 2.397 2.304 2.514 4.389 2.709 3.106 1.08 4.159 0.819 1.281 -1.896 1.677 0.517 4.794
-0.45 -1.489 -1.455 0.122 -1.085 -0.073 -1.39 -2.064 -1.843 1.724 -1.045 0.407 -1.704 -1.052 3.687 -0.066 3.536 0.93 3.779 -1.679 -2.356 -2.517 4.096 -0.516 -0.692 0.527 2.118 -2.271 1.005 -0.464 -0.545 -1.925 -1.196 -2.901 1.663 0.263 -1.9 1.373 4.271 -2.017 0.111 0.059 3.716 3.141 1.387 -1.202 1.511 1.061 3.906 2.7 2.255 -0.901 -0.902 -1.621 -1.942 2.004 2.567 -2.278 3.312 1.691
-1.482 -3.066 -0.978 0.381 -3.06 -2.324 -2.923 -2.563 3.759 -3.319 -2.361 2.927 0.508 -1.386 1.28 0.554 -1.336 0.419 -2.871 0.709 2.049 -0.623 -2.201 -0.489 1.923 -3.146 0.573 -2.931 2.952 1.287 0.191 0.549 2.431 -1.453 4.148 2.043 -2.403 2.349 0.666 1.606 -2.224 -1.369 -3.386 1.922 1.611 -2.616 0.99 2.991 -0.818 -1.996 -0.213 -0.281 0.866 -3.208 0.444 -0.447 1.269 -1.404 1.247 0.939
3.357 7.786 7.495 3.786 2.141 7.521 6.168 6.335 3.498 7.505 5.935 4.021 5.656 7.674 5.685 7.161 2.666 3.488 6.677 4.504 3.395 6.303 6.501 4.965 3.846 7.09 7.385 7.429 4.654 2.071 5.428 7.772 1.097 7.002 2.003 5.633 6.381 3.074 3.993 7.688 2.397 7.544 5.574 2.617 2.406 4.922 7.074 1.793 3.456 3.896 3.093 8.012 6.444 6.286 3.916 6.772 1.248 6.99 6.253 7.547
-1.166 0.36 0.64 0.66 -2.112 -0.419 -0.633 -0.668 3.102 -2.176 0.516 2.533 0.189 -0.954 5.457 0.919 3.329 -1.851 -1.034 -2.465 1.563 -0.457 -0.264 0.923 5.597 -0.651 2.957 -1.475 -1.73 1.605 0.101 3.413 -0.854 -2.199 3.719 -0.833 0.505 5.044 -0.618 0.258 5.478 -0.26 -2.222 0.578 -0.531 1.431 0.086 -0.73 0.661 1.095 -2.234 -0.394 -0.382 -0.377 -1.363 0.385 1.482 0.38 -2.325 1.866
0.788 0.956 -0.85 -2.129 -4.36 -3.963 -4.585 -4.276 -0.172 1.206 -3.997 -0.013 0.738 0.205 -1.53 -0.201 -4.076 0.879 0.224 0.943 0.103 0.352 -1.699 -0.083 -0.856 0.809 1.376 -0.633 0.859 1.163 0.222 0.984 1.741 -0.158 1.137 -2.267 -3.13 1.182 -4.998 0.864 1.631 -1.494 1.124 0.26 0.949 0.967 0.088 1.363 1.197 0.904 0.81 -0.424 0.037 -0.162 1.342 0.698 1.93 -2.421 -5.169 -4.876
1.476 4.288 1.32 2.966 1.208 0.841 -1.814 -1.112 -1.922 -3.063 -0.256 -1.467 0.693 2.329 0.959 0.894 1.553 0.263 -1.174 -0.543 2.096 2.14 2.448 1.703 4.526 -0.506 -1.168 0.03 3.775 1.949 1.489 -0.137 4.153 1.95 3.24 -2.022 -0.284 4.828 -1.454 -0.266 -0.648 1.65 -1.234 1.849 -1.788 -2.317 0.231 3.268 0.422 2.437 -0.271 2.581 -2.781 0.135 3.06 3.134 -1.402 1.746 4.302 -0.896
2.639 -2.62 -1.209 1.298 -1.67 -1.564 -2.47 -2.175 -1.905 0.832 2.739 -1.99 0.043 2.714 2.708 1.896 2.157 2.848 1.337 -2.653 1.633 0.97 0.415 -0.129 -0.533 -2.412 -1.877 -1.893 0.792 2.255 2.048 -1.226 3.338 -0.962 -1.199 2.868 -1.718 3.093 1.809 -1.851 -0.746 1.993 1.826 2.203 1.701 2.605 -1.931 2.285 2.798 2.829 -2.064 3.4 0.847 -2.18 2.381 2.114 2.186 2.514 2.412 2.747
6.694 2.382 4.85 6.527 4.098 5.37 0.612 5.112 0.373 -0.334 3.076 4.787 2.892 4.066 3.645 4.152 3.161 4.05 4.008 7.013 4.024 5.056 3.704 6.119 1.854 3.071 5.953 4.075 3.668 3.96 5.167 3.284 8.736 5.336 5.062 3.211 5.619 6.181 4.17 5.849 0.72 4.766 0.668 8.378 6.035 2.811 4.863 3.511 2.626 0.339 5.136 2.549 0.433 3.113 3.87 2.714 0.204 5.879 1.921 2.684
8.881 7.033 6.584 6.098 7.395 6.334 8.284 2.11 7.573 1.356 7.947 7.958 3.707 7.681 7.153 8.943 7.339 7.824 0.897 7.752 6.96 7.021 7.049 6.821 7.463 3.528 6.574 7.616 4.623 9.114 4.931 8.013 3.629 7.73 8.571 7.03 7.938 9.259 7.801 5.456 6.264 9.267 8.158 8.554 7.963 7.234 8.327 3.17 8.45 7.99 7.115 7.745 6.317 8.709 8.665 7.481 1.904 8.638 6.481 7.637
-1.095 -2.064 1.219 1.981 1.42 -1.647 -2.441 -1.929 2.372 1.859 -2.173 1.35 -1.397 0.288 -1.379 1.284 3.866 -1.068 -1.614 0.832 0.111 2.129 -0.958 -2.354 1.653 -2.426 0.141 1.607 0.297 1.724 0.008 1.478 2.051 -2.544 3.475 -0.738 1.429 3.149 -2.459 -0.151 -0.009 -1.004 3.543 2.961 -2.73 -2.045 1.969 2.541 -2.13 2.96 -0.214 2.121 -1.685 -2.646 0.496 2.611 1.638 4.329 -1.712 -0.735
1.162 6.026 2.982 4.188 -0.069 0.121 -0.01 6.805 -0.27 0.232 -0.03 1.046 0.023 2.094 0.147 0.85 0.223 0.053 5.376 4.881 1.206 0.353 0.861 -0.159 0.796 0.258 0.011 6.577 -0.264 -0.117 0.09 -0.144 0.384 0.482 3.189 0.088 2.195 -0.022 0.041 0.524 3.09 2.003 4.895 0.384 0.015 0.075 1.253 0.128 0.004 0.385 0.041 0.175 -0.19 6.438 3.072 -0.155 2.336 2.632 0.061 3.137
1.066 5.505 1.281 0.036 0.255 4.075 -0.004 5.707 0.145 2.836 0.316 0.064 0.138 0.264 0.213 0.21 0.091 0.116 5.76 3.45 0.425 4.196 0.031 0.21 -0.113 5.098 3.944 5.938 0.44 0.726 5.201 6.403 0.852 0.154 0.159 0.087 0.38 0.125 0.041 1.389 0.558 2.285 0.136 0.045 0.108 0.168 2.94 0.07 0.667 1.299 0.368 0.259 0.32 5.22 0.107 2.226 0.03 0.907 -0.013 0.34
0.49 2.261 1.159 1.071 2.658 1.927 0.735 2.535 1.367 2.04 2.367 2.425 0.744 0.172 2.692 1.5 2.802 -2.996 1.101 1.359 2.124 2.336 -0.321 2.295 1.392 2.302 1.898 1.757 -1.525 -0.236 1.918 1.029 -4.193 2.439 1.229 2.449 2.101 -1.362 2.712 1.83 1.99 1.817 -3.688 -3.249 -3.323 -3.415 2.393 0.2 3.073 2.763 2.08 3.439 -2.944 -2.214 -0.911 2.805 1.927 1.388 -0.112 2.482
0.898 2.721 1.04 -0.33 -1.351 3.505 0.172 4.288 -2.791 -1.949 -0.568 2.085 -1.883 3.831 1.983 3.233 0.054 -1.99 -1.275 -3.258 0.406 0.982 0.22 2.225 -1.086 2.495 -1.773 -0.783 -2.074 -0.477 1.928 -2.128 -2.58 0.615 1.34 -0.939 1.448 -3.246 1.467 0.15 -2.542 1.032 -0.627 0.338 -1.092 -1.915 -0.513 -1.06 -1.461 -1.322 -2.882 -0.445 0.403 3.574 -0.588 0.338 -2.911 1.428 -1.973 3.763
-2.553 -3.051 -2.551 0.013 -2.388 -3.343 -2.827 -0.787 -2.698 -3.001 -2.226 -2.773 -2.265 -1.749 -1.894 -3.022 -2.398 -3.072 -2.067 -3.221 -2.535 -2.641 -2.776 -3.048 -2.686 -2.718 -2.5 -2.02 1.09 0.724 -2.592 -2.428 -2.781 -2.344 -0.569 1.218 -3.102 3.204 2.048 -3.325 -2.803 3.501 2.266 0.415 -0.202 -2.493 -3.048 2.633 1.118 2.801 -3.116 1.06 -2.12 -3.232 0.993 -1.046 -2.578 -2.846 -2.179 1.838
-0.503 1.261 1.899 -1.18 2.707 4.345 2.722 3.881 1.23 4.683 5.556 1.599 2.496 0.073 -0.468 0.158 2.253 -0.202 -0.578 1.105 1.887 3.699 3.14 0.655 5.329 3.927 3.258 2.881 0.887 3.312 3.453 4.05 -1.016 0.216 0.141 2.285 3.18 0.302 1.407 3.097 3.6 -1.531 -1.792 0.975 -0.331 0.201 1.618 -0.614 -0.243 0.769 3.056 -0.821 4.282 0.285 -0.081 -1.283 2.296 -0.598 -1.864 4.894
-3.761 -4.056 -4.709 1.239 -3.4 -3.65 -4.215 -4.062 -3.783 -4.864 0.929 -2.411 2.093 2.017 -2.775 -1.595 -3.852 -3.544 -4.647 -3.951 -3.495 -3.469 -0.254 -3.242 -4.691 -3.882 -4.266 -3.609 0.225 -3.292 -4.161 1.354 -3.121 -2.978 -3.721 -3.567 -2.635 -2.578 -2.566 -4.043 -3.278 -3.267 -4.263 -4.707 1.524 -4.009 -3.999 -3.763 -2.351 -4.838 -3.263 0.657 -4.999 -4.623 -3.913 -2.585 1.266 -2.849 -5.438 -4.17
3.796 4.16 2.53 1.077 1.957 4.009 0.065 3.385 -2.309 -0.476 2.406 -1.252 0.013 2.548 2.037 3.836 2.167 0.241 -1.258 0.109 2.933 1.874 3.4 3.669 0.23 0.36 1.771 -0.735 -0.307 2.989 4.645 1.349 6.04 1.485 -0.749 2.941 5.303 5.565 1.902 -1.457 0.696 3.119 0.572 2.391 1.172 -0.024 1.662 1.62 1.479 3.799 0.263 3.212 -1.854 2.995 1.605 3.816 -1.883 3.12 1.357 3.769
1.024 -1.718 0.651 1.665 -1.505 -1.607 -2.06 -1.433 -1.769 -1.721 2.457 -1.574 -0.959 -0.238 -1.173 -1.319 4.442 -0.263 -1.393 -1.785 -1.211 -0.539 -0.189 -0.682 -1.041 -1.54 -1.312 -1.628 -0.248 2.343 -1.041 -1.711 -0.671 -2.148 1.759 0.388 -1.87 4.675 -1.416 -0.048 -1.194 0.652 -1.572 4.35 -1.405 -0.235 -2.096 -1.072 0.924 5.074 -2.156 0.928 -1.597 -1.555 4.361 -0.862 3.731 -1.257 1.961 1.643
3.518 0.242 3.095 3.447 3.461 0.936 1.882 0.048 -1.687 -0.703 4.78 2.571 -0.966 2.217 5.213 1.418 4.562 -0.524 0.042 0.144 4.28 3.851 4.736 3.494 4.378 -1.296 0.05 0.861 0.823 3.916 3.627 -0.261 -0.185 3.992 1.49 2.638 3.381 -1.206 1.884 3.202 -0.017 3.675 -0.695 3.385 -0.788 4.358 1.712 3.836 -0.271 2.609 0.355 3.875 3.862 2.36 2.581 2.504 3.531 2.962 -1.522 2.676
5.604 4.909 2.562 2.06 3.358 3.943 0.233 1.498 1.215 6.328 2.949 -0.386 0.14 2.913 1.844 4.499 2.363 3.629 -0.094 1.418 4.495 5.035 5.883 3.836 2.317 1.237 2.076 2.964 3.462 5.766 -0.33 3.17 2.844 4.935 6.001 2.526 3.334 3.482 -0.227 4.271 2.677 3.298 0.293 5.074 6.485 0.1 2.751 3.339 0.729 2.919 2.292 -0.331 6.065 3.137 1.83 4.099 0.099 5.688 -0.35 3.575
1.201 1.256 1.567 1.365 4.741 2.629 6.287 3.144 4.336 1.373 0.669 1.953 1.559 5.856 0.919 6.037 0.808 0.927 1.018 6.244 3.61 1.403 1.371 0.799 5.233 4.764 2.397 0.853 3.106 3.445 2.346 1.554 0.437 2.194 1.996 1.599 6.033 2.157 6.318 6.74 1.054 5.921 1.398 1.9 1.263 6.132 2.497 1.573 2.475 7.199 1.602 5.036 0.691 2.112 1.937 2.268 2.131 4.621 4.821 1.785
4.98 3.553 4.245 5.47 5.584 6.358 5.774 4.048 0.451 2.19 2.231 5.686 2.019 7.33 4.384 4.597 2.952 0.659 0.472 3.089 3.091 3.666 2.587 1.267 1.202 0.242 4.861 1.304 1.997 1.596 4.465 4.929 1.246 4.809 3.266 2.652 5.882 5.41 -0.101 4.637 0.535 5.914 0.962 2.77 5.133 1.999 5.145 2.056 1.499 6.11 0.863 4.831 0.751 3.307 0.723 2.962 0.086 2.293 1.233 3.848
