"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
383.3 1657.8457 1079.6855 641.1741 1378.7267 1543.3735 1874.8208 2164.4246 1068.859 609.4549 2042.0181 913.9709 2740.8035 1149.536 599.3453 1486.7301 863.9597 508.6551 1104.9462 3032.9143 964.756 133.9 1511.144 371.53543 457.82382 353.61234 746.9435 366.81726 837.2387 949.4734 1457.3429 687.58044 930.266 804.5547 445.37247 824.6826 608.5188 335.9694 644.84985 456.65237 1568.0992 291.40454 283.48993 741.03094 916.44305 543.6735 524.0477 505.4323 496.6026 780.8107
462.1 1036.7932 1919.5006 2402.962 1703.001 858.7137 1704.4321 1221.9357 2119.8992 2555.441 2310.518 1684.2521 2118.286 2595.6528 1924.7045 3000.08 1173.3458 2455.7485 1571.8549 1559.9706 1930.5503 746.9 957.90216 637.6319 1057.2695 954.99115 1098.9106 539.4611 1331.9998 1224.6448 999.9777 1345.7075 1211.7311 1106.8877 760.4449 796.27106 1183.4958 981.89844 884.7807 1166.9651 817.8422 716.2097 1252.7129 1034.4073 903.49805 826.3706 485.58737 583.68805 811.7275 854.8054
998.4 155.59113 2907.9785 213.04305 342.64093 1978.5078 1192.6431 1742.9337 1281.016 796.77014 822.5565 435.87616 774.5042 335.4848 434.82324 266.91104 170.32822 2357.013 320.99335 592.7293 922.18494 133.6 565.9785 288.66748 1937.0223 630.40234 610.16986 931.2038 1050.0052 815.153 741.88696 340.31094 713.8696 532.6875 146.5489 472.58942 400.06055 101.42385 201.02931 252.95927 582.0617 123.708466 1286.3337 190.77078 108.87118 98.67112 222.17786 100.49346 456.54767 87.55064
1004.7 470.18433 1301.836 856.44794 562.4291 1706.8091 2409.0376 1946.9272 1675.9565 378.60706 1190.0228 994.43713 2090.8252 1335.5908 75.35628 1470.502 108.02457 2113.3845 874.27655 414.0272 1159.0011 32.9 1086.9421 809.1718 1099.3102 161.4335 789.215 1.358331 892.82263 629.9053 970.1726 938.8749 703.21893 756.18134 556.0966 719.64606 495.23737 114.81859 229.51897 511.90955 949.37445 112.25891 44.375397 962.9879 516.9721 35.910175 2036.9795 131.94398 831.7015 104.287544
3.3 3610.7375 25.927794 119.34872 1973.8077 90.25393 -24.763988 -4.219974 -16.14843 356.9455 50.998505 -31.663982 91.79724 918.7172 -2.8039546 931.5552 35.41595 409.0027 343.27048 19.80413 -6.8688645 -14.1 17.649302 1120.3297 -11.693053 206.52666 37.91891 -3.9391599 -6.043722 13.752293 93.84819 34.223656 -10.484214 -2.8489072 137.92155 1.7593428 19.86398 357.16238 -15.675023 -15.487303 -23.41889 -7.721794 -7.8398213 464.74823 -3.4022243 -3.2744842 -8.1787405 182.45546 -2.2470706 169.27762
117.2 2785.9473 1154.017 1021.15656 1306.6884 947.9266 1939.145 1242.951 1735.469 220.06929 1970.7589 1064.9757 1453.2882 2086.1587 2208.9553 2098.5613 911.2204 2120.2114 2076.7358 1626.6351 959.2449 25.4 1136.8698 879.3033 836.29803 1069.7737 623.8177 277.57495 982.0591 980.6829 1004.7413 751.52 879.34265 830.6018 263.50174 972.9166 793.7646 850.5658 599.7699 795.0786 888.6105 1341.3022 786.0928 893.0473 379.88736 249.62483 933.11993 397.63217 787.22375 981.0663
412.9 885.5313 2042.7726 1998.4404 1177.5093 841.5373 1583.805 1150.0273 2019.1107 3319.0383 1883.3081 1281.1896 1815.5455 1387.0286 2251.2952 1974.0028 1396.8573 1327.6794 1860.1412 2295.5127 1403.5646 1100.8 589.01355 664.3141 828.7927 292.28564 993.04755 767.3891 914.0215 923.0991 848.63635 848.85175 837.1839 763.5071 997.32947 1047.7822 680.31287 1369.4742 855.8334 477.30212 674.37305 1032.4838 1941.9639 585.4045 798.36096 1107.2123 543.78485 734.37524 867.90424 856.0779
1121.9 1808.4517 1328.531 1895.2651 1648.1049 1372.651 1701.8622 1319.0795 1352.2919 1861.2231 1644.4203 1434.9114 1485.1202 982.526 2362.7524 1869.6586 2646.7205 2075.0723 2575.2375 2017.1392 2666.9565 358.5 1189.0533 405.392 453.0922 872.5936 499.73288 885.90344 999.3661 913.17737 948.63745 831.0835 790.0882 1012.2923 1131.7692 1209.6042 1127.82 1143.5986 751.82904 1188.4434 855.6421 1266.3743 1291.3593 926.1908 459.21732 734.4668 464.3632 470.27548 899.3989 1243.2288
1608.8 740.5665 2014.4669 2024.5597 1053.6361 1751.78 1693.1404 1760.6576 1964.2616 2466.3875 2180.3809 1981.6638 1545.7579 2225.008 1946.9258 1231.7766 1665.0234 1520.1572 1420.6741 2364.4087 2258.1792 360.1 1040.8357 312.20584 681.56903 808.39734 515.5201 783.0099 1157.8307 1341.194 1253.5365 1342.5128 1371.9899 1180.9592 941.1164 1127.5142 1804.16 801.66583 383.17993 1092.7789 1069.4247 947.544 1495.1946 989.0416 283.3804 1010.50574 595.6286 327.3185 882.849 1163.8508
521.9 857.71906 73.56436 247.24892 2513.3804 1474.8763 549.94745 30.383812 495.1025 475.50873 94.89704 136.06107 633.95013 1858.4326 315.4449 408.83655 332.0097 777.04395 2175.4639 995.8782 1517.0605 98.9 34.898308 1790.3672 236.68916 27.383846 266.17007 159.67181 42.39763 47.913242 282.90085 213.43835 35.058327 76.280945 710.0349 823.70935 688.7693 385.69504 617.6188 767.7368 83.10295 722.0676 146.1423 645.90656 858.5222 104.78349 251.71594 208.92897 470.20844 367.67352
964.7 1778.1469 1555.4375 1868.6813 1088.941 1049.4232 1619.0822 1168.5952 1403.591 1807.9586 1390.5535 1696.3744 1116.5862 1665.0529 2633.1936 1494.7019 2571.1506 1201.4326 2474.8892 1943.3153 2823.902 393.8 879.9905 407.97156 519.76984 1143.9724 512.1266 966.86 1202.5176 1029.7266 837.02527 799.7045 1066.0615 888.8591 1009.8256 1368.9933 1222.5995 947.6776 536.1545 941.66626 995.0754 1267.5991 1430.3151 855.98926 449.84042 943.92456 524.2505 462.65112 969.5217 1235.8391
112.4 325.08838 670.74744 2060.9963 481.6156 1491.324 507.8954 997.51746 535.05597 48.97405 626.87463 2006.0126 1475.1447 476.4503 2166.055 1212.1321 978.49884 505.59827 2152.377 1618.0813 990.3146 615.1 717.3258 424.8998 52.10207 37.96024 44.042004 1117.363 346.46097 118.99815 699.1475 651.081 555.3305 218.72632 1371.0912 1020.1942 972.1999 1263.7843 683.86584 1265.1151 454.50833 818.4037 167.149 620.98364 873.8737 1329.7681 199.53424 447.40237 1425.8197 444.06622
1474.5 2060.5984 971.37177 1419.9152 1271.7917 560.5737 1268.4147 863.913 1142.223 1756.3685 1371.0718 1879.0431 1166.9121 1782.2528 2376.2812 1869.3737 1778.6151 2091.7827 2082.609 1727.8872 2774.2224 618.7 1027.9171 368.63345 273.23672 1221.8606 233.71031 1167.893 879.6363 893.33386 861.0414 788.8947 740.3852 924.6739 627.3593 1237.2672 1167.4912 818.3634 462.356 1079.9685 591.7817 895.5683 1212.3077 955.85474 413.16278 835.21173 523.9801 518.4573 652.6848 1412.6044
1727.9 857.71906 1474.8158 1633.0513 638.1407 871.20557 1437.8689 1294.6036 1574.4719 1772.5886 1543.2892 1224.3407 1548.3359 1012.96545 2251.2952 1566.4476 1170.8584 1516.591 1320.2245 2916.6929 2223.276 233.5 973.55 224.09819 339.3161 1152.0072 266.53894 503.32953 949.55115 959.3952 1071.4307 941.457 876.23627 1083.9801 617.6874 1239.2137 1024.6407 626.1581 284.78198 1032.9967 792.37695 1124.5594 1137.0757 724.4592 207.28674 667.0124 292.33926 335.3665 623.29456 1263.2446
1283.7 1928.6216 1774.1362 1863.9408 1268.1184 1865.9767 2092.5571 1813.7449 2017.7881 2229.6797 1661.0447 1653.9467 2867.7952 1512.2046 1700.8088 1717.4836 3135.6738 1836.7421 1967.4766 1993.523 1536.6289 800.6 1383.6688 615.4639 994.0727 1271.4631 788.99365 617.9727 965.1641 997.5122 1335.7737 1206.0995 1018.633 1014.5598 1036.1333 973.216 1028.2163 924.3286 682.83606 989.46655 1012.86694 739.64136 968.5697 955.85474 923.1645 740.0334 1144.618 592.7949 954.89795 932.6663
378.8 1417.8997 988.40125 630.48474 1318.3207 1500.1724 1672.4259 2022.718 995.35583 357.46872 1571.8622 797.7652 2558.666 1124.7937 620.79553 1361.0327 449.74704 504.06985 1454.3936 2702.2876 829.69495 215.3 1137.4519 355.4939 452.82028 331.88562 690.9504 317.10236 851.707 922.53394 1125.4504 624.9538 1085.033 543.1529 408.19363 592.59906 545.6919 339.45566 646.22284 460.1577 1273.0895 279.52896 217.05247 774.30493 594.7254 509.94632 470.37897 310.58725 454.55026 668.54626
310.9 2795.655 684.09485 850.4991 2608.8872 240.15666 347.7082 642.9552 328.2586 1496.6385 628.43317 234.18808 472.32425 1039.1727 204.54848 1215.5485 478.64835 920.00134 365.75015 134.25899 204.14905 58.7 142.43167 858.42505 171.31682 437.07565 127.92099 81.296104 250.4482 304.12033 242.01385 192.7816 149.66354 191.74889 198.89333 92.459076 178.88933 266.70206 177.80281 96.62038 123.74495 90.95741 163.27934 792.66 94.34949 106.52988 79.82721 191.45645 86.244705 320.44806
1660.6 1878.5071 2094.2446 2483.7363 1237.5072 1881.6957 1952.4613 2325.5432 1674.7036 1555.1354 2049.7244 1873.7136 1949.8228 1774.9279 1799.8585 1719.6189 1394.0145 1908.3735 1659.242 1385.2665 2404.5818 290.5 1734.981 409.26135 392.28833 654.5887 739.4187 612.94684 1181.2731 1161.4722 1113.674 1040.4955 1563.8676 1687.5415 1242.0677 1159.8936 1554.4414 797.99603 483.40857 1279.4552 1395.186 890.5625 1153.3583 935.6728 506.68246 860.42523 822.74066 517.6101 1149.43 1098.1267
424.2 1386.4141 1231.2633 835.9988 1180.1622 1918.2344 1856.209 2082.8103 1009.2073 411.57037 1709.7919 867.88574 2299.7507 1096.7959 809.4316 1809.7281 671.83704 493.67664 993.9655 2700.8928 1017.4705 227.1 1542.5125 485.19678 542.39453 278.7577 779.47705 435.0734 982.6543 727.67847 1185.7886 755.0212 765.2367 753.6231 574.9762 832.0569 596.7139 410.74136 712.5843 507.89432 1303.0452 283.78925 177.25032 803.31635 967.47644 623.5709 665.31683 311.85797 477.0923 825.68713
1046.7 1238.3008 1496.5247 2180.2522 1101.3896 1047.5494 1402.8254 1258.2275 1594.7966 2424.4248 1619.3107 1835.9885 1769.7029 1132.9326 2532.8123 1705.099 2336.15 1367.3162 2130.201 1772.6093 2331.3403 263.7 1007.393 422.1591 458.47647 983.52277 357.57385 1041.9757 993.7803 1053.275 935.93475 1001.7641 1062.5114 1315.7882 831.785 1138.5942 1153.5864 996.80695 636.8407 1089.4011 934.31134 1134.5178 1273.217 734.1587 404.28384 805.41394 405.42218 453.8619 843.0081 1260.4552
824.3 538.1407 1501.8943 1727.0244 421.0055 722.7602 1327.1317 2012.5901 1141.875 2723.0828 1510.8198 1502.8374 1593.5059 679.10846 1364.5444 1182.238 646.96295 1524.1312 1092.0862 1035.3934 1680.795 108.4 1247.0596 104.7135 240.16988 329.18005 277.67856 176.78677 851.89014 866.3945 1155.5533 814.80316 1475.5006 1183.9244 546.8116 944.46765 1196.379 512.21106 172.082 969.1355 1102.2225 424.5389 748.85364 715.76013 116.173515 706.5245 301.26154 179.49042 732.9373 646.6219
224.6 1694.0542 432.6413 400.4317 1489.7432 421.80963 849.763 254.88643 982.1308 377.456 153.51503 2248.3518 1242.1208 1076.1232 520.62427 2066.2473 958.7181 216.01538 2290.799 1445.4226 538.88635 431 124.345695 818.9257 281.82977 84.69315 496.48688 855.4768 214.46057 171.74667 207.84213 388.758 264.15784 261.05292 878.2102 646.8018 521.8551 1302.6382 1180.5468 804.5112 665.44885 881.93536 131.81955 514.50696 797.2822 1038.2297 137.9571 572.9927 704.86676 1412.5065
270.5 705.5389 1087.9702 647.40173 700.5874 1650.1792 1595.2526 1871.221 856.7021 93.134415 1577.2305 708.5208 1634.641 496.6347 578.8764 1537.2653 284.39365 298.75336 926.02026 2581.5103 799.1045 13.6 1387.0167 88.027054 362.15836 42.71552 726.1397 244.56749 846.3958 730.31586 1098.788 442.8069 939.97363 627.4573 420.07077 656.3846 482.97845 198.07697 475.97153 521.9795 1355.2261 174.51256 62.969845 503.8941 568.33746 282.80627 117.0033 135.54439 400.87027 739.8983
1874.9 2810.086 2126.9229 2376.564 2496.6462 2471.4172 2271.6677 1880.0829 1918.6005 2477.166 1947.0345 2024.0914 2482.5605 2274.6553 1661.6936 1900.8337 2560.964 1609.1107 1828.3457 2281.845 1851.6382 1247.6 1529.7031 1329.6761 1168.9247 1583.8357 1005.2937 1199.2704 1056.6442 950.60376 1276.5272 1264.1747 1010.25665 1144.9119 1192.857 921.22186 1095.6404 1012.7247 1077.6865 1032.2957 1150.7087 798.75305 901.07684 1012.26825 1580.0427 1219.0905 1403.972 1759.2179 1159.8807 1097.6373
650.2 2259.351 1447.7374 2257.9587 1446.6835 666.33844 1258.0574 975.4047 1859.3665 2108.5002 1858.5448 1673.6975 1684.6307 1980.6788 1587.1085 2490.1733 950.78204 2099.0173 1082.3654 1348.1686 1368.102 667.1 740.36084 728.48035 637.95123 1102.8966 445.73163 438.12964 983.5243 886.42633 849.728 1075.5945 882.2827 986.4777 720.2871 679.36835 1024.6975 790.4271 464.75873 625.2919 659.9352 599.4775 1100.339 1177.1157 491.6629 567.0315 766.3683 472.60513 792.46686 701.5796
735.9 746.86365 1133.9191 1995.2803 817.318 977.28253 1110.408 1138.7178 1275.5172 1786.5063 1381.289 1385.5867 1146.8491 1077.5883 2499.305 1426.942 1604.4965 1467.58 2002.2087 2545.621 2376.6272 315.9 676.93256 253.60178 375.04788 1003.0358 307.0399 795.23486 921.9424 873.8044 719.2602 745.393 868.35925 843.3928 679.89716 1307.3789 1045.6399 772.8121 479.74722 1001.38477 652.2047 1304.3973 1165.4196 816.27795 314.74722 970.33875 281.592 456.61517 812.76184 1326.6686
1399.4 920.29663 1658.6885 2601.6907 725.6886 1548.058 1561.3773 1253.3323 1259.9951 2387.799 1697.4103 1651.7522 1306.3453 1204.2292 1948.2578 1210.8508 2422.0247 1013.5401 1807.79 1994.5457 2564.9617 597.5 996.33026 469.63885 725.5675 1197.3463 566.0541 1029.3431 905.8258 963.728 1065.8402 986.0965 1023.45905 1236.0187 990.2497 917.5909 1040.532 815.74866 396.6811 844.0899 838.47577 1113.536 1154.5643 675.00494 437.14432 946.21674 549.46265 403.8799 767.03577 980.0386
291 1347.3195 1080.6827 582.6151 1297.7092 1849.6332 1263.3528 1650.1786 1054.3115 302.42523 1322.6709 732.55615 2613.3633 1310.0347 716.62067 1448.2949 863.7228 588.33624 1023.3308 2041.4062 662.84546 155.3 1765.1848 451.7433 454.12555 171.68195 830.97003 377.81976 1055.408 913.9937 920.4201 708.98114 742.60406 710.42444 411.0952 988.9753 791.3242 263.85797 622.65314 463.2807 2023.4602 214.66588 123.37667 639.3822 923.8284 610.6913 474.7049 312.49335 503.77182 615.0567
435.3 952.1757 608.8429 1177.3138 590.7954 590.242 843.1437 957.0901 1038.9287 995.59644 1641.0436 1500.3293 1065.924 665.92346 2257.8142 1715.6329 759.72546 1446.9973 1735.7943 1536.0753 2649.0654 139.9 974.6053 145.34138 124.21829 611.4632 222.86581 355.95062 942.0882 868.2155 941.55835 469.24048 939.08606 917.63885 370.82135 1135.1504 883.4363 824.83136 390.96027 1141.6628 500.55032 1012.1408 982.9427 762.95264 145.05093 252.79018 135.18579 184.04387 586.0217 1354.5635
77.1 502.71942 723.67694 381.46976 324.88644 2712.615 1058.5437 2188.563 575.9839 197.67517 754.4142 86.31831 1934.1309 772.0545 137.18347 298.2286 413.3835 729.4595 183.68515 220.35583 222.51926 55.7 822.6394 187.90392 338.77225 206.36269 131.38829 94.81151 694.0666 220.79025 273.93613 137.46358 303.8758 484.95377 97.76375 335.73502 147.33397 53.074352 131.00658 87.12405 780.4402 36.532074 163.22908 280.8062 203.4696 55.33878 905.0013 131.20273 264.9403 60.096245
1151.9 1632.5262 1230.1895 1173.0381 1039.351 1112.5072 2312.7073 1787.0745 2002.0574 1569.8904 1940.8004 1678.4 2439.7441 1837.2715 1880.4722 2092.7249 1645.3611 2062.2336 2470.0288 2658.5884 1469.5376 861.7 727.0784 784.0212 982.70593 380.34027 684.97485 1215.7742 896.16504 838.5759 1178.2133 1027.0161 655.4021 837.3461 1022.7474 999.4564 985.76416 1291.2618 1441.3011 915.5354 900.60406 1238.6289 886.5531 1064.5497 1304.7115 540.07153 977.7312 655.4842 1110.9802 1561.7194
1737.9 2770.4668 2081.0505 2344.8677 2427.873 2358.9902 2161.9429 2032.1707 1928.206 2609.5425 1905.3007 2409.7021 2231.0427 2303.1414 1654.6837 1849.0175 2108.8481 1308.829 1871.2799 2234.7986 1816.0159 1272.3 1513.5822 1186.35 1081.4171 1427.3214 972.31757 954.4992 1014.56696 1070.8578 1554.3007 1166.8867 1054.0796 1110.3761 1132.04 862.4523 1151.6 916.80554 1126.199 1103.6775 1089.2057 946.79846 1210.398 1014.443 1372.0922 1126.2042 1329.755 1948.1328 1169.0117 1178.2877
-47.5 -92.22645 -21.785482 48.89208 -45.100445 3775.8833 -19.54642 -16.4579 -2.296975 -48.660114 3.7231507 -58.520893 -31.83201 -110.85159 -63.57967 -69.3257 -80.18929 -7.0306892 -64.80623 1.7665657 -73.32114 -16.3 14.592514 -63.52136 -30.565098 -25.90807 -28.107206 -37.01452 -16.208166 -19.215534 14.985276 -33.217083 10.095911 -27.035547 -20.96872 28.374083 -8.513134 -27.936285 32.72304 -24.410028 -7.901033 -12.301617 -20.152359 -36.71011 -60.327244 -37.765713 -71.44569 -23.614372 -12.697731 -22.02224
385.3 117.28371 1416.7468 617.7505 514.0634 240.57307 878.65436 61.69602 1994.6791 9.732023 238.80113 77.01767 3067.5298 373.2492 -11.215818 413.3918 223.74826 101.180786 150.16818 -5.6716056 85.0621 44.1 510.33774 402.00638 25.289627 4.5913033 581.62006 16.707472 591.0028 623.2489 567.35645 526.703 228.76666 39.36143 107.59042 349.54773 16.572235 16.972784 121.73887 85.02083 648.90784 -9.905198 -3.6686342 279.76236 135.59108 186.75475 566.2257 167.52438 415.70804 153.4216
219.4 1256.2737 11.046161 69.71304 2373.7935 1499.2355 143.67786 20.171474 238.11975 177.68791 13.766998 18.183277 559.3019 1067.0077 26.146875 96.51504 90.61272 1059.1886 1585.9299 11.157257 1499.0099 11.4 24.30873 1369.3367 116.22351 31.237259 351.30322 16.843304 6.089508 3.7677517 322.10074 207.92404 2.3298254 68.89704 559.5011 594.7702 285.417 270.50946 366.5896 524.27386 34.446228 235.27507 3.6183789 593.5381 622.93896 28.815458 243.60478 43.946033 191.07233 168.73929
876 2776.5012 1136.6039 1407.8315 2383.385 1193.2882 1586.7643 1056.2595 1305.3082 1627.8639 1396.3546 1774.5415 1709.8497 1612.6384 1545.9603 1551.0735 1511.278 1844.2822 1825.6117 1423.3871 1147.5796 430.8 704.04333 1189.0101 649.3724 1221.8606 718.6888 237.09668 684.58887 650.18835 711.91644 682.6351 569.9197 642.05066 783.11584 860.99243 634.9663 726.114 777.11505 627.33136 892.8167 725.1563 753.8792 879.34625 496.8907 414.6588 820.6453 637.0586 611.13184 790.5984
887.5 1166.0151 991.9299 2123.4592 694.26117 616.2668 1206.894 808.125 1676.6526 2016.0984 1859.1509 1096.2217 1859.2584 1559.5729 1389.2194 1141.3828 1219.7775 1575.8933 1385.132 927.447 1279.7653 294.4 749.9315 355.33267 708.2727 2815.2068 334.0405 399.68887 1064.1073 1383.6439 872.454 1109.0304 1256.8854 897.81274 699.58923 723.4642 987.75055 528.03705 584.7814 1022.2894 508.28085 778.6231 677.0389 752.7747 455.89807 472.72635 492.34665 521.9518 614.1993 961.0995
283.7 72.54797 1060.5082 454.99377 60.406025 1039.0133 2281.1682 1830.3715 460.7871 170.36273 561.8494 258.53693 1546.3184 439.49973 52.644245 760.4474 37.429565 1594.8456 67.13521 401.84723 140.33249 62.4 391.52335 84.88324 876.2176 48.946575 228.10364 25.876204 555.2899 439.571 1114.0378 105.90953 113.77315 276.9254 52.92474 315.7833 37.96858 31.009733 213.84393 140.21426 886.27985 14.591528 14.775047 580.446 113.76707 21.393295 237.85939 33.7802 410.3222 20.358335
1073 624.5947 954.72577 1434.1367 636.91626 872.6629 951.5446 1018.7861 1157.8842 2585.8928 1310.7222 1716.1251 941.84644 895.11444 2295.0369 1528.1547 1478.4678 1529.7354 1730.3263 1683.0721 1698.1271 190 652.84216 195.15889 311.5247 804.462 321.94186 800.6003 783.11993 797.319 681.4828 750.2509 1100.898 1256.3099 531.5686 1128.712 1096.4916 842.58405 330.31967 823.4401 780.497 989.4547 1207.5836 618.9394 290.26782 520.4246 338.37003 388.41937 600.96655 1179.8048
1334.2 659.7536 1319.7094 2091.763 724.8723 1240.5492 1464.5017 1608.9917 1573.7759 1787.9714 1558.8745 1478.384 1235.62 1763.0449 2138.7163 1506.3746 1801.4756 1689.8109 2097.7979 1670.3344 2115.6104 270.2 1098.6235 248.03963 454.61505 928.34515 510.061 798.2232 1104.7649 972.7079 885.653 891.0843 1118.5381 939.3254 1015.04846 1249.9944 1403.1914 928.2736 372.3104 1034.9088 886.96204 1155.926 1157.2782 843.02765 308.93854 901.0289 314.98288 321.07077 804.3443 1258.0083
1052.2 1483.6257 1566.8672 2462.7292 1305.668 1101.9933 1630.1403 1570.59 1280.5984 1528.7648 1558.788 1272.6205 1620.6305 1845.085 2009.8047 1979.8395 1759.1896 1579.2559 1981.9568 1737.8357 1925.9178 256.2 1238.799 290.27972 442.75882 1238.586 481.21603 723.1754 1164.0575 890.8848 947.2812 948.1529 1047.201 785.60065 1060.1583 1145.0327 1288.4344 1009.743 468.99213 1122.925 1024.2922 959.2599 967.0621 881.47754 261.22443 798.7558 451.0474 348.39145 945.6243 979.20667
2061.4 1181.3644 1653.0886 980.63007 1059.3502 2310.688 1178.5479 1955.5359 1900.7816 1222.8862 940.6583 1497.6123 1360.37 1218.3909 734.84644 1142.5216 547.3482 1768.6769 746.28424 899.7398 1107.4845 244.4 760.48474 623.4444 558.22095 1891.699 578.6691 193.83383 1046.7544 925.4854 1096.6378 1087.2794 690.0721 1236.2513 570.7205 480.86206 787.23785 512.80743 464.64432 627.65 1271.4978 319.25626 722.8215 906.9658 431.2527 481.02173 385.75266 481.50027 506.0902 377.608
885.8 1936.8866 1446.7402 1755.932 1506.0691 1556.1777 1616.4343 1877.8884 1912.893 2462.4111 1707.281 1736.6075 2014.7197 1842.6433 1984.2185 1729.4413 1584.0051 2045.2172 1739.4397 2230.3357 1437.1901 720.7 846.00195 798.20874 777.2345 1332.2979 473.02734 616.1389 955.0455 924.41785 943.3116 922.28815 618.29126 747.22766 771.04535 979.24274 970.3838 836.6206 710.63916 792.9116 826.5958 1056.8207 1089.6346 974.1228 868.06506 723.66095 840.1121 770.2734 1033.5454 1288.6436
1246.4 1925.0795 1841.487 1002.56647 1437.9082 2032.5353 1703.2639 2481.3447 1050.6224 1084.0219 1190.0228 689.2925 1427.957 1400.0508 1934.5183 1531.7135 692.80237 1108.4034 1246.5073 1628.5876 873.22437 409.2 1055.0278 729.6895 825.74713 1555.714 489.69983 321.10944 1083.383 795.184 813.9023 761.36694 746.9864 685.5982 465.6835 854.55396 696.8284 625.51587 720.5934 388.45724 1034.9216 596.7083 649.499 628.24744 355.32498 456.8997 604.55084 355.69812 748.7025 357.59222
1579.4 1044.271 1047.9277 1902.9801 978.1286 823.7363 1175.5107 1469.1417 1170.274 1796.2384 1549.2635 1132.0658 1439.2776 1287.5714 2144.5347 1533.1371 1517.6742 1822.7826 1895.7847 1877.1156 1927.2755 319 796.9114 186.21109 312.50363 495.6148 228.98889 861.3856 959.48676 962.34656 929.9142 915.63605 963.32733 972.6402 586.81464 1283.4967 1229.5803 896.75934 398.1685 981.6911 774.3581 880.49756 1068.5273 942.5886 197.74391 951.67426 349.2525 426.43536 550.9246 698.79016
