"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55"
8.890627 6.857811 8.650619 10.538173 12.624423 9.206102 8.947997 8.849915 8.603908 9.478277 10.534945 7.814922 11.708611 10.532392 8.475453 7.675124 9.639599 11.126943 6.931712 9.624513 9.715129 11.374609 10.384957 6.465797 7.525214 6.470058 7.314239 7.12846 8.49112 9.102075 8.156155 10.589769 7.33321 8.932661 9.342963 6.325962 10.910824 9.364403 7.817923 7.421583 5.733847 7.429029 8.603004 9.146081 7.497116 7.609238 11.040026 9.119617 7.599562 8.494989 7.885145 9.230022 9.605951 9.55183 7.682466
10.489542 10.686731 12.57312 8.192978 11.618386 9.71595 11.911716 11.149874 10.850746 9.469905 8.225089 11.54096 7.400039 8.378267 11.126771 10.401278 9.960286 12.283247 9.164677 10.629252 10.449715 7.266316 8.128009 6.864849 7.566944 6.773884 11.412648 11.107544 11.845987 11.964148 11.811086 9.942627 10.173107 11.698129 10.758327 10.85241 9.32439 12.434411 10.620806 10.080275 10.99062 9.036859 10.690603 9.956704 9.978862 9.550789 8.388061 9.925479 8.725031 9.646828 11.553207 7.64507 11.241915 10.987803 9.572917
6.384626 7.464638 5.912013 6.972593 5.229273 8.733102 7.652936 6.1688 6.133047 6.188444 6.561836 7.734039 8.31476 7.171928 5.591186 10.814339 7.260419 4.916119 7.410679 7.018693 7.219415 5.856556 7.868161 5.602706 9.64766 5.904518 9.975298 7.005025 8.703672 7.984794 7.54054 7.602003 8.26721 5.913912 8.405026 7.911115 9.130968 9.376595 6.991367 6.571446 5.935257 5.202069 5.784252 10.730844 5.907589 7.249872 6.455089 8.791162 8.066649 10.572317 8.374484 5.03317 5.823754 9.18304 8.216137
9.330271 11.239459 6.868957 7.243551 7.468347 7.573156 6.154053 6.976172 6.880412 11.114697 12.287586 6.45994 6.59347 6.927297 7.252855 8.280103 10.108946 7.781927 6.157433 7.054143 6.645424 6.423077 6.833761 7.157063 7.088821 6.337462 6.175278 6.844481 7.785956 6.372888 7.837975 6.224399 9.198539 6.98411 6.626368 6.444023 8.338599 8.30771 6.095805 6.541161 9.879598 7.00154 6.299397 6.386925 9.092822 6.082147 6.636531 9.545011 9.8568 9.229064 6.707052 6.010224 6.547906 6.54384 9.03822
9.945247 9.312076 10.861811 8.004872 9.837758 8.252328 11.082563 10.757853 9.403664 8.473086 7.626429 9.299905 6.064072 6.948734 9.837403 9.087561 8.998329 10.689959 9.026313 8.98944 8.381887 4.99651 7.659335 5.451192 6.609574 6.090223 9.736484 9.793626 10.179152 10.512795 10.894899 9.107872 7.96601 10.233388 8.660556 10.235424 8.459595 9.995495 10.279589 10.358495 10.59003 11.183487 8.96273 8.615111 8.847815 8.233814 6.171202 9.39895 8.427954 8.682361 9.599298 6.364876 9.461685 9.52186 8.195838
13.040093 12.638288 13.865987 11.029166 12.989218 10.455615 13.51917 13.406419 11.758545 10.973649 10.319413 12.397635 8.711592 10.222248 12.924592 12.735948 12.262699 13.751517 12.020507 11.38992 11.412954 8.300279 9.829007 8.415735 9.47557 9.435795 12.666283 12.487797 12.923377 13.168387 14.05566 11.998098 10.991505 13.144429 12.376096 13.001737 10.929593 12.916478 13.246643 12.582955 13.185179 13.689511 12.259771 11.561704 12.565632 11.392142 9.825788 11.9454 11.317521 12.490069 12.692617 8.565483 12.298521 12.61757 11.035524
6.413599 6.137492 8.22585 6.417545 6.494777 7.942846 6.426365 7.705346 8.343034 7.629298 6.425186 9.773719 7.208829 8.504135 8.288289 8.809891 7.340571 6.389581 9.464529 9.438798 7.354307 8.536558 10.2944 6.821576 7.334506 6.710386 10.203445 9.701421 8.460877 8.682285 7.205501 7.045967 9.470354 8.679746 10.657636 10.563707 10.160277 10.270974 9.503884 10.237654 7.904999 8.224287 7.630649 10.190248 9.744283 9.330724 6.506732 11.277934 9.102927 10.948733 10.040844 7.732835 7.246007 10.860284 7.287885
10.956285 9.377992 12.970953 9.924915 10.883027 10.938054 12.731461 10.872849 9.037347 9.794118 8.982383 9.385937 7.406415 7.850961 9.578168 11.42712 10.243047 10.526798 11.366694 10.934421 9.481056 7.079551 9.537971 6.846286 8.693559 8.968596 11.843256 11.711365 10.216546 11.207253 11.197684 9.527837 10.462221 10.963848 11.274825 11.896949 10.824126 12.048528 11.21449 10.315 10.080851 10.161779 10.837828 11.904127 7.590199 11.737985 7.849792 12.31078 11.048348 10.409227 11.871101 7.614968 9.806454 11.159839 9.450676
10.521731 9.843566 12.751534 8.991625 10.886885 9.401779 11.90764 11.627015 10.403139 9.343048 7.84259 10.11635 6.627534 8.064216 11.270612 10.062578 10.578379 12.120782 9.9649 9.865055 8.374511 6.786334 8.365689 7.455315 7.627885 7.794562 10.868254 10.976931 11.125647 12.097831 11.858974 10.003248 9.490589 11.088971 10.79893 11.280632 9.027128 11.630494 11.316535 11.238381 11.017461 9.277668 10.875639 9.496338 9.888089 9.291405 7.479109 10.252209 9.373178 9.895791 10.301238 7.653999 10.23483 10.547659 9.074627
8.157734 7.316449 7.448008 10.930216 5.726618 10.243561 8.964472 8.1158 10.706174 10.17844 8.698504 8.144531 6.668759 7.580809 9.374948 6.209326 9.241707 6.703813 10.271289 7.091886 8.207101 8.01184 9.250002 8.530213 10.803105 8.17044 6.831021 9.927408 11.367212 8.134525 7.771165 10.206612 8.720236 6.508174 9.231274 5.721463 7.924263 5.943276 9.171771 5.92578 7.889432 8.1699 8.204271 9.49256 6.476979 6.653121 8.876708 6.065838 7.863296 8.721974 7.781195 10.100817 9.236407 8.179014 9.117081
5.611047 5.701066 7.283955 5.392044 6.261275 5.496705 5.385779 5.596634 5.735095 5.652308 5.741521 5.349223 5.572653 5.450928 5.422354 5.521218 5.215881 5.243055 9.792444 8.892116 10.19487 5.84413 5.735712 5.638719 6.696428 5.605341 5.750571 6.483507 6.246899 5.375695 5.766272 5.508951 5.423342 5.622191 7.000838 6.098528 7.365639 5.990495 10.36709 6.642724 5.583868 5.448167 8.378463 5.921405 9.75614 6.742074 5.854829 10.396083 5.405396 6.046372 7.747111 8.705725 5.34739 5.578286 6.189234
10.010135 9.876173 7.033068 11.523629 6.398009 8.289272 8.802875 8.086725 8.447147 10.749736 7.064545 10.901619 10.552845 7.510498 9.380216 10.361604 7.807895 7.363904 6.984898 7.555804 7.258475 7.74246 8.127559 9.05986 9.025687 6.963188 10.601865 11.300677 9.242747 7.090751 6.461351 9.852498 9.168648 7.698811 8.923992 6.411933 8.901572 8.228367 9.00406 7.08368 9.139961 6.852129 8.086895 9.00277 10.13499 11.076327 9.78392 10.313598 10.082111 6.713861 7.751717 6.900957 8.82725 9.287357 10.859789
10.234308 10.349803 12.860968 8.604925 10.936817 9.217494 12.167343 12.07301 10.932724 9.586675 8.269426 10.131489 7.147741 8.083239 10.600595 10.236922 9.9726 12.499411 9.559178 9.865408 9.131888 6.515326 8.465724 6.891414 8.14981 7.867536 10.728848 10.21717 10.346772 11.30761 11.165864 9.053313 8.802315 11.867497 10.549473 10.921242 8.544058 11.23008 11.358632 10.715048 11.829365 10.898675 10.532026 9.556126 10.616367 9.383467 8.24164 8.811166 9.380539 9.548502 11.060871 7.409704 10.562113 10.876873 9.910638
9.740449 10.036961 11.052769 9.433055 5.703797 9.3216 10.684485 9.501823 9.018357 9.518982 9.11389 6.671634 10.012121 9.30556 8.915538 11.069927 10.393532 6.295573 11.312772 9.120679 9.761338 9.510172 8.885434 7.81598 8.849925 8.123948 10.201902 9.863504 9.216103 5.348524 8.896384 11.025195 10.374239 8.649877 9.36128 7.722879 10.344278 8.945093 10.147717 7.832839 7.55292 6.797128 8.481468 9.80168 9.805587 11.137581 9.548667 11.466543 10.614781 10.371844 10.122016 6.091564 8.155608 9.726375 10.796553
5.146235 5.39914 5.515795 5.165575 8.441237 5.141929 8.800706 4.923466 7.503394 5.520922 7.337584 4.982425 8.063336 7.157439 5.169745 4.888654 8.50596 7.341908 7.817023 8.137937 5.350069 7.369389 4.839789 6.636667 5.406557 7.202676 9.084958 7.785746 7.43714 6.21239 7.845653 5.014478 4.977016 5.702257 8.140597 5.766643 7.320134 8.179431 5.092689 8.480696 8.521195 9.183096 8.701925 5.078996 7.829812 8.430193 7.562215 5.5089 5.591122 6.485088 7.896695 8.33377 8.497477 8.334739 8.849196
6.707993 10.022646 8.424969 6.922701 6.572766 8.248488 7.283583 6.738876 6.887406 7.032452 6.828627 8.242933 7.234261 8.849235 6.56627 10.199137 8.263711 6.662118 10.017887 11.70941 8.613158 8.357596 8.20366 6.856504 8.684084 7.066034 10.054866 6.717639 9.605649 10.388938 7.801933 8.134854 7.411667 10.861693 7.053027 7.116635 8.344912 7.487382 9.824015 7.415166 8.621114 7.02582 11.347866 8.155322 6.486852 8.451207 8.226236 9.121479 8.425899 9.890023 9.277308 11.639891 7.783125 9.314004 5.883662
8.862259 6.901649 9.555999 8.150786 6.988658 8.004618 6.959402 10.345864 9.188433 11.723067 8.022296 10.474461 11.085025 9.731592 8.977371 7.131132 10.757967 8.466336 10.465894 9.800603 10.164725 11.178714 8.106899 10.242627 8.930367 10.857291 7.07208 9.032391 6.927514 6.766656 10.313343 8.588785 10.661255 11.53891 9.501582 12.065941 9.661149 10.213867 7.527071 9.110892 7.672364 8.218555 9.103209 9.85395 9.813914 9.023104 9.666543 6.812729 9.929942 10.469737 9.973993 8.834128 10.443341 10.108286 6.603174
4.71387 5.348221 4.767272 7.810468 7.022176 5.765461 4.80945 9.125402 9.242009 9.556538 5.888684 4.772835 7.355002 7.017769 8.333701 4.400246 6.688917 8.681448 4.219104 6.914434 6.527251 5.341607 6.693564 4.778873 6.280729 5.050423 4.948561 5.593299 5.77522 7.944956 8.318298 7.2862 6.076443 9.065645 7.806071 5.332594 6.715137 5.193367 5.374004 4.575121 6.414989 5.936737 5.922456 5.881656 7.192766 4.424604 5.230222 4.686822 5.991806 4.95881 5.058181 6.644241 7.560894 8.099884 5.211343
5.421439 5.992594 6.657911 5.49584 5.020777 6.28877 5.839716 5.189689 5.598899 5.412746 5.465623 6.996128 5.319581 5.189239 5.554032 7.753028 5.058734 5.08272 5.978962 7.864036 5.87792 5.615447 9.581438 5.421037 5.275164 5.413398 9.147 6.26574 6.47575 5.396736 5.927413 5.766471 7.801036 5.337286 8.589459 7.979702 9.098456 9.707824 9.2079 7.034043 5.460679 5.21631 5.493275 9.332085 5.647569 8.13488 5.644123 7.507704 6.501687 8.162595 6.568448 5.192181 5.185604 9.078736 5.733634
9.010547 12.528669 11.479111 8.921386 7.365074 9.684943 9.098321 11.487248 10.443425 10.610484 9.234561 9.632194 10.087545 10.997747 8.001204 10.300884 12.667666 9.215359 10.665898 12.965173 11.982831 11.175763 11.357206 7.457251 11.176191 8.141691 11.761138 9.613451 9.105647 10.708849 10.319735 9.562664 8.561479 12.511903 10.253158 8.490885 10.228103 9.746894 9.323635 10.25793 8.312633 7.790949 10.875598 8.68457 11.8131 10.889739 10.19785 10.229571 8.548099 11.348299 9.04944 11.646705 12.061579 10.352029 8.091175
9.76613 8.684722 10.305096 9.010436 7.511404 7.298494 7.806736 8.038406 7.547416 7.275318 8.284818 10.846638 9.654833 9.534195 8.553477 8.737557 9.326177 7.652777 10.195572 11.560086 10.309787 10.759832 12.078498 10.673061 9.683908 10.920001 9.841243 10.755571 8.12609 10.792624 8.875639 7.604309 9.9139 11.50121 6.83958 10.08864 9.741107 9.617492 11.103518 10.189762 11.559725 11.249472 10.265045 10.171938 11.310202 9.045842 7.316152 9.207929 7.638003 10.17576 10.121491 12.474819 9.923492 10.003845 7.543801
6.448838 8.044857 7.228915 6.484885 4.247018 7.163409 8.348983 7.868668 5.774516 6.987838 7.725578 7.818699 4.47536 7.809801 7.020965 6.816771 6.936008 6.26716 8.086243 4.812778 5.91903 6.916462 4.881046 9.023267 4.945067 7.941154 8.638122 6.309779 5.66097 4.647346 8.45535 5.166886 8.61741 5.479039 7.784579 6.556604 7.190709 8.277515 4.603171 6.777445 5.040554 6.258026 7.033683 5.257451 7.121449 9.746996 8.946796 7.570646 6.89875 8.204849 9.012068 4.309812 6.097342 7.028507 8.862872
7.512839 8.407274 8.069 9.340652 4.936852 7.781519 7.917762 6.414535 6.377093 6.606358 7.659096 5.274203 7.720096 8.242421 7.963021 8.727546 8.388597 7.900292 9.306574 6.690984 5.626995 7.291389 6.020573 9.233818 9.73885 8.689162 8.526571 7.61696 7.314954 5.090994 9.786936 10.344817 7.546959 4.912792 7.060526 6.399092 8.914988 7.463318 7.838151 6.575119 6.409363 6.213481 5.951242 7.868541 10.73249 7.67191 8.37269 9.345914 8.692268 7.808522 9.630641 5.692188 5.66608 6.813111 8.632636
3.709203 3.894089 8.143199 3.602381 3.570728 4.799429 4.644168 3.582557 3.774916 3.952401 3.818374 5.733104 3.418592 4.850679 3.729593 5.089908 3.383576 3.560279 3.84115 5.729488 4.716841 3.581873 7.893861 3.674529 5.375182 3.765547 6.665232 5.61553 4.10626 3.3861 3.473711 3.759862 5.863009 3.825155 4.460554 6.399999 6.408693 6.934166 5.934337 4.426732 5.162369 3.818093 7.076147 4.48986 3.755554 6.577411 3.940906 7.018846 5.575315 7.163889 7.151091 3.547195 3.975632 7.872829 3.791936
6.079946 6.743823 7.35644 4.411876 4.621203 5.976014 7.313245 7.427477 4.547778 7.057948 7.218947 4.410611 6.543328 4.63003 4.537596 4.271714 7.074056 4.677127 6.926676 6.868101 7.463605 7.538894 4.056888 4.46981 7.297182 5.688215 4.36625 4.5108 6.761771 7.888427 8.072515 7.358449 4.491971 4.377533 4.09265 4.181658 4.472997 4.307688 6.665298 7.274656 7.083933 6.972414 4.285512 7.071647 7.178649 7.627679 7.292251 4.4651 6.264513 4.122901 7.892144 7.089904 4.475582 7.958428 4.795008
5.454397 7.708083 4.068124 5.212763 3.974596 7.230944 8.442729 4.172518 4.389349 7.67091 4.758009 4.11478 6.870427 4.152887 4.616491 4.799629 6.288779 3.961798 3.891062 4.137901 4.23149 4.270496 7.203177 7.532435 7.690666 4.986007 4.87492 7.088924 4.480186 7.829382 4.754975 5.150433 4.120319 4.332266 5.328342 5.373796 7.121831 4.326554 6.493684 4.338962 7.610281 4.815324 7.274212 4.623181 7.06331 7.63509 4.980182 5.442603 6.895769 4.692241 3.90547 4.315123 4.616571 4.436289 6.614621
11.5026 10.618127 12.45205 9.516189 11.562595 9.620835 11.752873 12.228332 10.796671 9.702849 8.82152 10.858329 7.201292 9.051385 10.916143 10.730782 11.476146 12.506755 10.946652 10.270253 10.629846 7.755283 8.442388 7.076654 8.186349 7.11082 11.172343 10.85533 10.935589 11.813674 12.073037 9.931397 9.888003 11.856821 10.79494 10.977147 9.444208 11.37637 11.608889 11.301242 11.172133 9.511093 10.620329 10.008404 11.07785 9.777557 8.781715 10.877261 10.20085 10.32192 11.159292 7.048009 11.282167 10.658219 9.497718
12.240089 10.161165 12.041341 11.771702 7.396041 11.43373 12.379425 10.777282 8.390894 10.881649 11.995003 12.359438 6.697279 9.075905 11.520848 12.646588 12.518239 12.495857 12.061681 10.409925 11.570032 11.759837 10.270429 12.430263 11.124032 9.51587 12.270133 10.485357 11.824263 11.330699 12.724877 11.088394 10.03415 9.453952 11.941416 11.800585 11.488754 10.851692 10.012758 10.612454 10.436817 11.895814 10.615252 12.368115 11.816491 12.069805 9.716637 11.371324 9.915721 11.480679 12.804991 8.007933 8.657484 11.738924 10.930982
4.838706 6.96568 6.992352 5.032531 4.961496 4.580226 4.441587 4.889232 4.722324 5.027097 4.853651 5.267491 5.233378 4.421834 7.490188 6.798953 4.874548 4.762076 4.95271 5.771242 9.658713 5.249473 5.302055 5.196698 8.06515 4.967804 6.582921 4.967026 4.85032 4.529095 5.214102 4.367568 4.974792 4.885193 4.873243 4.632627 4.836831 4.500917 4.891778 4.283018 4.610187 4.399039 4.711857 4.844989 4.55778 7.366396 4.740694 4.600836 4.680013 5.037325 9.635015 10.325363 4.818161 6.763008 4.542226
9.581348 9.19097 7.455316 10.183249 9.322826 11.379559 9.803707 11.159816 11.396924 11.417989 10.952607 10.68831 11.810924 12.469324 12.340098 7.267191 11.17719 10.216794 6.449201 11.450688 11.709057 10.226309 12.598816 8.859439 10.488698 10.239098 6.551809 11.226371 10.452084 10.506596 10.292489 11.581642 9.845623 12.403649 10.791755 9.60696 9.062719 10.367233 10.239751 10.404486 11.618875 12.276307 10.830585 10.308271 11.579904 10.998994 11.448887 12.188773 11.129901 10.532045 11.480182 11.310281 11.359299 9.774702 8.875103
9.777913 11.325266 9.355725 8.642363 6.16552 9.401999 10.679755 8.881533 8.806375 8.955411 7.797257 8.414657 6.537298 8.940095 9.555139 10.722792 9.670747 8.526396 9.21634 8.688531 9.094024 7.708762 9.089579 9.039588 9.121915 7.630499 11.380448 9.825887 9.634199 6.22655 10.03876 10.196629 8.025426 6.590236 8.474606 8.450584 9.89569 9.202391 8.824857 6.492853 6.105054 5.589655 7.864416 9.080499 8.590863 9.629992 7.57993 9.94626 8.325297 9.697936 11.100617 6.654228 7.010442 9.804051 10.015046
12.976468 12.423589 14.152041 12.038103 13.316911 13.17809 14.068928 13.219515 12.15389 11.748998 11.010624 13.402988 9.372977 11.160704 13.105111 13.626309 12.801078 13.626671 14.068267 13.516886 12.947836 9.167287 11.991552 8.980137 11.31906 11.375451 13.954722 13.89881 13.732266 13.097765 13.732563 12.243005 13.029007 13.757097 13.20313 13.98006 13.398757 13.92584 13.948513 13.207553 12.020087 12.346543 13.37763 13.607777 12.418638 13.503449 8.66609 13.841669 13.227623 13.792011 13.807651 10.41597 12.191468 13.644037 12.32879
6.015059 5.624546 6.30668 6.608714 10.417787 6.656514 6.376734 8.442545 10.947766 9.947658 6.091182 6.373499 8.563407 8.731047 5.905679 5.662299 7.003494 7.886005 5.833519 6.646615 6.294052 6.750415 7.587837 5.653897 5.746043 5.623507 5.61141 6.46538 6.46447 7.494022 8.82216 8.095278 5.962785 6.910226 9.933246 5.886948 6.075189 6.671092 6.411737 5.978625 5.764464 6.037876 5.711536 6.182776 5.922598 5.847054 7.930664 5.994786 6.322767 5.920851 6.040684 6.275972 9.653336 6.715068 5.788094
7.694661 6.123278 7.207707 5.797318 5.54452 7.81727 6.916702 6.044907 6.327723 6.087054 5.802933 6.733215 8.205368 9.956311 5.684825 5.891891 5.603039 5.992812 6.804046 7.47391 7.788594 9.630192 6.443833 5.68503 7.984551 10.364938 5.74201 7.964994 5.741383 7.08154 5.81353 6.575758 9.60837 7.400378 8.940052 9.331609 6.488573 7.695427 7.862992 7.997295 8.223082 9.330464 8.592581 6.461375 7.302941 8.499707 5.815676 5.487723 8.901209 5.833904 6.898123 5.407967 8.964892 5.627718 6.224471
7.112676 7.228201 6.837904 9.326053 8.297138 5.59583 7.125936 8.968459 7.726708 5.908499 6.225107 6.306615 6.283989 5.778262 5.681794 6.030896 7.586434 8.855043 5.581084 5.449482 6.683582 5.367868 6.148793 5.875149 7.081805 5.752077 7.582718 6.636106 6.370699 10.293075 8.974905 7.194945 7.432919 10.116743 8.129625 9.477541 5.789287 7.514413 6.549601 9.7118 9.702638 8.646422 8.859869 7.803972 7.699258 7.749695 5.117231 6.695139 7.510936 6.643632 6.558988 7.397968 8.143117 9.389108 7.9334
8.834593 7.213831 9.310955 6.838099 5.976639 7.953718 10.26996 7.295901 7.172199 6.481188 8.856805 11.035328 7.14538 7.074451 7.319018 11.259269 8.103355 6.415322 7.457165 8.415916 7.289128 7.817806 7.858093 6.940658 6.833197 8.236024 9.012132 9.47699 8.700566 6.775077 8.702425 6.937588 8.868683 6.983099 8.720007 10.188509 9.029464 9.463364 9.970711 9.494755 7.194683 6.806305 6.660662 10.102693 7.052074 9.532081 7.458536 9.839223 8.853184 11.229059 9.229024 7.368839 6.810469 9.037959 6.750805
13.414741 12.762628 14.030869 11.332901 13.190034 11.949293 13.650977 13.598958 13.061933 12.108985 11.006669 13.104942 8.783109 11.850054 13.059178 12.791378 12.66481 14.040987 13.228546 12.542239 12.631041 9.042244 10.078571 8.640401 10.577731 9.761342 13.337618 13.249149 12.950546 13.418318 13.598368 12.159815 11.962708 13.846777 13.295864 13.206419 11.53003 13.318506 13.495082 13.253953 13.290384 11.504332 12.778393 12.154118 12.927924 12.047551 10.124007 12.793872 11.951214 12.67602 13.294235 9.806298 12.974881 13.219019 12.180266
8.837522 7.69766 7.707728 10.936387 12.090327 9.660306 9.046488 8.965398 8.354741 9.269537 10.118898 7.441756 11.685562 10.694774 7.26134 7.166914 9.980795 11.557481 7.248662 9.008836 9.795336 11.271385 10.553425 7.593645 8.169681 7.515611 7.069505 7.565405 8.498041 9.427145 8.645267 10.392974 7.736666 9.498107 9.823381 7.111786 10.520695 8.977891 7.732767 7.973751 7.067467 8.510673 8.544903 9.52947 7.510063 7.405486 10.474241 8.915757 7.682271 7.379479 7.980317 8.759706 9.420453 9.531687 7.882192
10.670734 10.645912 6.385292 9.506415 6.535414 8.043461 7.577015 7.978344 8.127853 8.23015 7.639528 8.991893 7.080141 8.912462 7.898808 7.781248 10.430608 9.266016 7.153983 10.79222 8.036663 9.6133 8.50947 10.919142 8.904954 9.579308 8.420429 8.93153 6.491488 10.57162 8.070264 8.138529 9.471086 10.937264 8.851286 10.572611 8.045549 8.86412 8.482221 9.790903 12.032656 9.747767 10.439126 7.41292 11.174759 7.929717 8.731667 11.544896 9.871205 9.423938 7.086487 9.321666 9.486368 9.243364 8.074162
8.025099 6.820987 5.909755 8.872277 5.977242 8.63361 7.897638 10.492319 10.614689 10.984951 9.119657 8.01622 8.697147 8.24607 11.07728 6.068226 8.767234 9.759321 6.186923 9.361055 9.310949 7.514747 9.708523 6.404262 9.917793 9.212102 6.372155 8.325441 6.782922 8.434611 9.134313 9.133616 8.846629 10.083606 8.474587 6.503549 8.583657 7.572001 8.866826 6.492853 8.509772 7.472675 8.641766 7.750249 9.806367 7.174261 7.602004 7.866633 9.583642 7.70184 7.550645 6.124165 9.754152 9.11966 7.59007
10.554686 10.122493 12.34244 9.201248 10.772244 9.286382 12.075158 11.685198 10.704079 9.562516 8.433265 10.672096 7.526144 8.380448 11.015269 10.162955 10.897125 11.822168 10.612395 10.054884 8.7476 7.075984 8.549177 7.285 7.860267 8.118144 10.753489 11.151757 11.120455 11.4846 11.938989 10.22095 9.636718 11.031119 10.993263 11.485468 9.181574 11.981114 11.201088 11.056183 11.195161 9.56682 11.006789 9.879207 10.274313 10.00927 7.209109 10.223447 9.903882 9.946578 10.406022 7.830986 10.609044 10.610113 9.257675
