"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
2.651 -1.258 -1.479 0.513 0.967 -1.529 4.108 -1.649 2.291 3.435 -1.069 0.280639980788092 3.669 -1.948 -2.263 2.603 2.386 -1.545 1.989 1.275 2.017 -1.654 2.761 -2.144 -2.009 1.539 1.5 2.163 2.714 -0.558 2.441 2.622 2.955 -1.296 -0.541 4.621 3.88 -1.879 -1.469 0.388 -1.423 -1.882 1.057 0.113 3.437 4.472 -3.247
-2.784 0.489 -4.554 -5.311 -3.88 -2.297 -2.354 -5.713 -5.612 1.087 -4.002 -4.669 -4.864 -0.142 -5.318 -4.922 -5.347 2.28 -4.309 -3.725 -4.803 -2.62 -5.358 -5.493 -2.969 -3.845 -3.672 -3.111 -5.932 -4.6 -4.44 -0.969 -4.564 -4.849 -0.063 -4.645 -2.368 -4.959 -6.403 -3.69 -8.972 -5.56454825373733 -5.264 1.141 -4.794 -4.84 -4.79911718355091
1.307 3.257 1.905 2.541 1.726 1.596 0.619 2.923 2.051 -2.136 -1.741 1.408 2.274 4.47 2.25 -2.825 0.539 -1.469 1.186 0.997 1.1 3.275 5.008 2.96 5.304 4.389 0.569 0.065 -2.361 4.627 3.486 3.191 3.057 2.969 3.247 0.506 -0.154 1.231 1.308 1.136 2.063 2.389 1.643 -2.29 2.923 -2.48 -4.23
1.1 2.973 -1.81659789584084 -2.573 -1.706 0.516 -2.02 -2.391 0.762 2.219 2.395 1.646 -2.735 -2.676 -2.676 4.025 -1.566 4.627 -2.155 -1.619 -1.571 -2.656 -2.603 -2.069 -0.639 -3.03 -2.396 -0.567 -2.83 -2.468 -0.927 -3.161 -3.166 2.794 0.753 -2.314 -1.996 -2.91 -2.47 -2.184 -2.9 -3.508 -0.436 2.143 -2.721 -3.188 2.197
2.764 -0.018 -2.511 4.088 -0.650709733607067 2.055 1.849 -2.21514699645972 -1.643 -0.619 -1.424 -1.88 3.666 2.206 -1.744 -2.247 -2.154 -1.135 -0.048605896938595 -1.051 -2.162 0.684 1.934 -1.856 2.722 2.357 2.59 -0.042 -0.705 0.758618810188864 0.498 3.27 1.726 -0.268 3.376 2.062 0.38 3.299 -3.632 -1.225 0.203040770590707 -0.298 -2.788 -2.041 3.434 -4.738 -1.21217509741599
3.561 3.827 3.405 4.022 5.378 2.987 0.959 2.845 4.714 0.717 3.165 5.041 5.209 2.989 5.053 4.77 4.617 0.351 1.983 4.706 3.87 -0.44 3.648 6.344 1.423 5.555 3.647 1.641 4.2 3.397 3.888 5.095 3.297 5.208 3.893 4.496 2.076 3.206 3.259 6.279 2.149 -4.552 4.865 0.879 4.849 -0.171 -2.51
3.23 3.967 -2.173 0.935 -2.705 3.376 1.141 0.634 -2.091 3.514 3.409 -1.481 0.823 1.666 -2.308 3.611 -1.601 3.819 0.072 0.279 0.974 1.365 1.875 1.494 3.704 2.763 0.193 2.381 -1.79 3.746 3.308 1.95 0.812 3.705 3.011 -2.135 -0.6 2.448 -2.318 -0.131 1.599 1.059 -2.027 3.481 3.325 -1.877 4.518
-2.322 -3.693 -2.998 -2.923 2.268 -2.83 2.835 -3.222 -1.51207289111859 -2.44613560239372 -1.954 -0.356 1.658 -4.965 -1.793 -2.692 -0.685 -3.12 1.452 0.425 0.351 -2.92 -2.736 -2.005 -4.208 -2.327 -1.725 -0.218 0.146 -2.07 -2.879 -1.415 -3.057 -1.952 -2.398 1.07 3.716 -3.92 0.211 1.912 -0.07 -7.705 -0.228 -2.987 -3.406 -1.693 -3.261
-1.108 -0.365 -2.524 -1.619 -4.05 -5.102 -1.256 -3.163 -2.137 2.745 -1.147 -3.222 -1.144 -3.905 -5.214 1.892 -3.823 -2.846 -0.509 -1.06 0.963 -2.548 -0.426 0.412 -5.886 -2.24 -0.321 1.037 1.483 -5.563 -0.344 -2.749 0.119 -3.202 -3.374 -0.186 0.45 -3.753 -0.704 -1.855 -2.498 0.452 -4.101 0.97 -0.194 2.581 1.526
-1.065 -1.325 -0.362 1.031 3.298 -2.509 3.896 -2.605 -0.319 -0.834 -0.443974418337923 -0.065 4.235 -1.672 -0.615 2.105 -0.205 -0.34 0.181749155738992 0.291930750862558 -1.234 -1.212 -2.876 -1.95 -1.892 -0.922941971434758 -0.694 -1.517 5.684 -1.136 -0.662654291410121 -1.02 -1.411 -0.778280268807872 -1.565 3.377 5.694 -1.26886675677137 0.999 -1.787 -0.590941396139612 -2.88100292425092 0.435 -1.118 -1.822 4.501 -2.08560261149182
3.585 4.419 1.253 2.847 -0.956 1.535 1.652 2.412 1.432 5.809 2.7 0.352 3.887 -0.385 -0.244 5.376 0.355 4.761 4.627 3.483 5.741 0.366 5.107 4.529 0.378 3.04 3.702 6.292 5.688 -0.081 5.252 2.192 4.79 1.209 0.018 5.006 1.114 0.375 -0.244 2.51929388891445 3.175 0.0501306635883238 0.506 5.131 4.965 6.014 3.483
2.599 -0.422 -0.594 -0.685 2.805 -0.251 3.848 -0.513268600661838 -0.087 3.585 0.831 1.229 1.249 -1.4 -1.842 1.22 0.35 -0.856 1.656 3.248 4.055 -1.133 1.518 2.178 -2.488 0.957 2.7 3.236 3.452 -1.308 2.404 1.448 2.801 -1.418 -0.556 4.152 4.572 -1.561 1.645 3.476 1.686 -4.801 1.877 2.016 2.682 4.33 -2.729
-0.876 -4.829 -5.416 -4.538 -4.341 -4.353 -1.409 -3.88 -5.909 -2.93 -4.673 -4.608 -3.509 -4.849 -2.056 -3.051 -5.766 -5.564 -5.273 -0.508 -0.176 -3.312 -3.72 -1.17 -4.667 -3.139 1.666 -5.074 -0.521 -1.63 -1.47 -3.654 -2.833 -5.813 -5.512 -0.42 -3.217 -2.699 1.378 -4.018 -4.137 -3.366 -5.205 -4.61 -1.553 2.459 0.782
-0.766 3.311 -0.988 -0.103 -1.648 0.073 -0.39 -1.122 -5.343 -3.463 -2.337 -4.002 -1.993 1.176 -0.884 -5.676 -1.319 -3.947 -0.342 -2.153 -1.239 0.123 1.025 1.12 0.933 0.616 0.605 -0.916 -1.881 0.648 1.257 0.207 -0.702 2.238 2.011 -2.23 -0.212 -3.813 -2.662 -0.883 0.575 2.384 -1.353 -4.919 1.035 -4.67 -4.102
2.66 -1.191 -3.541 0.764 -1.573 2.58 1.214 2.338 -3.192 -2.049 -1.532 -2.11 -2.409 1.212 -2.428 -3.116 -2.083 -2.23 1.107 1.979 1.145 1.157 2.403 2.402 2.956 -2.95 -0.229 1.76 -0.688 2.788 2.391 -0.23 2.09 -2.413 -3.07 -1.926 -0.145 2.179 -1.467 1.802 2.358 0.539 -2.944 -2.716 -1.619 -2.047 -3.012
3.774 4.681 1.42 2.305 0.498501874568344 0.864 1.458 1.773 0.762 5.696 2.785 0.521764686210791 3.35550285323289 0.801530483020078 -1.563 5.41 0.609499585644248 4.974 4.247 3.048 5.429 0.592974629095628 4.783 4.816 0.891749273141234 3.306 3.662 6.103 6.142 -0.399 5.256 2.725 4.904 1.271 0.672836855403552 5.336 1.589 -0.725 -0.365 2.92 3.464 0.211029189954562 0.563 4.956 4.64 5.593 3.45
-2.338 0.64 -4.523 0.581 -4.0406483611288 -5.161 -1.378 -3.91899790832673 -0.975 -0.741 1.066 -4.593 -6.955 -4.124 -5.499 -0.368 -3.3 -1.777 -2.99392385661418 -3.018 -4.655 -4.188 -0.763 -4.977 -3.96172083254175 -4.55108216306195 -0.134 -2.868 -1.827 -4.00108175104493 -1.426 -2.939 -4.908 -0.997 -4.3121411969047 -8.808 -4.637 -2.551 -3.89882383998626 -4.764 -3.22799202340031 0.715 -3.91028748638944 -0.151 -4.084 -0.872 -0.766
-0.142 -0.99 -2.068 -1.139 -1.031 -0.555 -1.48 -1.517 -1.446 -0.731 5.738 -1.488 -1.566 -1.333 -2.026 -2.16 -1.418 -1.717 -1.181 -1.042 -1.593 -1.414 -1.438 -1.618 -0.963 -1.808 -1.149 -2.167 -1.467 1.002 -1.657 -1.816 -2.112 -1.72 2.078 -0.686970185141569 0.565 2.119 -1.409 -1.668 -1.65301635825119 -4.9 -1.365 5.516 -0.761 -1.407 7.272
-0.053 4.713 -0.289517833005275 1.65 -0.892 -2.55 0.77 0.403 -0.382344971654701 2.477 4.497 -0.118568724654182 -2.786 -0.765 -0.638 5.194 -0.626 5.094 1.084 0.12488795230419 0.352 1.058 1.48 0.829 -3.164 -1.889 1.106 -0.166 -1.411 -1.326 1.007 1.454 -0.248 4.549 -2.976 2.206 0.874 -2.069 0.507 0.677 0.407284942275083 0.696 0.668 3.603 1.53 -0.851 4.73
-2.649 0.557 -4.424 0.248 -6.005 -5.552 -2.011 -3.938 -4.431 -1.077 1.351 -6.158 -4.394 -4.704 -4.507 -0.88 -5.688 -0.702 -3.382 -5.195 -4.291 -2.71902728591117 -0.67 -4.165 -4.604 -4.649 0.02 -2.756 -1.542 -5.477 -1.477 -2.835 -4.609 -0.322 -5.928 -3.516 -4.3 -2.788 -6.519 -4.883 -2.90628124057168 0.655 -4.192 0.01 -4.26 -1.186 -1.213
0.632 -2.004 -1.355 -1.124 0.287 -1.823 3.325 -0.754 0.221 3.544 -0.432 -1.5 -1.651 -2.465 -2.278 1.606 -0.956 0.534 2.421 3.234 3.432 -1.589 0.366 -0.08 -2.19 -1.488 -0.312 2.831 3.778 -1.907 1.138 0.956 2.501 -1.548 -2.478 3.815 1.638 -2.196 -1.658 2.002 2.463 -2.914 -1.715 -0.499 0.688 4.802 -1.529
-3.503 -3.333 0.203 0.187 0.144 -3.949 -2.455 2.997 1.413 -3.773 0.791 0.554 1.98 2.628 -0.12 -5.214 -0.227 -3.591 0.446 0.722 -0.048 0.212 1.578 2.348 -3.216 1.359 -0.283 -1.147 -3.738 -0.756 -0.813 1.223 -2.597 -3.549 -3.333 0.972 -1.365 -1.153 0.181 -0.251 0.136 2.311 -1.844 -3.386 0.928 -3.799 -1.29248029297559
-2.784 0.018 0.63 0.851 1.442 0.162 2.827 -5.094 -0.911 -4.781 -1.677 -1.065 0.283 -0.271 -0.049 -2.854 0.739 -1.173 -0.95 -1.959 -2.276 -0.17 -0.435 -0.513 -5.823 -1.04 2.724 -1.681 2.168 -0.731 -1.034 3.667 -3.489 -3.943 -2.706 2.368 2.551 0.584 -0.811 1.3 -2.09541646985658 -2.85204270844809 -2.194 -2.349 0.068 -1.823 -2.28788315110082
-0.964 -4.791 -5.677 -4.428 -4.826 -4.425 -1.657 -4.075 -5.432 -2.778 -4.533 -4.901 -3.926 -4.804 -2.024 -3.594 -5.636 -5.541 -4.888 -0.835 -0.403 -4.309 -3.782 -1.503 -4.372 -3.084 1.483 -5.14 -0.883 -1.647 -1.52 -3.662 -3.065 -6.025 -5.704 -0.604 -3.355 -2.876 1.291 -4.225 -3.038 -4.066 -5.1 -4.634 -1.592 2.382 0.887
0.531 -3.4749002181257 -3.781 -2.297 -5.485 0.06 -2.528 -3.336 -2.01 -4.477 -4.466 -3.917 -4.835 -3.048 -3.19227009271579 -4.962 0.602 -3.06 -2.847 -3 -6.287 -1.11253257540632 0.924 -5.14 0.926 -4.333 -1.79 -3.215 -2.56897352256065 1.181 -0.208 0.977 -0.805 -3.197 2.295 -4.382 -3.022 -1.398 -3.43 -4.216 -3.9752578360373 -3.10216127659148 -4.318 -4.495 -4.862 -6.339 -2.20236702472561
-2.371 0.501 -0.616 -2.537 -3.702 -0.051 -4.007 1.701 -0.023 1.893 -1.243 -5.258 -1.337 -0.297 -0.92 1.314 -0.576 -1.994 -1.333 -0.143 0.389 -9.775 1.633 -1.879 0.979 0.493 -1.08308131241144 -1.422 -1.086 0.492 0.35 0.376 -0.025 -2.313 -1.37 -0.54 -5.806 0.564 -1.01 -1.103 -0.899 -0.656 -0.531 -0.258 0.652 1.51 -2.207
-0.353 2.082 -1.027 -3.013 -1.315 -0.744 -1.02929235355611 0.379 -1.938 2.416 0.05 -1.703 -0.046 -1.065 -5.306 2.077 -3.865 1.401 -0.793 0.191 2.08 -7.105 -0.153869212808432 0.05 -4.963 0.621 0.748 1.903 0.718017182631288 -2.58100039966256 -0.516 -3.564 0.642 -4.346 0.381 -0.358 -1.28738244930582 -3.28 0.196 -1.355 -0.76506230750051 -2.81027868856091 -2.634 1.063 0.172 1.487 -0.742
0.581 4.407 5.863 5.634 4.655 3.895 4.095 6.624 0.67 1.397 4.062 2.43957160202889 5.511 5.987 4.728 0.225 1.191 2.598 3.699 4.233 5.532 4.194 6.312 6.752 0.075 6.076 3.415 1.627 2.23 2.415 2.427 6.455 0.234 3.818 4.282 1.502 1.979 -1.077 4.802 4.689 4.804 3.42 5.156 1.066 6.016 0.127 1.978
-0.798 -3.772 -2.413 -1.804 -0.961 -5.526 -1.272 -2.401 -3.946 2.25 -3.254 -3.924 -2.228 -3.9 -4.266 -3.234 -2.658 -3.895 -1.161 -0.099 0.68 -2.895 -0.029 -0.776 -4.538 -1.198 -0.655 0.391 1.145 -3.121 0.679 0.642 0.123 -2.895 -1.393 1.709 -1.382 -6.712 -2.816 0.282 -1.412 -2.97041077986659 -3.305 -1.02694257618699 -0.767 4.062 -1.99270199133937
1.911 -2.363 -4.396 -1.761 -2.384 1.604 -2.442 -1.38 -1.097 -2.125 -1.43661852769638 -2.782 -3.045 0.842 -3.036 -2.654 -3.071 -1.024 -1.14930891698279 -1.191 -2.37 -1.09061222343505 3.04 -2.018 2.522 -3.791 -2.228 1.856 -6.008 4.031 1.218 -2.081 2.028 -1.51116853448338 -3.453 -2.498 -2.245 1.597 -2.749 -2.797 -1.26287179169677 -2.365416725465 -2.872 -2.592 -2.618 -3.6 -2.25050159903013
0.155 -2.425 2.04 1.512 1.884 0.661 -1.59 0.923 3.782 -2.105 -1.633 -0.266 3.456 0.439 1.64 -2.526 4.909 -1.846 -0.159 1.144 0.59 0.658 1.971 -0.13 0.458 2.011 0.547 -1.116 -1.426 2.222 -0.256 0.262 0.199 -1.652 -1.053 -0.169 3.078 -2.084 0.573 0.482905837466168 -0.573539479700014 -1.07068798656656 4.296 -3.006 -0.417 -2.217 -6.433
0.976 4.518 2.484 4.684 1.333 0.996 2.815 -0.057 0.502 4.196 2.77799314410921 0.590952946842792 3.177 -1.359 2.41 5.284 -1.243 6.091 4.368 2.198 5.585 0.394398897241709 4.136 2.997 -1.515 2.204 2.795 5.373 6.203 1.28292590134711 3.813 2.07 3.728 1.647 0.942381052805203 4.962 3.105 1.56261250490881 0.743 3.326 4.784 0.223278989947095 -0.336 5.343 3.901 6.295 2.557
-2.291 0.041 -3.645 -1.324 -1.581 -3.226 2.277 -2.987 -1.639 -4.227 -2.986 -2.434 0.207 -0.844 -2.989 -4.493 -3.416 -4.8 -2.901 1.021 -0.892 -1.102 -2.931 0.091 -5.397 0.201 -1.014 -0.655 1.723 -0.15 -4.358 -0.75 -3.769 -2.14 -2.113 -1.606 1.933 -1.148 -2.418 -1.399 -1.246 -3.60489800374841 -2.333 -5.144 -1.619 -3.108 -8.928
-0.26 -1.956 3.48 1.328 0.95 -1.487 0.783 3.072 2.586 -2.394 -2.054 3.646 1.589 1.594 1.588 -3.822 3.507 -3.475 1.766 2.38 2.74 0.195 -0.411 2.963 -0.244 2.033 -0.014 -1.058 -2.808 -0.535 -0.837 1.218 0.378 -2.357 0.641 0.147 1.183 0.258 0.763 2.347 -1.156 -0.277 3.961 -3.215 1.498 -2.965 -2.262
-0.597 -1.608 -4.764 -0.327 0.027 -1.65 -0.732 -3.942 -4.602 -4.355 0.486 -3.709 -1.117 -4.598 -4.143 -2.842 -2.49111600802787 0.05 -4.2 -2.969 -3.331 -1.403 -4.019 -4.861 -2.639 -3.634 -0.933 -1.966 2.627 -2.481 -3.182 1.617 -3.803 -3.114 -4.201 2.383 1.478 -1.159 -5.244 -1.182 -0.648 -4.27880011667887 -4.919 -3.806 -0.731 0.552 -3.45629706295432
1.948 3.576 -2.534 -1.054 1.188 -1.391 2.677 -1.977 -1.38 4.658 0.444 -1.142 1.926 -1.765 -1.528 2.538 -1.02074414130996 -0.098 2.772 2.106 2.493 -1.48 1.365 -0.479 -2.452 0.501 2.735 3.202 3.144 -1.653 2.557 1.428 2.469 -1.941 -1.152 3.084 2.301 -2.556 1.357 1.281 -0.891 -2.43104868181857 -1.552 3.679 1.115 3.31 0.0314210548934696
2.998 2.714 2.878 6.642 5.424 2.157 5.821 2.392 4.916 0.792 0.084 4.031 6.414 2.358 1.703 -0.641 6.405 2.058 5.27 3.154 4.139 1.592 3.765 2.633 2.576 2.785 1.191 0.943 1.785 4.784 -0.115 5.083 4.237 5.944 4.717 5.861 7.055 0.443 4.566 4.099 3.227 0.463 6.327 0.699 1.944 2.649 0.442
-2.048 -1.71 0.249 -1.956 -2.257 -4.293 -4.159 0.615 -0.354 -1.782 -1.165 -2.969 -0.663 -3.041 1.069 0.073 0.183 -4.543 -2.738 -2.501 -1.615 -3.143 -2.258 -1.628 -6.093 -5.127 -0.351 -6.311 -1.861 -5.44 -4.853 1.472 -2.607 -2.228 -4.989 -4.053 -4.866 -2.618 1.302 -2.803 -2.80584425084496 1.734 -0.717 -1.984 1.337 -1.219 -2.25439770574386
3.03 1.272 3.494 2.783 1.497 4.404 1.033 1.594 4.827 0.582 2.617 5.302 0.211 1.659 0.799 -0.807 4.326 -1.511 1.498 2.124 1.993 2.303 -1.864 1.771 2.433 3.314 -1.604 3.056 4.356 1.885 1.776 0.434 2.663 0.513 1.37 -1.903 0.349 2.779 0.064 3.652 0.419970151614374 -4.447 4.624 1.565 -1.954 1.871 -1.332
1.334 2.006 -0.057 2.082 1.737 -0.897 4.166 -0.495 4.151 4.296 4.795 0.523 1.239 -2.049 -2.13 3.526 -0.972 3.35 1.964 1.377 3.496 -1.101 1.688 3.721 -1.364 0.341 1.779 1.941 1.831 -0.227 0.223 -0.239 2.685 -0.494 -1.454 1.68 2.155 -1.263 -0.935 2.089 0.558487122486165 -1.26878532686008 -0.31 2.721 -1.377 4.315 -4.092
-1.936 -3.507 -2.134 -2.726 2.428 -3.192 3.04 -2.786 -1.233 -2.44 -1.83 -0.22 1.89 -4.027 -1.631 -3.057 -0.547 -2.441 1.711 0.522 0.712 -3.812 -2.485 -1.72 -4.507 -2.304 -1.519 -0.017 0.428 -2.077 -2.652 -1.055 -3.428 -1.809 -2.518 1.229 3.752 -3.691 0.28 1.885 -0.155 -5.014 -0.154 -3.154 -2.959 -1.459 -2.917
1.772 0.241 -1.278 -0.13 -1.662 -1.832 -0.377 -0.098 -0.859 3.106 -1.292 -0.887 1.861 -1.998 -2.905 4.255 -1.923 1.513 0.397 1.169 3.235 -2.965 1.198 1.092 -2.557 -0.588 1.165 3.989 3.344 -2.521 0.841 -0.099 1.969 -1.187 -2.021 2.053 1.383 -1.71 -0.865 -0.058 -1.915 -4.206 -1.468 2.418 2.178 3.581 -0.135
-2.024 -0.37 -4.56 0.711 -2.733 -0.673 -1.303 -4.456 -4.398 0.572 1.292 -3.767 0.071 -0.968 -4.625 -2.109 -3.88 -0.55 -1.769 -3.067 -3.093 0.859 1.687 -2.992 2.004 -1.665 0.291 -2.281 -2.949 -2.977 1.854 1.573 -2.651 -2.371 1.783 -2.754 -2.782 -1.654 -3.061 1.061 0.149 -2.51073621720089 -5.802 -0.837 1.69 -0.297 -1.189
0.615 6.356 2.35782418414 3.247 1.77370560619805 0.278 1.785 4.315 -0.091 6.275 5.156 2.10420489749742 0.134 -0.45 1.015 5.412 0.535 4.795 0.837 2.978 2.634 2.036 3.782 4.739 -0.591 2.12081625885886 1.099 0.822 1.35007384261301 0.587 0.122 4.552 3.824 4.789 2.37101897536838 0.228 1.152 5.356 0.614 3.276 1.82110832560635 4.096 1.087 6.188 5.386 0.822 5.565
-2.247 4.003 -1.963 -3.035 0.022 0.13 -0.972 0.267 0.651 2.788 3.95 0.418 2.27 -1.363 0.628 -3.006 0.089 3.171 -1.849 -0.096 -1.509 -0.254039045582613 2.219 -0.679 1.817 2.142 0.735 -0.079 -0.235 2.143 2.097 -0.198 1.34 3.831 0.669 -1.555 -0.531 -2.769 -2.728 -0.718 -1.767 -0.986409786386308 -3.358 3.617 0.213 -2.985 2.895
-2.523 -0.35 -1.224 -0.873 -5.214 -3.285 -1.293 -1.817 0.985 -3.584 -0.263 1.935 -2.439 -1.041 -1.815 -8.06 0.549 -4.238 -1.243 -0.781 -2.908 -5.5 0.173 -0.265 -1.29623099350062 -0.947 -2.13 -2.30009190686199 -1.573 -1.10821610782597 -0.529 -3.919 1.165 -1.013 -1.007 -2.022 -3.726 1.392 -3.488 -2.327 -3.22959946796091 -4.335 0.632 -1.364 -2.719 3.049 -2.313
-3.148 -5.709 -3.371 -1.821 -4.197 -1.255 -2.004 -4.13 -3.227 -3.604 -4.54 -3.238 -5.128 -2.508 -5.931 -5.834 -1.564 -3.763 -4.501 -3.653 -5.524 0.942 2.222 -4.686 0.554 -5.365 -5.038 -2.827 -1.806 -0.034 -1.777 -1.225 1.743 -4.483 -0.655 -5.088 -1.141 -2.149 -5.189 -3.389 -4.76745859810478 -3.35597477142313 -5.081 -2.384 -2.543 -5.407 -2.395
2.845 2.671 -0.07 1.705 4.247 0.758 4.615 0.077 2.66 4.626 4.118 -0.517 2.941 -0.825 1.327 3.7 1.356 2.748 4.992 3.211 4.222 0.596 3.083 0.738 -1.771 1.46 3.567 4.129 5.14 0.931 3.314 2.403 3.163 -1.187 -0.463 4.501 4.314 -2.045 4.34 3.415 3.759 -1.882 2.695 4.876 3.143 4.767 2.79
3.83 3.834 0.631 3.161 5.585 1.027 6.26 1.348 1.664 4.757 3.799 0.208 4.866 -1.271 0.557 2.438 2.948 -0.191 5.69 3.839 5.048 0.856 3.599 2.365 -0.049 3.192 2.902 4.435 4.576 2.853 4.246 4.387 4.386 0.825 2.693 4.774 5.858 -1.198 4.286 5.096 3.816 -1.75455585458976 2.422 4.133 4.031 5.097 1.519
0.378266818169872 3.801 -2.035 1.106 -0.996 -1.783 1.033 2.623 -1.761 4.173 2.184 -1.335 -0.561 -1.361 0.666 3.469 -1.309 2.22 -0.228 0.888 0.52 2.236 2.524 2.581 -1.438 -1.616 -0.136 -1.286 -1.675 -1.637 -1.299 2.647 1.433 0.993 -0.989 -2.022 -0.117 3.036 -1.258 1.151 -0.294 3.349 -1.577 3.098 3.081 -1.448 5.526
1.673 -1.985 -1.209 -0.525 -0.826 -1.959 -0.605 -0.668 -0.922 4.125 -1.24 -1.606 1.884 -1.596 -1.688 -0.406 -0.78 -1.824 2.631 1.514 3.361 -0.966 2.55 1.189 -2.137 0.206 0.211 2.274 3.657 -2.195 1.473 0.755 3.131 -1.142 -1.267 2.15 0.197 -2.586 1.367 0.14 -4.055 -2.353 -1.009 0.235 1.639 4.622 -2.752
-2.606 -0.871 -1.472 -0.81 -1.796 -3.247 -0.439 -2.309 -1.662 0.184 -0.663 0.791 -3.575 -4.039 1.812 -0.821 -3.44 -1.934 -3.331 -2.796 0.043 0.074 -2.889 0.384 -8.091 -3.279 0.813 -1.815 -0.662508389552108 -3.437 -3.745 -0.23 -1.72 -2.43 -5.114 -2.16 -0.892 -6.544 -3.209 0.424 -2.41060134028084 -2.80275372898908 -3.501 0.389 -3.127 0.059 1.96
-2.497 0.533 -4.938 0.173 -4.572 -4.042 -1.736 -5.022 -5.734 -0.796 1.248 -4.146 -5.084 -3.759 -4.867 -1.079 -5.798 -1.705 -3.079 -3.945 -4.906 -2.928 -1.2 -4.757 -5.725 -6.066 -0.204 -2.982 -2.137 -4.882 -1.61 -3.322 -4.914 -1.237 -5.685 -3.824 -4.029 -3.044 -4.334 -4.569 -2.91541550514319 0.856 -4.745 0.155 -4.369 -1.474 -0.54
1.87 -1.846 -2.333 -1.672 -0.133 -1.742 -1.323 -0.474 -1.72 2.222 0.332 -1.406 -1.437 -1.81 -1.927 5.12 -1.813 4.285 2.18 2.325 3.948 -1.017 -2.152 0.105 -2.193 -1.981 -0.978 -1.368 -1.959 -2.221 -2.019 -2.11 -2.345 0.544 -2.058 -1.515 -1.294 -1.642 -1.742 -0.173 -2.627 -2.725 -2.074 4.239 -1.915 -1.37 0.221
3.169 2.634 0.302 2.239 4.582 1.134 5.128 0.738 3.181 4.726 4.307 0.349 3.401 -0.867 1.792 4.361 1.877 3.123 5.576 3.771 4.741 0.344 3.378 1.304 -1.116 1.8 3.566 4.527 5.363 1.463 3.938 2.782 3.756 -0.6 0.032 4.7 4.44 -1.5 4.754 4.173 3.506 -1.885 3.117 4.883 3.567 5.301 2.651
0.867 2.382 -0.22 0.351 -0.26 -0.371 2.475 0.131 1.567 0.333 1.357 0.827 2.04 -2.471 0.325 -1.297 -0.522 -0.261 1.78 3.082 3.207 -2.616 2.417 1.801 -0.925 -0.142 1.9 3.725 4.474 -0.948 1.908 -1.851 0.32 0.949 0.439 1.562 1.918 -3.276 1.123 1.027 -2.359 -6.765 0.824 0.78 0.469 3.01 -1.12
-0.193 0.615 -2.963 -2.088 -1.816 -1.901 -0.629 -2.724 -0.863 1.58926540958153 0.214 -0.556 -3.126 -3.889 -2.489 2.679 -1.176 2.097 1.928 0.011 1.309 -2.49 -0.165 -1.277 -3.734 -2.484 0.859 0.498 2.936 -2.256 1.161 -2.55 -1.975 -1.317 -3.053 1.497 -1.036 -3.477 -2.151 0.065 -3.384 -4.13 -1.13 3.232 -0.697 3.057 0.241
-1.04 3.093 -0.843 0.447 -1.54 -0.061 0.129 -0.593 -2.667 -3.825 -2.473 -4.233 -1.692 1.10698315385973 -0.438 -3.91393767787845 -1.244 -3.47 -0.77 -1.785 -0.964 -0.267 1.333 1.658 1.315 1.171 0.236 -0.401 -1.506 0.86 1.497 0.227 -0.381 2.415 2.396 -2.104 -0.333 -3.404 -2.463 -0.529 -0.388 2.235 -1.299 -4.096 1.305 -3.084 -5.871
4.063 -1.489 1.311 0.228634750993431 0.606 1.684 -0.831 2.608 0.446 -3.394 -1.844 -1.658 2.893 0.646 -0.629 -4.057 -0.741 -4.164 -0.854 0.056 0.461 2.002 2.14 1.249 0.155 1.9 0.981 -0.606 -1.21442570188977 0.798 0.0300010169672772 2.956 -0.277 -1.024 -0.021 -2.988 -2.4 2.725 1.836 0.664 1.41 -1.06049087305402 0.062 -3.148 4 -1.61850669937004 -2.748
0.827 0.725 0.063 1.386 0.237 0.661 -0.512887848789578 1.066 -4.327 -1.011 -1.237 -3.012 0.491 2.119 -0.181 2.019 -2.344 -0.189 -0.337479779846105 0.144 -0.391 0.297 2.428 1.777 2.398 1.816 0.7 -0.233031973111092 -2.121 0.911 1.63 0.82 3.519 -0.163 1.983 -0.271 0.227 -5.058 -2.094 -0.95 -0.639799102694747 1.785 -4.217 2.904 -1.871 -5.231 -0.094
1.09350941634178 -1.476 -1.792 0.953 1.683 -2.324 4.663 -0.907 0.665 2.309 -0.724 -1.071 3.277 -1.683 -1.895 2.492 0.672 -1.731 2.485 1.285 2.678 -1.02980072432204 0.72 -0.611 -2.454 -0.081 0.867 2.842 4.345 -0.259 1.892 3.103 1.939 -2.002 -0.758 3.568 4.66 -2.259 0.419 1.255 1.767 -2.08029215954056 0.293 1.285 0.947 3.073 0.954
5.142 5.023 3.419 5.533 -0.627 4.333 2.721 2.982 0.168 1.566 -0.673 -0.577 4.394 4.658 2.57217533071828 -0.205 1.889 2.19240144912833 0.931 2.689 0.561 2.698 4.773 4.153 3.965 4.62 3.907 2.786 -1.287 4.923 3.781 4.26 2.014 3.919 4.918 -0.553 0.773 2.506 -1.092 2.294 3.635 3.089 4.506 4.331 3.82 -0.903 3.95
