"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84"
7854.1 7359 6367.5 7662 7891.4 8094.4 6903.6 6165.5 8080.9 9196 8000.9 8392.9 10755.1 10220.4 5952.9 47232 53799.5 59320.7 48809.8 44219.1 65806.6 50485.9 67343.1 74518.6 5920.4 5460.6 6761.9 7079.6 6047.6 5952.9 5524 5738.6 6834.9 4355.9 5613.3 6593.1 5679.8 4675.7 5343.2 6848.3 5430.8 5151 5967.6 4708.2 9511.9 6378.5 14263.5 10674.9 9393.4 12133.8 6318 7193.8 9702.9 11583.8 11817.5 7431.2 7015.1 6781.4 8354.3 7551.8 6300.9 7745.6 4362.7 7429.4 6972.9 6936.8 5892.3 8235.8 6942.1 9158.3 6927 9971.5 5845.5 6010.3 5985.5 8052.1 7503.9 7484.3 6931.8 9715.9 6117.4 7990.7 6013.6 5741.3
8804.4 8352.1 7328.8 8665.7 8731.5 9205.7 8462.8 7734.9 10190.9 10623.1 8832 9780.4 11251.3 10660.9 5848.4 49133.9 53687.9 70210.3 43689.1 42502.7 53443.1 53315.2 60857.3 82817.1 7527.2 5817.9 7804.7 7633.2 6678.4 4787.6 6090.6 5119.4 6074.4 4202.6 4145.1 6777 5822.1 4246.2 5029 7565.6 6009.1 5239.4 5264.6 3899 8959.1 5740.8 14050.1 10204.3 11579.3 10969.4 5178.2 7421.4 11846 10735.5 12208.4 8656.3 7805.6 8066.7 9672.9 8293 5039.8 8962.6 4352.5 7726.2 9267.8 8758.7 5371.6 9820.6 9124.8 9224.6 8728.7 10760.8 6107.1 5834.9 7925 7957.7 8729.4 8656.4 7726.2 9511.3 7260.9 8791 7025.5 5967.5
6407.1 7493.6 4953.3 9632.9 4731.9 10247 5540 4362 8949.3 7039.9 9315.1 6195.7 8783.9 11135.6 2405.2 44107.6 51033 46882 44771.4 47051 58599.8 59128.4 72142.1 68200.7 7535.3 3843.1 4769.3 5774.3 6363.4 2697.8 4714.2 4594.9 6154.1 4677.2 5713.4 5522.8 4443.7 3264.5 3764.8 6825.7 3898 4140.4 3395.1 4116.9 9471.9 6797.6 15806.6 10038.4 4627.7 14200.1 4096.5 6842.1 9276.5 13340.5 9304.9 3519.5 7758.6 6486.8 9401.9 9954.2 3082.7 7049.6 1595 6355.2 5290.5 5849.3 3426.5 9978.2 4898.7 11024.1 7289.8 9682.2 2919.2 3677.2 3601.7 10261.5 10528.5 5817.8 9227.2 10881.5 926.3 8356 5751.7 2675.5
9378.1 8303.3 7991.4 9247.5 8523 9300.9 7668.4 7801.6 10020.1 10520.2 9090.6 9802.8 11077.3 10353.4 5639.4 48144.6 53303.7 68920.2 44070.1 42077.3 51901.1 51882.6 61042 80558.4 7150.7 5895.7 7692.6 7695.2 6624 4614.4 5794.1 5208.7 6124.6 4137.5 4178.9 7321.7 5861.9 4159.8 4949.6 7629.5 5948.5 5222.8 5066.2 3839.8 8856.4 5785.4 13899.5 9729.5 11585.2 11056.9 5145.5 7250.8 11837.3 10638.8 11678.4 8401.6 8270.9 8248.3 9012.9 8533.1 4971.5 8600.9 4213.6 7831.6 9127.9 8613.1 5267.6 9475.5 9459.5 9384.5 8540.4 10645.8 6970.4 5672.1 8063.7 7943.9 8896.6 8955.2 7422.9 9621.1 6727.1 9185.1 7158.2 5908.2
9035.4 7318.6 5532.7 8672.2 7682.3 9328.8 6915.7 6492.4 9045.7 10066.5 9081.9 8728.2 12049.9 10452.1 4711.4 50282.7 56883.7 57577 50146.8 46309.1 64117.7 52180.1 63097.5 66182 6892.4 5325.4 6825.9 7253.8 6859.9 5684.2 5344.2 5757.6 6504.4 5007.7 4985.9 6094.1 5747.8 4270.9 5305.1 7206.3 5212.5 6483.3 5406.9 5185.8 8598.1 7170.7 15178.6 11424.7 8193.4 13775 6163.1 6674.5 11771.5 12836.8 12214.8 7329.5 7422.6 7682 9508.3 8159.9 5558 7859 2905.2 7649.2 6451 7297.3 5408 9857.2 6226.6 9181.1 7169.6 10418.6 5068 5243 5177.2 8970.7 8379.3 7179.3 8140.6 10602.9 5847.6 8242.6 7444.5 4668.1
8196.9 7142.5 6328.8 10250.1 6546.4 11150.5 8278.7 7339.9 10220.3 9232.4 9175.3 11128.1 12443.1 11025.6 5678.3 53321.7 53040.2 45142.3 54482 53134.5 67464.8 49740.5 64004.1 65465.1 7541.7 4554.2 6761.5 7943 7469.8 5552.8 4974.8 6171.7 7110.8 4386.4 5740.5 5954.6 5871.5 3376.3 4325.6 7678 4977.5 4738.5 4838.1 4167.6 10499.6 5955.2 16325.8 11431.1 7747.1 12965 4332.7 8398.8 9857.2 13751.2 12763.1 5657.6 8244 8684.5 10274.4 9505.3 5903.4 7835.1 2822.8 7692.9 6965.4 7863 6069 10898.3 5915.7 11986.1 8453 9528.2 5447.2 5017.7 6173.5 9445.3 9885 7587.3 8661.3 11595.5 6285.1 8412.6 7213.7 4920.8
9706.2 8787.2 7495.2 8857.1 8920.2 10088.3 8579.3 8304.8 8992.4 10034.3 8985.9 10372.6 12285 11614.6 7086.4 50051.9 46140.1 52293.6 47942.4 43540.6 61460.6 53800.9 63494.3 78089.7 5960.8 5234.2 6517 7430.2 4711.8 5335.5 4546.3 4742.1 6347.3 3884 4381.7 6223.2 5177.7 3673.9 4964.1 7685.2 5128 4146.1 5742.7 4834.6 10287.7 7474 13926.9 12118.4 8577.1 12764.8 6187.5 6989 10331.1 12992.4 12217.7 8740.8 9511.2 8004.7 9684.4 8897.9 6929.4 9453 4459 8740.3 8448.1 8280.2 7263.7 10717.3 8309.4 10749.4 8253.9 12334.8 6140.2 7402.8 7571.9 9324.7 9464.9 8284.2 8198.2 11051.3 3207.5 9112.5 6720.1 5726.4
8068 7705.1 6720.2 8893.6 6009 8907.8 8222.6 6831.2 9682.1 9263.8 9386 9348.2 11126.9 10505.2 5874.3 45221.4 46030.7 59688.7 47627.3 43555.6 60052.1 51932.6 55431.9 83404.4 7552.7 4148.5 6734.1 7222.1 6679.5 6063.5 5064.1 5808.4 6481.4 3593.4 5093.4 6200.9 5553.4 4414.3 6186.5 7188.5 5392.8 5382.2 6186.1 5510.6 9967.1 6818.2 13695.1 10409.6 7665.6 12793.9 6265.7 7039.6 10231.5 11493.9 10355 8228.3 8833.2 8233.5 9024 8818.1 6096.3 8341.6 5087.1 7857.3 7823.7 7880.2 6703.8 9984.2 7934.8 10706.1 8199.8 11425.6 5755.4 7415.3 6499.5 8940.8 9353.5 8165.1 8745.3 10098.9 7343.3 9100.3 5929.6 6430.7
7062 6131.3 4147 9240.5 5364.2 9498.2 5910.4 3991.9 7765.9 8496.1 8039.4 9544.5 10664.2 8835.2 2313.2 49127.6 55367.7 43967.2 45353.4 43783.7 60826.4 43960.2 65900.3 71704.7 6579.4 4335 6479.2 7731.3 4576 2327.1 4978.3 6348.2 7333 4263.4 3605.3 5968.5 5139 4131.2 4726.6 7266.1 5786.3 5525.5 5195 3719.6 10013.1 8092.1 15510.3 10125.8 4942.5 14074.1 5101.5 6901.6 11665.4 11552.7 11212.5 5191.3 6203.4 6454.7 8777.2 7669 3408.2 6071.6 731.1 5558.3 5800.2 5770.4 3534.6 9395.6 4516.8 9595 6741 6648 2854.6 3241.2 3725.5 8237.1 8304.3 5259.8 7037.5 10001.9 2380.4 6531.7 4916.6 2954.2
7898.3 7500 5424.2 10290.6 7203.6 11259.9 8420.7 7559.8 10417.1 10578.3 11565.6 10656.6 12443.5 11826.2 4832.5 48670.4 55018.5 49635.9 52853.6 47617.8 60161.5 49970.3 61229.6 67984.6 5482.9 4903.6 6446.3 7453.5 6094.9 4660.9 4440.9 5480.5 7387.1 2037.1 4707.9 7459.2 5745 2781 4605.3 7512.2 4342.2 4549.9 4402.1 3837.1 10932.9 6706.1 16755.3 11379 6490.4 14135.9 5444.5 7828.8 11465.1 14652.6 11492.3 7276.1 8444.9 6932.3 10164.1 8723.6 5197.6 8278.6 2685.8 8066.3 6945.3 7436 5377.8 11810.2 6090.7 11928.4 8568.9 10974.6 4504.2 4614.7 5356.4 10138.6 10577.2 6713.7 9145.1 11690.4 161.4 8877.5 6816.8 4837.5
8785.5 7625.3 7070 9090.9 7553.5 9888.8 7738.7 7427.4 10947.7 8839.3 9051.3 9782.5 10775.3 10252.3 4943.5 48837.1 51850.2 53856.3 48361.6 45869 60919.9 55931.2 59557.9 73045.7 6776.2 5489.2 7074.7 7167.4 6937.4 5238.1 5929.5 5857.6 7335.5 5071.7 5215 6096.2 6368.3 4321.5 5079.3 8327.1 4880 5771.5 5865.1 4588.9 9610 7044.1 14934 10425.4 9808.2 12285.3 5251.6 7474.1 10890 12469.9 12131.5 6534.6 9161.1 7887 9440.3 8934.9 6467.2 9322.5 4070.6 7986.8 8805.8 8152.7 6818.3 10079.8 8559.8 10621.8 8817.8 8413.1 6412.2 7374.7 6831.1 8944.5 9326.7 9035.2 9240.3 10108.1 6646.1 8631.4 7940.2 6452
7483.9 6403.9 6009.4 7967.1 4601.8 8890.5 6685.8 5460 9344.4 7826.5 8945.6 9224.6 10011.3 9900.7 4210.1 49102.2 52844.8 55002.2 49597.8 41451.4 56480.3 50811 59479.9 72102.2 5670.4 4963.3 6257.5 6218.6 5675.1 4203 4279.4 5390.8 6717.8 2627 4038.4 5073.1 4435 3514.3 4759.3 6851.8 4995.3 4447.4 5161.2 4207.4 7820.8 7221.4 15204.5 10256.9 7574.9 13551.2 5343 6255.4 10911.7 11845.5 10695.8 6855.4 8120.5 6793.7 8694.9 8607.4 4787.6 8064.6 2547.9 7467.3 6344.5 7583.7 4734.4 9861 5886.1 10330.2 8060.1 8975 4191.4 4617.7 6253.8 8504.7 9024.5 6701.1 7148.1 10052 4962.6 7707.1 5601.4 4451.4
7739.6 6736.5 6405.4 8793.2 6162.1 10810.2 6995.4 6697.5 11108.8 9704.1 8680.5 10632.6 11941.7 12100.4 5490.6 54137 43988.1 42671 41040 46973.9 68591.1 53379.9 63007.4 68158 6346.2 4613.8 5179.6 6716.4 4617.5 4918.8 4189.8 5317.4 6371.4 2283.8 3850.6 5827.6 4505.6 2508.4 4474.6 7641.9 3554.9 3975.4 5714 2762.1 9802.4 5472.8 15395.4 11220.2 6420.7 10894.6 3665.9 7304 9367.6 13164.2 11010 9072.1 9286 6937.4 10418.5 9160 5952.1 9014.6 3418.9 8699.8 7032.8 8109.1 6540.5 10331.8 5366.4 10711.4 9965.5 10416 5268.1 4351.5 5948.8 9913.1 10618.4 7277.7 8337.3 11755.9 709.5 8796 7824.9 3265.2
7014.9 6382.1 4290.2 7530 5388.2 7829.1 6148.9 6234.9 7652 7350.9 7641.2 8213.6 9318.1 9674.5 4531.7 45587.2 52897.8 44805.5 46248.3 41888.4 69881.1 48299.6 52074.8 74386.6 6990.1 4970.4 6734.2 6704 6571.7 3617.6 5465 4664.7 5582.8 4607.1 5314.4 6037 5518.9 3067 4832 6935.6 5198.3 5333.8 5438.2 4644.3 10057 6683.1 13962.7 10415.7 7970.6 14581.5 5630.8 6864 10017.5 10672 11549.3 4423.1 6420.6 6694.9 8402.8 7742.7 4579.1 6504.1 3034.1 6513 4519.6 5962.8 4607.5 7855.2 3988.9 8779.5 6490.4 7469.3 4796.4 5190.4 4614.8 7815.8 7518.3 6051.6 6845.3 9593.7 6393.9 6935.3 6897.9 6308.8
8268.5 5880.4 5101.6 3215.7 4239 4147.7 6789.3 7118.1 6106.7 9245.7 1338.7 4036.5 8365.8 8069.8 5327.7 39967.2 39954.8 65417 22068.1 23005.7 64155.4 44948 73289 72139.3 7300.6 5036.4 7373.1 6870.2 7150.6 7881.7 6843.5 5506.4 6574.3 5609.8 6997.2 6949.4 5982.1 6516.6 7256.3 6709.6 5995.8 6141.6 6286.9 6926.3 5806.9 6214.5 10693.8 10291.2 9111.8 11234 7559.7 3885.9 7791.5 3982.7 7093.5 5843.2 6395.8 6324.7 7065.1 4014.5 6221.7 5273.8 7785.1 5368.5 5365.9 4083.7 4838.9 4993.7 4936.1 2206.8 3618.4 10410.1 7158.9 5161.7 5351 6103 3742.7 5405 2350.7 5818.2 6388.6 5644.9 7472.3 8090
6941.8 6554 4978.6 8538.4 6926.7 10161.2 6821.7 5110 9328.1 9402.2 8313.2 11403.2 11003.5 10372 3720.8 52798.7 42645.4 48186.3 52738.9 50889.8 59311 56455.9 62702.4 53304.2 5292.6 5451.1 5708.6 6636.8 6038.9 4124.5 3809.5 5097.1 6893 4795 2577.4 3924.6 5562.7 2551.9 3403.9 7786.1 2966 4928.4 4722.2 2558.9 10123.5 6995 18087.6 11396.8 6983.4 14209.1 4096.6 6929.1 12233.3 15384.1 11318.1 7283.4 7159.3 6852.1 9358.3 8783.8 4943.8 7854.5 1841.7 7639.8 5844.5 7213.3 4896.7 10014.3 5097.2 10624.2 7501.6 9402.6 4101.3 4977.9 5119.6 8772.7 9696.8 6328.7 7077 11145.1 274.7 8262.3 6090.5 4107.4
7787.1 7788.2 5059.7 9365 7954.8 10625.1 8393.9 8017.7 9317.2 10167.4 8966 10428.1 12267.3 11298 3953.2 52002.8 57576.6 46804.1 48987.2 46428.6 56756.4 50191.8 65563.1 57293.7 7834.5 5581.2 7732 7726.3 6802.9 5470.9 4938.9 5259.7 8259.2 4520.9 5631.4 5920.3 5695.3 2982.1 3606.8 7990.1 4240.5 4548.1 3605.2 3594.2 10544.5 5423.8 16225.9 11650.4 7118.1 14521.1 3548.7 8516.3 11640.7 13168.5 12292 6980.3 7817.3 9112.9 10823.1 8603.4 3887.2 8353.9 2545.8 7518.5 7566.7 7118 6278.5 10948.7 7571.6 11539.6 8003.2 9623.4 4473.1 4493.2 5688.6 9493.7 9686.6 8555.6 7484.6 11381.3 1991 8517 7341.3 5588.7
8140.9 7741.8 6794.7 9307.1 7759 9486.3 7537.2 6677 10169.3 7700.1 8156.5 9538.6 10678.3 11283.2 5215.4 48564.2 51617 46325.5 47124.7 44485.2 56687.9 49904.7 59025.7 74434.4 7309.1 4772.5 6340.9 7407.4 5800.7 5086.7 4895.2 5478.1 6170.3 3145.1 4622.5 5697 5262.6 3966.7 5130.6 7054 5462.6 5715.4 5444.1 4464.8 9442 6286.8 14903.2 10635.3 6914 12076.8 4492.1 6977.7 10981.6 11172.6 11981.8 7446.6 8507.9 7834.1 9285 8768.7 5782.1 9136.1 3543.5 8055.1 7814.3 8136.1 6329.6 9831.2 7031.3 10160.4 8517.3 9986.5 5927.3 6651.7 6273.8 9161.4 9166.6 8126.3 8818 10535.1 4257.4 8852.7 7485.7 5105.6
6643.3 7649 3919.4 7970.2 5347.4 8653.1 6519.7 5290 8175.3 8792.2 8422.6 8858 10431.3 10260.7 2941.8 37967.5 53097.5 48314.1 37479.6 38649.1 56965.2 50303.5 75944.5 62073.5 6765 4876.8 4922.8 7065.5 6204.2 3530.6 4796.8 4083.9 5295.6 4163.6 5686.5 6619 4702.1 3989.9 4794.1 7243.1 4881.4 4770.4 3734.3 4222.8 11055.9 7228.3 13619.5 10292.9 5633.3 14397.9 5751.9 7021.5 9072.4 11923.5 9641.5 5403.8 8257.7 6587.7 9866.6 9113.4 3669.5 4799.5 2040.7 6226.5 4756.3 5677.8 4649.7 8814.4 4245.6 9155.4 7752.9 11259.7 3724.4 4538 3718.5 8565.3 9161.5 5577.1 8445.3 10417.2 262.1 8240 7463.7 3623.8
8053.2 5750.1 6150.2 7931.2 6944.2 8608.5 6465.4 5465.4 9940.4 7854.7 6104.2 8394 5481.5 10298.4 3980.9 47919.1 43900.5 56877.2 48116.5 44362.3 50393.7 50318.6 63464.5 56454.9 7620.5 3708.5 7095.1 6114.3 5362.4 5122 4751.6 4608.1 7079.8 4142.7 3750.8 5457.5 5675.9 3871 3936.1 7374.3 3838.1 4841 4549.2 3680.2 8824.4 5739.1 13813 10403.7 8593.7 9860.3 3325.5 6817.4 10042.2 11198 11853.4 5628.7 7267.4 5904.4 7565.5 6928.5 4550.7 7820.6 3488.1 6578.5 8358.6 6424.9 5013.4 9777.8 7928 9814.9 7675.1 10688.6 5294.6 4912.7 5761.6 6818 7184.1 7847.1 7097 8183.5 658.3 7639.6 5007.7 3618.8
8046.9 7098.3 6405.3 9677 6363.1 10534.7 8238.6 7224.5 9865.6 9181.2 8919.5 10505.5 11991.4 10947.4 4524.3 52587.9 49141.4 42348 46089.2 48323.6 58934.7 47729 54947 65220.1 7011.6 4710 6417.5 8098.8 6816.7 4946.8 5462.3 5434.6 6619.4 4356 4670.9 6033.6 5016.1 3344.6 4370.8 7442.2 4984.3 4796 4958.4 3961.4 11186.7 6090.7 15659.6 11228.8 7515.9 12479.1 4086.3 8216.8 9857.8 13074.5 12640.3 5449.2 7959.8 8438.1 9628.4 9315.5 5473 7597.2 2867.9 7513.6 7000.7 7649.6 5876.7 10469.3 5893.7 11130.1 8651.4 8938.4 4846.9 4480.1 6250.3 8950.9 9193.4 7528.4 8509.7 11262.5 5327.4 8552.6 7150.1 5216.1
7066.6 5613.8 5172.4 9372.2 5782.1 8796.7 7241.2 5908.7 8687.7 8629.1 7921.3 9168.5 10699.2 9596.9 4265.1 45790.9 52077.2 49302 40489.7 43378.9 58839.3 46287 57877 65452 6707.2 5012.5 6263.7 7719.3 5779.4 5568.7 5036.6 5257.4 6245.6 2942 5076.2 6687.5 5419.2 3848.7 4571.6 6881.8 5079.7 4963.9 5134.8 4930.6 9220.3 5914.7 13665.4 10315.8 6036.7 11713 5198.4 6463 9600.2 13044.1 10549.9 6851.6 6647.1 6754.3 8859.7 8026 3920.5 6793.7 2913.8 6295.1 6222.9 6219.6 5458.2 9536.9 5916.3 10124.2 7792.7 9023.4 4272.5 4908.5 5621.5 8394.8 8988 6574.9 7551.6 9912.8 4570.2 7734.3 5498.2 4882.3
7245.8 6161.6 5723 9254.1 6995.4 10191.4 7462.3 4912.6 9037 8641.2 8198.5 9584.2 10807.8 10619.6 4030 48705.3 51506.9 47787.2 53038.4 48434.6 47814.3 53573.5 56847 57360.1 6855.5 5692.8 6503 7033.9 6791.9 4032 4923.2 5375.9 7559.9 4567.5 4374.8 5593.9 4438.3 3333.6 4398.9 7527.7 4386.2 4263.2 4161.7 3680.5 9606.5 7238.1 16699.6 11293.2 6768.5 13830.9 4485.9 8307.6 11907 14250.5 13794.9 6493.3 6822.9 7203.8 7110.4 8125.5 4423.2 8019 2387.9 7518.7 7538.8 7456.9 4847 9258.4 7419.1 10933.4 7703.7 9460.2 4072.6 4654.4 5183.6 8184.9 9297 7413.1 7444 7970.8 7491.4 9092.4 5777.2 4020.4
7175.1 6909.9 5901.5 8332.4 6748.6 9024.6 6719.1 6645 9675.5 8293.8 7495.7 9212.8 9635.1 10022.5 4568.6 45447.5 44260.6 50100.4 43084.3 41484.3 58399.7 47113 58324.6 68134.3 5924.3 4709.9 6557.6 6746.2 5348 4854.3 5135.4 4775.5 6212.8 4379.8 4330.2 5792.7 4850.6 3257.9 4414.1 6951.1 4435.5 5085.6 5369.2 4653.3 9032.3 6501.4 13438.5 10107.8 7420.8 12044.4 4311.9 6924.4 10633.6 11423 11261.3 6956.5 7566.7 6859.3 8648.6 7791 5777.2 7933.8 3209.1 6674.1 6476.6 7145.2 5858 9507.4 5798.3 9497.2 7413 9974.3 4401.1 5127 5860.2 8039.3 8460 6945 8027 9564.6 4951.6 7566.9 6798.2 4818.6
9890.1 6195.5 8128.4 7465.7 7798.8 9385.4 7598.1 6382.1 10600.6 9605.9 9467.7 11598.1 9729.8 11210.3 5232.6 51810.1 46950.9 63417.9 44633 54061.2 51208.2 50395.1 50970.9 54301 7592.7 5681 8085.7 7164.3 7160.7 4186.2 3475.7 4304.8 6508 4111.8 4322.4 5821.4 6720.5 2893.9 4242.7 7599.8 4643.8 4836.4 4561 4350.6 8293 4641.6 16223.9 9973.7 9652.3 12860.7 4653.2 6863.3 11537.7 14978.7 15112.9 8495.7 8208.5 8134.2 8040.4 10146.1 5334.7 9085.4 5429 9676.2 11064.6 9910.2 5845.2 12985.9 9364.7 13671 10374.6 9691.8 6667.1 6272.7 9587.5 10371 12193.3 12385.3 10199.9 8849 5004.8 9194.6 6154.7 5418.2
7644.5 6889.8 6261.3 7360.3 7140.5 8231.4 6289.9 5533.8 8838.4 8803.6 8115.6 8019 9428.7 9127.1 4665.2 47091.3 53358.9 59829 42136.8 39040.4 44483.5 49315.4 53771.1 64491.1 6364.2 5598.4 7000 6250.7 6069.4 3669.7 4562.5 4155.1 5954.9 3878.1 3834.5 5804.9 5277.4 3657.8 4420.3 6949.8 5219 4652.9 4232.8 3111.7 7193.8 5538.9 14914.1 8748.9 10269 10310.1 4736.5 6886.2 11034.7 9768 10393.2 7575.7 6943.8 7117.8 7621 7825.7 4552.9 7155.2 3233.9 6757.9 7818.3 7538.1 4546.1 8939.9 7754.5 8380.7 7495.8 10335.9 5480.7 5532.8 6638.8 7182.9 7350.7 8093.8 5918.5 8207.8 2265.4 7561.5 5930 4938
6466.3 6021.9 5119.6 7596.5 6333.5 7292.8 5823.2 5424.3 7111.3 8435.8 7522.8 7336 9134.6 8145.8 4806.4 44079.4 46967.2 55982.7 41260.8 35759 55724.6 43420.2 56512.1 65536 5375.1 4753.7 6200.9 6523.8 4894.9 5590.3 5519.9 4900.4 5512.2 4461.7 4448.2 4847.5 4354.8 3821.3 4822.1 6527.1 4304.5 4484.8 5146.5 5123.3 8668.9 6158.8 12895.7 9623.8 9025.9 12433.5 6443 5972.6 9093.3 10562.3 9433.2 7175 5818.9 6206.3 7007.4 6808.2 4502.6 8173.3 4726.9 6311.4 5980 5820.7 4783.3 7453.2 5553.3 7072.8 6371.1 8353.1 5296.7 5368.9 5384 7033.4 6879.1 6121.4 6643.8 8020 970.8 6603.6 6079.7 5512
6242.8 5032.7 3801.2 6285.7 5711.2 6994.4 5026.6 4142.7 7505.5 6955.7 7239 7072.7 8961 9171.3 3283.3 40175.9 47038 40814.5 44049.9 41023.7 62967.7 46291.3 58144.4 58210.2 4801.1 3950.6 5700.9 5929.1 5542.4 3355 3710.5 4306.6 6671.6 4115.8 4193.5 4846 5432.6 3386.1 4357.9 6798.6 4221.7 4382.2 4831.6 3636.1 8942.7 6890.2 15617.1 10091.4 6911.1 14198.5 5846.6 5640.1 9665.6 11010.7 9433.3 3376.6 5606.5 6520.3 7199 5924 3365.2 5964 1539.6 6029.2 4052.9 5115.8 2961.5 8621.6 3017.4 7843.7 5933.7 4912.7 3427 2525.4 3825 8130.8 7516.2 5380.3 6054 8357.7 136.1 6112.4 4803 4152.5
8751.2 6750.6 7143.2 10362.7 7859.6 11103.1 9203.6 6274.5 11030.6 9174.5 10468.8 12027.8 12619.6 11156.8 3253.8 55547 49826.2 41392.3 55575.2 40205.7 49671.8 49707.3 46230.8 62512.1 7742.7 5280.5 5918.9 7674.4 6847.9 3756.6 3976.6 5375.6 7061.5 4505.4 5121.6 6313.7 4413.4 2964.1 3863.1 7942.1 5104.2 5100 4971.1 3023.5 10993.6 5765.6 16805.7 12228.1 4960.1 12969.2 3090.1 8499.4 12159.8 13920.1 13265.9 6623.9 9371.6 9980.8 8207.7 10576.1 4779.6 9386.5 1159.1 7339.8 7863.2 8616.5 6506.6 11822.5 7452.9 11650.9 8633.5 12722.3 3927.8 6383.8 5861.6 10256.4 10457 9206.8 9720.5 9432.3 2248.5 9988.4 5881.5 4244.9
5918.4 5991.1 5622.9 7389.8 6600.3 7786.4 6137.5 5205.6 8739.7 6363.7 6678.2 8660.6 9025.2 9247.6 4283.7 45838 45915.1 50218.3 42988.2 40220.7 50992.5 47329.1 57408.5 59059.7 4545 3125.3 6284.7 6136.5 5594.9 3592.8 5210 4631.4 6836.8 4202 3705.2 4229.4 4911 2165 3803.2 6992.2 3672.3 3888.1 4298 2899.9 8432.8 4811.3 14456.4 9623.9 9955.8 9270.5 3707 6261.4 10356.2 11268.6 11376.1 7004.1 6163.9 6406.7 6423 7068.5 4450.5 6434.6 3515.8 6440.9 6829.6 6394.4 4630.7 8032.6 6649.1 8567.8 6852.4 9141.6 4875.2 5375.7 5848.4 7107.7 7203.1 7741.7 6463.5 7665.1 5473.8 7214.6 4922.9 4420.8
7995.4 7565.5 5219.2 7118 7382.3 9109.1 6414.1 6308.9 9509.7 9742 7832.5 9005.6 9495.2 10656.5 5419.5 49938.3 51086.8 44122.6 38645.3 37619.7 56347.5 42604.5 51843 67982.2 4573 5763.8 6742 6757.7 5502.8 4320.6 4753.9 5577.5 6780.2 4198.2 3809.5 6522.3 5437.6 3555.1 4727.9 6737 4668.1 4935.3 4552.3 3769.8 9131.5 7442.7 14427.8 9926.2 7473.5 12519 5387.8 7439.5 11365.7 11816.2 12383.4 6843.5 6896.6 6837 7499.9 7338.2 5117.8 7507.3 3692 6756.2 7361.3 7414.8 6133.2 9402.8 7304.5 9751.6 6769.4 10116.5 4480.8 4303.5 5621.2 7899.6 7823.6 6356.1 7969.9 9060.4 4779 6984.3 6373.4 4674.6
8070.2 4639.1 4110.3 7797.4 3890.9 6958.3 6086.5 5696.5 7172 7180.4 8186.5 7183.3 7536.1 6656.7 2758.5 39126.6 40841.4 63249 38717.6 35377 66512 42382.1 57412.5 36651.5 6338 4664.2 6690.4 6624.3 7269.8 3955.2 4822.6 3098.2 4041.4 2637.6 3935.8 5265.5 4864.7 1923.8 2892 6383.4 5000.5 4840.5 3508.8 4193 10798.9 4373.4 11367.7 9149.3 8650.8 12463.3 2933.4 7355.4 9383.6 8343.2 10919.1 6032.8 5622.7 6679.1 7386 6711.8 1990.7 3809.8 3881.2 3790.3 6624.6 6043.1 3167.4 9401.5 5497.5 7165 5401.9 5184.9 3167.5 3824.6 4181 5116.3 5396.2 6307.1 5251.3 6344.7 4506.4 5064.6 4139.4 5541.3
8207.7 7794.3 7280.5 8076.8 7767.5 9734.1 7570.9 6573.4 8851.5 9066.9 8314.8 9673 11150.2 10688.3 5629.6 46126.1 45903.7 40776 44077.9 41787.4 52625.7 48131.8 51755 70151.7 5555.9 4754.8 6364.6 6843.9 5030.5 4411.6 4446.6 4528.6 6094.3 3801.4 4369.7 5525.6 5124.7 3541.7 4452.8 6871.1 4672 4368.7 5386.6 3967.3 9300.3 6146.4 14773.8 10537 8046.1 12094.3 5327.8 6455.9 9487 12105.5 11813.5 7337.4 8059 7314.9 8694 8201.4 6549.8 8526 3720.4 7821.8 7949.2 7553.8 6418.7 9648.6 8017.5 10366.2 7784.7 9634.5 5735.6 6542.5 6723.2 8514.1 8946.2 7897.7 7945.2 10791.9 5459.6 8415.5 5982.2 5111
