"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
15944.3 25150 4394 19058 14273 24089 16404 21725 17884 22927 17089 11739 12278 25954 16474 27636 6736 19412 13679 14446 17978 12717 21157 13303 11744 17041 15292 14738 8686 25388 26429 19216 24111 21062 9512 12571 16960 4334 5156 7585 12084 1610 1342 13885 29202 14294 20465 11531 3706 3458 2857 5910 5780 1464 3344 2312 4213 15054 15793 16755 20709 23843 16821 27879 13905 3286 2264 3208 8910 4104 10761 6056
18531 19789 6718 12524 21274 22231 20350 18337 11457 15486 21226 7756 23589 9936 10019 8751 18902 13049 12196 19901 10666 1130 14044 15492 7600 7146 6746 10618 10197 7708 6462 11278 17137 13060 19548 17348 927 513 515 1978 -7 2363 482 764 199 1358 880 14056 259 288 595 589 843 219 82 765 246 10836 11809 24625 8865 20281 8713 12421 674 579 680 399 396 724 303 666
10302.9 2410 26026 8011 15578 10588 13747 11428 20853 9343 6988 13064 17806 8036 14952 11609 4059 11242 10626 13159 11394 17896 11097 19163 12657 19773 23238 16269 46580 6709 20303 16509 11255 23675 9851 17559 10360 17006 33142 13804 25312 24909 17619 16188 27210 14658 16854 20201 12923 13996 27787 27382 17778 19549 12463 13725 23597 8189 16814 16053 11192 7945 13540 7905 28846 19363 18189 24038 28663 24400 23071 33083
7879.8 15996 13026 2989 1476 756 -540 1251 -562 434 7142 168 15891 -69 -816 -44 2542 1584 2407 7631 12612 19907 10655 12625 1534 8979 6897 7322 257 2709 20232 3619 4990 -911 4531 5186 10258 16203 25025 2007 21287 3595 8526 20073 -1148 17027 -2389 -3178 5536 18981 7144 3221 -1370 19272 6768 5618 17836 13152 -623 2162 23134 5789 14450 15524 280 16890 20853 1515 21195 9237 6090 -1111
1505.6 5221 716 2482 682 7204 4128 2449 5423 357 1673 567 4634 249 9913 2337 10741 12100 783 740 15327 4257 5558 16768 15032 4774 473 5758 5714 11171 7347 18012 15341 5247 16343 16061 30758 1181 16120 10695 8421 5198 8530 13102 32334 2828 6488 3362 3189 1515 11897 3392 7418 5222 4559 6732 6237 5435 8491 6538 2727 8182 19216 8662 34924 2109 11223 485 26161 10164 2262 20213
1928.3 6956 439 6312 6495 4222 1700 4300 3065 14384 1130 4906 9172 1060 2120 2324 1556 7741 4756 1546 3073 1181 2375 7678 3397 2579 3882 14878 4409 22533 4821 5850 14121 10881 4548 4637 25783 1798 18138 2740 11850 2221 2420 3896 12622 1836 997 1899 12406 3654 22997 8820 8621 22229 4337 18588 23665 1013 5046 3843 2728 4807 21139 6334 32719 14803 10336 801 30725 8694 7519 1833
277.4 454 862 8548 1130 833 243 1396 996 4994 5272 5920 4363 669 885 4045 1235 2079 2382 1169 4966 7334 3394 1558 10924 4575 10414 5689 3851 24471 8636 2342 10120 9758 6073 5713 23768 5333 23703 20106 12620 1959 4413 23754 27204 13787 4568 1151 24049 15267 18149 3602 9226 18019 17453 20936 24569 6380 1883 472 83 4635 4462 4185 10350 18653 13738 2615 5557 9050 14643 1588
953.2 1815 3878 2062 4393 16504 2271 7740 3296 3648 1506 1521 32586 3272 5855 1996 980 352 5170 7209 666 -127 1526 2157 523 1764 1252 485 862 5890 731 5624 2838 2367 620 1998 316 29614 1279 2607 5015 4703 1753 6366 248 330 984 590 20587 10391 3656 3731 8810 5788 1570 3013 23675 461 12596 10863 351 6640 13153 482 974 27025 11510 5317 18773 2808 28609 1507
428.4 390 302 240 808 337 297 635 836 735 1989 703 2001 629 2296 312 559 580 615 689 1210 1704 1169 533 1109 497 8969 573 370 3306 1518 554 1237 416 1336 552 1174 3808 34731 7012 19821 210 485 26430 4722 13244 1551 470 25548 373 25970 710 4357 4392 17758 3615 12189 1899 2692 389 204 3043 789 410 1103 2398 27074 1341 732 959 9625 766
26796.3 27637 41310 35337 12342 23019 20468 17087 17556 31052 28973 29709 14788 34706 30183 32395 36223 27457 24925 23081 28796 31155 40248 27371 38730 19911 18848 28420 44457 27713 26694 32277 19163 38375 30262 28296 27632 28627 25097 32742 15279 21444 30106 16484 36246 24525 19371 20595 34891 26179 20793 11641 21365 32432 15274 34760 23245 36708 25598 15429 28209 39042 22290 34716 27129 29993 38617 28404 17659 31373 16864 19468
11059.8 339 328 -436 27693 736 19927 11834 11876 6661 11300 4 540 26110 27198 1398 25312 4087 216 18926 938 -194 6678 10401 -583 1086 6451 90 -14 -225 5570 14629 6293 -287 19702 4212 0 4920 -98 -8 11047 844 308 -179 -16 3584 3152 20370 1630 548 70 1652 4286 488 3380 -49 189 11336 15549 4305 1254 1794 624 -108 522 547 133 460 267 1987 4243 1920
8544.1 12552 2869 15265 7446 6991 15520 13114 22604 8154 18763 11222 9944 21795 20702 28517 2071 8441 16556 3553 3337 -16 9572 6499 7150 4553 5444 662 839 9290 3051 22369 3586 9550 5720 4214 74 231 116 1217 461 2855 237 180 130 -64 159 8831 251 -61 131 682 152 -348 30 210 350 5600 24546 15915 1300 23723 1240 5757 -242 -47 176 -132 51 33 122 184
8444.5 6373 7467 24822 2921 3713 2675 4032 5443 10895 5898 19700 14159 2057 7041 6569 14867 12802 8556 6991 13162 24489 11479 10436 20652 4604 4684 11353 5920 17155 6257 5098 8809 15689 8802 8015 18560 19442 16991 9708 13256 8658 17997 26716 15749 11560 1787 1075 10801 32228 14632 6944 4537 20388 8520 16413 31842 14541 9094 4289 12198 19261 20238 24837 6013 19166 11891 2716 30054 18320 2515 11610
23921.5 16439 40052 24330 32466 23270 30432 27732 35944 18785 20706 28262 35650 24944 31336 21680 13237 23558 26660 29149 22225 31865 24196 35495 23234 34834 39636 31975 42199 23734 33488 30925 25731 26597 26480 32569 23227 33496 42713 32185 42518 43904 34610 32292 26119 29188 33981 38148 27814 27978 44431 48532 31358 35745 32901 28396 39327 19583 33302 34280 26025 26531 29524 20698 33216 37621 36562 41792 38098 35032 38098 49931
19088.8 25425 39320 16759 27281 27461 23754 31064 29385 30881 26396 25506 31606 20721 29586 25106 15318 24579 30738 33684 30269 25586 24608 32233 16986 23770 28003 32344 42593 28049 23742 32564 30588 27355 26767 33722 31205 33827 44402 28967 31853 38401 34442 31780 37918 33115 30536 10647 32336 26650 43811 43564 37256 37741 30885 34208 40796 19965 32464 31169 30772 24187 31978 15173 20150 36782 34847 42066 34982 36401 21058 50118
7685.7 20190 367 12615 20236 14688 19333 17134 14757 22732 21475 10459 12199 22123 28514 21021 22727 23691 15514 14470 13385 4733 7778 9664 12679 4620 9505 4430 1791 19243 1568 20294 15172 9658 9758 9092 25365 10710 16297 21976 24889 4744 17841 26950 33759 10756 12885 26594 23240 12897 20744 6601 12305 18077 16711 18589 26549 4032 20342 12843 3739 16103 22108 12565 24805 16227 13814 405 22352 13352 23945 10834
-291.9 -444 1069 2160 -862 -486 -440 -1002 -476 -1020 -150 1917 -374 -602 -909 -650 -664 -173 -781 -1081 -215 4085 -895 -125 14940 -364 -499 4604 1524 2042 5609 -1033 -791 3349 741 -1351 6 21408 18181 -205 12658 7377 21579 -17 -499 19368 -1576 -1774 11481 18007 7616 445 4501 19062 3481 17005 23039 4887 580 -752 4181 -406 -1098 -707 -6 18956 12233 17743 12296 12398 -783 19030
13858 20079 5383 22334 8026 10177 11481 12749 11094 16163 14434 13804 8580 19012 16015 21426 17492 21535 18479 8059 16700 12329 10524 5586 22366 13708 8665 18479 8013 23558 7709 15411 21318 17382 9340 13757 27042 2331 13829 15724 12973 1771 5733 21418 47949 10326 6419 13136 17323 4066 15424 2817 13868 7803 14378 17377 21767 11451 10655 9135 7574 11737 16526 17164 32047 14665 5662 2037 11556 3705 11470 6140
20419.7 17397 42640 18785 29881 19842 26756 25524 37173 20634 21339 26616 34630 21742 27895 21317 17717 25272 24752 27348 24710 29840 22951 33419 22350 35899 37503 31083 51482 18930 33391 31123 28565 30086 23571 32024 25234 31213 44316 26995 37743 39781 31074 29447 41185 26770 30185 35903 24495 27540 39948 41852 31306 29781 31207 24827 37294 19055 32015 32094 23538 23979 27038 18646 31772 32671 32028 38331 38290 34997 38260 45651
20237.2 18513 34457 13949 25719 22614 28953 27392 37825 29047 17775 19951 24641 21821 33417 32619 18373 24438 20334 28177 31874 29546 31058 35990 30303 31911 41925 33005 32713 21853 24993 29032 27730 35658 26130 32896 27329 33430 49744 27606 35645 45249 35310 35574 41225 28981 26427 27378 33983 33906 43892 44007 33725 33102 35342 28272 39788 26719 27628 30432 33353 19043 23252 15181 28259 35321 33975 35928 39957 38951 27422 40700
2056 2969 5376 3215 1529 3451 1162 1752 903 2264 862 1059 23241 436 2719 28 15549 1692 1556 1562 12284 6258 11469 17498 5158 6217 3716 6278 1473 12177 5998 7992 11727 604 19111 17473 28968 3726 15924 6053 8440 6674 15950 14443 902 6254 9713 2553 13237 7121 15615 5795 13814 19277 10916 19018 18489 6105 5557 7906 1712 13186 14721 8676 27762 20785 22395 6852 24634 8073 4633 15309
22395.7 20555 33644 23358 12927 8814 9567 8301 3700 20945 19040 22404 28699 3435 7860 16216 29115 21359 13542 23594 17189 31963 23801 25001 16627 13421 21711 14525 6061 11553 11045 12456 16919 6224 13289 13692 13774 16177 12677 11243 22908 16313 20213 20672 22672 20674 7243 3194 23427 31677 8350 13314 9570 16528 14058 16861 28041 29792 22658 16605 17727 25607 23482 25294 12516 13703 13874 11727 29977 22252 9864 17850
23315.9 15800 40411 26067 29173 21768 29097 27461 37750 21410 21553 29247 34611 24082 30511 25858 16077 28677 28005 29664 26854 29632 25071 33519 30146 35844 37310 32995 40395 24564 35175 32795 27962 31382 26364 32202 22924 34682 43877 32479 41552 43016 35119 33800 9489 31842 35216 38158 29063 31320 43123 44265 34935 36065 32637 26491 40339 21724 31290 32703 25279 25402 29369 18851 35581 36542 35220 41454 40522 39791 42939 41741
2062.4 1562 733 7327 1375 2201 1847 3477 1703 1739 1392 2913 14315 1967 4984 817 3734 2882 5459 3000 8209 8223 19996 13449 6683 3685 6225 8515 4783 14099 735 18029 16931 5253 12695 17170 20205 10205 27007 16991 15245 11881 19191 22258 16451 8421 12064 3696 17509 8135 22245 7516 17808 21840 12979 18507 23330 3212 5814 5029 360 14451 16000 9230 22760 15217 23827 2902 14454 3886 13274 8393
1315.3 3447 1838 6595 2233 2819 6614 12734 10334 15885 8620 4531 3723 11967 13223 14663 12180 11695 2146 11692 11320 19976 12241 21523 16680 13944 13718 15018 8487 11173 11258 18442 15899 12432 19902 18321 17030 18349 36821 14158 27491 5882 13735 25338 23836 20404 12213 21932 22909 11631 20138 5292 15772 17623 17491 7551 21930 8366 14665 1466 774 16927 9203 15169 9705 21335 5118 10470 18929 22431 22688 27858
18786.1 11987 33933 12087 23603 16300 24333 19977 31039 11288 13944 18633 26351 17814 24107 14431 10398 17857 17982 19208 16207 21867 15383 27127 18257 27335 32489 23557 45126 16922 27955 26229 20891 22832 16389 25371 18810 26257 36685 23416 32201 34717 27154 26959 32545 22828 25358 28874 20672 21006 34254 35876 25655 26730 25384 21522 31204 13501 24695 26631 17056 20572 21071 13096 25702 25818 26632 30884 31709 28907 30137 40539
148.5 1181 976 1794 1805 13634 1244 6228 2790 2377 474 3718 18776 1480 5893 1341 764 -46 4685 17628 597 -249 170 566 -189 483 -150 177 -205 5706 -75 653 1380 1561 -430 434 -152 29497 337 -237 7274 957 1263 3504 -37 11075 -206 -149 26783 4720 5955 -42 3842 3886 348 281 23215 -179 9632 8442 59 1913 5847 -111 -111 25513 9125 2102 7019 975 24483 -155
36660 34247 46215 36959 28560 36931 30663 28271 31058 32947 36586 33514 28958 40454 27529 34991 37331 27755 28277 33754 26379 47446 22998 33284 39162 22423 18095 38222 50041 42912 34351 31260 31327 48722 34761 31501 38039 34672 38008 38257 32590 25989 31339 36273 56701 34339 27324 21438 40366 31194 36008 33203 27313 32230 29487 36404 34368 38581 40633 35130 36922 38827 34348 37835 34042 34418 41360 26196 21745 38822 14182 40801
2146.3 8060 148 11007 8213 6525 1637 6098 3971 18772 615 8588 12516 997 2984 4210 959 14371 8029 433 3619 1542 1262 9372 6039 2993 2356 18412 5403 14573 6493 7347 16471 15988 4796 4596 15739 3424 22634 4933 13277 2007 2241 4639 24304 1444 -732 2562 15205 6040 19977 9956 11602 22424 6022 18606 24090 466 7074 4771 3631 4520 19813 8705 19545 14263 12011 -1102 26661 9937 12097 1094
4796.7 8931 13966 12994 10895 15493 11677 13701 21914 13842 3998 16362 14914 12325 17368 17219 12939 17572 12989 11605 6006 4552 6182 14052 13216 13159 14220 18102 28970 7356 28593 10620 15859 22738 9226 6579 11206 18422 25897 13051 30348 25025 20771 23002 37354 19576 12817 28131 13201 15404 20865 26238 18003 21192 15538 19247 19983 10327 1453 12334 16464 8130 15616 9186 27616 20052 11788 18765 18552 14277 25971 29595
25794.1 23944 18325 23240 31425 27694 27356 24146 32182 29096 27317 27738 32209 26368 29172 30222 26744 27748 26440 32518 15230 19008 13601 21014 23783 10505 19690 16960 26967 26408 9777 26654 25220 30609 21976 16096 29457 25786 42305 32455 25160 31056 21185 28021 46549 27229 24665 8268 25913 23497 33253 29389 28722 28213 27904 27480 38136 27544 31427 29159 12312 26348 29661 23810 35326 32009 31385 15397 32714 29919 9891 20713
15518.3 11849 29615 14635 21758 13607 20028 18278 25518 12696 14294 17216 26577 14647 22241 14215 11792 15538 17464 18303 15392 19184 15252 25833 15070 23922 28301 18606 36913 13574 22751 20513 16625 16948 15121 20725 17122 28060 39597 20380 28525 34952 26342 25609 28734 21334 22981 28856 19824 20642 32626 34039 25368 27229 20766 18505 30115 13946 22892 23049 15037 16886 18249 11101 22425 27654 24346 30858 32118 22594 28154 43632
22699.3 16173 39660 17601 29952 22388 26945 21486 32464 19867 20918 22649 31149 19089 27398 20385 18745 22314 24356 23498 21409 28992 19187 31961 19898 31991 35172 27451 39924 20088 31613 24512 22493 24203 23424 27615 21766 28574 36795 32729 39094 43598 32385 32710 33427 27498 29720 37007 25500 24909 40884 41410 29816 30344 34496 29651 36029 22200 29305 36179 23101 20882 29518 17784 31906 30337 32479 39247 37167 33747 39196 42493
26752.2 27334 45838 28990 37525 28859 32484 33621 42010 30550 26106 35372 40048 27974 36467 30187 26990 32338 34291 35755 30828 33612 30407 36644 32469 40120 41096 35586 58380 28386 39420 35786 34520 37111 32212 36909 34097 41723 46001 37590 44428 49837 41007 39365 53067 38384 41692 46659 37261 36492 48176 50354 39769 45052 39180 38855 44127 30335 37422 37666 30158 33221 35939 28009 45806 40318 39070 47022 43913 43346 49148 50925
17133.3 22095 14686 19006 24762 24512 22307 27620 13195 26385 20930 22964 26927 22163 18124 21881 26294 15190 21036 22637 27548 23011 23603 24480 23184 19161 29261 24632 16081 23275 29097 24362 25391 21113 26413 17461 22011 31786 44648 29593 40828 27828 30282 28320 38329 29262 28342 27381 31980 32630 40144 37497 29476 31888 32026 27952 35165 24425 19201 18415 27669 21320 29437 22099 29453 35568 34607 37580 40112 34597 40375 39661
2049.3 3062 2319 1164 175 7043 3048 2804 1006 5095 251 676 4049 745 824 1229 2880 5360 282 409 14134 2467 10544 11722 19612 7484 707 15292 8690 21426 2538 7528 15914 14557 12364 21471 22985 5167 12709 11859 3249 8152 6028 15479 24911 5126 15927 1 2967 7476 19617 6792 8451 4494 6177 14336 18249 12088 2300 4386 714 18875 20520 17833 18063 3890 12030 1410 18997 4284 2852 6420
7914.9 14104 9554 17209 5082 12251 12046 14997 6752 12392 12985 18416 15025 3192 7269 12099 16525 14217 9575 6468 7944 13233 4053 8499 18960 5603 7686 9439 4495 18567 3344 7687 7330 19418 13930 2817 19461 26389 15245 7195 4910 9028 11736 20125 22931 16661 4806 3470 20770 24739 26092 11261 8394 29316 15541 20799 26839 7167 5229 7249 5878 16533 15830 16010 22815 23115 18552 27950 20727 21795 5306 10635
26195.9 25605 14436 26816 24901 23522 30223 26514 19458 25025 28733 24041 24834 31899 34203 27710 26817 22151 24851 24651 24905 18970 28238 21560 28390 18067 17824 17117 5251 28605 5970 21629 25922 13171 28209 27377 33534 22552 14069 26154 24348 20844 30411 27226 2884 24243 20327 26130 29430 30357 23550 20726 33207 30063 29359 36342 18101 18486 37046 24402 12915 29491 32602 28012 10671 32494 27801 27057 20537 12232 18535 20783
22750 16939 37404 19266 27321 22974 28747 26564 34478 16068 20052 22705 32335 21453 29621 17271 14294 23690 24488 26055 24215 29525 22561 31054 19110 31177 33381 30185 41959 20366 33821 30448 27403 25639 20593 31809 25252 31751 34263 30458 36782 40543 33563 31054 40652 28593 34873 35082 27043 30839 36046 39262 33703 35532 29734 28444 34154 18104 30872 30318 21554 24839 27198 16141 34899 34611 35891 40762 36871 36984 43073 31457
15778.8 19951 24364 20951 4809 5584 642 5028 1082 10155 16986 13632 11730 405 379 12890 6305 12415 11074 9484 14828 26918 12524 15998 22666 14417 10218 12086 8737 16205 20193 9619 7605 14118 8163 9600 10255 11317 17008 6278 11436 4110 6974 13861 17238 12960 522 175 7459 22937 6523 4526 1834 17545 6096 6700 15819 19415 2457 4470 24177 12253 13438 26869 6260 14968 24996 3864 12694 14790 5112 2414
2493.2 3294 2194 5166 2470 2936 2611 2952 30229 4989 4779 3171 6361 2205 27663 24534 1404 4975 3431 1530 6582 3725 11835 13824 6961 5383 15301 4770 3921 5482 4952 12404 11661 3926 5589 6734 2335 887 564 963 1046 585 590 875 275 1001 1354 14699 1399 619 913 704 845 531 1709 2053 1161 5760 30788 1192 1905 10291 8058 17704 663 654 1471 1601 1238 500 623 224
3188.4 6889 1484 1429 5509 3671 3876 3414 853 2490 3058 969 4199 4697 3956 1167 8070 1624 3394 4676 7498 6642 4949 4336 761 4163 7407 2855 1100 6720 1508 4297 11987 316 6275 6815 25292 7869 28848 27093 26999 3908 4957 29358 6095 9338 4175 4143 26218 4199 14739 2825 9105 10487 10297 11082 13905 2838 2151 3548 2443 3440 6900 4318 7568 9297 11998 5672 4877 4132 8624 6768
21848.8 17740 7517 25204 29733 26192 27115 26778 33984 25326 23736 17712 16042 18616 22373 27053 19141 25334 27109 28597 29564 19193 26997 18970 28361 19889 26719 13887 4429 22063 19186 22744 24543 21385 23014 26397 22996 18012 10635 19489 16325 3560 25714 21155 8204 16073 15021 31123 25846 26606 11068 5956 25977 20802 13399 16625 28839 22873 27896 30793 21956 22187 24218 19806 12177 27826 15570 24348 10094 11849 20431 8498
18038 14650 12985 20836 26422 20003 23286 22474 12914 22935 19237 23083 25257 19081 15948 21179 19188 20571 24165 21037 17760 11616 12856 21990 22763 15063 15152 13918 10501 12124 17512 13019 14775 19774 20850 7976 1072 6363 9092 12806 3102 6275 11484 482 603 5320 3451 4867 7171 14823 14266 15074 19463 15267 17807 22387 12459 13736 15127 24407 24437 15095 22460 16556 14150 12917 4622 1682 27289 17113 3995 22007
488.6 4023 392 6757 511 3264 291 2542 1645 6378 1144 1909 7085 226 2183 5183 5569 14444 1299 871 9615 10207 8949 13932 11702 4261 1628 14203 18468 21408 7129 10588 13577 10168 17390 11402 24457 2611 18813 14677 7949 3384 7250 8590 24577 5308 10336 6568 7651 1513 12639 5196 10343 6090 10814 10483 17159 2419 4047 959 1622 20018 21021 13936 27426 6635 11294 -30 22593 10822 6602 4952
20506 29120 16263 24697 21452 25909 15644 23063 21101 32849 18959 18266 15537 28617 28661 31803 30160 28992 23110 20867 33416 22453 28815 18089 29939 26241 17197 25379 15152 31457 30782 30452 27515 27345 24124 30430 19960 12853 8898 14678 17513 6707 14009 25729 32102 20737 18164 27057 20849 18489 10030 8241 17806 16925 20640 16233 14390 23406 25371 18346 24953 22166 21820 27957 16202 16209 15243 12107 12123 8599 15580 9257
10159.5 3614 8362 18421 3336 2564 4006 4986 4017 6543 5925 10170 8896 5244 3887 4880 7226 7442 5273 7060 7922 15965 7191 7626 18992 4161 4211 12791 7743 14814 6041 5632 8957 6863 16646 6786 18954 28344 15713 15327 20686 14626 18489 20677 20271 19277 5215 2114 20386 22253 15057 14443 13433 22422 15396 19466 24196 16625 7573 3663 4161 13725 11682 18498 9226 22769 21141 11939 17052 24721 3829 21348
3145.1 1662 4700 25573 332 1074 547 1866 3937 2457 8198 24929 7565 1157 374 3083 10927 4305 5103 5121 9914 23306 2457 5213 24212 2145 1045 9026 7452 5130 1964 574 6581 19451 9825 5482 374 9182 2417 4184 3868 3359 842 2968 1014 1217 210 259 1101 16617 1294 1076 594 5609 855 3186 1863 8068 2581 263 1590 24657 4075 24428 347 1398 1357 1864 2032 3923 123 1479
33123.1 30918 36121 35378 40302 40460 34299 37270 29460 36384 32759 41398 39116 38062 32703 38081 32817 35099 39824 45706 39357 43653 38086 38279 42812 44177 39939 35424 28695 41283 45491 24528 36352 36184 33640 33518 44067 44220 24285 47472 43536 47115 39426 35229 11398 48993 44156 44419 45439 41798 36836 41753 37999 44464 47272 45592 34463 34807 29299 34411 42351 32673 33235 34427 52319 44870 38894 44792 28377 34934 51110 33500
10593.9 16408 14973 20383 9592 11020 9903 8700 25713 8970 12729 12821 24684 18744 25451 6886 27207 17625 14636 9103 17972 5940 19901 23052 22697 16680 10241 15551 15268 22541 10246 20719 15434 21971 23313 16468 18496 6816 7617 9102 4283 5292 8470 5612 15479 3673 6841 11079 6903 10732 8577 5795 5840 11998 3626 5589 7212 10639 19039 13020 5859 28361 18124 24457 9448 4679 5740 4446 7446 9598 4219 8748
