"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58"
1.678357 3.747491 7.348608 3.963502 1.150919 14.18661 3.442377 1.342461 6.165166 4.154085 1.259081 47.67559 5.581087 1.329196 1.808186 1.942291 6.241686 8.141705 0.964158 20.78773 4.339047 3.181552 3.29778 8.460708 14.85107 5.990499 4.68663 2.641481 5.082042 3.487139 7.663984 4.497694 4.628211 10.01243 5.961706 5.171776 4.734463 4.148731 5.573118 5.15086 8.994646 3.603007 1.29216 10.07926 2.1153 5.163065 4.992095 8.505653 7.447261 17.97036 8.453421 4.765033 21.27362 4.526903 3.799413 81.40118 43.87029 4.210459
2.423075 8.892919 17.43023 5.758082 5.694299 9.747348 8.630091 4.007489 6.448741 2.033779 2.605507 9.51452 4.488157 4.525387 2.895833 5.156001 11.12534 9.41058 1.140072 4.201127 6.801573 11.4318 10.04547 5.82625 11.63285 23.78676 12.86297 5.059762 12.46072 13.63073 6.930165 12.00087 16.77132 1.973334 5.779033 7.493849 9.73602 13.15744 8.373317 12.60609 12.10826 10.8705 2.688682 11.88109 1.12585 4.073924 11.09511 3.221443 9.26678 33.10926 20.54678 0.68479 17.4 44.71064 19.65139 81.11748 41.12926 16.9289
6.217995 8.645844 17.26123 5.692079 4.640491 9.822445 6.172765 5.21819 12.10896 4.238809 2.74918 30.46924 13.79695 4.290755 3.371094 5.504759 15.24745 16.47207 3.028529 18.22182 22.49004 11.92513 15.23396 6.48861 25.9756 18.99912 9.119288 8.569858 9.24334 6.667874 12.28451 8.992523 10.99594 5.470886 3.988205 9.724754 13.05339 11.79069 11.98955 15.01828 14.16441 16.50838 3.472454 10.48741 7.089229 4.748931 9.696372 21.41151 15.8254 49.6453 47.145 22.5575 50.24178 38.05161 16.53413 42.14286 50.53826 34.93015
1.564364 2.184165 3.655801 1.384913 0.789497 3.72222 2.520553 1.525404 3.603838 1.335008 0.648267 16.97532 1.871003 1.55404 3.376113 1.446248 3.408288 4.404334 2.503659 12.95756 19.4014 15.5747 16.86972 7.419935 9.72068 3.389859 2.667021 1.863301 1.603697 1.527614 4.175618 2.948099 2.317451 5.505411 5.602151 3.050802 1.520441 1.102782 1.878665 1.118974 1.431341 1.785139 1.268627 3.914023 1.74751 6.322382 3.872219 5.988603 7.330646 3.544261 1.482532 2.68342 1.728842 92.02523 1.184608 2.494466 2.758292 28.19422
5.082142 3.184721 7.620386 6.891608 4.613401 18.90202 8.576678 5.925277 12.36673 3.937465 1.928414 36.35264 11.02176 3.551972 2.86589 4.370796 19.36116 20.02463 2.374864 27.79694 9.167685 12.19892 10.78563 5.459744 6.745901 15.21387 13.45754 10.1618 16.55821 6.654225 9.975558 9.052277 10.53227 11.54687 2.803095 11.84369 26.502 14.96926 11.85488 12.28759 29.47017 19.51327 6.693345 9.882277 2.942279 5.251913 5.381169 9.150677 30.75578 6.978523 21.92011 20.20985 78.14484 36.66737 16.01017 26.03933 37.20498 25.78477
6.257918 8.380676 7.895737 7.287519 5.314854 16.15669 6.26614 4.359069 7.082946 5.766783 2.279965 18.65561 2.350483 5.800857 3.735346 3.990785 8.266238 22.88923 2.538697 22.61758 17.86142 13.89384 10.73619 5.405145 11.19274 24.28614 4.193385 9.361028 22.41382 10.47588 24.42052 9.294003 12.246 10.67177 7.149678 4.337932 6.696082 4.847316 16.66287 11.03529 13.9277 17.01256 1.379919 10.50582 2.238708 6.828218 5.287897 25.1396 25.44384 36.12967 51.99074 45.7688 10.10133 59.20864 14.86691 25.62728 38.04423 30.19467
3.859561 6.151471 13.95871 7.800932 1.804482 16.90918 7.298015 5.670589 5.442066 3.798741 2.163655 13.73385 8.516715 6.074432 4.047707 5.413398 13.7444 13.83393 1.996467 19.44635 9.16823 10.5042 7.149273 5.310177 7.229039 11.04766 3.898129 5.760952 5.292799 5.694888 12.78568 8.951979 9.835591 5.807029 5.308592 2.100928 8.89886 2.045824 7.843266 4.940061 17.11666 13.73216 1.60521 5.731865 3.567004 5.289838 8.992662 12.46427 27.42388 90.82207 15.6981 2.982207 22.4255 6.283765 1.314855 16.13703 24.73231 0.87772
3.914133 2.026834 2.906785 4.825881 3.31967 2.201813 1.739191 3.473636 12.91185 1.938203 1.659123 2.867757 1.482997 5.925043 2.840055 0.698255 13.63017 10.55455 0.779592 15.7334 6.484107 14.9981 2.504088 6.403057 10.99999 3.728696 1.767035 1.729701 1.86891 3.922771 16.53228 2.834919 5.706931 1.744803 5.786879 2.033531 1.439468 11.29111 10.25596 2.78689 13.86638 3.212439 1.072017 4.910682 1.418616 6.008234 5.038582 23.16267 49.01781 78.47371 2.639642 23.04605 3.724746 11.27645 1.267608 2.650006 2.328199 0.539272
4.631019 5.493954 7.648811 6.619858 5.213271 15.41622 7.850101 5.3587 15.30658 6.821834 2.399657 35.13148 5.161813 4.804744 4.066575 6.105985 16.64561 23.65594 2.371871 28.78909 18.41525 13.64253 5.819196 7.268422 15.59566 10.22478 9.679429 8.356946 15.16012 8.609617 29.7371 5.404083 5.224615 6.862115 4.380319 7.558323 5.825402 8.563189 14.04512 10.11761 20.45976 24.39629 1.377751 9.186882 5.567333 5.290875 8.425234 19.32878 17.4175 47.00971 4.788339 67.80658 14.84732 10.59271 10.38089 46.92781 6.529693 15.81114
3.428474 10.86395 14.5206 9.10715 5.555075 16.41495 7.271716 4.785839 15.39394 3.782619 2.824515 10.22582 6.571765 5.558343 3.880096 4.066978 9.965259 22.94848 2.987424 27.51974 22.22593 9.146889 6.992236 6.389734 9.128751 9.670347 7.008358 7.676888 28.13008 16.01918 33.02301 8.358886 14.3433 9.101545 5.749906 4.131084 20.42533 12.35671 10.46682 5.169858 7.166606 13.82821 3.344077 12.52997 4.793414 6.565475 21.16397 30.08434 49.81055 35.68852 61.46326 30.61985 24.08644 32.57821 17.31914 15.51038 13.60735 34.45898
3.854828 6.38023 13.87598 8.639209 0.354532 23.47636 9.780126 5.53325 11.55529 4.852752 2.128522 55.95758 14.53398 3.811084 3.174486 4.215889 13.27406 37.13787 2.297585 34.84373 21.04922 9.43399 17.25057 7.143957 21.37093 6.331729 5.587941 6.073675 16.5925 6.317111 8.065481 7.71243 8.813411 9.82262 3.604469 6.490081 8.598709 11.92217 9.431134 16.00944 14.26164 16.356 2.137132 10.76991 4.544946 6.939328 5.872415 1.585979 43.83115 40.42728 36.90906 11.7243 37.5169 9.070728 23.3567 27.33253 14.3903 3.445213
3.723606 6.145937 13.55211 7.00474 2.189823 11.11502 6.430575 7.515316 6.78209 6.454272 2.75239 16.89286 11.65042 3.310917 4.264185 5.661045 10.12622 22.53883 3.534624 20.70659 22.38105 8.338152 9.798323 7.466213 18.55577 13.68729 6.905111 6.107594 12.70173 12.03477 35.29621 10.1772 11.85572 8.943421 6.488968 7.008454 10.86511 6.529084 13.6423 10.20184 17.72869 17.47683 6.539215 10.67411 5.126609 6.604478 6.018649 16.61758 23.25144 71.24558 20.86711 29.23265 50.75869 9.143768 18.98329 31.75157 19.76741 12.02428
6.071741 7.178439 16.65015 7.971396 3.0505 20.57889 7.275583 3.467704 11.68221 3.653218 2.404813 36.13508 13.41031 3.716852 3.993962 3.97263 14.02256 18.76772 3.470385 31.14478 19.05394 12.1309 13.76187 7.054363 22.2398 13.16025 6.717294 6.838792 16.79661 16.17748 29.21722 8.35111 15.31896 8.000273 6.373587 9.771737 24.99908 6.300733 11.17203 8.795609 12.94595 23.80353 2.036844 10.84865 4.893944 5.547925 18.71297 14.78351 24.16424 37.9214 31.77983 52.29153 19.29764 30.81219 8.74851 34.36285 37.67323 46.00862
2.076968 3.65652 7.829903 2.681761 1.599126 6.64102 2.7495 1.959473 5.428892 1.084479 0.966429 6.564008 3.125158 1.629997 1.605418 1.559949 7.190338 5.956642 1.004782 17.34156 2.811616 3.738778 2.471251 1.689333 12.50492 13.54559 6.484785 7.131987 7.269477 5.134727 6.263301 6.998317 7.591013 6.769964 1.92139 4.403249 10.34458 9.79798 8.268775 8.260639 9.299291 20.52487 1.895084 7.487068 2.991642 2.799389 4.757344 15.81748 5.805594 6.922292 36.57494 8.122598 59.51535 11.58813 1.458262 23.56616 62.36384 11.41831
1.288934 4.308396 4.453909 3.752562 0.828732 4.924127 1.401643 2.285595 1.766465 1.97467 1.589774 10.15639 6.1955 2.085171 2.415543 1.444772 2.504541 5.735658 0.839749 10.49857 2.696641 6.576662 2.44151 1.276289 4.082875 22.13202 3.804757 6.093179 4.573309 3.350927 12.43657 4.244524 6.66698 8.084014 3.380068 3.56676 10.76615 4.557492 11.96481 13.27149 9.437901 6.351423 5.072018 5.597137 4.925261 5.68462 5.749913 15.98485 7.661647 15.46628 35.65083 40.98314 33.63562 10.77408 3.125965 67.53842 26.24681 4.088398
4.054433 9.573302 20.13364 8.977572 4.196095 18.49259 8.707719 7.154057 15.40603 5.91771 3.001555 39.76041 5.55458 4.395808 3.852795 5.613882 25.38666 29.58829 1.51229 26.82733 8.694929 12.67846 1.051396 2.691377 18.39858 8.601289 12.19911 6.887424 15.58171 11.91053 3.006352 13.34284 8.426776 8.443075 5.903237 6.359712 12.11943 11.66013 12.35935 6.4017 14.10565 19.74186 3.636113 6.235252 4.353328 4.021926 5.167932 9.075014 6.09918 17.70516 29.2743 9.76367 69.35497 25.46289 7.761928 27.11632 24.08946 7.676983
5.479396 7.075809 8.49983 2.576645 3.675011 20.40187 4.651822 6.366801 15.3756 3.39662 2.30746 31.86859 27.18306 2.261619 1.664435 4.584173 20.17784 15.62688 1.233279 13.91323 13.2024 15.60242 9.801074 4.844088 14.59103 21.22263 6.159962 9.310261 4.68713 3.081981 3.093465 9.639239 5.189768 5.122454 3.129472 8.704251 27.22089 1.656458 10.97168 10.325 12.86189 59.11854 2.749292 7.388641 5.300375 5.156782 2.683972 3.436842 4.603229 4.411754 16.77528 3.080956 12.54148 1.761407 1.073789 23.76244 46.71663 4.653316
3.967976 7.363235 10.33726 8.635081 5.561189 13.18922 4.908408 4.663773 13.39472 4.014525 2.822385 2.74452 10.41631 3.409324 3.456978 4.500934 5.095282 15.33412 3.223906 18.57001 14.41884 5.368837 13.09913 4.488582 9.484814 4.896521 4.236852 6.921701 12.25583 11.59232 23.44902 6.332359 20.96735 7.649529 4.95153 2.162227 13.20543 14.40147 8.078568 3.002619 10.32116 10.78211 2.002108 9.986304 3.958659 4.084481 13.23861 17.89106 50.3913 21.04959 35.43573 46.3819 14.98363 23.17889 12.60142 9.807988 11.93844 51.1186
2.199803 9.580252 14.66203 4.193753 2.325964 7.001219 9.525173 4.675622 19.38276 1.73704 1.685314 44.5749 1.578721 5.934841 4.163328 1.195473 7.769337 8.773561 1.420457 28.64459 6.911293 3.475217 3.338384 8.127378 7.549497 8.651798 5.400208 9.506904 24.29702 3.419573 11.91099 4.552995 4.110481 7.036789 6.589286 4.404547 4.6774 1.650782 17.11745 5.417077 5.073329 26.53897 1.517282 5.66707 3.255259 4.697906 4.421252 24.61888 18.4201 26.76102 11.85435 36.91985 14.62612 31.37975 9.657542 22.79979 47.11821 8.043191
5.964227 6.308326 13.50457 4.968497 3.21525 11.29361 4.757401 4.487578 7.453464 3.185019 3.158496 7.62024 9.721087 6.138324 3.843825 3.984534 11.51638 10.66849 2.366251 6.922911 9.218556 11.96039 11.64134 4.31186 25.27222 18.18873 8.620096 8.023643 15.09853 12.44016 33.33742 9.187914 12.24204 4.274674 4.245739 8.686675 9.502806 4.3257 11.1311 10.39549 4.372664 5.165904 2.839298 9.384894 5.839245 5.53751 9.394779 24.46657 19.16296 32.37852 39.822 22.55112 53.1125 17.03605 6.742507 17.30468 40.86597 34.70528
2.473517 3.485379 7.765921 6.635841 1.996608 15.69119 7.119342 5.001816 6.964823 2.947298 1.817451 4.494246 6.823773 3.641427 3.509403 4.230869 7.622744 11.10002 1.73774 22.92612 17.34257 6.925007 8.818085 5.541988 11.77078 11.82754 7.666899 7.500068 12.09394 12.40776 11.55318 15.0723 13.94314 5.959365 5.325511 3.823833 31.99991 1.448623 15.7128 7.761847 10.71314 75.54564 2.861334 7.785397 6.061133 4.619215 9.777078 8.042171 16.59893 15.84032 18.31993 21.8518 14.3426 13.91569 6.141999 18.55744 16.14622 26.09782
3.681628 5.136506 13.71797 9.042115 2.783414 19.71375 8.441775 3.851526 9.964104 3.818888 2.402272 45.48059 8.771899 3.91602 3.134442 4.771288 12.99488 34.23319 1.759373 31.54792 17.22732 7.404693 11.34061 5.756655 18.96171 6.284402 4.888521 5.348531 10.41479 7.226691 6.545394 7.399056 6.502061 4.111114 5.377907 5.947417 6.506334 6.732584 11.09106 14.21659 5.926018 5.285274 2.257503 6.724791 4.467673 5.269532 4.20304 16.7926 22.04004 29.10144 33.12786 7.739371 47.66711 12.37925 11.89262 35.23293 15.08222 4.940444
1.853935 3.899058 5.824152 3.946416 1.835567 4.64738 4.011662 3.020692 9.004311 3.550649 1.163189 30.62312 11.11104 1.66802 2.133065 2.694372 5.013396 8.135313 1.012112 11.98596 10.36624 6.137687 4.093333 2.216765 9.007653 4.837763 5.15757 7.641124 2.26236 1.9911 1.406134 2.73091 2.810498 6.400255 7.373041 2.738192 10.79037 4.323134 4.671141 2.615798 10.38158 50.74471 2.112412 2.876815 2.819504 3.23426 11.47318 50.03241 2.437646 7.281433 7.077177 3.20169 19.90499 38.92936 3.204915 25.0198 12.80756 4.554035
4.05374 6.154696 9.258674 6.123026 1.184161 16.35906 6.553514 4.102658 7.571282 2.303518 1.721303 6.553213 5.489977 3.244399 3.791162 2.567525 11.49027 6.160463 1.619881 12.38106 8.591455 5.780196 3.8093 6.803345 15.21594 9.742117 7.027322 6.370641 8.250577 6.34572 6.831016 10.85845 5.144527 4.905056 5.649632 4.820702 11.33457 8.907844 9.549824 8.921103 9.863358 18.63783 3.349559 7.931593 3.378452 5.745314 13.17345 23.63804 11.77314 30.707 35.24285 20.07083 61.19921 27.23458 4.48843 14.63043 29.18594 30.16563
5.421778 7.377866 11.09549 7.948895 1.975739 16.97146 6.229137 5.15379 11.00991 4.625531 2.11801 35.07621 17.56254 4.435608 3.715067 5.265448 13.44792 15.71932 1.864066 23.70519 7.635791 10.63653 6.551879 4.352028 13.13281 19.97672 7.624732 7.691817 12.65825 9.745807 12.02099 15.043 13.07397 11.82115 6.156507 8.721606 19.61697 6.64346 14.36933 13.4489 17.79116 23.34451 3.705229 6.255124 4.984698 5.710465 26.69132 12.20005 3.391537 23.74497 30.92154 12.28644 45.30957 33.82703 5.065154 28.66428 36.10064 39.10256
6.371277 10.23665 20.40684 9.262927 4.611986 19.05232 5.872793 5.033222 11.12815 6.555979 3.105753 49.70789 20.22091 4.371338 4.48313 6.336021 21.57574 26.3691 2.481327 30.55606 27.58133 16.44419 12.90247 8.119397 17.67538 15.14701 4.501575 7.042325 4.61667 11.96715 18.60548 5.911228 12.27166 11.99956 5.480686 12.77697 13.65556 6.263724 6.743911 13.68136 15.78498 45.55051 6.307685 6.814735 3.639496 6.58871 6.304569 0.768278 0.762876 0.991101 1.723206 2.119599 2.095757 1.579261 0.90389 2.649161 1.40584 1.231122
3.029103 7.318742 15.8555 7.103228 1.913251 17.56259 6.563631 6.069427 7.209646 4.418793 2.753268 5.407603 8.58464 3.86217 3.920308 5.729253 12.76986 15.56632 1.846942 29.16061 8.925684 11.46401 11.40705 2.728593 22.13571 9.30578 5.477833 7.00628 5.729591 5.738014 7.754907 7.146317 7.214189 7.511824 3.121412 3.171916 7.312961 4.239327 6.552001 8.116215 15.47338 35.14478 1.518302 8.763238 3.490927 3.477205 4.687884 11.43389 13.43698 17.87232 30.61221 21.67525 59.25434 14.16198 6.411457 16.2958 29.19551 15.35551
2.185186 2.120162 5.081021 1.812433 1.452068 2.43766 5.873882 1.782245 7.719025 1.026249 2.341156 6.56127 13.93319 1.541569 4.138234 1.10513 2.672827 9.525473 2.337879 15.61134 1.838849 13.77517 3.570998 4.929633 4.439527 2.041189 2.620201 1.538868 2.515013 1.835716 34.32816 2.165598 1.963139 1.570024 6.987449 1.357101 1.442436 1.856727 2.086315 1.948142 9.182589 1.276577 1.2523 2.787035 1.437325 1.372804 12.03017 19.95367 13.47476 59.23983 9.562439 2.359221 2.335281 1.55192 9.6008 3.045595 4.163804 35.37514
4.459408 5.222383 8.789819 9.661017 3.898683 16.47489 8.040768 5.520391 10.36894 5.631136 2.979773 35.39437 5.205233 6.109764 3.498037 5.338484 14.56454 27.17982 3.28615 33.00431 21.19691 14.06478 17.72531 7.144603 24.81149 9.548771 3.28792 7.162712 10.78107 13.10274 19.02107 8.253202 14.89767 8.042851 5.311351 8.599725 11.6956 5.357163 8.415034 13.45581 16.33282 5.179764 1.996439 8.658319 3.782239 5.15353 4.474496 11.00571 32.62226 35.29177 8.19842 20.22946 19.59683 29.00482 32.23606 26.65719 17.72552 39.90639
4.408346 7.007233 9.742869 7.541413 3.008564 11.18797 8.505368 6.571379 6.608922 5.134179 1.824672 4.891388 6.260795 5.488387 4.427381 4.520909 8.913617 20.13314 3.015417 22.77356 14.06122 12.91891 15.66881 6.912373 13.61072 6.658621 4.654599 6.335286 11.76254 12.15942 30.90775 11.77276 5.73429 10.0158 6.412186 3.674332 8.699111 3.194237 10.07193 7.856178 9.92886 8.421185 2.171259 8.601219 4.040162 4.581405 3.785164 24.4986 30.46021 23.12605 35.65639 31.99926 19.98789 41.7723 8.285665 13.11635 21.13198 40.675
7.077293 3.244528 19.42044 6.567856 2.68064 15.90474 7.848663 2.730248 6.215734 3.873947 2.606646 31.3958 9.778376 5.333903 4.036075 3.822682 25.84092 28.10868 3.450406 32.08728 19.87082 13.89968 14.39282 6.779769 26.53424 7.770816 3.289556 7.061271 8.268833 12.68287 26.19324 9.319915 14.24257 6.41918 5.751908 4.993867 14.65379 18.01362 5.453596 5.983874 24.17518 13.74699 2.202412 8.739025 3.640753 5.356308 9.12511 29.36277 24.69459 29.00466 8.320286 38.35257 34.08972 21.33702 16.16848 9.078356 13.10801 22.39079
3.601365 4.035088 8.158704 5.512762 4.662473 18.02313 6.362109 4.404844 8.378018 3.389198 2.490556 12.65721 8.823219 4.217804 3.131047 4.613383 9.905002 19.54031 2.147266 21.18134 7.01856 7.94588 14.02997 4.774469 15.16939 4.597518 8.035227 6.497654 13.17869 5.425714 5.453992 14.98416 4.430666 4.142421 3.539806 5.197833 7.595302 5.951849 4.877127 5.14414 13.72502 14.74635 3.735901 6.55303 4.810314 3.751457 3.482936 9.462462 15.46043 7.930968 17.06673 7.175648 22.76437 34.39816 7.220411 8.922024 19.96889 65.71363
4.094678 7.038529 16.22063 9.605536 3.930928 24.92934 9.234696 4.326485 12.82436 4.921148 1.974425 34.93212 16.33154 5.973119 2.942079 5.13312 20.94275 29.89041 2.890095 34.06557 27.55634 11.12708 11.25805 7.393388 18.42849 8.836778 9.198132 6.341911 16.22506 7.628762 9.613883 10.40855 8.191472 8.638278 7.210218 4.918033 10.46721 6.896193 14.32807 4.221422 15.54394 11.13304 3.029626 5.065951 3.8784 5.408287 3.628878 10.36675 50.72762 22.65088 29.44122 6.843002 26.75225 10.99727 15.04793 11.42579 5.597854 8.105306
3.659128 5.966979 8.314268 6.653562 1.631912 19.58655 6.278241 5.891291 5.61438 5.363529 1.990213 11.97271 8.557852 3.93087 4.149975 2.883198 8.57682 15.36868 1.397435 17.75213 8.717034 6.547197 14.66046 2.226328 7.554187 9.734496 3.447104 5.876659 5.404565 4.795794 3.628153 5.507298 5.423262 6.790536 3.27184 5.786933 13.08498 4.922967 5.179451 5.28797 16.56856 23.79205 5.813428 8.674648 2.233642 2.73408 3.188911 9.698845 8.333101 12.23016 48.26198 10.74513 56.08472 7.93428 5.398946 18.59924 20.70764 4.579144
7.927523 9.780606 12.69157 6.185356 5.213313 21.65742 8.952192 6.091911 7.047201 6.397672 1.751846 33.31702 17.53761 3.659741 4.175392 3.286928 23.14203 26.28741 3.280158 35.25371 30.14842 9.052168 16.10713 4.136582 12.53998 32.6821 9.293171 7.925533 14.30859 10.68582 38.89277 5.170822 21.95752 10.73858 6.436951 6.782041 17.40548 1.328488 19.06997 17.96785 8.80003 29.26069 5.155873 11.37507 3.938416 6.287328 10.27365 2.394601 6.11761 1.863581 4.986583 4.354851 4.342072 1.761191 4.128837 5.011166 6.241924 3.036329
3.626328 4.403873 6.859294 4.988842 1.875517 10.67479 6.214921 3.954623 12.43611 3.885077 1.739994 11.73401 12.34968 1.050907 2.296543 2.621595 5.600964 9.402339 1.152684 20.04738 7.985112 3.705474 11.40925 3.384707 21.74071 15.30908 5.614015 7.75594 10.86107 11.70966 5.008449 5.113256 8.812586 9.364082 6.162739 11.0314 7.296641 16.6697 10.43742 14.24932 19.69407 8.752236 5.964307 11.94871 5.783563 6.092903 4.039952 5.95418 8.194422 12.1029 6.357843 8.420383 13.62043 20.17816 10.60541 67.49473 22.44468 16.49793
1.725157 5.05834 8.509582 5.630354 1.480276 12.07919 5.820135 4.31158 7.347939 3.419083 1.785648 14.6943 4.513688 3.348951 3.790547 2.921594 8.788882 7.29741 1.550107 15.64403 12.36831 8.079398 5.842176 6.53245 13.92446 8.034074 3.440282 6.275393 4.274955 5.414484 3.435272 5.81884 4.69571 3.847336 5.52133 4.800149 10.25119 3.099368 4.775981 3.06943 8.334601 64.47309 1.41796 4.103278 3.09621 3.15347 12.71391 13.1537 11.13481 24.77256 19.4031 5.475702 21.98152 21.52054 1.956207 10.95069 12.72748 13.24938
4.606702 3.558251 4.6195 4.760097 4.093726 6.681069 3.807467 4.613693 6.310805 4.12288 3.164692 1.616384 3.807164 4.963309 3.355415 5.206522 2.562494 11.7028 2.868666 10.94348 10.30911 2.963401 5.341713 1.859524 6.344202 10.58995 4.847126 3.513088 9.741205 9.517193 18.74161 5.590446 10.42697 5.069649 4.717345 2.850755 7.37485 5.402481 6.086946 4.880546 9.977808 7.595765 1.003353 8.24899 4.532858 4.751941 7.646685 12.49999 31.41344 15.07583 56.44988 33.11352 21.33755 12.923 13.57763 9.069703 25.23626 16.66673
2.431485 6.59065 8.028744 7.494269 3.022437 18.56772 8.311014 7.793124 8.740379 3.654444 1.850279 17.53467 4.361191 3.337656 3.324744 3.984921 17.68898 27.0891 2.08603 30.02402 11.33228 10.36386 6.923409 5.239276 22.68835 5.843948 5.077832 3.70877 9.029375 6.554975 8.958385 10.63826 5.368111 1.726375 2.376013 2.537305 4.042853 3.048356 2.709036 3.34933 1.660221 4.188883 1.512405 4.302416 1.72587 3.403217 2.605303 19.44811 26.29688 13.33065 52.15487 8.464941 26.54009 10.21459 8.652692 13.43736 4.8805 11.16816
3.899684 8.445767 9.621078 6.066512 3.44158 18.27334 5.795172 3.727391 8.137705 5.024744 1.121013 27.97745 8.369361 3.823404 3.605355 4.126997 11.25383 22.57442 1.077638 17.93562 27.42231 8.216729 5.609837 7.653947 13.23297 8.619588 4.045155 3.623338 5.068547 4.217209 9.321592 4.146685 4.118917 9.237312 4.942341 8.360355 5.658364 4.789098 6.442201 4.287749 12.42102 25.59009 4.030177 5.187681 2.477325 6.209537 5.166419 31.23488 34.29399 16.29076 32.56754 8.913175 18.15532 38.14495 18.04803 19.59344 14.40254 7.735308
1.156263 2.063427 3.775542 1.421608 1.513569 3.512529 3.539372 1.839626 2.565138 1.627079 0.76985 3.757107 3.354685 4.351676 3.864293 0.616333 2.934352 7.840544 3.168261 6.896627 3.128775 11.63876 3.317242 5.407335 16.41366 4.676706 4.291762 1.993387 3.212792 7.861378 16.33428 3.19789 3.09012 1.715447 5.178704 2.214968 3.115967 1.303863 2.922418 1.748966 1.684552 3.879636 1.986472 2.037386 2.000132 1.564769 9.528717 20.83629 29.04853 5.305715 3.428793 2.569214 3.651119 62.33312 1.988859 3.82664 2.005599 2.015804
