"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
12454 19697 20420 13477 14846 18192 14223 19366 19824 21759 18174 10556 20407 16533 18153 13573 11833 9209 18879 22291 22336 13895 19249 15811 15227 10184 12494 9242 7021 12549 16524 22819 14906 15609 17035 15591 14683 15917 14551 14339 23350 13367 21604 12139 15311 22926 16798 8897 15172 12372 11727 16707 10095 16717 18182 6730 7413 9966 14530 18122 15775 10688 11651 6157 7007 13746 15412 9357 17243 9753 13226 10186
21909 21319 19963 18519 13909 12278 15021 24018 19279 11614 11254 16809 20133 19916 21147 15165 24360 18365 15715 22998 10654 21464 8604 16743 21907 14998 10284 16089 16293 21546 20096 12008 18352 17714 21020 12165 18075 20089 18109 23728 23444 19730 20401 16531 9680 15027 22256 18546 17515 11228 22109 20132 19096 20699 21406 7379 13701 14699 14517 20591 13878 18520 12622 9835 20586 14745 11576 12229 17445 21028 8295 18295
13771 15097 17378 13818 15619 27972 18708 11531 15594 18398 17651 23030 15408 13972 13935 15036 14758 17485 15675 11343 2518 16025 23399 14012 17512 13508 17149 13940 16721 18306 16806 16523 13859 19228 15527 17676 14574 15518 12869 17954 17102 17048 12692 16599 20265 20779 21288 17303 21449 14085 10325 12625 16120 13564 16689 27768 15267 29257 16830 16171 23947 15769 19589 23151 24690 20371 24920 17825 15852 14331 18830 12001
7819 10357 12527 7693 10766 6572 7216 10210 17588 14289 9554 7264 5249 7918 4418 5187 8462 4258 3385 7334 1779 4889 4153 7131 3951 5371 6020 13146 6658 13773 11107 6177 12227 6300 15470 16603 12922 11422 5305 6652 5790 4284 3303 12104 5017 1913 1885 4853 2994 5873 5244 6221 11461 7875 8431 5522 4830 4478 18941 17159 12832 15392 6327 5102 8052 3050 16342 7440 5270 12113 13164 6813
6312 4497 1397 7723 10675 1657 6601 2223 2593 2776 796 5458 8259 4217 11103 9569 11403 1535 7217 12317 -61 7434 528 7251 4692 6827 2722 7642 4881 15057 7895 743 3701 5297 12304 13685 5904 3416 6387 1878 3113 13617 9346 5390 9337 7328 6617 7014 7495 6098 5597 4620 10515 8445 8146 9913 10181 10922 14238 6798 5617 6079 16396 12777 15124 15334 8019 12201 4505 14521 9220 15436
119 44 172 395 124 -28 1107 5012 -44 121 239 102 136 497 54 184 491 112 5089 8308 194 367 146 163 5352 988 20 164 6162 777 18403 17415 2740 8991 1409 142 1127 3437 152 401 16028 5434 5535 5 95 16277 474 240 317 1536 62 215 389 1298 64 601 1534 2356 1510 1682 2469 578 322 149 1712 945 214 67 6322 -32 127 488
524 413 975 786 531 656 779 643 820 448 413 399 273 583 478 501 864 441 364 435 416 575 782 672 539 530 658 3038 456 9823 1280 804 646 15074 18795 2874 1153 2020 772 650 550 92 420 873 302 4278 542 291 277 560 297 330 474 406 284 1068 839 3439 1174 24214 5754 1934 988 5037 488 8929 420 386 215 744 2738 1014
17782 18112 23006 17633 17384 30481 20356 10642 18316 23485 21746 25785 11898 18540 16658 17585 15992 20255 18930 15580 5325 17807 25224 16402 20346 16130 15100 19462 16358 23892 20251 21518 17844 19262 18329 20905 15191 19115 9045 21238 17735 16248 17262 19092 21971 19426 21580 17467 21859 19526 7472 12036 19960 18211 14872 22001 12076 17989 22613 21448 25327 19127 19866 23591 16230 21628 18201 20096 17406 18094 21232 19449
15119 20593 14283 18977 22706 14611 13830 16711 22709 20338 19725 23650 14555 18743 22167 18557 22629 18432 21879 18643 9454 16951 13981 18952 23576 17285 18086 15440 13350 7341 18590 20343 20627 20969 16168 20236 19187 16571 17547 17910 12360 21270 20378 14126 19739 14066 15594 22210 12573 14603 17245 13321 19303 17566 14021 18529 16307 6746 23111 12454 14423 19602 24064 22503 11173 24349 16487 16785 18871 16474 8832 8993
15962 21492 18010 18467 16105 11471 16188 13618 18757 17741 21851 9174 17992 18691 13319 18762 12462 14221 20398 22264 28788 12732 13189 20579 14209 15345 21251 22386 13302 10975 20056 23514 20327 16980 20303 16823 16831 21232 11852 16904 16685 15022 24273 15941 15475 11359 12584 13706 13460 13018 20050 14402 15400 20948 17295 11563 13088 7330 23661 22637 17062 18947 10351 14128 11671 16673 16459 15767 15585 10887 18911 13590
10882 11789 5023 9567 8512 4214 7144 11441 6286 3584 4479 10249 14833 11702 14856 3458 11984 8760 7370 10960 393 14711 1730 5703 13201 10872 4226 6639 4972 15921 13307 8768 10235 11461 14783 9846 9002 10418 12103 10349 19089 8428 12933 7754 4895 6634 14143 11601 18125 5346 15764 7703 9978 13480 11222 4745 7117 19150 4254 11190 9137 14650 7334 3789 12833 5286 8201 8893 7574 11076 6585 9118
8418 11569 9738 11464 9349 12415 8502 7148 11771 7696 11587 7889 6958 14111 11899 6535 14654 5751 4661 9427 2707 4033 7859 13925 8183 4737 5503 14917 7757 17609 15160 14977 15315 7780 17064 11692 14497 17712 4197 7696 5775 3559 8867 4466 6803 3677 2094 6116 3830 6684 6619 5637 9425 9836 5901 5150 4472 2709 3513 12448 11390 14978 5732 3182 5721 5453 6927 7028 6368 12987 6541 6658
14476 13686 6560 8955 8443 3632 9542 15741 7641 6039 6012 11347 15086 11387 14741 4700 10977 10693 10248 13484 10409 16305 2129 10672 12817 15085 6656 8102 7771 16593 13591 11303 10547 9355 13538 10144 10373 12292 16456 18764 16180 10313 14833 14432 7299 6965 13668 9530 21379 5754 16813 10891 12712 12952 13192 5959 7179 22050 9495 13421 6923 13668 7534 4186 13992 8353 15969 11943 9232 12589 15412 10629
147 1858 862 -50 1023 848 -299 -131 976 1099 99 2233 95 1654 77 129 -391 100 222 363 -14 -173 556 156 -76 400 79 414 4 10610 3234 -136 383 681 4129 998 1721 6421 934 -251 2780 256 149 122 787 17840 825 262 213 1786 2530 843 4698 1076 2206 4820 10094 8866 8872 621 1345 1235 4944 5074 5928 17258 257 4744 154 9297 268 15487
9144 4090 3192 4750 7453 1897 7593 13214 2551 1983 3680 5705 13883 851 8568 5256 3574 952 10643 15357 7292 10404 2540 4516 10295 8649 4273 461 216 4451 1221 1294 6127 1842 1425 499 1833 2395 6199 310 11483 2372 11886 740 5251 8420 2266 2362 4824 1288 13146 10156 9009 10965 1133 1997 2178 2122 778 4537 820 1527 787 715 744 678 346 2752 1356 1863 2152 1276
8421 1798 -490 2686 2345 35 1492 2577 -130 129 -380 4295 11895 895 9326 2722 2784 8129 8607 11098 1079 3426 -169 2737 3265 5083 810 1334 4984 7461 4497 -313 7892 2710 10002 8249 11045 6970 7377 10460 3925 4545 8353 4762 4162 8208 8570 6474 11959 2516 8479 7128 8251 11783 2310 1804 4923 8413 2745 2256 645 15391 4121 345 6497 2458 9937 7672 1993 15975 3817 9793
1158 15997 3925 -300 197 586 465 1095 582 865 700 4666 2286 13330 1787 1571 8390 -112 4812 2617 6106 -394 4037 -191 13928 4546 -134 269 3986 -833 2215 -459 1645 3 -820 1967 5202 5619 7 3226 2188 4660 700 2079 151 6482 214 1087 1101 2374 6595 1947 1839 8656 20520 781 149 1105 -128 -102 -104 -881 2229 269 2219 1657 895 -309 2621 1090 845 2791
14339 5086 9752 8995 3407 6280 9502 13141 14781 4396 5914 9678 6609 10724 12996 5843 17349 8178 3462 9987 10260 3061 8399 15264 4503 10193 4658 15349 4222 8346 9990 3885 12727 17184 4889 5717 13917 5336 4596 9516 4609 4396 7166 5917 13366 13208 10616 14464 14648 11079 12585 10174 6606 11642 3763 4129 3893 3355 10507 6632 11621 12168 12122 14617 4145 8024 4148 10668 8930 10168 10900 4670
8529 1518 3668 2569 316 2404 26002 1299 13939 -241 1553 5351 -316 1916 2740 -186 -382 273 -414 -364 -259 10071 5885 -386 4297 -337 2584 114 904 -38 870 1938 2039 -14 -186 2857 1365 300 -337 -371 -313 -233 362 3806 -109 -182 254 12 327 6833 -154 -218 -49 0 -295 -416 -481 -434 -201 1099 492 -177 -308 -227 -454 -225 -244 120 130 1076 -834 -308
5214 850 85 6750 4902 236 5998 5853 345 256 -40 1802 7400 1424 7938 12403 715 9196 2680 11267 3094 8127 106 8558 1986 14538 9134 554 228 239 540 235 3053 -9 293 514 9130 1252 13407 1073 5681 1458 6074 2735 7243 6607 3394 3995 4685 11269 4346 10455 4287 5499 482 1185 10410 4585 18 372 -362 544 235 312 1190 328 153 -113 1947 651 1019 5131
2700 6638 6981 6276 9739 5263 4456 3323 12128 9205 7933 6038 7080 7850 10803 7186 13412 14766 7182 10188 2394 1082 4785 8574 3911 9240 5017 11454 4898 16239 7714 2974 14128 7116 13913 10970 17211 12688 3495 8754 3733 8269 7093 5446 10161 5576 5179 6730 5369 5269 3705 4707 12108 7712 8935 8340 3445 5310 14775 13243 6456 12496 18426 11462 6311 7167 9031 11064 7922 12854 16263 8808
22525 24045 21956 24663 27143 29898 29492 25858 23594 27518 25966 29507 21499 24068 24111 24226 23997 28109 23933 20657 17827 24093 25272 25469 24589 25361 27327 24409 27111 21527 26301 29169 25145 27311 23082 27503 24716 26725 21262 26504 20899 13804 21018 25043 29493 24522 24754 27985 28903 29468 26810 23849 23992 26073 27652 36930 30459 15464 26414 23274 30525 24782 29391 32977 24128 30297 21819 27447 31305 23899 24678 14505
13665 16658 15573 11275 12465 27089 25427 19436 7485 18678 18795 13817 15440 15294 14117 15431 11945 16256 14616 15843 15421 11499 17999 14915 13847 15195 20237 9395 16601 17907 13632 18447 14104 6080 13791 18190 10872 9752 20398 12738 10852 10158 14716 23252 10989 12975 11581 11303 12055 18987 14830 12773 12009 16139 15079 16352 15295 11446 10989 16288 13287 12480 17604 16797 25673 15118 15416 14549 11777 13137 17369 18916
9881 17544 13086 14466 13686 10375 12736 8118 14541 9909 5481 9020 12192 8270 15261 10835 16373 11519 9622 15842 6872 8747 5855 12299 10798 11200 2248 12607 9125 22286 15062 10941 8870 9018 16498 15374 15081 8790 11954 6137 13871 15873 13777 9419 14290 14537 16701 10893 10874 11853 8562 11773 12897 10878 9216 11848 7706 5637 20847 14077 7733 13549 15130 10507 10707 10228 9742 10285 9086 18478 13351 23311
3987 6021 1855 2825 7373 1458 5649 7820 4563 4169 2545 2162 5028 2624 7081 4959 3238 859 5500 16085 10631 7517 1035 8351 17078 9976 4920 5056 639 7320 8205 3903 13159 1422 7226 1007 8210 8437 14056 767 4298 1611 3650 12905 3088 3841 1719 7754 4034 8127 5119 3518 10019 6482 4496 713 1725 233 3267 7391 2236 4149 1540 992 6361 578 3927 8337 643 12101 4147 3424
2654 6765 3387 1646 2189 2951 1885 2193 5145 2334 3947 4207 3709 2466 4968 2102 3974 1891 1712 5593 3173 8670 2505 1876 5221 4124 1128 2537 1226 13963 13317 16171 13057 8213 12449 3250 6749 14471 4272 461 4866 2422 3904 2077 1623 4646 3251 3457 3781 1878 3302 4953 3772 6157 13545 1275 1748 1382 11562 7451 6201 9830 2318 1096 4367 591 4105 12218 4924 8030 894 4793
3221 10954 16529 5364 2837 16135 6067 3103 15235 8982 8630 1695 4765 3529 9000 10227 8469 2091 2273 12217 2973 1743 12805 5981 2425 3323 2617 911 2551 1297 753 2708 2493 487 769 1614 4148 1446 4142 1462 2208 3681 7756 4813 4714 3922 1850 4662 2931 3765 1826 2694 9487 5149 1365 2506 3777 5104 1027 6330 1319 1243 648 1004 1845 1162 1636 2583 1056 1562 8883 2082
292 2062 -25 -2 138 23 107 -19 104 -35 189 1855 3 9 91 73 17 41 16 242 184 155 148 -146 4271 29 -233 3693 -45 11517 12979 5072 10476 1653 2971 688 7108 13176 335 166 222 16 0 -309 150 -28 109 80 -60 154 1036 125 245 68 2147 -69 74 -15 10 3628 19878 9620 155 -58 661 74 5864 2964 130 2931 73 37
16627 13660 18802 16263 16907 23447 24680 22449 13611 18927 17281 19268 17921 15302 14709 16884 11993 18649 18397 9927 16869 13488 24282 15906 17608 16740 23878 16654 24399 19549 16257 18273 14845 17393 13465 346 17196 16938 21098 22267 21475 16798 12534 23567 19473 23601 17966 17739 20266 19212 17663 18503 16204 14219 19298 19545 23800 22922 15828 18206 18555 15401 17436 21661 20938 13589 18110 19507 17358 16893 17705 16680
3215 1582 1798 11688 2597 2222 -527 3679 3119 4927 1174 4857 5308 1105 3260 1845 683 1088 2415 3555 1762 41 801 1394 16107 4610 -710 443 -591 1720 1117 807 2317 143 8364 1756 2406 451 12475 7592 1418 4152 7803 56 1704 3170 1681 21076 3826 3615 1917 3539 2445 2682 -694 1043 2173 9206 904 635 400 364 6009 809 587 2507 5743 1615 1451 1457 -1425 227
15442 17789 19708 17589 17797 12827 15317 17450 18909 16337 11899 17088 18015 11890 14147 16668 12879 13208 16021 9865 22218 12208 13192 20515 11965 13846 19042 18547 17356 12363 4848 4863 18181 13555 16109 15030 13850 19490 13721 18701 6181 12303 20114 12895 12136 13951 13567 11786 13049 12294 16109 12156 15734 11219 11687 5482 12298 8505 13058 18131 17595 12166 11063 6674 7551 14025 13099 11967 13525 10420 13489 10284
18573 18421 18617 17692 17491 19492 13949 19213 20296 17462 19190 18062 14291 17593 18787 19533 20529 19508 14311 18881 1161 18084 21081 16642 19590 19619 19848 16408 13388 17950 16806 18352 20581 18504 16425 13732 18539 18824 19768 17254 13481 11463 17185 18411 13831 15590 18675 20619 17706 19062 17129 15441 15818 19270 10084 16404 16397 11286 16071 16279 15719 18320 12238 19525 8067 13538 9926 15617 13681 15762 6156 6276
14552 18931 21497 15979 16141 22097 16599 18077 16795 19497 15282 13914 16150 18813 16449 18315 22334 10127 13491 18329 10248 12201 15917 17069 15835 17792 12030 14719 9765 20839 8142 3911 12096 8177 17437 17044 18788 12311 9762 10798 11579 11782 18263 16949 15223 16145 10724 13836 12496 16416 11182 12139 17277 18448 17061 11696 13539 16069 15796 9659 7339 12933 9952 10446 13810 19654 11844 14758 15309 19182 13931 16840
557 2716 1716 1143 2917 3300 830 1683 1965 1781 833 4009 93 3576 637 635 817 1631 846 883 560 886 1525 108 512 441 1976 4192 2327 15761 13087 1663 1953 4063 6612 7821 5778 13076 803 480 2635 983 298 2081 1167 4451 1529 310 701 2052 876 343 2068 969 3050 3360 1977 3764 15202 7982 4980 6808 1867 2114 11007 4193 3017 2906 945 7392 891 14347
8868 11636 7422 10420 14877 8371 6632 5937 13954 17067 11311 12908 16249 14053 16649 11518 12492 14283 11973 16895 9758 8473 7079 12468 15190 16136 10258 10736 8158 12107 16980 15662 15236 17796 13689 8750 11115 14308 10078 6605 14149 8506 12515 9543 13628 12766 12469 22412 12554 12996 16627 11649 14941 18221 9087 15398 14167 11171 17626 10557 11654 13143 20719 21009 12082 20390 12861 15132 12962 17494 5522 8310
382 3606 2997 1331 3069 2850 1201 1947 2629 2148 969 3939 210 3633 735 637 973 1263 694 888 447 527 1820 71 515 304 2331 4259 2517 15519 13221 2702 2475 3605 6268 7035 7969 13195 912 541 4259 1040 203 2421 1141 4329 1424 550 746 2445 751 499 2258 1187 3380 4975 1910 4524 14911 7728 5104 7148 1649 2048 12731 3267 3008 2703 1260 7202 1097 13265
13706 14719 16661 7177 9445 9305 6699 10507 17678 11779 10500 7458 11793 10129 10758 16011 17077 5343 7500 17611 17420 6780 6716 9241 8927 14332 5553 8942 7966 16133 10818 10660 8913 8936 13885 8815 10756 8805 7925 9376 8075 10204 17896 9761 6480 8804 8119 6239 5157 7826 7376 12437 11786 12696 11195 8061 6895 10370 21079 12745 5959 8248 14946 4939 9310 7061 11324 12539 9617 17446 15002 12570
5017 10824 2130 2922 3260 5844 5687 5431 3371 1295 4220 6011 6509 3705 7187 1452 6932 -168 3233 3940 22 10068 834 6492 6994 6425 384 3772 2974 9361 3839 10662 14971 3936 3894 5969 15125 2570 9129 2400 11261 1464 5916 2205 3520 2348 1936 1756 4832 4330 4472 10779 5746 3161 2009 1507 -5 437 16 8507 5497 13949 681 792 1829 912 1723 4988 575 4564 11375 4207
19398 18006 21085 20331 18998 23824 23848 23246 18541 22030 20014 21289 21565 18057 18202 21255 18239 22268 20849 12932 24478 23416 26307 19490 20967 19273 26052 20310 28672 20056 19179 22051 18813 22737 18883 21504 20264 20138 28844 23397 24690 30741 17741 26818 22643 23323 22548 21184 24371 21764 20475 22570 19186 16642 22440 29556 27974 18403 22205 21306 25597 19355 25784 28083 23058 25442 28592 22822 23151 19833 30157 32020
9564 2174 11482 4112 3787 6328 3832 6217 5881 542 3427 860 9004 8365 5774 6176 12218 4752 7751 13039 1978 1520 4259 4265 1693 5172 2769 6133 6386 6334 6207 15019 4458 2377 718 4475 5387 2012 6124 3560 3587 4677 9468 3822 3816 7715 2793 2447 1991 4156 17060 15973 8242 7432 11819 813 1962 1619 9054 6371 4406 7018 5269 3019 3780 2886 10388 2937 4112 8795 3353 8803
-9 253 82 285 3058 766 120 380 160 553 143 583 5 1651 60 140 147 11 65 154 34 40 212 178 69 39 54 247 216 20504 14508 176 51 571 3425 3934 4427 13140 -33 64 966 271 96 126 158 4107 4 13 95 44 295 123 514 34 2080 162 769 345 2171 705 2429 279 2017 4518 1975 4985 619 797 323 3157 108 13136
20663 23952 21873 23052 22863 27994 19901 26804 19765 28033 25524 28619 21474 23810 23891 25393 22141 26440 23297 15232 24694 23086 27159 23082 26232 23625 28296 23046 25310 23308 24572 22203 23447 30354 22417 28350 25093 22347 18486 25880 17117 23838 21619 25946 29601 21650 24142 26524 20935 26742 22775 19809 25139 22899 18359 26762 30173 14788 27224 21375 25253 25251 35742 26494 20069 27157 26411 26651 25774 22533 19348 18508
6698 2897 -740 1392 2312 -44 -1290 665 832 -222 1040 780 1325 902 546 -3 1755 10528 533 883 12522 694 169 -797 742 544 2653 7631 591 11169 9892 874 1199 1250 2098 953 116 1877 -977 -878 324 5936 691 796 408 1932 180 776 373 7354 194 907 1622 924 198 2054 311 2928 2493 1636 4264 305 10447 3860 3937 11166 -1144 25 2229 4913 558 14593
-283 -65 -395 -367 290 -40 -366 -656 -231 -36 -152 41 -104 -140 -198 -102 -158 -76 -108 -58 -151 -243 -275 -263 -203 -53 -398 4830 -312 4573 6759 1569 -21 6569 7372 4833 141 2000 -323 -524 -124 203 -140 -190 -111 -120 -38 -31 -83 -321 -28 -21 115 16 149 -77 -2 -33 7213 19568 9851 6595 4366 10120 5903 3717 2130 4667 -189 7924 2705 5249
4279 13116 6428 3675 6411 4201 4239 3625 10626 7341 13447 5459 7492 3139 5550 4538 3282 5267 5160 11184 4499 8800 3995 5819 6383 7484 2315 7770 4328 11257 12512 12221 8885 6632 9491 6252 10998 9246 7905 3402 16136 3627 8052 3456 4037 6057 5202 6723 9089 6336 15224 13678 10197 14999 11105 1857 2049 3512 7878 11585 8898 9850 2486 2952 3604 1960 5962 7360 7089 5550 5131 6378
921 4101 2799 1166 3250 3126 1053 1751 2343 1502 964 2599 123 3264 434 975 1133 1261 758 1057 448 993 1782 39 160 446 2406 4300 2397 15351 13348 2374 2165 3475 7039 5146 7380 13397 663 443 4057 926 271 2272 1286 4516 1286 555 1160 2102 988 519 2586 1119 3274 4606 1745 3845 14988 8256 4300 6628 2704 3111 11693 2501 3758 2789 1208 7528 688 8201
24223 21103 22425 21932 23271 18656 16142 17742 22447 24062 23786 26879 27162 21210 20978 22743 21766 21607 22198 22274 6578 25044 20805 21634 21851 24751 23303 21513 19688 20721 21692 20693 20803 20488 22054 21572 18664 21921 23575 19238 29047 23523 24225 18166 24625 22065 18734 26205 29875 19970 23861 23947 24906 23847 24616 21499 18431 23352 25439 21563 17780 20699 20039 21091 15779 14577 15340 20553 18860 19438 14417 18608
16944 14183 19370 20411 19924 19403 16666 19283 19459 23122 20742 15345 18349 20225 18596 22066 14005 24724 25926 17601 22233 21143 19002 18221 17281 21408 25800 19381 17933 16961 19774 21444 18678 22366 18294 22570 19255 19132 20417 17509 20975 21877 18472 23118 27668 29721 23279 20815 23048 27841 22269 20507 22780 19639 24548 25559 20327 15439 23671 18944 17424 18672 25035 26829 16512 24327 12458 23619 27536 19770 23913 19516
-44 9252 17495 -449 -177 13526 -653 145 13158 5588 8361 34 -294 -458 -382 -330 -766 -251 92 -629 -212 -115 7781 -169 -187 43 -624 161 60 -450 -222 -168 -410 -153 -322 -75 -118 -39 70 -27 360 -100 22 -353 -75 -55 -91 -351 -249 -37 1006 -9 -268 574 -134 -239 -314 -287 -314 -557 -66 -753 -4 66 136 -302 -567 71 -80 -8 -341 -115
3079 10455 9378 1493 4742 8842 1063 -250 11741 12546 12682 3545 2459 2484 1709 5862 10698 642 9145 1085 708 -31 6562 2211 8156 8025 -794 2037 1587 1671 1579 5641 1991 3044 3982 7135 7657 2226 7126 3706 3903 4509 2049 6682 2611 2966 5070 2615 1976 1834 3328 6633 10888 3433 5533 1031 66 5706 4086 11753 2992 4624 8051 1275 4587 1054 6404 5591 1034 4424 1889 1633
16874 18656 16744 19405 22103 10340 13801 12486 20634 21003 16469 13007 20578 19140 20539 22738 16376 18984 20386 20206 27333 13750 13713 18904 18406 19521 15750 21363 11753 12485 16041 21827 20201 16885 19465 15467 17995 15791 10718 12138 17724 17489 21144 15572 15882 13064 12656 16121 14298 17962 20219 18236 20628 21850 18557 16000 15730 16613 20338 16986 11798 18058 14870 19354 9075 15570 14259 16301 15965 17565 17662 15054
7952 8200 7381 8007 8590 11252 4837 5901 13385 16096 14091 7776 11147 9518 11945 13265 14313 12479 13196 14974 21800 9801 9497 8801 8653 10378 11401 8905 6526 7927 11160 13784 13344 13433 8531 8329 7668 8583 10493 5828 11265 14560 12436 8399 15041 12838 15477 12980 9541 11676 11943 10783 13437 13719 17386 13006 11484 9649 3341 8472 9765 10345 14722 13461 4753 12722 10011 14225 14453 7033 5028 6385
14913 14924 19777 14619 14573 10619 14650 17011 15050 9423 15490 9183 12586 16065 13228 14483 16101 4215 11163 16819 17227 11360 10052 15896 7078 8793 13124 9205 10726 9395 13237 10437 11838 7933 8476 10304 14909 9112 7794 9013 13379 11063 16017 11629 11175 9545 9870 6069 6802 8171 8332 12692 14383 14028 12819 7858 9349 10541 14571 9441 7848 8523 9696 5426 6475 11859 11606 8667 11138 15332 17247 15170
