"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130"
77.4 112.6 6.2 15954.5 12.2 12561.2 5610.7 174.5 821.1 356.6 10.9 10587.3 2704.6 25507.1 443 601.3 459.8 1249.6 20139.1 869 291.6 34338.9 5.8 5370.5 15.3 255.9 27528.4 279.1 287 18982.6 12.6 9667 46.7 26676.8 53 233 435.9 319.2 106.9 1405 167.9 1981.8 10391.2 291.6 1128.4 20323 11530.5 247.8 437.4 1828.7 1589.8 8499.6 444.9 30.6 7.3 4124 56.8 6493.7 7827.2 2399.3 2168.8 8.5 34112.2 619.1 11327 2055.1 649.6 458.7 8070.9 36770.2 30735.1 678.2 24191.4 509.8 18.7 630.5 43 39283.9 29736.8 5194.6 10.7 2584.9 3677.4 67.3 289.3 94.2 467.1 76 260.1 9913.5 40.1 10.5 18.3 260.9 32.6 3537.4 24.8 21085.2 14891.8 4549.5 2167.8 7184.9 8247.9 14.2 40.8 11555.9 80.2 7746.3 66.3 380.4 18433.1 2457.2 56.9 966.6 13.1 20.2 23403.4 6504.9 1441.4 228.5 13 10.2 162.5 488 9136.3 11609.5 5080.7 2627.9 14.6 284.6
17725 373.9 51.1 12237.8 134.3 6193.9 15137.3 477.6 19473.9 1299.2 201.1 6060.4 1443.4 4478.3 14752.5 8213.4 16009.5 12585.7 15335.3 18223.9 772.3 30036.4 38.7 18489.7 213.6 476.8 18995.8 6276.7 4912.4 6598.8 218 19234.5 56.9 19733.4 277.2 16061.2 25609.1 6546.9 4974.8 25414.6 5903.7 5300.6 14462.1 7740.6 18632.4 18523 20351.9 1259.6 19619.2 18567.1 2111.5 1506.9 30513.7 1125.6 181.8 10605.9 165 17537.4 26084.6 5933.9 8613 155.8 22877.8 5151.5 32772.7 15360.1 9105.9 9771.7 17398.8 25639.3 19452.6 4501.8 25300.7 18082.3 64.3 3177 12126 28293.1 10901.4 13160.2 1164.1 23734.8 16908.5 74.5 10684.8 3766.5 3229.9 6648.5 16668.8 17955.2 10424 28.5 1989.4 1716.3 14885.9 24429.2 58.2 17908.8 27201.1 13311.5 7155.5 7871.6 3441.3 98.4 2836.4 13573.1 266.9 8843.4 39.1 237.9 30028.1 314.5 837.5 20738.9 703.7 108.7 15368.2 2765.4 275.7 659.7 215.1 61.7 7722.6 12704.3 18376.9 5436.1 11046.9 507.8 142.4 14780.7
11102.8 4561.9 9717.9 3465.2 10983 6692.5 6217 15632.8 9525.7 1168.1 4371.4 8715.4 39.4 10035.4 7780 2761 27118.3 33278.6 20067 8208.5 3822.7 4163.8 4322.9 4497.6 13437.3 812.6 4352.8 4888.1 11766.9 29935.5 1402.1 1264.4 12879 16163.4 13792.5 30568.4 3668.5 2613.3 6875.7 366.2 8739.1 6457.7 25193.4 6142.9 8178.6 45441.8 7540.4 2126.9 9644.4 12331.7 13298.1 3355.8 1827.4 14732.7 15240.9 14510 7025.1 1737.6 15778.6 8387.9 10067.6 19045.1 4757.4 3882.8 23059.2 10926.1 16405.7 8290.9 15380.8 6403.4 1681.9 22824.2 4166.8 9871.5 20978.9 421.3 4983.4 28 6162.3 11984.9 30981.8 2375.9 1236.8 91.5 17969 14280.6 9667.6 4495.2 8526.6 785.8 3676.4 187.9 10481.8 593.4 1957.9 40.4 6546.1 29256.8 7213.9 30603 9994.3 1462.5 1766.3 6060.6 6722.3 13349.2 14749.8 13277.3 28435.6 1678.7 12750.2 10456.1 17510.2 29972.7 20589.2 18108.8 19895.5 13285.8 8914 23055.1 22739.3 9917.4 2715.6 4146.7 13744.2 35271.1 2969.3 132.2 17790.9 4817.5
27556.5 14140.8 18281.7 18466.8 20109.6 22669.8 10369.1 15717.5 16623 33316.8 26927.6 12410.6 37387.2 36291.6 19853.6 9756.1 13327.4 28526.5 30057.8 30690.8 23064.9 22619.2 15781.7 18604.7 8800.3 18940.1 24739.9 10012.5 30558.7 17137.3 12480 33386.6 22951.1 22406.3 29573.3 27246.9 24912 20299.5 9977.9 15546.4 23063.3 8148.2 32622 3004.8 16537.1 25373.6 25482.4 16459.6 11317.6 21289 21259.4 9058.1 35321 21248.1 16771.6 20570.6 9300.1 20607.5 19533.1 28269.2 24837.5 18441.4 26870 23681.9 6489.4 26783.7 21683.6 42056 34180.9 28257.4 21509.1 19847.3 14249.2 20510.8 22834.1 3780 11984.4 41144.5 15200.6 25348.9 27051.8 18115.6 19406.3 22201.3 18733.1 24989.3 9620.2 27807.9 32771.2 21215.2 26719.8 6136.3 7084.9 30590.6 14058.8 11558.6 22037.2 24724 19539.1 21829.2 31477.5 8572 24345.2 18854.5 10958.9 23020.1 29296.1 22665.4 32997.5 17060.6 12067.1 42390.4 47615.5 19523.2 12411.5 22191.7 48305.5 22353.4 24901.5 28634.8 17803.1 19890.9 14899.2 14732.1 32895.9 34398.3 12307.4 11422.2 14888.1 29858.2
28917.3 19031.1 22575.3 33301.7 18648.6 17487.5 30461.4 23113.7 21446.5 17365.1 40011.1 21109.6 39261.9 24911.1 20865.1 31569.1 27480.2 28711.4 19336 32142.4 25205.9 23102 17072 39237.7 35885.5 30101.6 17463.8 24222 26306.7 22457.9 15380.1 23922.3 18728.6 16820 26070.7 26638.3 25396.6 27798.6 33412.3 25278.3 30113.5 28049.8 25672 30773.3 20479.2 52340 28569.9 64049.6 17339.7 25089.8 16320.4 28709.4 22810.2 18738 21581.7 22694 21192.1 17991.6 32774.8 22310.6 28722.2 16973.8 36274.3 49776.1 50769.2 31082.5 27865 27660 21792.1 25894.7 23431 40278.1 16662.2 20804.9 19775.2 41722.7 21733.8 26988.8 19922.3 27349.8 18694.9 30056 16272.2 23722.7 16717.5 22331.9 34737.4 29482.2 20393.2 23220.9 17400 22260.9 18685.4 23488.5 18504.1 21250.9 28697 34052.2 23753.2 32134.7 26205.7 17193.6 16568.9 27404.1 27625.6 22499.3 22784.6 22493.3 30147.7 20725.7 18297.9 25108.1 34688.1 20021 31773.5 19130.1 54455.6 28383.1 19274.7 39317.7 20893.1 15148.9 29903.2 15224 34274.1 21640 19859.9 25223.7 20923.2 23311.6
10661.8 3335.1 13910.2 3989.7 13168.9 8651.7 6303.1 15006.9 6186.1 2145 5201.8 11116.3 258.5 5321.2 8452.3 11904.9 16169.9 14763.4 24805.6 6489.4 3239.2 433 4858.5 2642.7 15300.9 748.9 5815.8 861.5 7879.4 27988.5 3129.3 2375.1 13868.9 20347.2 31903.2 17980.9 9120.1 3584.9 42975.9 753.9 3666 3145.9 14913.3 8166 6987.3 21003.6 16372.8 3896.9 2597.1 13092.5 7731.7 3137.8 7053.5 13364 19583.7 10654.1 14575.3 2126.6 11974.5 16290.4 10098.4 19101.7 7975 3808.5 8505.6 20222.4 13271.1 10165.5 10820.5 26262.5 2587.1 11692.8 2074.1 7910.6 17519.8 656 3195 51.4 9019.5 18122.5 23481.1 1849.6 1862.7 620.2 17588.8 9789 7457.6 5138.7 7851.7 1306.6 5799.4 2532.5 10521.1 1535.7 6833.9 61 5395.2 17694.1 9471.7 8599.3 5296.7 1753.9 1931.5 8886.8 6593.1 10418 21122 21873.6 28232.6 1507.2 13611.3 9052.3 20123.8 26725.4 14788.5 18988.9 31477.3 5443.4 9768.3 27334.9 21868.1 18044.1 2487.3 7376.3 12779.6 24518.9 4948.9 427.8 24492.3 3373
17873.4 13762.8 17609.8 12657.6 27542.1 17011.7 11526.7 15940.3 15021.9 18150.2 30788 9212.7 2707.8 23939.3 11019.4 14200.6 11885.4 12354.9 17184.6 15613.9 10257 8317.7 26287.9 8833 12662.2 9287.3 7080.9 12439.8 12675.4 17537.3 24611.5 7546 18415.8 22381.7 35014.1 22912.8 10089.2 3636.1 6152.5 6029.2 26710.3 8576.2 7485.8 13960.3 16443.3 17031.4 13304.9 11590.6 11964.2 12953.1 10913.7 26816.9 13154.3 20911.9 16011.4 8974 9485.3 5744.9 24171.3 10418.4 13268.4 33091.1 8730.2 14469.4 19926.3 16642.4 8009.9 10058.5 10254.7 18654.1 17128.4 12800.9 9666.3 12121.2 18237.6 4868.5 5891.1 9142.2 3934.6 23420 36237.7 5802.7 9240.8 23756.9 20146.8 15901.1 25056 7287.8 24299.2 6739.8 10996.8 15851.3 7373.2 37837 9005.5 6891.3 11474 9324.6 12364.7 10565.6 10835.5 6338.4 26213.2 30428.7 4626.9 7520.4 10940.2 16499.7 32919.9 7505.2 15487.6 26694.2 9675.3 18011.9 5862 9158.5 17574 30826.9 25466.5 49273 16972.4 21395.9 7419.4 13782.5 13073.6 27590.5 7208.7 5222.6 14580.8 11061.9
1262.9 1594.5 3080.1 45.9 27550.4 5322.1 24123.7 3506.2 7386.7 559.6 21682.2 28064.6 45.2 3317.5 5181.8 12304.6 11228.5 2468.9 1401.9 20.5 1841.7 23.6 196.4 66.6 5078.8 527.7 2490.6 9157.5 41.7 12042.3 4393.6 638.6 988.3 23871.3 3571.6 6058.6 4277.4 29.4 1385.1 34.7 10455.4 15608.1 28.7 19.1 20241.1 13746.7 1273 3136 20823.2 10138.4 38.3 44.5 2752.8 26023.6 202.4 10601.1 315.7 133.2 3041 9021.6 654.1 30484 24.1 91 1786.8 4615.9 7571.6 4699.8 9754.2 11882.3 24029.1 54.5 5078.6 5022.8 3024.6 5795.5 9902.9 64.2 25.5 5124.4 18155.8 278.5 12329.6 8287.9 21801.8 12649.7 12826.5 1073.4 30.3 3657.3 2086.3 27.7 842.8 1461.5 7672.9 35.5 843.7 21680.5 10907.7 32696.3 7812.9 20586.2 21400.3 55.7 1476.4 520.3 221.9 1096.6 21543.4 291.2 10393.4 1377.3 689.6 17298.3 27.2 38.6 1007 4891.6 26828.3 2044.8 842.5 2351.7 723.5 9457.3 10428.7 40.4 71.3 21.1 42 21.2
21316.8 446.7 80.3 6807.6 119 13506.8 3704.7 599.5 13114.9 5674.8 52 11929.4 600.9 2275.9 11756.6 4119.8 11268.1 9834.9 10615.3 14111.6 3113.3 36191.3 10.4 18260.3 10.7 480.2 16538.3 11399.4 11140.4 8547.8 91.2 21269.5 665.8 13629.3 83.7 460.3 2503.3 10364.3 4648.6 25204.7 927 2859.6 2140.4 14852.2 14275.4 11972.6 17976 1636.8 13435.4 7206.1 1299.1 1589.6 34682.9 3442.7 116.6 820.7 279 24693.3 3305.5 4988.1 14437.5 28.4 24040.9 1277.5 23329.9 7750.7 15924.3 12861.5 7826 30533.4 9224.3 15592.8 19606.4 555.9 965.3 368.3 7911.7 18396.4 7378.3 9189.3 206.5 25631.5 14416 134.4 960.6 5590.4 1560.3 9701.3 15782.3 12847 15456 73.9 3902.5 856.8 486.9 28588 113 13239.9 5327.6 7384.6 8651.2 4627.5 1492.6 10 1032.9 9111.1 2783.9 11995.6 67.6 206.7 288.3 5891.9 727.3 1359.8 1242.7 5.3 10284.3 680 256.4 6.8 172.6 6.6 6429.7 16877.3 9542.4 4235 4006.4 1251.2 8.2 5995.7
8365.7 312.2 90.3 69.2 158.2 122 304.1 66.7 22023.5 1058.1 4801 524.8 846.5 1214.6 17253.6 16383.4 5614.7 1432.7 337.1 9974 465.7 6209.3 287.1 1179.4 28138.8 297.1 720.7 20448.4 7610.3 9130.4 156.9 10002.3 199.4 3898.5 1319.1 20550 361.6 6888.7 3149.3 30906.3 992.8 14258.8 957.4 24818.3 19187.8 3111.4 6266.5 246.1 440.4 11211.9 5899.3 247.8 437.2 15.5 8148.7 131.5 78.1 16231.9 12437.4 692.5 612.1 117.3 365.6 361 4601.3 12404.6 237.1 120.2 4145.2 829.7 3796 315.8 20913.8 11442.3 177.4 182.5 18614.2 24841.5 28601.8 18285.6 234.4 16316.3 3061.5 157.5 1350.1 13411.7 761.7 19802.2 6471.4 14954.1 1005.8 190.4 16241.9 173.5 15385.8 12395.6 112.8 10465 1300.9 538.1 907.7 9279.6 912.8 24372.9 711.2 2527.3 235.8 902 120.2 2579.8 3252.2 501 216 18119.7 24564 4402.9 257.6 210.4 139.5 1114.9 8330.1 106.3 10846.6 1157.5 3903.2 527.8 1012.1 188.2 64.6 30108.1
38930 38889.3 29876.9 46926.3 30984.6 30863.3 37912.6 48533.3 51312.8 35791.7 52460.2 40984.4 37424.4 45641.1 33952.2 36895.7 37041 37483.8 36662.1 44781.8 33985.5 40698.2 25805.2 54494.4 45118.8 38980.4 32065.9 41870.9 36192.2 53532.4 42216.7 32096.1 29116.1 32355.5 43453.3 51765.6 45684.5 33172.9 41127.7 32632.7 41994.1 42134.6 34691.9 34905.9 35573.5 49890.3 37460.8 40369.2 28526.7 35625 32609.8 39399.5 52839.7 32526 34837.9 37333.2 33114.7 29493.1 42184.9 35469.8 38546 36449.1 48409.8 53359.8 63835.6 40025 38262.8 49163.8 47881.2 47707.6 37523.8 56144.7 47404.4 50184.2 41397.4 64208.7 32495.8 38721.6 36358.3 39300.9 40058.9 46910.7 37884.4 35726.3 30684.9 32481.4 39337.8 56211.7 34415.9 32017.3 37027.2 36817.9 26941 37606.6 50300.7 34043.2 38924.4 56514.9 46290.9 42956.3 42177.8 21364.8 32074 40289.2 38270.3 34461.9 33150.2 35712 43625.2 34317 35163.1 51686.9 59981.6 41956.4 29674.8 31129 49995.9 41008.3 37804 49321.7 33725.5 27651.7 33993.1 33203.9 49395.4 39104.1 28104.9 31415.1 32159.7 36161.8
45665.9 31592.6 25048.5 45265.7 28689.8 25126.9 26524.5 39944.2 43456.1 26578.6 42250 30458.6 27295.9 36219.3 29585 28014.7 28556.7 35946.2 33288.3 29966.3 39352.5 31674.9 25955.7 39888.7 42097.7 48829.2 26954.6 42924.9 33321.6 59847.7 31300.8 35881.1 29218.9 32706.4 35362.5 55172.4 38652.5 26201.3 45912.6 38988.5 44119.9 41579.5 37141.4 42296.9 36233.9 45135.4 28488.2 40259.7 29567.3 38317.4 32257.7 28579.6 45431.5 37292 30867 37844.4 36067.6 28349 34778 35307.2 32465.1 33852.6 34592.2 31521.7 37800.2 28044.1 29122.2 48114.1 42528.4 46719.2 23681.8 46628 41514.6 30950.7 50684.3 71053.9 36356.2 42646.9 35387.7 33967.3 30258.9 49333.8 29281.3 30618 29133.5 26144.9 38089.3 43213.7 33039.4 32669 37795.4 34957 20463.9 34185 31715.4 35571.6 46575.5 40749.9 38971.7 41719.7 46246 20365.1 28004.2 37152.4 44629.5 34764.2 37608 32607.8 31214.2 24087.7 34718.6 39524.3 44159.7 39106.5 38769.8 28362.1 54840.4 42114.2 37839 31420.6 39576.9 27807.8 35447.9 30872.1 44759.8 32244.1 34611.8 49415.4 30811.2 25045.7
36309.3 31395.7 22183.2 42824.8 22820.3 25142.3 36244.9 36518.9 47919.1 33976.3 27752.1 37535 45840.1 28445.7 31755.7 43929.2 26641.8 38067.5 31215.1 40444.6 23135.2 33949.6 25788.7 47553.3 40775.3 37574 25468.9 34852.2 33229.8 52323.9 38843.9 30153.9 26423.1 29237.9 31963.3 46392.5 38416.7 35540.2 39303.4 34320.6 45809.1 41216.8 35552.2 29333.1 38581.9 64799.9 35284.7 39407.1 26492.4 33181.1 30666.4 35328.2 50535.9 30187.2 27530.6 35305.2 36521 27824.4 29623.8 27226.7 29282.4 24415.3 40447.7 47591.1 49540.9 39484.1 33152.9 46228.4 36989.9 36019.8 31781 48681.3 42790.7 44091.6 38317.5 50808 33271.2 35344.7 35434.7 33413.2 28804.5 43666.3 37197 36948.1 19454.6 23357.7 44869.7 52629.7 28929.3 33067.1 32007 34192.4 31234.4 27245.3 50067.1 35745.9 30384.6 42251.1 52703.6 35632.6 40755.6 26407.1 23924.4 33814.5 40028.4 35557 29427.1 33402.6 26808.8 26585 29629.9 45002.7 37235.8 37365.8 40715 20054.8 40918.8 34453.7 27420.5 31716.3 33410.5 23599.4 42352.5 31440.5 37485.8 24644.4 29739.7 37868.4 37469.8 23604.5
35004.9 31670.3 23275.1 37985.5 26972.9 26193.8 39175.3 41100.5 47330.1 28703.1 46216.8 32613 49714.5 36115.2 30171 41148.8 33752.2 38897.5 31057.4 33284 35370 35044.2 25575.6 47371.3 40294.6 42398.3 26743.4 32411.3 29829.5 52196.8 37562.2 29770.5 25222 29058 36867.9 43296.9 41714.8 27434.4 36079.2 25542.4 43877 44192.1 31709.9 32229.2 30330.8 52013.8 33294 56011 27544.9 32747.3 28158.6 36156.7 45429.3 30835.1 27684 33343 31724 25881.3 39425.3 29776.1 30016.1 30769.4 40998.1 46898 50664.5 35927.8 34223.4 42692.1 43079.7 33584.3 33347.2 46000.9 43048 46237.3 38610.1 66380.7 30415.8 35763.5 31252.6 33645.8 29010.3 39722.4 31217 31600.2 26102.9 27739.5 35421.1 51523.9 30508.8 31877.5 31563.3 34749.9 27077.9 32852.6 53388.4 30126.9 35271.4 39356.6 49601.5 38015.1 36395.1 23874.5 27651.8 34304.2 36810 31235.4 31577.6 29615 38289.8 27016.4 24125.3 41338.8 52143.6 37657.7 39092.7 26993.3 47298.9 36864.1 32255.2 39381.4 32440.6 22299.6 47597.1 27767 38802.3 36048.1 28026.8 37565 28475.9 26976.5
26627.9 21400 24653.7 22006.8 24331.5 21778 26606.8 32334.7 29123.6 22129.8 42706.7 18724.9 17691.3 33647.1 17423.5 42517 27077.6 28498 30418.6 19581.1 22444.5 24823.1 24313.4 29928.8 26719.1 18427.9 17446.5 20736 28712.7 32832.7 37946.3 13102.5 26514.3 22685.4 39393.5 30452.8 19710.4 30480.5 22457.6 12489.9 37387.6 17715.5 22145.5 36505.7 22774.5 47942.8 29841.4 44238.2 16613.4 22438.2 20472.1 33160 24644.4 27811.4 27228.3 17524.9 21601.1 12579.2 29176.8 22845.4 23179 29661.7 39184.6 31926.8 46030.5 29643.4 19390.8 31999.4 26467.4 27076.4 33061 38761.5 19519.7 27305.9 26553.7 9348 16662.9 19818.6 18422.2 29434.9 30538.3 27336.2 27396.5 32886.7 24143.7 24690.9 29370.6 25325.7 25247.1 15592.5 24183.8 34578.4 15936.6 29733.6 24399.3 18073.5 20236.9 32450.1 33229.1 21168.8 25694.4 20868.5 26164.7 30926.3 11397 25037.8 24575.1 27365.8 41108.2 26630.9 19436.4 42310.9 33164.1 27964.1 17505.8 21681.6 36583.6 34946.2 28535.1 44805.4 25976.7 23099.4 18400.7 27363.4 29022.6 38131.9 23199.6 9800 28998 17893.2
25104.1 22546.2 23059.1 11526.5 24103.3 17142.5 17574.1 23437.1 17420.9 26592.1 40569.2 16438.1 18612.5 29784.6 17204.6 37104.8 32464.8 27298.9 24661.6 18631.1 18785.5 25412.6 19446.7 28371 23038.3 16488.1 16421.8 16725.5 17791.9 39018.5 31757.9 11543.4 22114.7 21041.1 28584.8 32428.3 21212.2 30617.4 21194.5 8612.7 37824.4 14988.7 23298.8 29747.9 22719.7 29678.2 19888.1 26181.6 14140.9 18713.9 21635.7 34504.7 25511.1 25168 27001.7 9155.8 18049.6 11763.5 24138.1 21597.5 20531.2 24982.7 37635.7 31507.6 28130.6 32117.9 23076.7 24962.2 28518 26226.2 25009.4 38569.5 15549.5 26937.5 27152.6 8306.8 11959 15380 10482.5 28771.2 31149.7 15898.3 25182.7 34033.3 14666.5 22811.4 29446.9 17450.7 23588.1 14187.8 21901.2 33535.2 15843.4 27490.6 14686.8 16750.1 17585.3 28682.5 35679.3 20924.5 25901.1 12571.6 23842.4 30306.6 7524.9 18057.7 25056.5 26216.7 36231.9 19742.3 19897.6 31136.2 42204.9 28583 16888.5 21968.8 33668.4 33159.5 28587.9 44832.9 26830.2 16680 22558.9 20600.8 29335.5 30180.8 23021.5 9479.8 28943.8 11969.2
27560.5 23600.4 23997.7 21669.7 24728.7 22779 25574.8 32903.8 29744.6 24650 43498.7 22688.5 19728.1 32013.9 19186.8 39378.8 28780.2 29819.3 28826.2 24645 23354.3 23527.1 22483.7 29981 27362.6 18670.1 17951.9 19034.9 26035.7 36200.1 37962.7 11574.6 24565.4 24852.6 39393.7 37196.5 21809.3 29258 25524.2 10412.1 37525.5 18421.7 24156.8 34107 25112.9 44545.1 26771.4 43592.4 16819.9 23851.1 22022.9 33214.2 29844 27732.4 27516.3 20304.3 21594 14171.6 30815.3 23841.7 23245.3 30372.7 38512.6 34299.2 46784.2 30470.6 23264.5 36475.2 33704.7 26090.3 31520.3 39509.6 18759.4 34179.8 32515.5 10012.4 17663 19398.4 17983.8 31933.3 31855.4 23791.2 24174.9 31971.5 22602 24204.4 30794.6 30107.7 23370.5 15854.8 20727 33420.6 17711.5 26742 19418.5 16881.7 23766.2 32038.8 40365.7 22332.8 29212.9 19734.9 25134.7 29207.2 11364 24887.3 28817.6 28872.6 40941.6 21963.9 22990.7 43884 41517.7 31616.6 21006 24188.8 36304.7 33503.4 29851 40727 29141.4 21531.8 21901.3 25741.9 32932.1 33618 27436.2 10619.3 31886.5 14776.2
10932.9 1236.4 177.9 8692.9 198.1 6496.4 6334.5 1107.6 18019.8 1663.1 277.2 1649.3 1600.2 2017.7 7970.4 2823.2 9223.9 11521.8 17124.2 11071.5 563.3 29126.7 119.7 9319.5 306.5 332.9 17618.5 3629.8 3189.2 3277.4 326.4 23394.7 157.3 21296.3 476.3 2978.8 6743.9 2516.1 1692.4 26037.3 5595.8 1348.2 5479.3 5423.7 18828 16711.9 10899.6 1036.1 17451 17183.7 2156.6 509.8 14927.8 777.7 122.1 8409.7 260.1 9924.4 29283.5 1210.2 3201.6 288.7 21885.6 1633.2 13295.9 5728.5 5780.1 3115.8 7947.5 24140.2 16772.3 3432.2 18808.2 18669.3 265 3031 8445.7 25326.4 8207.4 10543.8 833.7 3400.7 5490.1 260.7 10572.8 4267.5 1870.4 8936 7102.8 8591.4 10349.9 168.2 1517.1 1299.3 4601 11239.7 242.9 24603.6 13166.4 3974.2 647.6 3262.4 1144.9 216.3 6095.6 14335 311.3 7530.5 133.7 393.3 27148 326.5 1684.7 22725.4 712.2 160.4 10759.7 2849.3 653.4 306.8 195.5 174.2 455.6 4460.8 6763 13620.2 6085.2 673.3 240 16932
41415.8 35889.2 28816.7 46467 27071.8 28371.8 45185.3 42904 46613.5 33143.8 50326.2 34690.4 49145.8 40290.5 31500.1 36218.2 39653.9 38574.8 32825 43727.4 40288.3 38040.7 24877.3 49549 43753.2 41064.8 28569.4 37999.5 36464.8 47154.1 34932.7 33775.9 28236.1 30322 39014.9 45201.4 40127.8 35233.8 39784.6 37132.8 42330 39903 35510.9 32446.9 32635.7 63648.6 37933 70434.3 27533.7 35021.6 30807.9 34090.8 45968.6 31528 34119.1 35356.4 32553.9 29548.3 39081.8 36641.8 37312.5 32294 42185 57053 52686.2 37404.9 35643.7 40480.6 41581.4 44681.1 33500.2 52359.7 40064.1 42375.8 39063.2 62011.7 32992.4 39313.8 31194.5 36348.7 32888.4 43641 33603.5 36559.4 28583.6 31765.1 40380.2 40265.6 32854.1 31532.8 30626.4 35760.2 30370 35338.5 49451.6 35534.4 42836.5 46444.6 51279.4 42278.5 39503.8 28191.6 27089.5 37581.8 39162 34547.7 35056.6 35666.6 44935.1 34855 30005.5 37542.3 48512.6 39986.5 38357.8 28926.8 49779.3 37977.8 32282.8 43803.9 33991.6 25514.6 48925.8 29803 42734.3 39397.6 31655.5 38213 36359 37006.6
22537.3 10962.3 18142.5 12513.8 23933.2 17718.2 12784.3 16452.8 16378.1 12047.3 25529.9 8654.1 3198.9 25648 10806.3 16348 10703.7 10483.5 19913.8 18669.7 9365.7 7752.4 24013.9 7810.7 14636.1 10001.6 8555 12074.1 15649.3 14439 23673.4 6311.2 19496.5 24582.1 32696.4 18720.6 10930.7 5214 5887.9 4947.7 23534 8685.2 7367.6 16547.7 17001.4 19528.7 13918 13453.2 10192 13986.4 8129.2 26821.3 13570.1 21392.9 15912.9 9367.5 10010.9 3685.9 24691.2 8463.7 13205.3 30051 14303.6 14415.9 24466.7 14587.8 7716.5 9891.7 10494.8 17647.4 19828.3 15271.4 5727.1 11594.7 13672.5 3363.4 4975.1 8141.4 3949.7 23197.8 27680.5 5062 7851.1 27785.3 17661.2 14100.7 24855.2 9582.8 22419.9 7420.2 11910.6 16797.9 6465 32400.1 7378.3 4741 9596.4 16095.5 8584.2 10084.2 11488.4 5556.9 22083.9 29849.9 4132 7927.9 11455.4 19574.7 28961.4 5703.8 13698.6 21906.3 11445 16949.2 6949 9759 23474.4 26618.7 22925.5 43877.1 17260.2 22347.8 6249 11526.2 11334.2 20742.6 6090.5 4785.6 12518.1 8228.4
39655.7 36076.8 28608.3 47311 27100.1 26970.6 37328.6 43881 51680 25339.7 44805.9 31434.7 36570.6 40308.7 31907.6 34847.6 29266.6 38725.2 32445.5 38844.1 39333.1 32705.5 28003.2 48529.2 42030.7 41029.6 26010.1 31996.2 27748 54782.9 36764 33337.5 27184.4 29533.3 35849.9 45895.1 33258 28015.6 30267.5 33231.7 41240.8 41702.9 27756.5 34295.8 37882.2 50213.7 34619.4 46217.5 25612.5 32159.2 28877.2 39597.4 41621.2 32116.3 33621.9 34699.4 34303.6 27495.2 34085.7 30897.6 32565.8 37538.8 39119 51418.7 51605.1 34040.5 32307.2 40551.4 42281.7 42632.7 29670.7 43669.7 40288.1 46050.4 42892.7 70143.9 32669.8 36690.4 36819.7 34433.3 34766.8 41611.4 26033.5 30914.5 26509.9 25197.4 35168.5 57154.9 29168.9 29802.7 35746.5 35167.6 27038.1 33889.5 53380.9 29921.6 42977.1 41325.8 39486.5 29244.9 37029 25168.7 29194.7 34946.2 29082.4 27311.2 32356.1 30842.8 38682.6 34038.3 27681.3 36879.2 46706.8 35168.2 34238.1 29356.3 42309.4 36615.4 35180.2 35607.3 36743.1 27500.6 31922.4 23931 38103.6 31001.5 24701.8 39930.1 31873.1 31687.8
40249.1 38734.9 30924 40110.6 30711.5 30505.1 32253.9 42684.8 37822.3 25654.1 49208.6 38140.9 33473 42786.1 30969.8 33343.4 34006.9 30107.2 37311.7 34809.7 32379.3 39681.1 25915.5 54903.5 40376.7 31446.1 30303.5 39519.6 38341.9 50166.1 33170.9 31690.9 27617.1 35153.1 46015 47745.9 41568.6 25268.9 44636 26989.3 38625.8 35848.3 26902.5 33522.6 35526.4 54074.1 32597.6 27496 25065.4 36221.2 31292.1 41193.8 52886.8 35374.5 32494.8 35227.1 35178.5 23258.7 41761.2 36158.4 37645.2 37420.1 47979.1 48854.9 46258.7 34129.3 36593.5 47553.8 45894.8 43264.9 36868.1 54055.8 45171.4 44791.1 41900.6 46974 33329.6 38737.1 35167.6 39857 30367.4 44128.6 32580 33001.9 30350.9 31095 34995.5 43385.7 27488.9 32877.5 36821 34365.5 29669.4 37455.4 34245.2 27715.5 34956.4 60012.4 36325.9 35845.6 45319.8 17274.3 29894.6 37246.6 29846.1 33651.5 32406.7 31481.5 42783.2 29419.5 32588.5 46313.6 46816.7 33947.6 26459.1 28742.7 50935.4 36997.7 38985.5 44086.9 30872.6 29409.2 28748.7 31508 47145.8 38716.4 22031.7 26998.9 29092.8 34810.8
