"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86"
9360.8 2173.6 2380.6 8410.1 6692.5 1409.5 9200.8 3314.1 5739.7 2096.3 307.9 1084.4 2950.7 2440.2 2315.4 10967.3 301.3 1991.6 14045.2 11972.8 10324 1463.4 1674 3427.8 8543.4 9396.7 2500.1 11810 2253.6 5710.3 12066.8 6120.8 4945.2 77.2 11579.5 5682.2 430.5 2159.9 8320.9 661.2 2645.1 232.3 8770.3 4476.7 5835.6 52.8 1286.2 6446.6 542.5 850.5 10818 7069.8 11202 4554.5 3097.2 9564.1 13621.1 1598.8 2854.8 14659.1 738.3 265.8 687.7 15537.2 2486.8 5429.7 14139.3 2723.7 5735.5 4955.9 3932.3 701 2753.6 10139.3 8092.2 557.8 1823.9 2170.1 6500.1 93.6 26 2530.5 6874.6 9960.7 9209.1 19621.5
15432 19080 20742.8 18362 16165 16374.3 15606.9 10984.7 15956.4 14152.2 15486.2 11558.4 13330.5 19746.9 21057.8 17436.5 11223.2 19195.7 13103.5 8907.7 11862.4 17463.1 15394.7 20387.1 13189.1 13038.1 19686.3 15367.3 29459.7 17158 13876.9 13260.3 13221 13271.5 14133.1 8777.2 5209.5 11248.6 16238.9 9017.5 17016.2 10814.1 8589.7 5949.3 19379.1 10758.1 7222.8 13592.2 10448 8634.3 14061.6 13128.5 21039.5 16875.8 10141.1 13186.2 12553.4 10145.5 20101.7 11712.7 6270.8 9572.3 12683.2 11594 16751.2 26837.7 14445.2 8681.6 9167.4 10474.1 19625 17242.4 16556 14587.7 15608.9 15025.4 12508.2 16854.1 7788.4 13205.9 10205.5 8434.2 11173 14486.6 21967.7 10221.3
679.1 140.5 515.7 99 458.7 108 238.8 466.6 32403 400.9 120.8 199.6 3647.8 109 459.5 1264.2 114.2 150 274.7 1439 394.9 243 384.8 231.2 153.6 395.3 926.8 310.6 1399.9 3171.1 2046.5 156.2 142.8 139.8 161.7 110.7 439.3 472.6 289 100 172.9 71.1 422.2 382.5 132 96.9 66 291.2 106.2 18246.2 678.8 469.9 827.9 116 323.2 162.3 19709 1148.7 820 233.5 527.8 98 2394.9 113.5 121.7 224 737.6 353.7 595.1 51.7 371.2 4778.9 266 3151.9 240.1 128 46.5 74.5 1748.8 176 294.7 708.1 698.7 104.2 132 664.1
11410.7 13760.3 18257.8 17909.1 16666.9 13939 13890.4 10617.1 11902.8 16648.3 12083.8 12177.5 12634 14830.1 10183.4 13094.1 9072.3 15197.1 13307 14109.2 12018.3 14423 13133.4 14635.3 16480.6 14898.3 12274.4 15999.2 14541.9 13042.1 14439.9 17162.4 16242.2 11774 20856.5 17398.2 9374.5 16504.8 21329.9 9422.7 19694.9 15355.1 21169.3 15114.4 12119.5 32330.3 19023.1 7685.4 29828 11522.7 12533.7 10439.4 18853.2 15917.1 14803.2 15181 16459.3 11600.9 16894 20115.3 16263.2 14120 17280.1 15715.1 11587.2 8673.4 12538.8 11779.6 11966.3 7084.3 14593.4 19153.1 10918.1 15080.7 12133.5 15739 9276 12702.8 12294.5 29244.9 15543.5 20198.3 16259.9 9906.8 21853.5 13695.8
13149.7 12602.6 11140.1 12176.1 11634 12670.8 13542.1 14444.5 12390 16461.2 13409.5 13196.6 13142.2 10476.7 14963.5 11708.1 9744.8 11423.8 12418.8 17165.9 12286.3 11292.2 12522.1 9802.5 11629.1 12415.9 13049.6 15331.3 12361.1 11911.4 15207.8 10650.4 8782.1 8322.2 10768.6 13409.6 33690.9 8030.3 9834.8 27672.9 10594.2 10303.6 8999.9 31432.2 12359.1 10814.1 17466.4 10291.4 10028.4 16624.2 14562.1 14152.2 10185.9 13308.6 13960.8 11553.9 10214 16485.2 11971.7 13535.4 7968.6 13538.5 11793.9 9297.6 10785.8 17407.5 8013.4 12690.3 18864.6 17286.3 14800.6 11460.6 11560.3 13904.7 11058.4 11056 12984.4 7468.4 10378.3 11733.9 15214.2 19060.9 22717.9 12896.9 13495.3 7702.7
11294.8 4858.5 4613.4 11922.7 5073.7 6520.7 8749.2 6955.1 15400.2 2752.5 12027.7 7909.9 8062.4 5921 14449.8 8514.5 6940.6 12308.1 5363.1 9734.5 11478.3 4844.9 17785.2 3211.9 12289 5118.3 8469.5 10811.7 14434.9 12918.3 5709.8 5642.1 5318.9 4496.6 10521.7 7451.1 1873.7 6434.8 5511.6 3929.9 7750.1 6036.8 9367 2375 8338.5 981.6 2401.1 12731.9 3624 8073.4 10424.4 7291 11197.9 7679.8 18850 6390.1 10279.1 5548.9 5218.1 7876.4 8754.9 6872.3 4205 7854.8 10678.5 4462.8 8357.1 3916.8 1983.3 10533.6 15225.4 5107.5 6084.8 10653 9550.4 7946.3 28721.2 5134.8 10386.7 4191.3 2838.8 3038.6 3274 12374.8 11762.9 4808.3
6881.1 10920 9235.5 11800.2 11533.8 9141.9 6678.2 19662.1 8095.9 12213.9 5649.7 11064 8784.7 11809.4 4101.7 4121.5 4092.2 5538 5089.7 4117.4 6137.1 3467.2 3490.6 12912.5 4980.7 11016.8 7164.8 9313.3 12059.4 5367 10698.3 4404 5934.4 3606.1 5076.7 4605 3504.3 27462.5 5169.4 12149.3 6899.7 4202.1 4911.7 3371.9 6793 7317.8 22130.5 5006.1 5938 6268.1 4978.5 8028.7 9349.5 10673.5 8981.6 12816.7 3286 6176.7 15720.6 5620.3 5783.2 10483.7 5557.3 3528.4 12954.5 13311.1 6530.9 6007.6 3952.4 12190.7 12661.6 7098 4633.8 5727.6 6077.2 7586.9 5175.6 4297.8 4698.5 4903.8 2990.3 2471.5 3345.8 2669.4 5376.5 5359.7
16327.7 16220 13692.4 21439.7 11245 15288.3 11874.2 27045.3 11561.1 12976 12264.4 12168.5 13812.2 10844.8 18234.7 13563.8 9314.6 12743.4 12800.5 16886.9 13386.4 10726.1 13379.8 11527.2 15360.8 14200.3 11353.1 17425.5 21045.9 23889.5 15655.3 10093.3 12347.8 14468.2 22564.3 22299.9 13563.8 12401.2 15854.6 16409.2 16887.3 11423.2 16168.8 19376.6 15334 16084.3 18269.5 21100.7 23473.4 16672.8 10076.1 13855.3 14243.4 15631.2 11586.3 13644.3 13448.8 22814 17104.4 17123.4 21904.5 14092.7 17763.7 12658 16387.3 16204.4 12214 23469.8 13375.4 9656.4 14957.9 18491.2 13294.2 16388.8 13173.5 17360 19414.9 10460.5 18914.4 13049.9 11037.2 22667.3 20503.6 11157.3 16807.8 33212.3
8736 7629.3 6203.9 3770.3 8690.1 7446.3 14864.9 7763.9 10557.4 10328.6 10087.6 10233 10805.8 12376.6 3527.1 5014.6 6597.5 7495.2 6978.6 7240.2 4447.4 7355.2 7541.4 9554.2 6437.3 8199.7 19210.8 6933.6 2780 8496.5 4849.9 10113.6 8510.6 16154 6689.8 7225.3 15448.8 8348.3 9150.5 8406.2 12835.1 15714.1 13659.5 14793.6 12456.4 14598.2 11226 9457.9 12844 10104.1 11402.5 11971.9 6820.1 5988.4 6856.1 7982.6 10779.5 7549.5 9744.4 12439.7 12654.5 13316.6 10714.9 6360.4 6024.7 12197.8 13003.4 15742.8 19196.7 5703.1 3724.4 17844.9 10365.1 12796.9 7332.9 6198 5658.4 18993.1 8999 13191.7 16723.4 26380.8 10726.4 15400.2 3502.4 6716.9
1284.5 403.7 716.7 1974.7 780.6 411.7 870.5 458.6 359 293.6 373.4 370.5 420 232.2 1193.7 34380.7 601.9 4442.7 1715.1 2406.1 622 574.4 10371.4 517.8 529 -21 202 426.4 439.1 899.2 1111.5 1197.5 1456.6 411.8 3329.7 872.6 429.9 3776 3210.3 190.8 2875.3 250.3 744.4 998.8 122.3 356.3 1222.4 3765.6 300.2 343.1 957.5 -114.4 772.6 1063 1102.3 523.9 12081.2 2597.2 524.5 1130.7 985.1 743.5 1025.3 1578.3 2507.9 866 3788.4 746 2227.7 9052.2 4738.2 4410.9 2811.3 7011.9 1087.5 4211.4 676.3 1592.9 2460.5 2323.6 118 2243 490.5 48.7 3700 11635.5
4635.9 341.2 4492.4 1774.9 6645.8 2323.8 4967.4 5329.1 2200.5 8145 5678.5 478.6 776.5 13147.8 367.4 5352.3 5068 15396.2 1046.6 2834.9 3803.8 7906.1 256.2 18013 10965.5 4430.2 4544.2 5858.6 1296.5 4926.8 1477.2 502.6 6298.1 13138.9 205 5070 199.4 3155.9 8144 147 8681.7 6611.4 10013.9 870.2 4771.2 6522.3 394.9 119 661.6 4424.7 5057.1 5356.7 6456.8 2836.7 12077.1 4193 16622.8 1389.5 6928.7 1297.7 177.2 251.8 4007 8102.5 6180.3 805 2353.5 1511.3 -55.1 -18.4 550.8 18619.7 4592.3 2532.8 4627 7960.8 6431.2 5930 1569.2 2214.1 744.8 575.8 659 2945.2 3232.8 3589.2
59.7 184.7 1649.6 1130.4 289 108 393.7 6427.1 683.2 11 421.3 277.4 11489.9 3552.7 -28.1 397.3 7038.8 234 725 215.4 1133.2 511.7 14058.9 6131.4 325 5197.9 288 137 341.4 112 497 411 8959.2 15576.8 849.8 12 7075.9 76.9 67.6 7849.6 141 411.7 3021.9 5768.4 824.4 16054.3 6505.7 20.4 1004.9 2410.3 88 11707 8499.6 1333.4 550 743.3 694 182 43.8 189.1 12409.9 12860.8 39.6 243 1871.3 93 2439.3 10485.9 55.1 10.7 2967.8 240 7424.4 6454.1 293.3 321 4193.1 73.9 -14.7 454.8 8830.1 10117.4 1575.8 57 580.5 458.1
11031.4 15639.2 13618.7 16433.1 15873.3 13724.8 11415.4 17957.7 13112.5 19937.8 13950.3 17889.7 9135.7 13797.6 7009 12600.9 8620.5 10562.3 13102.5 12839.3 9728.2 10889.9 19525.7 9075.8 11826.9 10815.8 11661.3 18280.5 13360.4 10077.2 14763.2 12109.7 15087.3 26681 14193.7 20041.4 19573.4 9463.7 9013.5 14646.2 13617.5 9430.7 12011.7 29632.7 9909.4 11331.2 14928.1 19167.9 19011.6 15769.2 12392 11682.6 14439.1 14259 15777.5 12949.1 11056.5 11010.7 14717.3 14244.9 8282.7 12599.8 14757.4 8734.6 11778.7 10460.7 19493 12426.8 12954.7 13626.1 13323.2 12860.3 11173.7 8191.3 12352.5 10422.6 6763.5 26541.1 21051.7 15890.6 9730.9 7860.9 13313.2 11210.4 11114.7 17414.4
526.1 168.3 1180.1 333.4 4717.6 107.1 1619.2 108 837.6 142.7 588.4 573 4373.1 628.1 411 11481.5 624.7 271.7 411.8 621.1 719.2 2001.4 1267.5 11071.9 885.7 768.1 180.4 1231.1 418.2 393.3 1801.4 2108.8 324 1272.3 1612.1 140 1014.9 808.4 17765.8 4342.9 1969.4 389.6 72 810.2 135 4902.1 268 2422.6 72.9 1005 236.3 2219.3 120.8 1313.7 214.5 11316.9 124.5 361.3 11780.9 2382.8 96.9 322.3 126 2046.8 123.5 2903.8 303.5 385.1 23814.7 4971.9 281.7 9113.9 151.4 12850.5 489.2 74.6 2748.9 371.3 158 1557.6 79.7 2007 1907.1 3027 635.8 11609
2279.5 5097.2 11106.4 4095.4 788.5 11204.5 1963.9 2158.4 1906.3 48.5 6386.2 4399.3 20170.6 927.5 5066.5 5106.2 7797.8 6405 1941.1 2827 1241.6 2740.1 1937.3 505.2 7432.3 5353.3 1243.5 1229.4 1168.6 1452.4 7431.2 7332.5 1941.3 2290 2042 201 724.7 7329.3 1399.8 3540.5 4850.7 3111.1 2130.9 636.2 5544.2 94.7 435.3 417.8 5173.9 17541.5 1153.9 1642.6 501.4 8260.9 3719.8 17801.2 1610.1 35 1571.5 1549.1 549.3 16848.5 2412.7 4258.9 3528.4 208.3 3936.7 10797.2 2208.1 6373.3 4017 1326.5 8613.8 2077.8 7780.2 5560.7 7252.2 697.7 800.9 332.5 2350.6 268.7 3010 2658.3 5929.1 463.7
10360.9 10072.3 11136.9 11141.4 14464.1 15940.3 12479.8 8617.8 9658.8 11094 6888.3 15306.2 7373.7 12466 10901.9 6527 26 6314.8 9771.9 1807.7 3524.8 12213.4 14726.2 9298.4 6756.4 9537.7 15808.3 5586.1 11117 4441.9 6158.1 9665.1 9429.1 9736.1 9603.9 12731.1 3633.5 6400.2 9664.5 5931.7 5055.8 8155.4 4597.5 5590 6399.1 4932 8609.7 12803.2 3485.2 7139.6 13396.3 7567.7 11230.1 11327.9 14443.2 7438.8 6334.6 27.3 11166.1 7514.1 3502.5 13254.9 8066.2 9308.7 15413.4 6590.3 6093.8 8431.5 8149.8 17810.7 12156.2 13590.4 7100.8 8539.3 4727.3 8322.7 30.4 13.7 33 5272.6 8427 1483.3 715.9 7597.3 5647.9 18.9
20451.8 17113.8 17465.7 11877.3 19572.8 20345.8 18572.8 5292 12199.3 16946.6 16137.3 17842.9 14155.5 19439 17959.9 13944 9928.4 9989.4 19123.2 9635.9 10194.1 20879.4 13747.3 19141.6 13759.9 16095.2 24403.1 12360.1 23066.2 16124.8 12057.1 16680 16667.4 16969.6 13586.3 15298.7 7179.3 10550.7 18145.5 5621.4 13749.7 17309 12705.7 13145.7 16923.9 7675.4 13832 15193.2 19015.1 14534.9 24942.5 17692.6 29188 15476.1 18194.9 12505 13526.2 11148.4 14610.4 17811.3 14814.9 12221.2 14531.8 12208.6 17887.1 14916.1 12545.1 12583.6 12727.7 9986.2 18716.3 14571.5 14725.1 13678.5 13242.5 15522.2 14469 21748.6 11517.5 18671.4 11351.7 15214.4 10043.5 17934.3 16850.6 9179.2
9005.2 12156.2 13139.4 16689.6 14173.3 13754 14890.8 8050.5 10178.2 10596.7 9945.8 10038.4 9129.4 8132.9 13324.7 7869.3 7523.4 15958.2 18115.9 7355 7924 12717.3 21914.9 17995.5 16345.6 7716.5 11248.3 7521.5 25532.8 10644.3 8547.5 8463.6 11558.1 6853.7 9563.2 6307.1 3557.2 6679 14917.5 7088.7 5680.9 6500.5 4968 5189.2 6989.1 15234.1 6463.5 11065.6 8702 11848.9 11326.9 8254.9 16612 9368.8 8312.9 10075 9711.8 4298.4 14870.2 11716.6 18326.2 13073.3 10394 15911.2 18581.2 6201.4 9184.3 15636 5996.3 11454.1 9648.6 15129.2 7969.7 10232.5 10043.6 10084.6 8887.7 7433.7 6692.8 8324.9 9003.4 11987.1 5023.9 7589.6 8262 9858.6
6429.2 6140 4017.9 8529.4 15728.4 13445.5 9125.3 7546.7 5569.7 5238.9 6677 5930 5918.6 10235.8 11325.2 4973.1 6967.1 6886.8 7230.9 11095.1 7581.9 10081.2 6970.1 20897.6 7480.5 4443.7 8413.3 3347.9 5948.2 5862.5 7872 5592.6 7261.3 2591.5 11120.6 15923.3 1421.9 6436.4 11135.8 2270.3 5611.3 4366.6 17267 6117.8 9055.2 4590.4 4208.3 14998 3646.2 4748 4568.1 3835.6 7919.2 8619.3 10446.7 6258.6 4970.4 3690 8265.3 4569.1 10000 2514.9 7144.6 6358.8 5755.2 850.2 9005 3216.9 1185.2 9592.9 8327.4 6501.4 4281.7 2731.6 7019.3 7138.7 6107.7 5412.8 2507.8 2846.6 1362.1 4757.5 2715.2 5829.7 9564.2 24013.5
2488.8 1160.6 7414.2 10524.8 9721.9 3010.9 8207.7 11718.3 3208.4 2534.1 1392.3 1568.6 3672.3 5066.6 10833.6 3993.1 5543.8 4574.8 8387.4 6809.4 5089.4 2768.8 12250.4 945.9 6897.2 1982.7 651.5 5869 18390.3 1039 7523.6 989 1621.5 274.4 5594.8 2458.6 68.5 3759.2 9811.7 538.4 3005.3 683.8 14061.6 3054.4 1013.4 4485.4 1569.1 4263.3 7367.6 6015.2 2753.4 389.2 4357.2 2118 3439.5 2413.2 3190.2 21 4513.4 4471.8 14332.9 698.7 6254.4 12589.7 10952 154.2 4821.2 5992 2163.5 9768.6 2230.2 6199.6 1221.7 3535.8 3921.9 3389.3 5153.3 636.3 8268.4 3824.2 586.9 4226.5 7082.2 3173.6 3989.3 18995.9
6369.7 12848.9 11910.1 10734.9 12950.8 10443.1 7156.7 18940.3 8435.3 13408.5 8036.4 12615.2 10837.7 13007 13660.4 11830 10738 15953.1 17267 11015 13555.6 12132 15430.6 14239.8 13897.2 12547.5 8973.5 12031.4 14022.9 16395.1 12930 13704.6 16335.1 13840.9 17042.5 17549.5 11402.5 31193.9 17671.4 14150.6 19330.1 13093.2 16965.1 13331 19195.6 22801.1 25798.4 13541 14267.8 8047.8 7752.8 9504 12833.3 12196.5 7444.3 14418.1 11660.8 14441.3 16881.4 16896 21572.2 12630.6 18550.7 11568.6 12099.4 15378.8 15224.2 16772.2 10287.8 12912.5 13466.2 21611.8 13347.5 16611.6 14518.5 15437.7 15128 17745.9 11782.2 16015.2 10598.8 12269.9 10301.2 8676.3 16744 15652.8
13309.6 13097.1 9260.8 11823.5 10108 10213.8 7995.8 18247.6 10991.8 17369.3 10921.4 14020.3 9582.4 10330 14698.8 11339.9 10501.9 13160.3 16398.5 16774.9 11926.3 10592.6 14153.5 9687.5 16318.6 11143.2 9960.5 12463.8 12612.6 14708.4 12866.5 11537.3 12116.6 14023.6 20782.7 18693.5 20756.8 10089.3 14021.2 14267.4 12433.8 10347.7 10892.4 12727.4 15073 15900.1 14968.2 17807.4 13128.3 11853.5 10982.7 14681.3 13187.2 13230.3 10829.7 11205.3 11723.2 27093.4 15608 17728.3 15438 15331.7 14410.2 12489.7 17947 18942.9 12424.8 18569.8 13957.4 10537.7 13590.7 15545.8 10649.6 15983 12997.3 17410.4 20312.3 12579.5 36201.9 12450.2 15053.3 14982 18916.8 15354.9 14855.5 14248
11612.1 14792.5 9799.1 15709.9 15056.3 10089.2 9138.8 17804.8 9532.4 10723.2 11953.2 11452.4 10821.4 9190.7 12832.2 9668.6 7365.2 8391.3 7168.1 11314.6 11134.1 7067.9 8058.1 6806.6 7563.7 9407.2 11638 22402.9 11515.4 8535.5 11767.5 9431.1 8917.5 4638.6 14844.6 12159.1 9937.4 6802.8 6074.5 16637.7 21175.3 9993.5 7678.1 14105.4 7903.5 9329.3 13100.4 16543.3 15149.4 15673 12535.8 13819.9 6943.4 12363.3 15741.9 12380.5 6893 13229.3 13072.7 9668.1 16890 12285.3 5958.9 5474.7 9228.2 28618.5 9057.1 14301.3 16292.7 12347.5 11187.2 10983.7 9876.4 15237 8023.7 8362.8 7467.9 9264.8 7969.5 14382.1 10795 9753.5 17172.4 8834.8 7132.2 9983.2
5874.4 11395.8 12212.4 5454.5 9518.7 6752.8 5486.5 3882.8 5007.5 617.8 10403 8571.7 7781.5 2432.6 7303.2 7836.2 8163.1 9539.6 6997.4 10194.4 9140.6 9625.2 7082 1701.6 9580.7 7598.6 1679.1 12180 3029 10104.4 9604.2 17700 22512.9 4028 8273.6 2288.8 3098.1 15427.5 9675.6 10284.3 11136.6 9390.7 3451 3906 12246.8 4267.3 8399.1 1842.2 7258.7 7781.1 5258 7107.6 3579.2 11566.3 5822.2 9361.9 10214 1914.4 3608.9 11774.1 8302.1 9319.5 8899.6 12903.4 7428.7 1625.4 10066.4 5952.4 2396.3 7843.9 10164.2 5239.2 8517.5 6817.6 11118.7 12540.5 6970.4 5854.4 18738.3 3629.5 7568.9 4017.8 6863.9 6948.2 14491 7126.6
8500.3 5104.3 3917.5 2711.3 3000.6 12347.2 6810.5 3773.9 5930 3156.5 8025.1 8230.9 8160.5 8723.5 2018.2 2889.4 2946.2 3010 2554.9 2399.8 1379.8 8036.2 1524.2 1923.6 3126.8 5496.6 17897.7 4267.1 3703.3 5332.8 2357.1 6290.4 8162.2 5517.8 1632.9 4018.3 2609.4 7409.9 5157.2 4937.3 4729.3 10342.2 5082.2 3508.1 8432.7 444.8 11749.2 611.3 1231.2 9369.2 10650.1 14563.5 20842.4 4304.9 5974 3917.9 7414.6 7608.7 6789.7 3186.9 6726 13608.5 8973 5750.9 7544.4 3732.1 3454.8 3964.3 1573.5 479.3 8790.9 1805 5926.2 2277.4 5381.9 2855.3 3815.3 6456.6 518.2 15134.8 1241 3266.8 2627.5 12160.2 4126.8 1157.4
10343.7 6061.5 7691.3 6665.9 6012.7 7209.5 6578 9414.8 8509.6 10348.1 9790.7 14104 7307.5 8110.6 11021.8 10164.7 6780.5 10624.7 15660.3 14466 9064.4 9621.8 11635.2 4779.3 13614.7 7477.5 8086.1 8035.6 7092.1 13792.2 6739.3 7344.3 8989.3 13844.2 19791.1 14549.7 22174.7 6400.7 9123.7 20623.7 6835.6 7888.7 9246.6 11471.9 13003 11727 9699.9 12526.3 9842.7 8851.4 12654.4 14599.7 8114.9 8457.6 11464.9 6587.3 9831.4 19273.4 10208.7 17351.7 9028.7 10857.5 10405.3 6604.9 12651.6 16935.2 15846.9 15504.6 21889.9 8180.4 9701.7 13343.1 8781.4 13170.8 9090.1 11977.1 10144.2 6174.6 10902.9 10383.5 19902.7 12205.7 12667.7 18922.6 10784.4 6037.5
6014 8525.1 6945.5 3877.9 4063 5292.9 5864.3 1163.6 5128.5 2015.1 9368.2 8495.4 10448.6 2508.6 5563.3 7744.4 15586.3 4297.6 4736.9 5040.3 6216.4 8567 4506.9 3178.4 5777.9 6099.5 2574.4 2777.5 3032.2 3375.3 6957.8 5015.4 5088 2621.3 3300.9 2671.3 761.4 5124.7 4342.3 4230.5 2979.5 4939.2 1148 1249.4 3900.1 1520.3 1441.9 3171.9 3884.9 6753.8 4332.1 5128.8 4152.2 5683.6 5903.9 6265.6 2018.8 20641 2696.5 3308.3 2500 5914.4 3428.4 5746.9 4410 2064 5665.4 5536.1 3835.2 9917.3 5313.1 4663.6 8363.3 6490.4 10536.8 4686.3 21054.6 21364.6 33 2306.8 4132.6 1892.7 2080.8 5222.4 5911.1 11796
1822.3 3078 2286.5 1646.2 892.3 1009.4 968.2 3002.7 2140.1 1834.8 1292.1 2406.9 9004.1 716.1 1175.2 2619.5 3011.9 1179.7 1414.7 1289.9 2642.5 806.8 5930 1280.6 754.2 4834.2 1541.3 11280.1 1648.4 1186.6 2130.7 1568.1 895.6 1737.1 742.6 1580 6220.8 967.2 688.9 5084.3 596.5 1015.6 1528.9 7499 954.8 2918.4 1035.2 1547.9 1456.7 1696.3 1934.7 8032 1663.5 1495.5 1556.8 2658.4 1101.5 4106.8 16803.3 1101.4 20036.2 4370.7 1176.7 897.7 1303.2 17911.5 1097.7 16897.6 7012.2 2553.6 1238.4 865.6 1162.6 8066.1 745.4 1210.6 2092.2 701.8 902.2 784.6 505.1 775.8 2772.1 1076.2 955.1 883.2
6240.8 7026.9 8940.6 18213.1 7219.6 12140.5 9711.3 8115.6 12954.7 5474.6 7577.1 7688.1 8132.5 20641.5 7356.7 6326 6750.8 14528.9 9248.5 5639.5 6597.4 4763 17586.7 13236.3 6672.4 7943.9 8903.7 7436.2 13935.3 7068.3 8620.7 5220.9 10470.6 22351.2 8661.5 7136.8 8004.5 6105 7392.1 6142.4 5063.8 5310.5 16774.5 7518.3 7568.1 10209.5 5152.2 15680.1 6224.6 7116.7 5367 10865 8297.2 6979.6 8043.9 6926.9 7480.5 2858.1 7675.7 6683.4 11751.4 13259.6 9132.2 6473.1 10131.6 3610.8 10937.7 6436.1 3272.9 3803 8025.1 6334.9 7649.2 5709 5512.5 5098.9 6276.6 2953.5 18565.5 4253.3 8622.4 6362.7 6023.5 4843.5 6281.2 4555.4
4312.2 1739.5 4104 5000.4 2810.2 8807.9 9953.1 3420.6 6691.5 3317.9 5930 2811.8 8878.1 8501.1 7302.3 9799.6 3711.5 15602.1 9471.7 5094.1 6450.6 6850.4 23864.6 5297.4 7739.7 3977.2 11112.7 4047 5450.2 13438.8 1384.7 5705.5 7633.1 3363.3 5083.7 5503.2 1669.6 3242 8909.8 2236.3 4130.6 2848.2 6396.4 3491.1 6799.3 3620.1 2635 6523.1 3519.6 4332.4 5144.3 4939.6 10376.2 3642.3 7202.5 2110.2 13069.7 2988 2667.1 8933.1 8493.2 2591.2 6278 8541.6 7238.3 2023.8 11837.6 7498.4 2729 6450.4 7193 10500.9 8363.3 7925.4 10923.2 4399.6 7759.9 10914.5 9679.1 8410 3089.2 20815.9 5984.7 10224.5 6247 3948.3
16112.3 14410.8 14004.2 15281.2 14142.2 15487.4 15210.1 24692.6 15551.9 27801.1 12961.4 16019 13301.7 19752.7 12540.7 13209.2 8883.8 11027.2 16896.5 17791.5 11893.5 11865.8 13150.7 11100.4 14203 16542.7 14829.8 18942.2 8461.5 14305.8 15027.8 13451.9 16129.5 22433.6 21190.5 20222.3 23564.2 10847.5 14391.6 21178 16057.9 12462.1 16635.1 26803.3 16634.4 14736 19278.1 13634.5 16631.7 18807 16100.5 16378.7 20030.1 16809.1 13669.8 17204.6 11528.8 16229.5 19885.6 21448.8 13226.5 13359.3 17173.4 9076 17175.1 19934.6 14039 13689.1 23612.9 12690.8 16405.7 11090.8 13946.1 17586.4 11590.5 13470.1 12707.2 11901.6 10092.1 13842.1 15260.2 14772.6 20906.1 16690.7 12554.9 10735.9
106 156.1 65 72 103 101.6 84 348 68.5 75.5 138.2 85 14132.9 52.7 162 81 52.3 216.2 133.2 75.1 155.2 93.5 174 110 159.2 119.8 102.2 59.3 58.1 125 151.5 110.9 182 83 202 103 106 112.2 15.1 9289.7 109.7 82.4 78 105.8 54.1 313 96.9 195 86.7 149 32 490.2 84.4 417.3 87 27690.5 154 375.8 705.7 161.4 69 188.9 115.7 126 155 10536.9 111.3 166.5 2216.1 444.5 84 233 274 13325.3 128.2 135 108.7 137.5 351.6 418.1 953.3 178.3 181.5 178.4 99.7 50.1
11404.9 6012.4 7846.1 16100.5 9020.7 10817.7 11889.7 6045.3 14365.1 5427.5 9632.5 5629.7 9028.3 18694 10113.4 9921.6 8451.1 5930 15827.3 8391.3 9408.1 6242.4 2952.5 4877.5 7116.2 9844.1 10512.3 4263.6 14679.7 9393.2 7500.5 10895.4 8332.8 11778.5 9255.7 4219.5 2005.7 8523.2 9170 3417.1 10763.7 7994.8 6458.5 3941.2 13441.2 1794.3 3986 12852.9 9777.3 11535.5 11490.6 6813.2 9976.8 9626.4 9942.2 8770.3 12661.6 3192.1 6350.6 8158.2 2410.5 3905.2 10539.1 9222.1 11457.9 633.5 8686.5 4474.8 1017.2 5996.2 14255.4 4409 9922 3010 11422.5 7796 10238.6 10161.3 14514 2549.7 2439.2 3225.9 3366.6 9414.6 10213.3 2734.9
9856.8 7006.3 12225.1 9178.7 19361.8 11311.2 17310 9490.9 7988.6 9421.7 13362.5 6169.8 8717.7 20434.6 10970.1 9782.3 12077.4 13495.2 9657.4 7054.2 7359.9 9272.4 4532.9 23643.3 8327.3 15891 10579 4125.2 11096.5 8848.2 10367.3 9764.3 7256.9 5595.2 3794.1 9128.6 6182.6 9317.1 10574.7 5072.5 9544.3 8951.1 8922.7 4053.4 13582 4750.9 3983.6 15145.7 8893.5 10689.7 11675.3 8515.7 11565.2 12156.5 11154.1 6877.1 9750.5 5211.1 11548.8 6708.1 7784.9 5696.7 8451.9 11042.1 9940.2 1278.4 9831 6949 5176.4 7356 6869.3 8993.2 12776 7219.1 12478.4 7237.8 14626.8 11303.1 8342.8 3667.4 4872.4 5291.6 4665.6 7855.7 7699.5 5484.9
