"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173"
20403 222.9 33.2 150.4 57.9 21.5 44.4 56.8 59.2 249.7 62.4 27.3 268.9 281.2 40.7 342.4 109.3 324.9 138 106.6 50.5 296.9 53.2 10922.3 454.9 98.6 122.2 1781.7 14.2 26435.6 3871 47.3 38.7 10063.5 113.2 55.2 74.2 63.2 71.6 41.1 35.2 34.2 52.1 44.3 52.6 382.4 36.1 212.4 46.3 45.3 1729.7 136.7 178.8 43.8 7765.2 33.6 2464.7 58.6 211 103.6 909.7 152.3 54.5 141.9 173.9 1489.1 1487.4 4225.5 13.4 90.6 389.3 384.9 25.6 2789.4 92.6 121 82.2 17664.2 120.7 75.9 94.2 320.7 16920.5 248.6 39.9 224 309.9 32.1 28.1 7446.8 39.8 24.1 99.2 7736.3 56.5 203.6 85.3 34.9 240.8 117.5 106.6 26682.6 371.8 23.6 77.7 28.4 80.6 24604.6 19331.6 108.4 90.2 69.8 464.9 76 25.9 24.5 28.2 28.5 327.4 61.9 26.5 95.2 30.6 13773.6 11471.1 249.2 137.3 2003.6 112.5 1113.9 31.4 325.5 310.9 108.5 46.4 102 27812.5 2788.9 39.6 2665.2 146 548.7 25.2 101.1 81.4 295 75.6 162.7 211.5 57.9 219.1 1056.8 1810.7 7479.8 140.2 203.7 4639.7 8057.5 30.4 35.5 43.5 365.1 35.7 50.8 108.8 76 306.6 66.3 2555.2 207.9 525.4 279.6 107.5
9253.2 10549.8 10652.7 8462.5 7257.1 9173 285.1 10673.8 17348.4 6323.2 5661.2 436.7 5238.7 6374.3 4684.8 2827.8 4493.9 2322.2 7516.6 339 3468.4 4032.3 7932.6 13695 13450.9 7838.8 5017.5 11301 3114.8 10309.7 5993.8 12981.3 9530.6 8153.2 1662.9 3184.4 692.6 3786.1 8937.6 18090.9 6322 4322.3 1853 8524.2 29960 5523.4 7186.1 2942.9 1646.7 6482.6 771 5468.6 4136.8 8927.6 326.3 8506.7 5236.5 3775.4 2247.6 520.6 5493.8 1832.7 6239.2 3406.8 367.1 6969.8 3218.1 21393.3 7637.1 577.3 6634.8 12856.5 576.5 152.1 458.8 21187.1 5600.9 7238.3 18218.5 4695.9 14542.8 1622.2 3357.5 3598.7 11573 5803.3 3900.1 14020.4 3887.6 20097 4980.5 399.9 2890.9 12590.5 2214.3 5898.1 2273.6 469.7 2055.4 9038.1 3825.8 17897.8 3482.3 4715.7 10799.4 173.9 4284.2 1339.3 2966.5 1442.7 7031.3 2488.2 2085.7 1509.5 5610.2 12256.5 2500.6 3373.6 12965.1 7307.9 6664.4 7162.3 5409.5 548.1 8573.7 5143 409.4 3642.8 271.4 4105 3753 6331.1 1595.9 11946.1 7199.2 5384.4 2504.8 3510.7 5787.2 3737.3 2792.6 3015.2 10112.5 914.1 424.9 11462.8 14918.3 12764.7 2619 3315.9 1504.3 1536.5 15444.8 1870.8 3485.2 381.5 2191.2 590.4 5533.1 4890.8 11389.6 1302.6 16143.7 10369.9 10922.3 12163 2357.7 6550.1 13514.8 172.8 3076.1 1986.9 45
10171.7 7086 15824.3 19326.6 14455.2 14572.3 7600.7 15591 11036.3 13127.5 11834 5912.9 8277.1 12137.1 12180.7 7777.8 9904.2 9289.1 14085 10285.1 8163.2 16508.2 12769.8 24153.9 42689.6 7607.3 6890.4 17941.1 7935.6 27269.2 7680.3 12843.4 7197.6 10392.7 6190.1 7258.1 9312.5 7119.1 6407.9 13064.2 6683.6 8491.8 12063 7463.8 9410.9 7369.9 7165 7667.1 7762.1 7601.2 10012.6 15738.3 6603.1 18713.5 7767.4 3774 19468.7 7635.9 12842.1 10404.9 7111.1 12722.5 9973.5 8277.4 7198.8 5107.2 5547.8 13285.3 7815.7 6801 6537.6 7660.6 6998.4 10315.1 6493.8 23935 10835.4 9539.6 9418.4 10328.6 9037.9 11234.6 10069.9 10866 8201.9 15311.5 11143.2 16338.4 7903.5 19954.3 10083.3 9069 11405.1 14508.2 9442.3 15856 10098.9 8495.1 6325.6 9512.3 7613.2 24715.6 7624 7148.5 17692.5 8311 13798.4 8267.7 32448.7 3767.5 6935.6 5105.8 14011.7 10591.6 5457.5 15644.8 14862.3 6454 9701.4 11451.8 10079 9363.1 9495.5 11116.3 11358.7 7076.3 9191.8 9885.6 5476.1 8115.9 12357.5 7880.4 5344.7 19962.4 12993.1 9164.3 9296.6 6952.7 12914.1 18850.2 10358.5 8339 12603.2 8129.5 14589.8 16073.4 5536.3 5728.2 10708.3 12386 14480.2 6894.2 9991.4 8454.1 5516.1 8076.1 10198.4 8115.6 12024 12025.5 14521.5 4502.4 12927.8 10081.6 9536.9 12209 14921.1 8384.9 14113.9 5081.7 4546.9 9388.4 17886.7
891.8 89.4 107.9 637.4 322.1 58.5 6035.9 192.4 436.5 96.1 25.9 604 271.8 386.9 506.5 1756.5 454.6 933.4 393.7 33.3 1288.5 568.5 73.7 675.8 48.1 117.2 530.6 989 227.6 87.9 545.5 464.1 374.6 904.1 578 1048.4 215.3 4378.7 488.9 562.6 443.1 3966.5 355 386.8 724.3 536.2 26.1 110.7 23507.1 84.3 2443.3 194.8 156.1 112.7 550 223.2 33.6 590.5 226.9 1021.8 2189.4 604.7 197.2 126 122.2 4194.2 9256.8 446.7 1327.3 53955.8 19169.2 72.1 145.3 4342.6 1733.2 968.7 231.7 160.9 400.8 701.1 94.6 128.1 681.5 1097.5 1671 431.3 631.8 190.1 506.9 1530.3 173.3 457.5 617.7 453 1276.9 379.5 621.6 279.4 616.9 276 3231.8 460.6 601.2 904.9 388.8 543.1 657.2 963.9 4458.5 690.2 317 4209.6 710.9 393.7 290.7 576.3 1101.3 594 956.3 234.7 242.3 6827.1 2406.7 432.3 21831 5131.8 424.1 548.1 1082 1240.3 466.6 523.6 1930.8 727.4 697.9 469.9 7336.5 1664.7 379.3 673.4 10650.7 636.7 521.5 3454.9 100 651.1 915.6 276.1 2180.1 693.3 1121.6 660 7911.8 690.1 6443.6 471.8 2230.4 524.4 89.3 835.6 412.3 461.2 193.5 858.2 109.8 514 1448.7 457 1656.8 8887.1 1681.2 3374.1 202.5
12630.4 12015.7 21769.6 16348.9 31981.9 14729.1 9775.4 16962.3 13793.3 17374.4 23185 30887.8 15691.8 24087.2 12040.9 15940.5 19721.4 12013.9 10026.4 14753.7 16193.1 14319.6 17005.5 10889.5 8501 18043.4 16526.8 17778.6 20996.3 9392 15735.9 14276.6 23441.1 23993.8 26611 14438.3 16064.5 13275.6 10572.2 4013.9 18792.1 10385.7 13261 12162.2 11855.9 8915.4 11700.6 16847.3 16276 12103.2 26035.2 11673.6 27694.2 27484 13852.3 20975.7 4706.2 20433.7 19496.1 11842.5 11718.8 8567.6 15084.3 14173.2 12795.7 11607.6 17547.3 8400.9 10930.2 9847 14682 14435 26016.8 18867.6 14122.2 9526.6 15110.9 13861.6 16266.4 19368.1 19935.6 14254.6 13654.3 12447.9 14748.2 14185.1 21384.4 15743.3 17792.6 11362.2 11412.8 14124.8 18662.9 9127.7 15533 23841 15281.1 15134.8 8375.4 12999.3 13644.7 8619 5474.2 13187.1 15542 18549.1 23438 18326.7 16861.9 12181.5 9961.9 16087.9 17671 24359.5 16789.2 14570.8 13228.1 15515.1 11557.5 14413.5 15054.4 5950.2 23486.5 19522.4 12652.5 19684.3 17131.6 19176.4 22677 10638.5 9178.2 16131 13240.6 14116.3 18605.1 14912.7 12662.4 19312.2 12567.9 12158.2 21537.4 18173.6 11055.5 21499.1 18732.3 10698.9 12358.1 7866.1 13689 18619.1 23738.8 14479.4 12313.2 28144.1 20214.7 28013 20319.5 19543.6 22947.3 13401.3 20316.8 21789.2 18213.5 14487.3 23964.6 15477 15013.9 21604 11718.7 17630.3 17806.4 16105.6 13920.6
7420.6 12658.8 3310.1 6189.8 6714.6 11084.7 4111.9 8608.2 9849.5 7584.7 4298.8 17280.5 13238.6 17720.3 16100.6 12438.2 9308.1 9301.1 18218.6 17000.6 20107.7 6024 11276.8 16098.6 14257.3 9252 5708.6 6341.5 9366.2 11370.5 11736.6 13006.6 12851.3 6813.3 13365.5 9812.7 3555.1 18661.7 12018.4 18334.6 21049 10466.1 9377.8 15818.8 5493.8 13337.5 4752.5 17024.8 5710.4 1533.5 8856.8 9504.2 14825.2 9591.1 11334.9 7657.2 6359.4 9590.8 15668.9 7043.1 13968.9 11685.2 4241.3 6160.5 17515.9 8257.9 10093.2 7593.2 10509 4322.4 10334.5 10029.5 6130 5956.6 20311.4 17527.5 10641.2 12937.2 22482.7 14776.2 14672.8 11976.8 14613.7 12780.1 14411.5 13961.5 9723.7 7145.6 15461.9 18471.6 32717.8 29624.7 6697.6 11667.1 7510.2 13174.7 9878 13740.5 18716.1 19514 16140.8 18369.3 16400.6 10142.9 15580.5 15719 27005.4 16772.4 11084 16164.4 17993.9 13859.2 18851.7 19459.8 15387.7 13129 15956.1 14450.9 9111.4 5731.2 1968.6 15615.8 10676.8 17954.7 13698.2 11874.8 12552.9 10652.6 14056 22555.9 16134.2 17648.3 17686 10453.4 14653.8 18412.5 11575.6 11924.5 15185.1 11988.5 10490.7 9406.5 15398.4 5158.5 7974.5 11300.2 25640.7 13749.4 9460 17934.8 7000.1 16823.1 19562 13701.7 12931.1 14996.1 13841.2 9178 10602.2 11394.3 13192.4 19726.9 7447.7 13546.6 14606.8 15498 14161.9 7323.7 10920.4 12525.6 15226.8 20103.5 11519.3
1741.4 90.9 1005.8 426.4 783.5 691.9 503.2 5268.8 479.7 253.5 1182.3 441.6 200.6 434.6 591.3 489.2 9244 1098.2 4426.8 1274.3 211.7 9235.6 601.4 716.4 756.8 891.4 563.2 32414.5 153.7 132 695.9 253.5 767.9 835 475.5 426.2 280 544.5 428.5 8400 48.2 220.3 1755.4 1448.7 1270.4 69.1 486.9 121.5 117.1 198 340.6 116.7 188 183 581.4 363.3 6912.3 387.8 930.3 1186.7 100.1 1865.9 475.9 683.7 145.4 442.2 1462.5 2664.4 775 760 442 677.3 769.9 850.2 679.3 660.4 404.3 119.7 207.3 1558 2425.6 88.3 261.2 1869.3 55.3 14346.3 1182.1 5139.7 345.8 616 697.2 1396.2 95.8 175.5 443.1 22768.8 145.9 1418.7 1353.3 4794.3 266.3 376.5 462.4 304.6 4894.1 25159.3 431.1 4002.5 1166.3 415.3 191.1 112.3 14501.7 7381.6 67 2110.1 147.8 210.7 583.6 4387.5 221.7 1039.9 155.3 398.8 221.8 251.4 1191.2 10861.5 282.8 82.7 620.4 224 47.4 509.9 752.4 21184.3 3987.3 615 2569.2 153.6 405.1 210.4 1217.6 1122.2 336.5 20197 683 1091.7 505 19750.5 297.1 497 20600.3 75.3 1346.3 15103.7 8884.5 298.5 258.1 1581.3 335 1302.4 2423.6 97.9 1277.1 2770 2977.7 1702.7 303 201.6 11727.7 234.8 578.5
3058.3 17567.3 1943.2 1415.8 1619.7 6528.5 7752.5 3058.2 12750.9 3441.8 1800.3 481.7 5444.9 4976.9 13476.8 3361.8 3533.6 7992.1 17551.4 15131.2 8706.5 15068.7 4599.9 4541.8 3324.3 4679.6 7439.6 1735.5 8692.1 5492.8 6210.5 10303.1 3474.8 731.2 1355.9 3547.2 2004.4 5261.6 4162.4 7062.3 5429.4 4533.5 2923.1 13914.9 442.4 6998 2297.2 1266.6 6326.2 4207.3 2753.5 21292 4158.2 5174.1 1501.3 2583.5 4203 5685.3 4007.1 777.9 5255 670.3 3384.9 6020.7 13265.3 3337.9 2136.4 3569.2 8035.2 6453.5 6996.5 6159.3 810.3 1193.7 1495 9519.2 3871.1 27415.1 10164.8 4011.7 3596.1 7574.5 3592 1009.4 14467.3 512 1770 1977.2 5688.7 3615.3 4850.8 10238.7 2934.1 5959 3456.1 3516.5 5061.6 9347.4 17762.9 17623.3 22306 2756 20406.5 10225.4 13012.1 5322.1 2559 5011.1 2277.5 6871.9 12971.9 779.1 7177.4 556.8 5966 2870.9 9981.3 9253.7 12497.3 440.3 3654.1 11664.2 1802.6 3008.3 4997.2 17997.1 5154.3 844.9 453.4 14505.7 7430.9 5074.7 21020.6 348 4464.6 984.9 1375.8 4187.6 7088.3 4629.5 2848.6 5736.5 20140.1 5741.6 4435.3 5816.7 3687.4 3688.6 2842.2 469.3 1586.7 889.9 1460 3379.2 2973.8 762 1905.3 3132.4 5227.1 5740.7 5688.7 2959.4 2927.5 225 4370.1 1264 1522.5 2731.1 1689.5 5724.7 4929 8581.9 269.8
5054.2 14581.1 6290.8 1603.3 3825.3 3699.8 15582.4 206.8 5162.5 5548.4 2980.4 3900.8 6860 7361.2 10296.3 8824.7 6247.3 13482.3 16001.3 6285.7 13977.4 5925.8 9754.6 21389.6 10345.6 1138.3 8981.7 15714.6 9187.6 10503.6 5508 932 144.2 8321.1 2554 4808 7412.2 3142.9 2796.6 10090 8745.5 22599.9 9541.1 10114.1 11115 6133.1 19966.4 11330.5 6609.3 8251.5 5488.2 9876.1 3994.9 7511.6 5369.6 7052.7 7280 2504 7726.4 7314.2 4561.2 3655 5357.6 2737.3 3032.1 15226.8 6763.5 5838.2 1885.8 4992 7005.6 15903.8 10941 2031.2 6440.6 3252.7 13868 6994.8 7748.5 19238.7 17792.5 10614.5 7273.3 2203.3 9514.4 1465 6617.2 1845.2 14174.8 5464.4 7376.9 1958 7997 2215.9 11580.9 4284.9 11712.4 24952.8 10902.9 5741.4 8494.7 470.4 13563.2 5607.7 3601.6 6025.8 24775.7 6053.9 7258 5795.7 10914.6 1958.6 2986.3 6830.6 5093.3 574.2 8238.6 15359.3 23835.9 7044.3 3325.3 12159.9 5143.9 4564.8 10731.7 21557.3 6337.5 2674.7 6528.5 8709.3 11647.6 5921 13108 844.1 12920.4 1744.7 1417.6 13041.8 5285.8 3760.3 3030.6 6537.1 14513.1 3855.7 2955.6 8960.5 3336.6 12901.6 4488.5 10300 5961.9 5798.5 6049.5 3022.1 19213.5 7078.9 8595 7521.1 11219.1 9778 5689.2 6309.5 7080.3 4708.2 5197.5 3250 4389 7540.5 4313.1 11388.3 12002.5 5995.6 897.2
32790.9 22821.6 30945 14375.7 14758.1 23996.8 14923.5 23939.6 15930.9 24783.2 17625.5 14689.9 22151.6 19805.2 12965.2 18436 12185.6 16089.8 15841.7 17779.7 22849.2 15205.2 19525.5 21025.3 28603.1 9772.1 22425.3 15047.5 23343.9 20466.4 13829.9 14242 11192.9 18113.6 13497.1 7717.2 16686.5 20071.6 7884.9 18029.3 14885.9 23198 15058.9 16745.7 25262.7 9743 22264.9 12976.8 11458.3 26995.6 15430.7 10643.3 10770.1 22840.8 8547.8 18692.5 22469.6 8870.2 9508.2 11027.2 16093.6 15204.3 15777.3 21003.7 10004 19279.1 19740.4 23048.5 23804.7 26542.4 19937.7 19751 14096.6 20369 11074.5 17251.6 18031.7 17888.4 13992.5 12954.1 22483.1 25782.6 17665.3 18391.8 17068.5 16770.4 21120.6 19087.1 19383.3 25934.6 12936.6 14763.8 16556.5 24578.5 20298.6 18375.9 14326.9 14205.9 17455.4 12041.3 16245.8 19861.8 19475.9 17297.5 24366.1 20818.3 14246.3 14033.8 10955.6 10828.3 21717.9 12854.4 9552.2 12792.8 22203.1 13555.5 10724.2 19870 14129.4 17822 26456.3 18163.5 17901.8 8121 14881.1 15822.7 13161.8 8711.4 13668.7 13822.1 25288.9 18598.1 12470 18478.6 16157.1 10895.5 12364.9 16290.7 12221.5 15782.4 15284.2 12437 14773.4 16379.7 6302.8 14672.8 5455.6 12234.9 15756.7 14392.1 18948.1 11300.9 22557.8 11737.9 15819.1 4207.9 13839 12370.6 19086.1 16940.6 13199.3 12817.6 17663.9 16711.8 16431.5 20141 13176.3 11443.5 16442.8 16151 7942.5 12251.9 5391.6
14262.9 12441.7 5405.5 10460.4 11578.2 11534.2 9404.9 10095.9 12279.6 12340.9 14584.9 7740.1 11121.1 15026.7 11234.4 10975.3 13718 14317.8 11990.7 12416.1 7719 11157.9 25444.2 16839.8 12237.8 19358 8955.3 17296.9 8727.7 13016 18967.8 26228.9 23201.5 12677.7 8593.4 18143.1 8935.8 15070.1 14732.2 14700 13020.9 10066.9 13025 8658.9 21064.7 13959.5 13597.3 17997.6 22390.4 11386.2 16667.4 15571.8 10381 6899.5 11693 12690 10132.7 13884.4 11498.1 11964.7 9875.3 10435.5 14105.9 8975.5 23515.1 10231 12568.1 26355 7035.2 10036.8 12888.7 14161.3 9844.3 36257.8 5844.3 12866.6 11481.1 11777.4 13253 7171.1 14987.4 7491.8 10861.6 14209 13670.9 6821.9 9543 20513.5 8902 17350 8331.7 13533.8 13249 14899.1 9470.8 9131.8 8375.9 21267.9 12465.3 20600.4 14000.9 17693.6 11135.4 15928.1 17775.4 15253.1 6702.5 13483 11079 17457.3 5122.6 18506.9 12176.3 11361.3 8298 21668.8 10663.2 14011.2 19182 11803 12371.5 17768.4 15809.2 16496.8 18551 18664.4 28087.5 15488.4 12320.7 12447.2 22155 9215.5 11172.5 20357.2 18030.4 15366.8 14477.7 13620 10983.4 19660.2 16813.6 11756.2 18269.5 13831.9 19242.5 13854.5 20818.3 20140.1 11671.4 22504.1 11615.3 15897.7 20766.4 6814.2 11932.7 19964.5 8884 17441.6 7626.2 12706.7 14424.3 19123.9 19306.6 19792.3 9916.4 25760 13590.1 14443.3 27114.2 11788.6 9896.4 19457.8 26445.1
730.3 6539.7 2162.1 1535.6 4340.3 1192.2 797.3 3557.6 4290.5 4258.1 1318.9 1061.4 3334.4 1964.3 2384.5 1708 1068.6 4402.1 2482.8 1104.7 1129.7 1121.9 1148 1228.6 872.5 3641.9 1838.4 4656.6 821.3 1724 2580.2 2423.7 1122.4 2039.9 3432 1207.9 2147.4 1175.3 961.4 2566.4 1633 1367.1 1747.3 9041.7 1518.6 3054.3 1810.2 512.9 2033.9 306.5 2084.1 1596.7 1001.4 2666.6 4533.1 575 2262.6 2264.3 1116.7 1879.3 2571.9 521.5 4314.6 1306.8 914 2022.8 2675.6 906.2 4460.3 258.5 3355.4 4182.4 2568.3 2344.4 2953.1 971.2 4876.4 63892.5 2033.7 3089 5396.7 5498.6 1197 3186.7 210.3 1717.8 6979.6 1914.6 316.8 244 555.2 661.9 2250.2 1318.9 907 926.4 1602 15191.6 3083.9 740.1 2391.8 689.3 2199.6 829.3 2132.6 1234.9 1165.7 2605.5 843.9 4537.8 1401.8 2478.1 3257.6 3662.6 1259.2 1285.3 1190 117.5 611.6 1555.6 1373.6 1002.8 699.7 9984.9 1616 2238.7 2336.8 937.2 2062.4 2082.7 3417.5 3033.7 640.3 688 4143.8 729.2 1508.7 2560.1 4038.2 1638.1 930.4 690.6 3366.4 1066.4 1074 387.3 3392.4 1023.2 1240.4 5890.1 4360.6 2242.5 2228.9 1847.4 2303.3 2269.8 4619.1 7438.8 1694 1175.6 1568.8 976.4 1762.4 438.8 397.8 5056 9342.8 3460.8 2130.9 995.2 1358.9 2621 5827.7
17325.2 20229.6 10146.7 6381.3 11708.6 17813.4 13791.8 12657.2 9021 9136.8 13658.8 24207.3 10473.2 11427.8 16650.5 15429.4 13118.3 13730.4 15495.6 23660.7 17393.6 9634.4 11013.2 6266.6 21125.6 8331.1 13650.9 6495 10695 9653.5 11279.4 18858.1 8166.2 9658.4 11927.1 6882.4 11321.8 28402.3 11768.4 14880.1 26224.6 11019.9 13430 11621.8 6744.5 19398 13351.4 15677.2 24146.1 12041.2 11213.4 16242 13848.5 10593.8 15145.5 15721.3 10527.5 12664 16755.1 9462.4 23015.9 11457.3 6975.5 15315.8 16604.6 7948.7 7758.3 6240.7 15356.4 10955.9 18846.4 10285.5 8898.5 7079.2 14267.9 10047.5 11108.9 16320 15724.7 11705.1 11161.5 9712.5 22128.1 10099.3 15000.5 9867.5 11892 10359.5 19296.9 18266.9 17664.9 27124.5 11140.2 6928 9052.3 5103.9 10936.7 13352.6 26635.7 16397.1 25018.2 7629.2 25446.9 15404.6 11207.9 14544.7 12666.5 10963.4 12644.7 16167.1 20858.7 7709.6 11720.4 15146 14227.1 4193.3 15623.6 28200 14718.1 9353.5 11221.7 21031.2 8636 9399.5 14792 13706.2 13061.3 13241.8 11131.3 22136.7 17702.6 24794.4 29488.7 7448.8 12918.5 15400.3 12676 18165 13475.9 8427 10926.8 11753.8 19594.5 10336.2 7731.4 15450.7 8754.4 11151.8 16583 9764.6 10554.4 14038.4 13512.4 9450.2 10234.9 12826.7 10726.6 11742.2 16896.5 13631.1 10446.9 13839.4 12989 14091.1 16658.2 9593 7447.2 8265.2 8203.9 13442.9 14289.3 5974.2 12483.5
24993.4 9691.1 12170.3 15396.7 13540.9 18292.1 5822.7 18693.1 11795.9 9510.1 7015.5 17372.6 15262.8 11621.6 10334 17242.4 9081.3 10458 12835.1 18908.3 19209.5 12429.1 8310.6 15533.8 20397.3 9712.4 12203.4 25237.2 14738.4 13760.8 15508.3 9551.9 9510.7 11276.6 15109.4 9953.6 15652.3 10999.7 6368.5 15558.9 19306.2 13945.4 11607.6 16517.8 13886.1 8600.1 21000.6 9963.7 12386.5 17030.1 11712.2 12985.5 23494.9 16117.7 18878.9 11355.7 34118.5 13748.1 19417.6 16573.2 12936.3 9349 31339.5 7208.2 9673.8 15389.7 8728.7 10791.3 10303 17534.4 12387.2 12439.8 18436.6 26347.9 9739 17101.3 7289 8562.9 8318.3 15773.8 14004.8 17596.1 9238.5 9711.3 10912.3 10247.5 14906 12569.8 11553.7 21568 27588 21702.8 8484.4 16385.1 19391.7 15959.8 12879.4 13058.3 12502.4 12851.5 12153.6 21091.8 26060.3 8840.7 23555.8 16802.6 27009.4 13008.4 20325.6 20978.8 12502.4 16141.5 12140.8 20180.4 20420.8 14963.8 15739.2 9097 11435.9 13563.4 13840.8 15907.2 15935.9 10964.4 10054.5 10710.2 14449.2 12090.6 9898.8 14857.6 17307.3 18684.3 7786.1 14825.1 13195.7 15387 12081.2 13061.2 10111.3 16475 12049.1 17505 17246.4 19805 9357.3 24281.9 10098.6 12741.4 13312.1 13945.2 11980.3 8398.9 23278.6 14156.1 16092.6 27375.5 9429.1 9251.3 10127 13125.8 10958.1 12577.4 17017.1 12758.5 11168.6 21060 14392.8 15288.3 10347.7 16159.8 5799.9 10757.6 21875.1
14671.7 4506.2 12666.3 3651.4 3999.3 4640.9 7931.2 15863.9 4492.9 8931.3 11889.1 5769.6 4066.5 3975.4 7908.4 5817.7 7041.6 4341.5 3385.2 36919.6 5143 4449 3735.2 4329.1 9381.4 4673.2 8069.7 8577.2 6377.6 3193.1 4734.9 2382.2 2993.6 3825.2 15908.1 1947.7 14997.5 8101.1 9466.5 8872.6 4793.1 10174 6182.8 4099.5 3052.4 4022.5 4838.7 4783.9 5261.5 8268 5900.5 5737.5 6311 11665.7 6046.6 5196.8 7476 5808.5 4806.6 8409.1 41478.6 5936.3 4865.5 7447.3 2168.5 4355.2 3283 4238.5 5101 5693.4 3058 5624.3 8925.9 4219 6600.9 3425.7 4528.2 4477.2 4064.2 5231 11191.9 7298.2 6657 9858.2 3968.9 7101.5 10873.4 3370.2 4075.8 7340.2 6422.2 4335.7 4773.5 6657.9 11399.3 9268.4 5828.7 4489.1 10934.8 4678.9 3989.9 2790.6 6025.7 4837.5 3564 4521.9 1792.3 6611.8 4249.9 3301.8 5649.8 6991.6 9341.9 4432.7 3654.4 3942.9 5937.9 5760.6 5723.3 7408.9 15179.7 9405.9 8911.5 3749 2978.9 7542.3 14513.8 6012.4 4470.8 4270.4 3556.7 7513.9 4799 5179 4362.4 2708.6 4196 5220.1 7449.8 5787.4 17316.2 4564.8 4427.7 3721.8 4236.5 3094.8 3956.2 4050.2 3623.6 3995.9 9027.6 3953.2 3139.3 3272.2 6155.1 3139 33218.4 8893.4 3547.4 3194.2 4489.6 4880 2367.6 3083.6 8910.9 6285 7952.9 5737.2 3457.2 8970.4 6359 5109.6 2038.9
23199 14706.5 16900 16670.7 11185.5 9467.4 15101.4 20186.2 18729.4 6978.6 8813.5 21398.4 15991.1 13788.1 11307.6 15765.4 10697.1 9797.5 20396.8 12727.4 17487.1 3285.1 10940 18741.1 24452.7 10297.3 15234.4 15372 17309.9 14628.5 6487.5 14708 24818.2 9280.5 4425 15575.8 4471.8 16987.7 18055.5 11183.1 10553.5 13920.9 4036 12299.4 19800.2 12639.5 14504.6 15133.9 12170.4 13461.5 16154.9 15874.2 27153.4 9751.7 16446.1 11636.3 21019 9669.4 9658 10397.7 19571.9 16100 5371.9 10784.7 15319.3 15350.6 15336 15225.7 18318.8 12656.3 4375 13302.9 7427.1 13743.5 18121.9 13805.8 10038.7 9238.3 12032.1 14727.9 24107.3 19738.7 15960.4 16531.9 4896.5 30483.4 15873.9 12376.8 7333.9 21538.2 9679 24924.9 11955.1 18764.3 15298.9 18636 14019.6 7289.2 13754.6 11864.4 15647.8 18577.3 14895.5 19865.9 17932.3 30392.7 11732.7 14302.9 16009.3 7061 15416.9 4999.5 7621.6 7588.9 18966.2 6991.4 8462.2 6467.1 18534.3 8154.6 13927.3 14072 7194.4 8772.3 13797.1 12400.6 7203.1 8128.6 15765.7 9605.4 17340.6 8702.9 13564.2 11039.5 12015.7 12940.8 12102.4 9767.4 18840 10291.8 14634.2 9238 8552.9 12444.5 11011.3 7651.4 13802.8 13872.4 15432.7 16194.7 9216.8 20332.5 21634.9 13803.2 9165.8 7796 11990.7 8123.2 10895.3 8975.4 9631.6 16684.5 12886 16552.9 17288.1 21702 14152.6 9287.8 6821.9 11352.9 12988.6 14754.1 7332
