"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111"
62499.3 15828.8 13371.3 283.1 116 24216.6 18494.3 328.6 237.9 270.7 579.5 32049.7 349.2 45279.6 453 36387.9 130014.2 14819.7 1318.4 6157.5 5383.9 7063 5587.6 35426.4 90.8 57378 56060.3 341.1 507.2 73802.5 372.4 98.5 381.4 798.2 331.8 27855.7 40618.6 243.8 96.7 39054.1 39632.7 142 80538.5 33959 719.3 4113.5 33879.2 67322.7 566.1 46554.8 44491 741.1 13122.8 58661.3 58916.9 25502.2 43278.8 151.4 83603.4 62579.7 32141.6 43096.4 630 2404 252.3 9927.9 7621.1 38279.7 489.6 41568.5 141.3 2075.5 29805 4706.3 62.9 55795.7 27109.6 2017 22487.8 20340.7 36689.5 22585.9 310.9 302.9 40667.7 575.1 41190.2 58767.8 768 378.6 59 433 25853.1 1577.9 59747.6 1391.2 104.4 447.5 7494.9 73546.9 18670.4 39581.3 7997.9 5120.7 8474.3 20744.2 246.7 1183.3 5663.1 2278.7 4592.4
64844.4 66524.1 105639.3 66982.2 74616.9 74907.2 103419.5 95626.8 69448.9 85820.8 52633.6 73543.2 46750.7 73900.9 54967.7 64719 117398.3 76271.1 45688.8 86814.4 89692.7 34107.1 78052.4 77604.7 83414.4 67063.1 76584.1 98580.2 163537 80636.1 198901.9 92068.8 77215.2 80465.8 68112.4 61160.1 116847.4 53471.6 83360.6 120891.2 91923.8 98048 67643.8 111225.9 62873.7 95271.8 99425.9 59434.2 78045.4 98240.2 49514.3 56493.1 39521.9 65152.8 63142.5 80805.1 47764.4 56183.9 97891.2 80796.7 33081.4 55916.2 37944.1 34608.2 40408.6 56988.6 60512.6 43363.8 81100.8 76666.2 56596.2 100716.9 61165.2 65532.2 60160.1 60604.2 52153.9 75798.3 53461.8 68944.4 42223 29957.3 37204.2 54333.7 71703.1 42401.5 48746.7 75991.3 67671.2 48651.3 94498.8 82983.1 74739.8 96574.1 89077.3 86743.5 81346.1 79970.4 78992.4 71627.3 76381.1 69399.6 64963.9 116784.7 80494.8 68928.8 84513.6 51336.8 77713.2 55708.8 47406.1
12356.5 29178 9503.5 80075.5 95470.4 3495.6 24990.6 73103 73048.1 41690.7 42448 7253.2 63197.3 22998.3 32770.1 30456.4 14964.9 39967.5 47592.9 18499.8 7320.8 89570.5 82827.4 15482.2 32081 5246.2 8387.5 73296.4 11354.3 2822 21145 20404.7 75613.7 3611.8 14270.4 42797 72980 60728.7 18773.2 5700.7 19030.6 88707.8 33529.5 59386.2 39528.6 12836.7 83637.3 18357.4 22238.3 25534.5 21949.8 50402.2 48021.9 6127 11619.2 75256.7 8480.4 47019.3 14744.9 22826.4 32233.5 18161 26478.5 41623.5 43403.5 9501 2237.7 31422.6 16128.9 8670.9 5943.1 33256.9 28698.6 14571.6 3492.4 48463.8 40909.5 30565.8 22764.9 20109.4 20556.7 39981.3 20331.1 29638.3 8559.5 45958.1 7062.5 75764.7 80815.8 26061 105747.1 11504.1 29068.3 3877.8 17382.8 6689.4 27143.9 3619.9 11632.6 7070.4 10154.2 11551.2 31848 11773.4 29987.4 7646.7 18952.3 47896.7 15857.2 65447.3 5608.4
66124.1 56391.4 127750 61604.9 84915.7 67774.1 57460.3 93535.6 68688.6 85468.4 50365.8 66556.1 15452.8 67208.4 46405 54778.3 100849.3 58026.5 42129.2 88143.7 77153.3 10536.8 70509.1 70113.4 89831.5 60636.8 57073.4 97831.7 152991.8 73221.3 184004.3 90113.9 65396.7 63483.2 42432.5 58278.9 102655.1 41384.3 80704.3 104752.7 82254.7 89477.2 60844.3 94751.1 63145.6 90189.3 91036.4 53280.7 73456.8 78202.6 39030.4 46796.6 39313.8 55571.8 59169.1 75363 46227 45293 86814.5 67699.8 33011.5 59384 33441.5 32980.1 36435.1 51686.8 51832.6 35001.4 70386.5 63296.3 53246.4 85354.5 59489.3 55258.3 54041.8 52676.2 51478 63896.7 51561.4 67546.6 38120.9 16935.4 33379.3 32604.9 66940.3 36010.9 45794.4 64750.5 58385.1 37911.6 77282.4 68545 65279.5 86280.1 78780.1 73393.4 76269.2 77969.3 71519.8 67825.4 66548.7 57607 46792.2 99801.6 67766.9 63104.9 70472.8 43485.9 61994 44099.9 38500.5
60299.4 60452.5 115333.8 63704 83161.3 60639.8 83629 83423.2 60559.5 77305.4 42848.3 61778.5 21786.3 61957.4 42655 50786.2 119827.3 58302.7 40546.4 84334.4 84380.6 19125.2 69400.4 73550.7 80695.9 60228.1 61541.6 91113.8 126827.9 77942.2 182326.5 82315.8 70644.6 79481.6 64150.1 53086.6 100277.2 51263.1 77958.1 107022.2 77263.6 83079.8 73368.7 103360.4 76641.8 93895.2 90295.1 58057.4 70551.5 82032.8 47317.3 48078.6 31446.7 54266.2 49963.8 67597.3 43113.3 41508.9 84765.5 56195.1 30620.7 51220.4 34298.3 31469.5 33809.2 48277 52490.8 36017.3 62987 59413.8 46240.3 81122.2 45424.3 52362.9 51935.9 55433.3 44454 64790.2 41598 58789.7 31244.4 24305.4 33366 49791.2 59808 36387.8 36664.5 61266.7 58466.1 38190.4 91610 76516.6 67994 91649.6 83244.7 82881.5 75502.4 78382.6 74210.9 66211.4 66147.6 66295.5 68934.5 110630 71052 80130.3 76825 49316.9 81012.4 52093.3 50689.5
8751.1 60297.3 6436.7 54389.3 72303.5 2812.8 1035.9 8575.6 32788.4 1339.8 41683.4 1205.2 65850.6 53452.9 42675.5 5478.8 1409.3 46690.9 40168.4 20214.1 893.4 12683.9 998.7 598.5 83162.1 3539.1 3944.4 65787.7 985.5 34253.6 335.3 563.7 35231.6 721.5 18363.7 47915.3 38631.4 5743.2 376.3 1596.5 69688.7 14645.8 1900 62927.6 230.2 8174.1 85242.5 927.2 778.5 48725.8 29583.4 6287.6 22851.1 11751.1 841.5 55812.9 2302.7 49343.1 687.7 67178.1 16868.3 3444.6 2966.9 5663 33911.1 40331.3 3176.1 30764.3 66345.4 552.7 1187.9 2115.2 41849.2 34295 2673 20287.6 785.7 8936.1 2166.8 766.6 2505.3 11166.4 1942.5 45289.1 1297.8 3025.9 2228.5 2210 59570.7 11232 11217.1 10829.4 49961.8 802.6 5589.7 1062.7 24840.9 808.6 1158.1 1259.1 1311.7 1282.4 17914 922.3 713.7 730.8 73596.6 49383.3 1247.6 4298.8 608.9
3645.7 6392.4 125.6 40438.7 5327 55.1 263.9 60696 56172.1 31353.4 42995.8 134.6 41783.2 235.3 34666.2 45.1 263.8 21794.2 40791.3 118 89.9 15309.1 49506.7 38.4 68879.3 25.7 20.9 57834.5 259.9 129.6 39.1 36.1 75146 4380.8 37 46667.4 62569.4 45781.9 27.7 30.5 76096.1 80380.1 30637.7 59163.4 78.7 13.5 56094.9 138.9 31.8 393.4 174.4 52000.3 36788.7 640.7 119.5 60382.2 644 39015.8 52.8 343.2 24403.9 2152.4 31550.6 34762 35966.3 28.6 952 36106.5 197.1 132 8991.9 26.3 228 30023.6 69.2 28282.3 609.9 717.2 258.8 163.2 35 33943.9 674.1 273.8 1082.7 38692.2 37.7 28121.2 52154.8 98.3 53296.1 1762.6 71047.1 201.8 101.2 64.8 39059.3 57.6 13.8 27 84.9 84.2 20624.8 325.1 58.4 36 37404.4 54682.9 16.3 45031 82.6
3476.6 11100.4 747.9 52417.5 45419.1 728.9 778.2 24661.1 31933.1 18722.6 52001.6 822.7 84997 494.7 3022.1 16681.4 422.9 39442.4 28318.2 567.5 4261.9 39681.9 60771.8 295.6 105647.7 1142.7 655.5 56555.1 1062.1 808.1 450.8 513.7 86195 1703.1 5545.9 65981.2 19720 42879.5 680.2 4700.2 10095.7 59811.1 2950.7 5233 861.5 2500.5 52299.9 548.5 1536.9 4073.6 5145 17133.9 43649.5 2071.3 327.5 50046 2427 55483.8 976.4 2041.3 35102.9 8273.5 11314.1 27642.5 39605.7 314.2 1476.1 35010.1 247.5 323.3 2501.6 551.4 1921.2 29886.6 1733.4 14408.4 8696.9 50366 544.3 557.2 440.3 36843.3 657.8 4339 1015.1 33288.6 407.5 6559.9 66280.5 4519.1 21346.4 470.3 6767.7 1115.3 569.3 636 28798.4 457.2 261.2 731.2 721.2 1288.6 3774.8 757.2 963.9 599.4 62671.1 31358 781.8 52506.7 330.4
54139.7 8482.4 151738.6 8970.6 3011.8 51794.7 5986 8558.3 4859.5 9783.3 8652.4 63768.3 485.1 2355.2 5472 3344.7 18510.8 5799.3 1378.1 21156.3 7713.9 13356.5 3973.7 17004.6 759.8 4414.4 8614.2 3169.8 2315.2 80746.1 6964.2 6998.1 872.7 626.6 3651.9 4236.1 3929.3 6350.8 17108.3 33169 5790.4 1247.8 1502.5 720.9 3370.6 18720.3 592 3236 1091.8 2948 3636.5 12858.4 30663.1 18336.2 8943.6 1584.4 7382.3 14848.2 1733.6 9824.5 7648.5 6106.1 17908.2 4918.1 3030.1 46912.8 54062.3 2586.2 2281.5 11221.9 419.9 511.9 1690.6 5651.5 296.4 3181.1 2849.1 564.1 1036.7 33763.5 20532.1 1745.2 933.9 45001 17280.7 2518 967.2 6731.8 4880.1 8719 1209.1 1908.5 13491.5 105486.6 1191.9 31184.1 12623.1 4026.8 4378.2 8145.2 5458.1 2813.4 38811.5 4458.5 4092.3 92949.7 615.2 1759.4 32497.2 6127.7 51075.8
51160.1 40099.2 55708.9 44742.7 25052.8 61670.2 67244.7 66007.8 46733.2 50099.5 43069 61958.1 19924.1 45585 44452 49298 66741.7 49980.8 37304.7 71803.4 74310.7 19053.5 55675.6 66969.5 60743.7 56815.5 60969.6 59635.3 111569.8 66276.5 182605.8 57237.2 60624.3 52482.8 20397.6 43910.1 90725.6 45549.9 70928.2 103627.1 57997.3 77649.8 64122 73769.7 59084.7 49878.3 44403.2 45331.8 60336.8 79849.9 43825.9 40086.9 26534.1 54358.7 31590.8 35135.8 38381.6 34547.7 85612.9 53012.8 24794 40567.6 13512.2 19496 25065.1 37517.9 33093.6 31747 37577 59114.9 9341.3 83544.8 33580.4 31609.7 26678 30993 33745.6 52808.7 49221.9 41776.8 24852.5 20593.6 17530.1 29355.9 48501.8 20381.2 38000.2 54515.3 28038.8 32118.1 38509.7 46456.2 34070.6 70963 67465.1 68200.1 47361.6 65681.3 29781.7 41179 50981.4 47336.3 24070.7 76706 32917.6 46096.6 40302.4 25872.8 31710.3 27063.5 17421.4
76649.9 72290.6 181573.8 76319.5 100883 73.7 12111.2 55.5 111.3 42.2 15.1 499.3 2431.2 21.2 436.4 28.1 135.8 6179.5 348.4 530.3 334.2 8807.9 240.3 572.6 398.7 119 3829.9 38.1 207.8 1233.2 568.8 152.4 625.9 378.7 732.1 40.1 147.9 1178.8 182.4 3399.9 511.9 114.5 602.2 52.3 180.7 23.6 23.7 102.5 45.8 37.3 233.6 111.7 19 45.8 25.6 33.3 33 22.9 1955.4 25.6 26.1 16.2 351.6 16.2 24 25.5 41473.8 423.1 28.8 20.8 16.8 33.6 27 10.4 19.8 36 19.5 37.3 72.7 38.7 996.7 361.1 18.9 145.4 21.1 24.9 85.9 36.7 22.8 27.5 1686.2 544.7 403.5 643.8 693.5 532.2 2025.5 204.1 383.6 926.4 691 224.4 542.1 707.7 712.1 60.1 316.5 43.8 700.8 973.4 190.6
72235.8 68314.2 121717.8 70764.3 86714.2 56519.2 70756.9 72362.9 55652 64995.9 43927.3 38081.6 36974 54129.3 49436.8 50998.3 85158 51802.1 41098.2 61903.8 59714.6 17588.6 53745 69691.9 63765 51835.4 64565.1 79089.1 122833.4 60773 168026 71203.6 70202.5 56116.5 36998.4 47385.2 93763.9 40081.7 78763.6 98148.1 54475.9 75798.5 67069.7 52704.1 68707.7 62383.8 60740.4 47285.5 65212 76528.8 45005.3 40081 32070.2 53627 40749 58270.4 29628.9 37239 82321.2 61626.1 30107.1 45452.7 21739.1 20918 25946.3 43001.1 52804.8 35416.6 65110.7 60121 34617.3 84823.1 49689.4 29951.2 36624.5 37164.4 42673.9 61248.5 50810.3 57118.1 31948.4 20614.7 30453 31864 54670.5 18183.8 37408.7 67448.6 37037.6 42796.8 72676.2 85949.2 53624.8 96008.4 81517.7 76296.8 76718.2 77112.6 62565 42598.4 62986 51511.1 42585.3 96727 63018.8 86373.2 61537.1 43019.1 56201.3 40914.5 50894.8
43633.7 6386 3376.3 24.8 37.8 7528.4 3757.5 32.9 20 46 28.3 14072.9 24.4 16279.3 33.8 16106.3 130747.7 4543.7 126 1661.7 669.9 161.1 1254.5 12453.4 25.6 31814.7 42194.5 25.7 28.6 58091.1 43.5 22.6 19.8 66.5 22 14460 13404.6 28.7 16.5 10569 20511 20.5 75936.2 10561.6 25.6 867.6 9758.8 64253.4 28.8 20340.6 47484.1 71.6 4726.8 66632.4 62080.6 10099.4 56589.3 19.2 77806.4 42234.4 36069.2 21605.2 24.5 307.9 15.5 2661.4 1465.3 31068.7 33.3 15290.6 12.7 57.5 11300.4 705.9 10 34446.1 12339.5 188.1 8118 5562.3 48248.6 11198 17.4 22.6 13969.8 25.4 61662.5 27304.5 19.8 19.2 19.6 27.6 11711.4 43.7 28835.9 53.1 36.4 43.3 1883 78998.1 8236.1 20767.7 2925.3 1334.2 2303.1 7460 34.2 29 1303.7 386 1133.3
60713 60318.3 90517.6 61723.1 66276 66319.7 92046.7 93098.8 62482.6 74633.2 47996.1 68053.2 41933.2 62829.1 52422 61523.7 102217.2 70441.8 43375.8 80828.9 77875 31892.3 67123.4 67885.3 77487.3 60435.5 72591.3 86712.3 143810.4 75281.1 193715.9 80578.2 68896.1 62927.8 51303.4 52027.6 102438.8 48625.4 77180.9 113742.5 85605 92083 62970.9 94782.5 58651 76184.3 79564.3 51467.1 71652.3 89355.8 47371.5 49241.7 38335.1 62897.5 60511.3 72199.7 43881.8 52782.7 98629.1 77641.8 29935.9 53474 32785.7 29820.6 36647.9 53174.9 57060.4 39610.5 75854.3 72410.9 52442.3 98700.9 58672.3 61253.9 55554.1 53122 51838 70255.6 54351.7 64012.1 38684.7 29125.5 33773.4 46468.9 69909.3 38474.2 43262.9 72837.1 59610.1 43272.2 81250.3 74993.8 53454.1 83041.5 78098.5 78127.5 78691.8 66229.9 71960.3 63952.1 70775.2 66264.1 52030.7 99431.4 67868.8 58231.1 68189.2 49240.4 65374.5 49386.3 41261.5
42864 5480.4 4259.4 31.8 58.7 7927 4391.4 16 20.1 91.3 113.3 10378.9 15.9 18707.7 51.9 12854.4 131614.6 3900.5 388.1 1541.7 924.9 980.4 1284.4 13135.9 37.3 27997.9 31203.8 49.8 58.9 53897.6 39.7 40.3 56.8 87.4 44.7 8897.3 12128.9 24.9 22.7 10587 15322.2 23.2 80701.1 10651.5 51.7 951.8 11314.7 63740.8 59.7 15267.5 33727.8 60.6 4333.3 69289.2 67617.8 8453.4 55948.8 39.2 80677.3 41482.4 36362.1 20582.2 60.6 525.6 26.2 2279.6 1487.2 32618.4 217.7 20297.1 30 460.7 9916.3 1063.3 11.3 30097.3 8579.2 40.9 6313.7 8808.4 51702.1 8212.8 151.6 16.2 12618.5 297.8 57786.2 25702.8 62.5 32.4 15.7 27.2 11390.9 43.2 26730.1 367.5 42.1 100.8 2080.7 77073.7 5013 18316.3 2558.2 1454.7 2508.1 6138.2 22.8 50.3 1615.4 479.8 1301.7
8923 60390.9 29 42620.1 46509.3 139.7 206.2 75807 66560.8 11926.5 52488.8 108.3 39163.4 103.4 14433.4 155.3 509.3 21519.6 34891.3 725.2 127 5511.1 62980 119.4 82179.5 95.4 74.6 69538.1 48.9 41.5 195.6 208.9 78754.3 3642.9 13.5 52314.2 22211.6 36786.5 546.2 1050.3 30352.5 82645.4 3141.1 38898.1 135.1 154.6 2213.2 112 24.4 580 13.5 49032.5 48629.2 13540.5 91.3 31016.8 54.2 20440.1 132 65.8 32448.7 38655.4 20367.8 37435.1 41144.5 79.9 77.2 38868.7 152.2 168.9 3933.9 47.3 45.4 4779.9 50.9 14341.7 4098.9 587 90.8 15.8 42.2 38892.1 2247.8 11683.5 85.1 31656.8 103.7 35310.8 58364.3 126.6 6456.6 39.3 45383.5 16.6 140.5 122.7 31576.1 47.5 2023.6 16.1 38.7 27 12352.7 613.2 1520 219.5 42920.4 7517.1 1897.5 17839.3 60.9
42075.1 5571.3 3153.4 39 29.4 9491.2 3056.3 40.8 31.1 68.9 37.5 15872.4 27.1 19092.9 35 16159.9 129143.3 5313.8 109.6 1148.9 1008.8 297.7 1260 12304.7 33.6 31580.5 42053.6 40.5 42.7 53991.9 46.8 29.2 34 91.5 32.7 14259.1 14969.2 15.7 20.6 11212.5 23371.2 46.6 76804.1 11732.9 35.7 1157.3 10632 66686 59 19968 44937.9 36.3 5376.3 66188 61757.7 11016.2 57848.3 25.9 76451.1 39998.2 37200.9 22596.3 56.1 290.3 26.5 3828.5 1642 26217.8 69 19013.1 25.5 142.8 13580.8 962.2 17 35640.5 13913.2 398.2 10421.2 7428.1 50185.7 11397.9 23.1 19.1 15194.2 35.5 58429.9 27810.5 62.5 37.2 33 32.2 10452.5 46.1 26935.7 43.9 32.6 47.7 2611.6 73755.7 8040.7 17877.3 2122 1475.8 3308.6 8840.3 36.2 86.6 1383.3 473.6 1759.7
7235.6 54489.6 5220.6 48392.5 65284.8 2217.1 960.5 4277.4 29005.1 1199.1 35696.9 850.2 59350.8 52253.4 38495.5 3218.5 1337.1 46376.2 36831.2 18810.6 902.8 6158.8 745.3 650.6 73780.1 2155.6 2367.8 59670.2 721 27931.9 204.5 490.7 33130.1 614 8883.5 42468.4 32803.3 3904.4 544.7 1192 71502.3 10673.2 1427.5 57496 431.2 4336.4 79991.9 617.1 798.8 47344.6 31720.5 3016.1 19501.6 7697.2 820.6 48373.4 1925.1 43287.3 669.4 60859.3 13177.7 2323.2 1712.4 3973 31126.4 39452.6 2275.6 29282.6 61394.6 614.1 1135.1 1846.7 42434 34456.5 1577.5 10855.7 948.4 4478.3 1560 798.2 1889.6 9246.5 1225.4 37519.1 941.7 1842.9 1386.3 1596.4 51441.1 7864.8 4422.9 9866.1 53157.9 664 3261.8 1146.7 25328.5 1070.7 1035.3 972.2 900 1102.6 12759.7 795.4 663.3 299.5 73849.3 43029.2 1063.3 3033.2 556.2
75471 70334.1 174031.1 76027.5 103005.6 30.2 4105.6 13 10.5 23.4 4.1 68.7 558 5.3 155.2 4.1 25 3242.1 88.7 175.6 26.4 1684.2 27.5 62.4 12.5 24.5 912.7 6.2 17.6 314.8 201.2 5.8 80.6 13.9 262.3 11.9 30.2 279.9 9.4 792.1 66.2 36.8 370.2 78.5 25.2 6.2 16.8 12.8 17.9 9.1 40.3 16.2 11.8 12.1 15.8 7.7 16.1 13.1 386.9 11.1 6.8 7.8 11 6.3 5.4 7.5 19025.7 26.5 8.1 16.1 2.4 14.9 3.9 7.8 8.9 5.1 16 4.6 4.8 44.7 196.8 36.3 12.8 17 11.8 8.7 4.7 7.9 9.9 16.6 670.5 300 115.7 374.9 267.2 153.5 1173.2 18.2 254.7 495.6 183.5 173.6 297.5 294.1 193.1 140.2 400 17.3 652.4 1390 13.5
77469.8 72147.5 145634.2 78681 106968.4 45013.1 88038.6 48887.5 48705.8 51614.6 48280.3 56075.6 83254.1 67766.6 38897.4 44574.9 127509.5 72732.1 51877.9 67090.9 45896.2 89342.2 60602.4 65860.3 79037.8 63212.4 76621.1 120219 53727.5 89844.9 103383.9 90607.2 65914.4 57137 64706.9 70300.4 88901.6 49204 84699 63595.6 83746.5 75498 63628 128224.7 57615 75254.1 90086.5 59272.3 50901.5 60751.8 58705.9 45622.6 40343.2 61600.6 66793.9 79205.3 48428.2 64026.3 57208.3 79589.7 36655.4 45475.3 40798 29680.9 33256.4 64292.4 75238 37957.7 70312.1 49518.2 43722 69840.7 64747 60929 62962.5 68094.5 49298.9 56024 61232.3 67490.8 47963.2 37735.8 34964 67390.7 77021.3 39319.4 51477.3 58578.3 70913.8 48051.4 111770.5 76908.9 68097.3 107942 98490.1 82584 64680 101263 62784.4 78308.8 79750.3 69944.4 81395.9 124939.3 63034.6 97767.8 46785.6 58468.9 94276 51670.7 62142
5505.7 50608.3 3641.4 51764.5 68004.5 2391.9 609.6 11344.5 33019.6 997.6 37561.6 1026.7 55589.5 57990.9 37015.7 3503.7 944.7 40565.8 33875.3 14414.9 639.7 10597.5 779.2 160.3 77392.6 3087.4 2859.3 57883.3 679 30900.5 67.4 360 35160.1 570.9 8590.9 37863.5 31031.8 4341.9 353.9 1199.7 66260.3 14194.3 1221.2 45993.5 36.9 5992.1 78944.3 630.5 564.8 48059.5 29041.6 5875.4 22884.3 5771.7 565.9 49884.1 1859.2 42818.8 429.1 57367.7 15816.9 3579.4 2264.2 5167 30131.4 34990.7 2143.8 28806.5 61856 513.3 854.7 2055.3 44829.5 35594.3 1779.8 22000.6 606.9 8856.3 1374.9 307.8 1661 9542.9 1472.9 40485.7 844.5 2771.1 1947.7 1682.5 53683.9 10295.4 11381.3 9516.7 46870.3 361.5 3267.7 959.2 24747.4 634.5 554.7 953.1 570.6 920.7 8269.3 338.4 650.2 241.9 54110.4 45144.5 1314.7 3664.9 422
42970.4 22654.3 50503.6 9597.3 2408.5 52600.8 27472.8 9181.5 16086.1 48927.5 14286 64287.9 2193 27200.5 26115.2 31055 71451.6 10415.7 26338.5 28265.3 14711.2 19543.1 21236 44564.1 5561 77965.1 35132.4 3191 9035.7 54856.3 57121.8 69373.3 4110 986.5 9434.5 13911.6 21715.8 12041.1 57931.3 55129.4 60373 5944.2 30252 16706.9 66608.1 54701.6 34896.5 59344.8 11165.9 18347.5 35359.5 4272.3 23965.5 49149.6 48151.1 18971.8 40153.6 44991.2 41490.3 43152.8 26241.7 15405.8 26440.1 14804.2 8008.8 36524.3 51615.8 18677.3 23074.9 37929.9 38129.1 63607.2 16888.3 22593.3 36512.3 48551.6 21908.1 7863.7 39266.4 55597.7 36881.5 23407.1 2204.5 23502.7 67507.2 15415.9 51442 24694.1 25623.9 26586.1 4776.2 5424.7 24555.5 64337.8 31253.2 58729.5 24942.5 78717 10687.6 68542.5 61656.2 33380.9 36375.5 93778 26187.4 79753 2425.9 10553.1 30680.3 20509.3 51110.2
12179.5 9141.5 11478.8 17738.1 48945.7 31109.4 60023.6 24505.3 48839.2 50002.1 48729.4 33118.3 53821.5 32501.2 28594 33772.4 19050.5 59639.4 38495.7 29931.8 23809.7 10192.5 42491.3 75933.4 35912 45530.5 50463.6 37713.8 33588.7 9375.7 6109.6 85306.1 30215.7 3780.6 96724.1 32694.4 55125.6 28518.8 56230 22024.8 21801.7 23012.3 22002 42560.8 87875.5 19019.2 38692.7 45988.1 60300.8 69707.4 46310.3 42959.5 19813.4 22923.9 35287.3 72100.3 33106.1 32171.1 70330.1 37038.9 26649.9 28236.8 17474.6 25874.2 21127.4 20805.6 15958.5 38482.4 13786.3 67888.4 30634 39088 39557.4 8825.3 36287.6 13945.5 47741.8 72148.7 56747.6 68076.4 31537.7 26519.6 20595.1 62252.8 55489.6 33157 27129.4 38327 40889.6 48120.3 69442.2 5785.6 13401.5 57839 84364.7 45013.1 16888.8 55359.5 88265.7 31516.7 65792.3 31490.7 13163.6 73818.7 84152.9 21709.8 7458.1 17655.2 50248.5 29293.1 50685.8
13785.6 4578.8 10765.3 49002.3 38817.9 13179.2 20102.3 12051 27160.1 20858.3 21092.8 16814.4 2126.9 40230.2 45881 5546.8 34248.6 25917.5 36178 59566.4 87750.6 22150.6 85874.8 35640.5 71676.7 39541.6 10774.8 38303.9 49287.8 66996.5 43069.5 74375.8 31107.7 72869 8778.2 23821.6 5137.5 51726.9 79998.9 25005.5 9105.3 33316.3 4700.5 5416.6 48424.8 55471.9 17180.5 16356.4 24823.2 75281.8 7156.8 22502.8 30187.4 46114.5 40061.5 4630 21940.2 46071.2 5092.3 33122.7 32753.4 44033.7 30801.9 23626.8 25858 15898.5 33711 35966.5 33641.3 18007.3 7733.2 4789 12477.6 30948.4 55871 49987.3 12830.2 16626.6 45880.1 47416.8 3701.3 29915.1 6643.8 30511.9 64917.1 44601.7 5986.9 69127.6 25674 38886.7 2453.3 37455.8 28512.5 60702.1 31877.6 72629 7339.4 56805.4 9988.4 22717.1 37198.2 13922.2 43811.4 38526.7 32812.5 32904.5 15543.3 7800.3 46051.8 40002.6 13901.2
64492.5 53770 87789.9 73989 93110.9 66453.8 70560.5 94958.9 69535.6 90157.2 51494 72246.6 68503.6 70248.7 51426.8 57765 118842.1 73683.2 50090.8 85886.9 94319.3 97196.7 101818.6 84289.4 80509.8 78018.1 67915.4 101591.9 149114.8 80808 119701.2 99206.3 81155.2 78390.9 89278.4 60268.4 88932.1 66024.2 90219.1 102387.4 85966 89968.2 72822.2 99469.4 100946.6 102860 104726.6 72654.9 77774.8 88155.6 53972.3 55355.9 41961 62398 63259.9 73991 50851.1 55478.6 80685.3 77578.6 40241.1 57560.3 43443.7 40988.7 38636.3 54309.3 68646.8 50295 71977.9 74198.5 53514.1 85755.6 55170.6 61315.8 57265.8 64580.1 53628.5 71487 52958 68696.7 48952.9 39687.5 37125.2 62179.4 67417.2 46573.3 51774.8 69809 69439.5 45193.5 96956 77424.5 81551.2 101320.6 95073.5 102922 74807.7 102260.9 85447.4 81823 83962.6 78357.4 86470.1 122484.4 89604.6 102381.1 69103.3 54686.7 99533.3 73301.6 75246.5
8135 47753.1 3200.3 45499.7 65986.2 2008.1 385 7410.9 32843 1006.4 33234.6 548.8 52176.8 47848.5 33965.9 5651 515.8 36074.1 31879.2 18804.4 489.8 3670.8 683 496.6 66736.7 4098.5 2611.1 57970.9 387.3 30961 68.8 327.9 32218.2 529.7 10753.6 35122.8 39500.9 6189.8 385 1267.1 58520.5 14454.7 1222.6 63284.6 348.8 5989.6 72287.7 691.7 655.8 50353.4 30477.7 4915.1 21527.5 14690.7 691.9 52751.9 822.4 39523.6 446.1 53628.9 16756.4 2847.2 2090.7 6845 28759.6 35281.3 1229.9 25361.2 52440 274.8 858.5 1770 42528 34188.9 2627 22434.8 1065.3 11074 1800.3 334.3 1400.1 9192.5 1043.8 38794.8 1253.8 2008.4 1720 839.2 50131.8 10792 3806.4 7760.3 44582.5 502.4 3723.7 805.7 27371 834.9 791.6 775.4 761 1125 19416.2 151.1 494.9 222.6 56081 42576 1378.4 4199.6 466.8
