"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
10438 9839 13554 18144 9345 7082 8903 6078 11108 5405 7058 9925 6955 9355 8324 6667 36588 22257 36230 14531 21902 16405 11502 22255 8844 10915 11188 9529 18350 14035 9843 11222 6371 2407 7534 7629 2882 4354 5610 5711 5494 3469 4386 5340 9371 6120 5606 10531 12491
2577 4663 2009 5311 4258 1236 2023 3874 4898 14591 5225 7645 1024 658 964 16122 11411 9376 4283 28321 28926 11710 1195 564 4046 2695 991 967 1192 896 14298 13406 1642 10177 17809 19616 -303 1238 3768 14602 201 84 -73 338 1549 5129 410 -533 4401
18818 23105 15236 26033 18752 14138 17220 17468 13936 6892 18864 40315 9776 8432 6183 9111 8907 14844 4803 12992 7419 9416 10257 22016 17850 24690 20837 7286 17325 6245 11345 8696 9064 10197 13607 10108 6786 8800 19412 11748 13036 12791 5884 6921 9354 4452 21818 26488 14961
17293 13730 28296 410 86 688 441 4830 6417 5137 25075 2304 826 864 684 271 2289 2167 4221 12180 11338 954 632 911 6069 697 1572 261 2795 8532 909 24347 13245 8358 2176 14446 424 10476 3649 3160 541 1066 927 796 604 754 1020 582 470
3012 7915 5850 2654 2135 7718 14325 7778 24305 18391 6063 9922 5840 4605 28685 2452 17961 29606 17447 4239 13904 13916 18813 8588 8640 1659 3901 2753 6013 5356 22152 4117 6288 10604 11895 10903 2587 4000 2664 5250 4094 8330 10923 12599 12401 4538 16889 2157 8764
3718 2787 14686 7629 6322 3891 14571 7339 7006 19905 10610 6096 14591 10036 19440 10911 11848 34066 14507 31066 15174 8475 14703 10836 9478 8021 10945 7350 21859 3967 8298 24258 22061 2671 12114 14695 4863 9064 3596 7419 7442 7000 5559 12097 11243 13524 5036 2668 4446
1018 604 1145 1242 5673 968 811 85 994 964 4590 10072 1307 3246 732 1219 481 2759 47153 561 928 -109 771 1219 1533 1274 401 716 878 445 473 832 561 495 629 318 2349 537 365 1835 391 769 497 938 665 400 930 2190 1600
3949 2008 7383 10537 15900 9348 8167 11409 9296 6530 4805 28414 13485 7088 3506 10762 7952 9885 9109 23952 6924 10798 2074 2609 8926 7150 22357 28168 17381 8145 6790 6620 13765 3078 3620 8837 9934 4496 10217 1357 2924 5108 4093 3668 22858 9855 21256 7507 2691
17750 19890 17135 12794 18457 18561 25996 12591 13026 14574 21283 10995 24566 11798 12353 21060 13693 26756 14871 21172 15869 14122 29964 37663 16473 19014 24501 19504 14037 7761 16683 9092 11001 11678 15385 11491 10092 8454 21203 15359 11628 13087 6379 8987 30224 17658 28299 26943 20329
729 37 1155 4566 8012 9728 4040 8795 6332 36931 -148 -1447 3874 2563 244 588 -206 2993 307 170 8379 5493 1212 820 -70 -409 419 17278 1321 1257 20896 2730 4984 4307 2002 569 8146 1709 692 -57 947 6300 2389 141 2159 8638 5759 1117 15436
4557 3669 5170 4596 6711 4013 4454 4189 5955 3231 26883 43584 3519 2774 3687 3910 6208 3921 7156 2885 7161 4331 3865 5680 5672 5237 5679 3225 4796 9655 4091 3249 3767 2603 3470 3204 2340 5508 2887 2137 3892 2606 1584 3297 3026 3037 2070 3333 3213
12488 13807 18456 15156 27259 11045 9140 18979 16612 13254 23817 34350 19097 9502 9833 17085 17522 14147 14586 22179 12750 9135 22663 34074 28772 21146 13621 22680 17983 11477 10862 15021 13313 9699 9407 8422 12900 9512 17225 7971 13300 12845 5919 9250 10635 8837 16753 20587 23674
16243 20056 13042 10047 834 5038 4478 7384 15162 7752 27995 4990 1531 4867 692 4688 9340 14641 9556 13287 18003 3976 1935 922 16898 1666 1053 1278 11142 8077 12931 15936 9841 8935 13584 15578 688 11745 15894 17479 881 2830 1224 1224 3888 10497 925 7357 14528
3647 3589 2835 2329 1674 5553 12145 5176 20698 10842 5145 4038 11015 4151 3393 3103 18690 28426 7557 2551 17552 27522 1946 3185 3596 1973 298 5108 6053 8206 23762 7784 4705 8894 11109 13320 2588 5173 4222 7665 8336 8698 6808 6408 9188 6933 6695 1870 8865
14362 22121 14704 31874 20370 11161 18568 19790 17752 10952 25073 27121 12479 8530 10607 12334 13063 15352 8402 30676 9871 13012 10193 25047 21163 23052 10554 10320 24810 6317 10325 8341 7042 9800 10658 11424 9014 6646 18433 18644 10867 15740 8773 7702 9751 12381 14667 11927 10653
18293 26335 22117 27682 5380 13365 15250 13215 17448 13302 20564 19960 27473 16989 8578 24432 25871 28756 6399 25645 20991 19304 26079 15721 15775 23880 21949 6990 21638 11317 11152 12584 9659 7810 11410 13019 12006 6746 16713 18758 11310 13011 7742 9803 16922 15476 10683 15508 11455
13885 18693 21297 39044 23273 15219 12616 11026 8711 5989 19572 11415 16843 10838 4782 10551 19055 7305 2569 9981 11687 16698 10462 6582 13311 17592 7228 11442 11534 9388 18274 8013 5020 11687 20756 6871 6528 5531 20494 8502 16415 13177 5028 8631 8437 8429 12731 11079 6569
35712 12940 9733 19786 9513 7645 13436 5468 10645 31496 10972 10750 23014 13213 6911 15581 15228 11196 7058 8901 10253 15377 15345 14559 18552 20239 10116 10985 16900 9506 12631 11811 5916 5237 8299 10213 12346 4044 13229 18573 10580 14533 6476 6621 17388 8602 16310 25924 9038
26636 21332 15197 15956 8773 17872 16111 8618 15177 8169 14416 27659 7903 9883 8249 12315 8622 14181 3843 21483 10119 5622 11087 15537 20134 26623 20974 5689 16728 7073 8513 6942 6157 9238 10383 10314 6223 7553 19403 13088 8971 11495 8936 8729 12025 5443 16219 29470 15586
12144 8988 10674 8768 2635 7692 6220 6797 8958 5289 13272 7340 19158 7306 13754 15994 20484 7590 13622 15455 7694 9580 30293 22679 13341 23026 22884 7365 10907 5412 6113 5913 6134 9570 3736 3587 8322 6701 4391 8436 7877 15129 9331 13179 15575 3766 23807 21353 8037
14279 15624 10341 14794 13519 8921 7949 13803 14759 11257 10518 4518 16256 12913 28544 9385 16831 11899 8708 18263 8717 20370 21406 15361 23446 10007 17331 17524 17696 4732 7860 16600 8446 6384 8629 10222 25104 5995 4235 13144 10507 12444 10443 28168 33071 11567 12878 13163 17699
10796 20262 8748 8121 13529 14754 17306 16075 15100 25734 12417 20142 21381 21603 5321 21015 8142 9491 4550 5974 19046 7261 7693 1107 7451 6141 21654 18305 15361 12081 22338 4926 20228 9190 8866 7743 9240 12774 13083 5258 2154 11689 10450 3096 21776 14705 17494 16538 12028
20709 16470 10574 25284 14254 12956 11416 12252 10979 6776 10397 8742 34531 9519 5817 9869 16574 13299 4559 9831 10103 8550 13956 16125 9334 21082 11168 9105 18755 6559 13904 17412 5384 7753 11994 12356 11482 4520 14473 20296 15372 12814 9601 8070 16429 11081 14932 33659 11406
13086 18343 21468 17288 15065 12705 18457 13086 10333 7046 12949 7437 11845 6793 5079 11397 8902 11354 5583 28508 6289 8983 16747 23632 10323 17856 14541 7384 13624 5321 18208 7008 8028 10075 11365 13534 6528 9155 18544 26386 13274 10517 9405 3864 7984 5379 12853 31120 15623
22026 19669 24053 17323 15923 12305 20096 17336 16835 12510 22816 26403 10976 9130 8983 13010 19647 24669 9656 31458 13548 8593 19678 24389 25131 23087 21698 11549 22953 12408 14881 12804 11866 7931 11290 11195 6542 8808 14345 20487 9680 11365 5873 10917 13645 10342 15820 24538 15259
8474 6098 7027 8190 7328 18013 13302 4975 18590 16489 10061 10231 16865 14300 16701 19228 19692 19040 7375 4162 16651 26392 3419 4790 6488 12944 15805 11845 9884 8640 22838 7448 6389 10390 10785 14815 28775 6089 4311 6353 12595 21932 20113 14151 18046 8569 10552 16607 16097
7370 18835 7406 11033 22085 28048 10696 12491 15241 21784 16203 15357 10853 14187 4161 17382 8176 7543 5547 5742 17708 8855 17183 2184 8653 12896 16473 21937 18150 8273 19406 16285 19051 7245 7374 14352 21974 8968 9138 7908 5958 12003 16061 16884 26262 11078 24101 19236 14821
10004 13276 5212 13849 2009 3804 21482 20648 9646 23464 21230 7385 25709 9741 13155 14717 15652 3071 5468 15754 9924 11533 10332 4703 18815 12835 6278 12492 18533 5107 13292 10060 10234 8477 10844 17448 18895 7688 11049 10785 5505 8305 11062 15171 12610 27839 3835 5001 10225
348 25466 449 468 693 687 586 1267 5730 1881 1356 2615 1343 1843 572 1213 1643 32891 657 828 838 2457 502 452 583 416 664 933 1413 342 703 765 792 335 11782 7390 520 299 304 369 339 455 963 22 1105 629 901 340 9272
1149 965 868 1879 2021 1289 1374 1147 1338 1141 16449 40555 2019 1454 919 1954 1433 856 2994 771 3959 1243 1180 1591 1560 1248 1158 1693 1286 3951 976 942 1531 696 803 1116 2425 1476 1086 706 1723 1245 1872 1242 1486 1869 949 1386 1095
1363 892 3740 1313 1749 2319 1895 841 3435 4570 -11695 -22461 5913 3473 7334 5286 4178 10642 6748 8832 5655 4793 22266 14925 1959 7947 11851 6616 5207 7740 4677 4181 1513 1558 4732 862 4448 1141 881 2939 1917 2698 2381 4711 2521 542 3008 3829 1228
24716 20011 22643 24500 14898 17159 15371 15099 19081 8536 26361 22657 17134 7930 13395 17134 21103 15565 10416 21258 11391 17150 16977 30098 17873 23855 19410 9771 23971 9049 16475 17512 12063 9225 9331 15580 14635 7180 11435 24314 4211 16975 8503 15247 13389 9393 26360 18614 16105
11456 13941 10295 20902 7890 10851 12634 14454 12740 10862 21920 24547 19873 10614 8143 11672 22863 12672 11391 14930 14515 19927 19494 19626 19731 17289 14620 15397 15860 3720 15389 18917 11217 6300 11854 12702 17086 7439 16237 22286 12573 14390 4580 7972 16842 16342 21364 37168 10642
11451 3308 24205 585 1324 3685 2141 5293 11321 7764 7531 1694 3492 2966 1386 3374 7109 10004 11109 6666 21445 1302 13645 912 4536 4505 731 4025 4834 11506 1155 23042 2140 4930 10008 8386 1487 1113 2805 1841 924 2344 2945 539 1125 631 4866 1382 14237
6738 8277 11076 6571 6798 8036 37431 17150 10779 6794 8679 4465 20914 9092 22447 16217 3819 6770 3707 9183 7773 11477 14652 9179 10513 9235 8531 18771 12635 4898 12473 16904 8228 6785 7179 9256 10693 8365 7934 10282 12755 14551 9427 8426 6352 16197 11905 7235 12959
1326 1531 1174 1691 1642 1145 1935 848 1930 6299 4351 843 95 820 35515 119 2623 3791 7365 2000 3199 3073 597 4090 1937 806 499 362 878 108 1342 2833 1108 1690 5078 2127 18128 1429 822 680 13685 351 1008 1127 959 683 1720 690 771
7690 17202 9472 14425 3379 3939 10522 12828 8705 9267 11487 8121 19159 7453 10103 10344 5500 17719 8024 13172 9319 9271 8763 28538 10930 21327 15528 15696 13846 7838 7749 14728 6705 7685 10027 6944 6510 5178 12750 17019 8748 7497 3433 5653 11329 10060 16139 31611 8652
6389 13469 5594 8577 2466 5388 13487 14177 10326 13319 16559 11501 24651 8366 7752 16256 16545 14250 2186 11677 10452 6670 6706 9554 14676 19967 27724 7671 19754 3993 9057 4428 8393 8087 5853 6190 6260 5131 15596 11556 8156 5353 4422 4064 9331 16717 7467 19211 6890
10216 14498 18339 25398 7817 8489 21139 15389 14659 13518 21439 15796 25668 16093 7165 15431 24063 13861 10266 12732 14216 18053 12946 13621 12977 17145 16024 21654 19219 8617 11931 12108 11127 9183 10821 10415 6579 9440 17689 17396 12974 7685 5397 9126 17535 12434 13194 34916 10098
1309 2044 3844 3529 2886 3710 11108 5123 17136 11615 22463 17711 13817 6093 5774 2295 15424 20148 15176 2033 11863 17859 3248 2393 4289 2555 536 6864 3992 5679 9054 10167 4009 7087 13031 20115 4214 6421 2890 7402 7951 7923 7374 5152 10945 7702 5273 3066 6524
1930 650 1311 920 10515 6576 5825 1820 3711 6604 830 2891 33709 6702 1886 9547 2556 6289 3547 927 1545 8050 703 1462 1023 963 2303 19721 1845 1841 7034 1467 1521 3335 5226 6786 3687 1123 1445 676 2362 3222 4860 1402 9291 2278 10140 2168 1610
6694 17673 6871 14998 13670 9582 9788 11665 12851 8703 13001 18126 17502 6725 10518 21051 11107 15762 9498 22862 9290 12378 20952 23345 9702 17899 13288 19276 9357 6390 14113 15902 5966 10050 11131 18978 10640 7481 18234 29648 9903 15981 9250 6745 13346 10758 17257 27574 18423
15280 12687 15178 21255 16730 10145 14368 8980 11552 8112 25921 16593 18125 8640 7256 10238 9104 14069 11474 14587 8495 12073 31332 24556 9884 17419 10962 11509 12065 7010 12289 9195 5968 7542 7955 11968 7034 4859 14909 19597 9874 11492 4764 9894 11249 8258 10709 21418 7538
14762 14226 14546 21209 13362 8534 11801 18199 8536 7233 7148 3475 14492 7892 12569 10987 15849 11522 5441 14881 8763 16014 17144 36306 9619 20179 18271 9621 17982 9989 9852 10495 7785 9087 8916 5683 7543 6229 14693 11175 7702 10627 2865 9651 13189 8861 11167 7468 10350
20120 10971 11650 13805 15716 16521 10957 16227 13538 8812 19254 26889 9400 9483 11568 9981 15013 13636 6110 28311 10458 7595 14182 16160 20200 24216 18887 8581 17830 6852 9979 12948 5499 8768 7396 8558 5180 6591 15795 19254 8237 9313 4072 7655 14104 8649 13085 15951 12340
12147 14078 9096 24190 7677 5835 9720 12944 11817 7176 15170 10862 19581 7713 8038 9463 29158 15760 10722 20727 13289 19908 23692 19605 5919 16621 23216 10692 15101 10810 9620 12579 5170 6480 10269 10470 7635 5063 14621 10575 8198 10827 5060 14204 11462 14064 9371 12974 10408
9892 10323 18361 20600 11788 16658 10709 14662 13052 8370 22268 22073 20735 13556 13548 22136 14293 11444 5054 16753 12990 13673 16376 22208 17068 21048 23431 15638 19114 7681 13945 16106 7734 9085 10757 7730 9132 9949 13897 11172 9389 12976 5817 7882 12819 5017 10274 29173 9919
20027 12464 13417 16754 8675 17888 20580 13889 22000 26898 29074 17307 17360 15842 19172 18725 30118 21673 7959 17591 23644 26158 12503 21495 20806 18413 16443 18992 23155 19052 26018 16014 13898 12290 18598 22181 14178 13802 16169 18396 7200 12239 13615 11818 14396 12209 10508 9835 10451
-1112 -920 -1591 -1634 -2484 -530 -1248 -674 -263 -2302 -10270 -37320 -823 -733 -1160 -1391 -2792 -1307 -1093 -246 -4665 -411 -1518 -2528 -1215 -891 -494 -2299 -599 -874 -865 -1077 -213 -506 -766 -116 -403 -290 -712 -291 -334 -120 -30 -1040 -831 -495 -54 -391 -253
11466 11120 16303 14165 11404 13891 24902 22196 27583 22105 16008 19360 24126 28408 20098 22248 16052 14259 11540 25333 12831 14968 12201 8624 20562 16902 19079 14655 24517 16494 13211 9015 11168 14332 16964 13641 13864 11011 11129 15482 9812 21403 25724 20675 20897 16593 22750 15052 23145
7707 3133 8986 10816 11974 14053 17667 7679 11156 9691 4325 18780 21178 13152 5095 19171 5162 4522 3606 8241 7408 10800 658 1502 5830 4577 12388 14588 16621 12696 8610 4800 7577 3758 6767 7713 12649 4408 6818 2249 2680 4995 3591 2398 17717 6274 13780 7686 1551
5112 13012 21304 28664 11808 3331 10588 17310 10991 10770 13215 6150 11732 8123 10158 13210 4497 7161 -428 15563 10692 16289 15643 7211 15962 15529 10362 19212 13120 7091 15543 12342 17801 11119 12802 7193 22608 13755 16228 6914 9912 11140 6284 12989 14192 17364 8905 9382 14114
12326 18051 8454 2415 1678 2599 2361 12002 9647 18030 12307 6245 3324 2434 3663 4479 5275 11263 6804 3857 7405 7501 1174 1351 7335 1987 7964 2997 5637 8823 4634 9839 17372 6788 3503 9337 3180 11746 12876 3764 6886 1558 1626 1619 7247 2118 6318 677 24784
5428 1463 9067 341 863 1675 2629 8646 1720 3165 1244 1655 1640 2151 3433 994 1128 1076 898 2089 853 3561 189 2984 3572 371 11179 1390 17818 1755 2450 11629 1842 4837 3226 5124 1170 910 5181 30224 8590 1305 1985 660 3517 1091 947 682 213
15120 17132 15149 19866 21016 12845 12705 8021 11570 4201 13832 16480 15590 8961 14220 8774 11329 9064 2582 15068 6816 6814 13433 18228 9618 24386 19191 7966 13707 5839 13813 8264 3941 6568 9861 10856 9116 4600 18190 18118 11369 12770 8259 6943 9883 3542 12865 22022 7424
8517 7770 14038 9824 36239 12011 8545 10173 9016 12461 4669 3217 8253 5576 6511 6850 6030 8175 6665 16462 7427 5033 4713 5940 14265 5855 8515 11239 9075 775 11523 9264 10276 6681 7251 9757 4099 10883 9101 6204 3587 4966 8255 4817 5027 11335 13042 5767 10975
4719 1878 23766 16192 383 1335 1512 3656 4537 2182 6535 6711 1143 2563 2652 3305 10160 5465 709 7260 6456 3322 5089 98 1669 637 -178 1640 4114 2338 10061 4194 2226 7033 17081 19438 1469 1940 3280 2804 162 1729 5894 2551 1794 3826 -107 -62 2887
2483 3471 2277 4406 28731 14562 5250 4083 5171 6050 2703 8915 14867 13874 1567 9561 2979 2408 2014 1947 4399 8394 10098 839 2139 2922 12051 12973 4962 7374 6638 1153 3803 1466 2528 2098 4465 2196 1225 580 1551 7318 5458 4428 10168 6555 5712 3535 1084
1783 2633 2333 2351 3282 1483 4265 5409 10374 12709 3264 6060 5883 3148 20102 6945 15432 9653 12212 2523 7845 24036 6856 4801 4439 2896 1614 19456 5381 5202 5604 3903 3494 6346 9548 8528 2018 2203 1376 2720 8127 4010 7536 8792 7971 5046 2495 745 2406
3214 17011 1979 6720 15898 13622 7801 13369 9836 14007 6828 8763 19439 11853 4137 9099 4791 5824 3290 2252 9483 9408 9720 1427 5193 11969 15036 22305 10271 5747 11697 5272 18584 4530 5695 7712 12713 11337 6119 3348 3164 10520 17037 11541 15372 8142 15324 11560 12283
6218 13308 7316 13755 8329 9973 11759 8929 5859 10134 17966 18586 21495 10587 6714 12523 11920 20418 6744 17181 9290 12334 12120 11433 8766 15940 13279 14884 9944 5299 6914 3981 5622 5891 9659 7837 7650 5003 10005 16595 7625 10365 4176 9701 16532 8780 18631 27432 9907
4025 6714 7697 13082 3150 2283 3418 2607 4694 1566 477 4416 1228 4308 2396 503 29391 14903 13956 8993 12964 8624 3400 6367 3824 3469 3402 2152 9066 6942 1891 6156 2489 740 3453 3868 1431 2042 3697 2879 3646 1166 1817 1864 3940 1926 1942 4726 5049
12133 8270 7273 20734 17042 13725 10049 8016 10726 13868 30022 15319 12362 20875 6435 24752 10929 9782 10566 12807 14570 15024 6153 19188 9027 14832 11157 18923 12607 12590 9344 10074 8723 7510 10801 9205 23089 9492 8462 16367 8591 13585 10896 13382 11966 7082 11591 16048 10136
3353 709 960 23150 1580 998 1179 368 1960 14310 2346 1974 833 1439 1023 1494 2917 16010 5563 4916 1100 7820 889 1983 1136 1159 688 692 1499 1868 169 1276 1306 1035 5341 1766 3625 866 860 455 16127 341 11965 9326 5573 9813 426 3663 756
10643 14781 7181 8256 7288 6859 10301 9810 13288 9699 8264 6464 13493 8381 5389 16286 12774 13327 1393 15486 7822 6230 20187 6727 10940 13837 17066 4683 18409 3847 11945 4649 7337 7820 8402 3900 3050 3904 10012 17341 4689 16404 3820 10137 23205 12723 4440 14778 7045
1689 309 443 13840 4265 12434 19577 433 2821 2061 421 1411 3707 9930 224 11330 1694 1518 323 18 591 3035 1610 559 715 1911 894 4895 2224 5266 1662 778 566 896 650 596 1406 621 1315 426 374 6502 1150 913 8947 2837 1093 22530 1036
2768 2329 1434 1596 4317 2729 3805 4613 3538 27460 2283 1412 5494 2301 7991 10382 3153 5713 5372 9128 5057 2588 20058 8121 5960 9803 5067 7597 4314 1570 5527 2084 8095 3339 3135 2417 3847 4016 4763 3535 2526 8905 10038 18636 8543 6308 4501 3757 3359
664 254 285 285 8427 219 258 124 1009 1971 96 -324 2131 1668 7535 8093 1975 2767 652 377 99 901 1025 1841 448 2951 32067 2293 514 -1245 113 331 420 -239 436 71 93 -20 17 -160 191 91 1521 7 734 -59 8377 2743 -232
673 2745 12357 4169 95 214 64 3396 2023 4017 12827 9589 81 200 192 106 7384 2621 459 17026 1903 681 118 156 110 3 82 198 224 1464 320 23596 3161 3268 2592 1802 186 2080 91 10946 87 54 122 177 105 174 178 158 92
4501 3393 5318 2737 2190 16154 8009 3644 12271 11132 2265 5836 6211 8380 8083 8589 4721 13551 4384 3695 5719 16903 4903 11898 2975 2951 3524 6430 5623 4684 21185 4792 2965 6895 11810 9919 9821 4165 2756 2737 3280 6681 16018 8392 20339 4033 6781 2325 3335
2636 6999 2453 1039 1635 1470 1786 3580 10808 8964 2706 1159 1186 1976 4097 897 13328 13122 23035 9940 6223 7500 659 4212 9593 847 1582 3788 5496 5113 4975 20535 9235 4836 5916 6486 1984 6237 3808 1897 8727 2580 2165 3287 3762 971 3599 1187 2019
9383 15380 12051 23824 6488 6456 20408 10881 10397 7606 20455 7519 15473 8484 6658 9921 12561 10407 2699 14722 13482 16349 6106 10496 9327 17242 7336 9871 14851 9577 7257 13344 8015 7692 11286 17785 4298 6223 12800 23162 10849 7228 7264 8237 11205 5582 8632 15244 8298
6908 3514 4329 11568 12041 14062 8143 7999 7213 10194 2332 1050 9570 10445 5271 13982 7467 6818 8864 7828 9424 8058 4730 12739 6075 10835 13888 15115 9872 7097 4719 15617 9394 3239 10395 10307 17132 3384 10958 12420 13767 5289 6843 18052 25089 14214 3016 4299 3088
7172 3192 7825 3647 1688 2470 5442 12663 7343 17006 5358 2683 4410 3178 2835 3167 14555 6845 10065 19791 9225 11651 9860 7115 19184 3737 7481 7084 16421 1001 5625 13905 5151 6755 7905 6685 3445 4429 7106 10200 5868 5334 3789 5553 4924 17362 4657 2223 5273
