"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54"
11338.2 26499.9 17838.7 54932.8 21964.8 36548.8 28443.8 21993.4 22050.2 23313.1 16872 32694.3 18040.9 20767.1 38121.8 31432.6 23643 37947.1 27928.8 32889 25563.1 10561.4 12778.2 12890.4 40321.5 25136.6 29667 33032.5 16289.2 19841.5 39094.2 25823.9 24552.5 61843.5 24091.6 12964.9 14017.3 25451.9 30985.9 32208.3 18124.8 25063.6 14593 40208.4 25673 13616.2 37230 93186 63267.2 65878.9 25689.9 28890.5 37916.3 25585.6
10670.8 31033.8 26103 60391.5 25410.5 36849.7 34615.6 20641.7 23856.5 15013.5 22908.9 26706.4 14487.2 26236.5 28406 19300.9 20465.8 43693.9 29807.6 42006.9 29413.6 12284 20336.5 23222.7 48146.4 34851.3 33166.9 38313.5 16151.4 23151 65934.6 35325 26942.4 63446.1 44424.2 17648.2 22680.3 32543.8 34685.3 27819.3 27015.9 23355.3 27532.9 24084.8 27422.3 18162.9 51428 76344.4 67257.1 70414.3 32002.8 33840.1 40173.3 30486.5
11574.3 43560.6 31711.2 59941.1 34419.2 31452.8 42698.3 21702.4 21244.6 9219.1 24870.6 38692.3 14872.9 9791 19320.6 32402.8 22295.3 32234.2 28679.1 32280.5 32541.3 29808.8 31444.9 29370.3 53671.8 35217.9 46374.1 40090.3 23101 24598.5 57410.3 39021.2 38937.2 71620.3 39854.1 20693.2 20423.5 31250.3 38224.9 34586.1 30159.7 23972.1 26494.3 34605.9 30572.3 19437.5 41592.1 84884.6 59525.4 70784.6 24251.8 29510.9 32351.1 27232.5
3423.6 101.2 11317.9 76.8 222.9 21.5 527.1 58.5 20.8 552.6 47.8 111048.2 142 42.2 124.5 103.9 13.9 21.4 43.4 153.2 123.3 32.3 33.4 15.1 145.7 19.1 44.9 39.4 146.4 50.6 22 22.4 59.6 43.9 23.3 25 13.6 30.2 132.1 37.7 31.9 10.8 131.9 18.5 18 30.9 32.6 229.7 105.7 44 20.2 16.1 39.3 36.7
74.8 791.2 353.4 737.5 354.9 5667.4 2725.5 4610.7 17639 844.6 278.3 38 2187 1555.3 135.8 89.5 144 75.7 134.7 375.4 1485.2 1562.1 700.2 895.2 3912.7 5634.5 630.3 7.2 498.9 1073 2497.1 4287.5 252 519.7 40815.4 18019.6 313.2 380.5 401.1 1540.8 74.2 1618.1 33.3 127.3 21.4 84 31631.8 74002.5 51382 50367.8 336.7 9.2 69.7 901.8
20215.1 32309.1 31436.6 60636.9 32822.6 39301.1 36726.4 28087.2 23394.8 42644.3 18955 55513.9 25191.6 30441.5 45652.5 41681 27596.4 43858.9 34012.5 41549.7 29937.7 19856.4 18726.6 20517.6 52810.9 36539.3 23139.9 37532.3 23098.5 25161.9 41147.1 38308.1 40965.4 55805.2 46670.1 19934.9 27164.7 35737.6 39970.1 42517.5 27791.3 25229.6 27867.5 28503.4 30173 22466.6 56611.9 97369.4 70986.6 68547.6 30990.8 33456.3 42029.3 31668
3589.7 3722.4 4874.6 550.8 5249.4 10366 2688.3 9267.1 18664.3 30161.9 590.2 10628.1 14046.9 23638.5 13893.8 34604.3 20179 5908.8 9730.9 26263.1 21371.8 14720.5 9551.5 9483.4 20467.4 23970.3 43392.1 31336.1 14836.8 18250.7 10032.3 15442 36114.7 93141.4 30688.7 15114.6 18199.1 29528.3 15212.2 32252.8 25807.5 19600.7 33175.5 45844.4 36431.2 20756.3 16635.5 10492.8 12202 11339.7 11873.8 18348.8 17053.1 3779.7
11186.6 20202.6 18460.7 47136.9 21335.3 33912.9 19687.1 23933.4 21223.3 25821.7 16459.4 30862.9 22172.8 20820.8 33044.3 30186.9 22415.8 29298.6 24742.6 33445.3 24608.3 11684 11299.1 11982.5 38565.2 27407.4 28316.2 27777.8 17463.1 18830.9 38059.1 36130.6 25118.6 55379 16805.6 13168.4 12154.9 29071.3 34147.6 34338.3 17404.6 24716.9 13579.9 39575.7 21947.4 15357.6 49408.8 77828.2 74823.8 70100.7 22427.9 28165.1 30703.9 23149.5
98.3 535.2 164.2 109116.3 373.2 113.2 272.2 68.5 126.9 324.8 87.3 294.7 147.4 241.5 353.7 209.5 215.6 143 148.2 126.5 166.2 133.5 92 126.1 215.6 106.8 163.9 97 183.8 176.3 330 123.9 320.9 280.2 242.1 137 106.1 160.5 153.2 110.8 125.1 142.7 267 195.2 70.3 105.7 142.3 348.8 226 96.4 142.5 227.1 204.6 121.4
16.2 290.5 123.2 108925.9 39.2 122.6 45.5 29.5 45.7 246.4 22.8 279.3 15.2 98.6 226.4 29.3 94.8 153 7.9 44.3 48.5 14.8 27.2 58.3 22.8 15.2 23.1 36.2 25.8 60.2 24.7 48.5 23.6 81.4 114 13.4 84.2 107.3 51.1 82.1 49.4 54.4 122.6 49.1 24.9 24.6 67.6 88.3 113.1 155.2 34.4 36.6 125 68
90.5 4119.2 577.3 165.8 253.3 5663.3 1086.2 140.7 10179 146 702 153.7 878.1 73.8 71.8 8357.2 9119.8 303.1 10475.6 11756.1 13448.9 2710.3 165.6 157.4 2317.8 4438.8 986.2 11175.2 7276.3 743.8 924.3 6375.8 6227.1 103577.5 843.5 5625 9232.5 1197.3 797.3 25409 5047.9 5483.9 3833 29039.4 15533 10131.6 5286.9 7883.4 2950.8 3676.5 3420.7 304.3 5831.1 1087.4
44.5 27.1 17.4 107806 15.4 12.4 50.2 4.4 6.2 23.1 11.3 7.2 6.7 30.5 21.6 11.3 16.8 6.3 11.3 14.8 13.3 1.2 19.5 8.5 36.4 12.5 18.6 6.1 7.1 10.7 10.9 4.7 52 6.8 6.1 13.2 98.8 15.6 12.8 17.9 61.3 14.6 15.5 86 5.5 10.7 28.7 40.9 73 4.1 8.3 12 22.8 9.5
11357.3 25901.6 20077.2 50741.1 15419.2 24760.1 20350.4 19340 19379 5901.5 15228.8 6974.4 15978.2 12290 6619 16292.3 17591.3 31867.5 22537 29578.1 22859.6 7185.1 20479.1 19891.6 44276.9 27589 22184.5 26319.5 10725.1 20575.6 36995.8 36135.9 22379.3 58953.4 27530.6 8373.6 9891.3 31706.6 36229.3 27803.6 20282.1 15779.7 17662.1 30365.1 24636.6 9240.8 29093 77007.2 55607.6 63315 23489.6 25769.4 29988.3 22281
24249.2 33583.6 38062.1 62953 30892.3 39071.2 30751.7 29653 23158.4 49598.6 20607.1 59079.2 29515 33075.7 44600 44307.5 25849.4 41168.5 34018.6 45033.7 35821.6 22633.8 22138.6 21277 58163.7 41464.5 30172.8 34545.7 22758.9 28668.1 41173.1 39861 40130.6 53107.1 42938.9 18692.2 28226.2 39887.1 41234.8 41055.9 26660.5 25293.9 18772.7 29183.4 28471.9 22945.7 53656.9 85997.4 75475.2 74770.4 30333.5 33795.7 38765.9 32716.7
17120.1 22291.4 28302.3 51871.8 34610.4 38296.3 29194.9 27525.6 23098 9530.8 24967.3 30379.4 25577 7503.1 31199.6 23913.3 21378.8 43006.9 32416.9 35600 19064.7 14150.6 10857.5 13890.3 37631.5 34319.9 31166.4 20123.5 13539.6 20610.1 38213.8 37429.1 44201.7 40089.2 32129.4 13227 16267.9 32221.2 23004.3 19442.6 11311 24202.4 17037.7 23614.7 28880.6 13751.9 43040.9 76987.6 72744.2 66836.5 30085.2 33845.7 39289.6 25552.4
1018.4 370.7 3908.4 106894 299.7 667.4 2183.9 178.7 94.7 254.8 161.3 388.7 124.1 207.6 171.7 168.1 150 70.2 151.7 460.4 265.7 69.8 70.7 153.4 138.4 166.5 104.8 164.7 148.5 238.4 187.4 110.2 76.6 132 78.2 147.4 171 13.9 18.7 95.8 117.2 181.9 159.2 118.7 119.9 107.2 104.6 367.1 135 58.1 103.8 64.8 102.8 328.1
131.7 684 103.1 106562.5 226.9 41.8 18.2 19.5 21.8 145.8 28.4 217.7 26.5 161.1 39.8 120.4 96.3 110.9 39.5 97.5 153.1 60.9 80.1 47.5 98.3 27.3 100.7 96.8 122.3 91.1 85.6 60.9 38.7 160.8 138.8 104.8 109.3 130.7 26.8 89.3 112.7 118.2 160 56.1 105.8 36.2 54.7 376.1 217.1 206.4 115.1 47.8 138.9 94.4
9412.8 23597.5 18428.4 50301.8 16189.7 24733.2 21980.7 18333.6 17394.3 20141.5 14104.4 38618.2 14684.3 21242.4 28024.4 21574.7 19178.2 29870.7 18034.6 33308.4 23804.6 16153.9 18849.7 17256.7 42543.2 27829.9 29556.4 25019.1 17442 16144.2 36873 25944.1 32547.8 63815.3 42792.8 16550.2 17578.7 30706.7 35640.3 34187.2 21081.2 22579.5 29960.9 35738.2 24813.8 13804.3 38996.7 85582.8 59499.9 61647.8 20906.9 22099.1 28104.9 21768.9
157 373.9 3198.1 105559.9 110.6 164.9 2504.9 126.5 63.2 23.3 61.7 224.6 51.4 22.6 91.3 112.5 12.8 8.9 10.7 169.2 9.2 7.7 43.7 57.9 71.5 94.8 24.1 47.7 56.4 84.2 210.6 75.7 221.6 47 7.7 17.6 40.1 51.4 86.2 19.8 98.9 17.3 19.6 25 42.7 13.3 17 52.5 21.5 8.8 6 77.2 17 40.6
14260.6 21034.1 16304.3 41643.6 22026.7 31541.8 24254 19022.2 19041.1 27424.7 14866.9 28753.9 19259 30124.2 33847.2 34352 19329.5 34326.8 24192.4 32665.3 31239.7 19213 19798.9 18386.2 42443.7 30814 34679.5 32292.1 15429.8 21595.6 35187.5 29197.5 33432.7 57842.5 40124.2 17647 15312.2 29760.4 31967.1 31654.8 24792.5 19920.5 20036.7 39666.5 23896.5 14686.7 44243.2 95139.8 59689.4 64388.1 25558.3 26268.9 35534.9 26616.4
16615.9 26572.4 26660.1 55398.1 40749.6 38088 34439.5 24348.6 23252.4 10346.1 22213.1 31227.6 22372.6 6501 27080 22238.5 19346.6 41807.4 30131.2 33567.1 19266.4 14867.6 12757.5 15588.3 34967 28676.3 29606.5 22765.2 13208 20936.3 36422.8 36949.4 34739.4 44316.9 28416 12037.4 18292.9 28543.5 20590.2 18947.5 11701.4 23882.5 18643.8 23761.4 29573.8 12960.1 39967.9 81914.8 64102.9 63164.4 29691.8 34934.6 40947.7 24683.7
16934.8 26395.2 21515.4 50247.5 18298.1 30211 26526.3 18770.3 20322.7 29397.9 18311.7 32826.3 18408.5 23945.2 18939.3 31159.3 21292.1 33148.9 26958.2 33271 31506 19440.5 17042.8 20729.2 45422.7 33783.1 28970 33182.9 18419.2 18866.4 39182.6 30681.4 34623.4 77463.1 42910.8 18596.5 22008 31040.8 36610.7 38728.7 28242.4 22933.5 18129.5 37497.9 27550.5 18383.7 45768.8 77668.6 65919 65851.5 26256.8 28211.6 29196.5 29007.3
8360.3 17596.8 14507 22295.9 17819.8 33144.8 19488.4 15696.3 18200.3 22895.7 7900.7 26016.3 19459.7 19081.9 45640.4 25307 20128.5 42487.5 24770.3 42248.7 32360.5 14973.5 10029.7 14117.6 29589.7 20325.1 27628.4 26610 13026 15721 31345.9 16908.2 24669.6 40253.9 63949.1 17359.7 12194.1 39081.8 42012.1 43287.5 22494.3 21212.5 22611 31360.7 24731 17931.8 47677.6 51017.6 64230.9 69576.4 26073.8 29986.2 42105.9 15622
20766.7 27451.7 34012 38085.7 23377 26696.6 23872 21543.9 24649.4 39127.9 29100.6 92576.9 23105.9 13007 39318.5 34191 31160.7 19646.6 16232.7 21154 28354.3 21438.1 19675.6 25230.5 40317.8 26925 21011.6 42955.9 21937.9 25235.6 38535.8 28770.7 37474.2 83465.7 50663.5 25436.6 32832.9 35684.6 36154.5 36701.8 39982.5 28754.4 40420 46271.6 36264.6 18654.5 32727.5 39895 28727.9 38710.4 19043.3 21647.5 17157.4 13929.7
3119.4 349.6 12625.2 80.3 520.7 4.7 837.2 249.9 32.7 1246.5 150.5 104078 235.9 56.8 363.7 30.4 17.9 18.1 50.5 48 105.6 63.7 152.8 39 25.7 83.6 22.4 112.3 44.3 224 19.4 83.4 116.2 26.5 61.7 63.4 36.7 52.4 40.3 19.3 101.5 48.3 161.3 38.7 78.3 28.4 90.6 195.2 119.7 115.3 152.1 39.1 16.5 39.2
1314.3 235.5 181.6 282.4 416.6 321.3 280.9 6086 105.9 2296.9 132.4 103868 3180.4 143.3 4005.5 477.3 1642.8 554.5 90.9 265.3 119.5 368.6 171.1 126.1 1334.6 1006.8 850.9 1447.8 528.3 384.3 2093.5 109.4 923.2 599.6 6564.9 1357.8 1192.6 780.9 589.1 1564.6 434.5 609 1507.8 219.9 930 931.2 347.5 110.1 1787.2 911.7 757.5 226.4 246.3 157.8
51 575.2 82.2 103202 13.5 11.9 168.5 8.8 7.8 58 12.8 80.7 6.4 20.3 17.5 9.1 13.9 18.4 56 20.6 13 4.4 7.6 27 12.1 72.6 77.3 50.7 11.4 13.4 27.5 17.8 12.6 23 15.9 15 16.7 10.3 12.9 11.6 10.1 12.2 8.7 16.4 12.1 11.1 20.1 152.4 12.6 12.5 9.8 23.6 49.7 6.1
12217.8 21186.4 21589 45078.2 37045.9 31367 27789.9 18235.1 20248.3 4898.4 15469.7 18635.9 17840 4338.8 22504.7 22083.9 19606.8 39551.1 28191.3 32909 17540.5 13129.2 10504.4 14598.8 27267.8 27047.2 24386.2 17213.3 10024.3 19660.7 33994.7 34989.9 26032 43701.6 22834.2 11708.5 15513.2 25469 17745.6 17375.6 7845.2 23684.1 17568.6 19623.6 28914 12045.3 38748.1 78802.6 63465.1 56031.6 27680.8 32098.4 39990.3 25429.1
6886.8 11588.9 11395 18500.4 15238.1 25861.6 16147.9 12674.7 14194 17447.4 5662.8 17185.3 16411.1 18060.1 41006.8 24959.3 18458.8 39689.2 21481.3 36870.3 28265.7 13321.3 8626.7 12171.6 26431.6 16917.9 23395.7 23771 13163.4 15784 28962.6 16319 23850.5 31687 59908.8 16651 10096.9 34391.4 34953 37585.6 17963 18608.5 20745.7 27259.5 21961.8 16810.6 45219.3 51728.2 66782.1 64783 23828.6 26241 39254.7 13822.8
9703.2 18256.8 18912.4 34866 14939.7 28534.1 21385.9 14667.5 17413.3 21970.8 10376.1 27355.7 17182.1 24305.7 36973.1 28927.8 20326.9 32513.7 21841.9 37642.5 22311.7 16592 11531.3 12095.5 47844.9 30884.7 28409.3 28523.2 14631.8 14852 49522.9 23100 39286.3 64438.6 28964.2 13137.9 14146.2 27165.1 26738.2 29776.5 23921.1 18464.7 11878.4 26115.4 21858.5 15455.9 30261.8 72701.9 58814.5 61149.6 22936.2 27550.1 30342.1 24635.8
20938.7 26482.2 28832.2 55399 37622.2 35119.7 32561.7 29144.1 23946.3 15542.9 27315 32467.2 25911.9 9117.3 29009.4 23696.3 19736.3 42039.3 31695.1 35560.2 22513.4 16625.7 13722 15074.4 38530.6 34748.1 35115.2 24424.7 16302.1 24376.5 42504.3 42442.5 37839 43281.3 28446.8 12518.4 17742.2 31297.9 22810.8 18485.2 11237.5 22937.7 18735.1 25235.7 29903 13995.2 44561.1 76814.9 70847 62136.2 29115.1 33234.6 39938.7 25316.3
151.6 1428.7 955.8 326.5 838.3 16352 679.5 717.3 18761.3 240.2 201.9 71.1 1964.9 131.6 145.6 13288.2 6778.6 856.9 11930.2 18845 24486.3 19461.5 1576.6 936.3 5432.4 8964.3 9804.5 22694.6 12173.8 7024.6 14895.3 6455.6 27710.1 88908.2 5233.8 9008.2 15041.2 23203.4 8303.6 22868.9 20646.6 10110.5 7552.8 33376.4 22870 12234.4 3776.3 7634.3 1807.6 2048.3 14935.5 18243.9 10251.7 14783.3
12571.2 30177.6 23310.3 48357.8 23965.2 24817.5 29367.3 18114.6 18820.4 6905.2 21313.7 35319.3 14269.7 10339.6 15180.2 26645 17718.9 28656.1 23647.7 29062.2 27609.3 21136.1 20344.3 23497.6 47989.7 34637.8 31321 30591.6 17313.4 20609.7 45946.3 37655.1 37041.9 67578.4 35277.4 15622.8 14181.3 24955.3 29058.6 29420.6 21807.6 18215.7 24153.2 26628.6 26857.3 13225.8 37089.4 79772.3 52457.1 55338.5 20686.6 23066.8 28202.8 23393
549.3 955.3 3943.3 101204.2 263.8 279.9 2683.1 203.6 49.8 590.2 192.6 52.5 131.3 70.8 95.6 21.6 134.6 12.7 38.2 359.4 30.6 23 101.3 140.5 161.6 218.3 187 192.5 258.1 321.4 49.2 229.6 484 141.2 50 91 124.8 28.6 164.8 116.3 143.8 49.9 169.8 184.3 133.8 34.9 176.8 367.7 26.1 193.7 188.2 152 251.9 270.5
11095.1 33807.4 23707.6 47827.5 22884.1 34256.3 33144.2 15339.5 20984.1 3241.9 22202.4 4989.4 8404.2 13388.3 4470.2 28196.7 20278.7 35899.2 27894.7 37797.7 25786.3 10494 16015.6 19359.8 38149.3 27752.3 40777.8 26627.2 12246.6 16334.4 42928.1 29093.9 30650.8 42622.9 29161.7 15848.8 19105.9 33074.8 26929 31864.3 17771.3 20978 11181.4 19378.7 29974.3 16940.8 38202.2 66423.5 58962.9 63528.8 27210.9 30933.3 33096.9 26619.1
9.8 182.5 27 99883.2 16 14.1 16.3 126.7 4.2 17.7 5 24.6 31.4 3.6 11 12 5.2 6.9 8.1 16.5 28.7 33.3 29.5 8.1 44 12.1 11.4 49.6 9 5.3 2.9 8.5 95.9 13.5 14.7 26.1 13.8 13.4 36.2 4.8 9.3 3.5 32.2 31.2 8.1 29.6 38.7 19 15 7.1 16.6 8 47.8 5.6
18259.8 306 110 14436.4 161.8 10.5 20 65.8 38.4 31 36 97019.5 54.2 19.6 191.1 34.4 27 12 38.3 26.2 25.9 84 94.9 16.1 124.8 146.3 153.8 144.5 43 62.1 279.1 13.1 187.8 208.1 17.4 26.1 10.9 39.2 13.7 64.9 60.3 70 16.2 22.2 28.9 25.7 90.1 39.4 26.2 33.4 13.4 12.2 37.6 16
1101.2 23 23.4 1339.4 27 56.3 25.6 27.6 12.2 34.4 13.5 97487 9.9 20.5 13.8 17.2 4.9 18.3 9.3 8 16.1 8.6 18.4 8.2 21.7 10.8 33.6 17.4 14.5 9.8 12.5 7.4 27.7 33.1 17.3 8.7 100.5 16.6 15.6 10.1 10 8.7 17.9 26.8 14.8 20.9 31.1 23.7 20.6 20.8 8.5 18.7 21.8 9.7
12152.3 33179.3 33996.1 66743.6 35394.8 40825 47387.8 24368.8 22422.3 33443.4 16994 61197.2 19658.1 29058.5 40650.4 33011.5 25345.2 36644.9 29216.5 34722.9 36488 21266.2 20841.4 19047.6 40948.1 31371 26831.4 34036.6 20573.7 21694.8 40602.6 32489.3 48948.4 37930.3 38918.6 21017.1 33607.3 37981.8 40596.6 31896.3 27169 28143.7 26266.4 38238.7 29430.9 18980.2 44496.3 78897.1 63995.6 63287.8 29845.7 33266.8 38615.9 30363.5
108.1 8454.2 3622.5 97112.8 174 100.5 3809.6 67.1 76.5 44 835.3 139.4 47.3 93.8 45.7 101.5 72.3 83.2 112 89.8 156 102.4 107 107.2 172 490.6 143.3 162.3 70.5 92.7 37.8 119 129.3 41.2 172.2 160 106.9 52 74.6 34.3 53.6 145.1 166.6 357.4 158.1 88.6 92.3 39.1 165 97.3 63.1 88.2 103.9 105.5
3649.2 25.9 13407.9 16.9 440.8 89.1 873.1 101.1 10.6 40.7 498.6 95936.3 22.2 30.7 24.6 26.6 8 21.6 7.9 18 7.4 14.9 10.3 14.7 46.1 25.1 25.7 29.4 29.4 15.7 19.4 28.7 21.9 20.3 31.8 15.9 20.1 17 34.3 18.1 48.3 6.8 29.7 11.5 7.8 16.4 37.7 46.6 18.1 16.5 11.9 17 15.5 9.7
6588.8 16644.4 12939 29385.8 14117.7 25643.2 15531.1 13954.6 19147 3265.9 12617.6 3147.1 8369.8 10662.9 4711.6 12498.1 14586 33855.2 22484.4 29692.3 13858.6 9759.5 7467.8 15019.8 40045.2 28591.2 27422.3 28259.5 9899.4 15741.1 33543.7 25764.5 24180.6 49097.7 21680.1 13337.5 15599 27368.7 20762 30706.6 21830.5 16504 19629.2 24165.2 25875.5 10944.6 41194.1 58839.5 57728 54818.1 23773.9 27177.8 32586.1 22317.5
1140.3 10229.1 15492.7 505 14247.4 2460.1 8254.8 1532.9 3066.1 503.7 1731.5 1571 2303 64.1 921.9 1103.7 648.2 22.4 283.1 293.6 93.3 365.7 172.4 135.8 47345.7 31056.3 50303.2 53382.4 25980.8 28305.7 659.6 20614.9 1803.8 2634.4 1176.8 649.3 741.8 343.3 286.7 251.2 463.2 963.7 4672.4 548.2 995.4 984.2 1166.3 1862.6 1190.2 1716.6 813.6 159.8 39.6 339.8
24 29.9 180.3 95016.5 39 21 275.3 18.3 14.7 83.3 17.3 36.3 7.8 13.8 30.3 25.1 17.7 41.8 12.3 46.5 23.5 11 7.7 6.7 22.9 40.6 60.4 25.7 46.3 16.5 24.5 13.5 19.6 59.2 20.6 16.8 10.3 13.6 11.2 20.8 11.1 40.7 15 49 9.2 14.3 33.7 35.3 56 34.2 10.3 50.4 32.2 11.8
14813.5 29094.2 26287.9 55451.4 27643.2 32166.2 33799.8 20878.1 20316.4 23522 14351.6 37715.9 22275 25539.4 38239 24518.2 22333.2 34914 25443.1 33096.1 23671.9 22521.4 24550.5 21900.4 46805.6 31945.7 35994.3 34028.5 16539.4 24543 44002.2 31441.3 34280 69145.9 28698.1 15999.5 26533.4 36096.3 29690.4 30641.6 35577.4 23022.1 29279.6 24664.4 28177.3 18719.7 44443.1 71563.3 60986.7 66091.1 24720.8 27690.6 34148.7 25575
11517.8 34197.7 29512.6 60948.6 34480.6 42151.8 44318.9 23793.7 20935.4 29635.5 15919.8 59365.3 19359.9 28421.5 40648.6 32075 24424 37285.6 28730.3 35651.5 35658 20221.9 20518.2 18307.9 38256.3 31037.1 25665.1 33948 19240.7 20239.9 42812.1 30516.9 46804.1 37409 41009.4 20928.4 31910.6 36416.3 39490.8 29698.2 27281.9 28626.6 25693.4 35526.6 30802.8 19339 42325.7 78415.3 62907.7 61430.6 28812.4 32813.4 37970.9 29628.2
20513.3 37523.6 29466.4 37816.2 33445.4 33818 45346.5 24291.7 22641.3 43259.9 22252.8 48219 24459.5 31505.3 38702.2 27706 22206 34764.8 27126.3 35581.2 30030.3 28810.7 23763 23922.8 55875.1 40235.2 56871.6 48204.8 22797.5 33161.3 46116.9 41421.1 57242.5 56163.2 37021 16294.7 24155.4 29026.5 45585 33958 27569.2 23875 23298.7 40453.4 27166.2 19926.8 31108.3 80863.3 54582.3 59867.4 25419.2 27678.2 30932.3 23302.4
103.7 247.1 11.2 94676.5 161.7 127.6 169.6 40.1 95.1 205.1 100.9 320.9 8.5 126 138 175.8 56.5 95.4 38.2 195.5 150.5 54.1 46.8 32.9 144.3 49.6 138.7 132.7 114.1 60.3 307.6 45.4 69.4 109.3 116.6 92.2 15.8 53.3 27.2 16.6 61.9 72.1 38 172.3 100.6 22.4 43.9 148.2 66.9 32.8 77.4 103.6 98.5 144.4
11777.6 26062.4 22689.3 48666.5 21664.4 32497.1 23903.4 18118.9 18578.8 26187.7 14218.2 26634.6 20276.6 29543.3 23104.4 28421.3 22535.9 39737.4 25915.6 38800.1 36667 20967.4 23324 23729.7 48742.5 34923.4 37543.8 36234.9 20848.7 22992.3 47352.5 30294.6 39892 64753.9 39950.6 18401.9 22806.6 37045.6 42013.9 40117.6 31311.4 21953.9 12506.9 30666.4 28254.9 14956.3 42767.5 60862.6 57991.6 68911.6 26589.8 31832.3 38137.3 27726
7247.2 14581.8 10942.8 37115.1 17093.2 22884.4 18265.7 17340.2 17219.3 18055.2 9039.4 23846.5 14781.1 25873.5 26062.5 25718.1 14950.8 32708.4 22257.9 30408.9 21057.7 9310.4 10888 10306.8 25671 18798.7 18771.4 20038.9 7675.3 14308.2 21116.6 18971.5 20879.8 34050.2 36368.2 15270.7 10592.9 29588.5 27432.7 21283.6 12802 15159.1 14324.9 17213.9 28639.7 9706 35557.7 70303.3 60513.6 63618.4 20086.9 22826.2 28832 20978.1
4749.4 12745.1 7714.3 22795.5 12880.3 20646.4 11668.2 10873.8 15273.5 27556.6 3619.4 19737.2 19781.6 21470.1 46711 28131.2 13342.9 35550.1 17174.1 39312 20030.3 8247.6 11474.7 8513.2 44700.5 23152.3 17239.1 35542.7 7262.6 15401.1 41582.6 18415.7 31039.6 46895 34579 14363.1 13558.7 35867.1 35260.4 22891.6 11933.2 14979.4 6269.5 21575.8 17808.9 9855.4 41170.9 35389.7 49376 53248.8 20614.7 23457.2 30164.1 21274.7
15841.9 18320.4 41189 33784.8 4144.1 5452.7 5102.7 20733.4 6560.7 8536.6 20165.2 77407.3 9429.8 12728.6 20397.4 4536.2 1886.4 876.2 1116 449 455.8 1822.3 1984.9 128.1 4443.6 4175.9 2010.6 3721.1 2137.7 2485.6 946.3 4035.6 2040.4 4956.4 4017.8 3750.5 16060.4 8529.7 18150.3 4741 11186.2 2972.7 2854.1 6879.4 5314.3 3296.2 748.6 927.1 108.7 1584 2010.5 4803.9 215.6 103.7
8944.1 1123 12771.3 1384.4 463.8 171.7 832.7 96.5 225.4 496.9 3198.4 92691.8 5668.9 39.7 2626 354.2 509.4 167.5 80.7 79.6 152.2 281.1 207.6 127.7 387.6 437.9 296.8 383.9 621.4 1131.3 1438.8 127.3 127.3 190.2 150.6 732.8 313.5 295.7 146.2 145.1 66.3 647.3 704.1 404.2 233.2 749.3 225 211.2 132.9 203.8 450.1 93.1 19.6 18.9
146.3 278.1 273 93016.7 1241.4 80.4 135.7 45 58.6 167.5 334.9 322 122.4 180.8 174.6 167.7 112.6 142.6 148.4 139.6 146.1 15.5 106.3 60.1 20 122.5 45.4 41.8 57 98.2 183.4 141.4 248.2 217 112.7 92.4 140.1 79.5 60.8 105.7 151 168.5 160.9 57.4 124.9 92.4 114.6 509.2 202.1 170.3 68.8 124.5 84.4 113.1
9.9 44 7.8 92705.1 16.8 5.9 17 19.5 7.5 12.6 11 19.5 3.2 16 14.8 8.6 6.4 7.5 6.2 10.8 11.3 5.3 19.2 39 7.1 32.2 12.3 14.8 16.2 13.3 12.1 8 68.2 35.3 15.3 13.1 61.3 5.9 33.3 29.6 13.4 44.1 20.4 12.1 8.7 20 34.4 52.9 79.5 12.1 10.3 4 20.5 8.3
2586 5854.6 9324.4 447.2 5810.3 7540.9 4409.8 2491.2 17302 3468.1 2419.4 43056.3 17402.4 1299.9 625.9 22690.6 17715.9 4172.8 13879.7 19463.8 22527.9 13287.1 1117.4 5227.9 31313.8 26298.9 22122.2 25914.8 23925.2 21648.5 4048.6 17846.3 20348.2 67926.3 19657.8 10295.9 14918.1 23705.4 11561.1 20986.1 19439 20111.1 32166.7 39229.3 25166.6 13509.7 14817.2 5234 788.9 5364.3 13238.1 2254.1 22001.7 11867.7
3543.5 77.7 29.7 36.3 330.2 2.2 99.3 82.5 54.5 19.7 82.5 91869.9 79.1 32.9 83 91.4 31.5 74 70.9 13.2 73.1 23.5 24.4 42.3 32 42.6 10.8 21.8 130.9 70.2 100.4 8.2 78.8 22 42 17.3 62 14.6 58.9 27.7 56.2 9.7 17.2 15.5 30.9 14.9 77 28.4 13.7 13.3 7.1 40.3 18.8 16.1
9875.3 21605.5 16158.2 51101.3 24845.1 27476 22867.5 18758.7 16204.8 22025.4 11752.8 32303.8 18607.5 19744.7 33419.9 17738.3 16573.8 39009.9 25993.1 33682.6 24501.8 13119.2 13154.1 15732.6 32505.6 21859.9 27235.1 29595.1 9543.9 17118.1 30689.4 23671.6 28441.2 35363.6 33064.1 14033.5 16329.6 26450.1 19440.5 21852.5 24686 20535.6 17391.9 25560.7 24426.6 9794.3 43226.1 60894.1 66672.7 62130.9 23482.5 28842.9 35403.8 29551.3
